Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2057,0.0
13.txt,153.txt,0.3133,0.0
13.txt,116.txt,0.6593,0.0
13.txt,134.txt,0.2553,0.0
13.txt,159.txt,0.3369,0.0
13.txt,145.txt,0.1246,0.0
13.txt,146.txt,0.2687,0.0
13.txt,158.txt,0.1058,0.0
13.txt,132.txt,0.0501,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.0557,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.024,0.0
13.txt,142.txt,0.0,0.0
13.txt,152.txt,0.1275,0.0
13.txt,124.txt,0.0161,0.0
13.txt,148.txt,0.5133,0.0
13.txt,123.txt,0.2886,0.0
13.txt,117.txt,0.391,0.0
13.txt,122.txt,0.2508,0.0
13.txt,138.txt,0.2553,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1192,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.1105,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2584,0.0
5.txt,134.txt,0.1872,0.0
5.txt,159.txt,0.1872,0.0
5.txt,145.txt,0.2584,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,0.9202,1.0
5.txt,132.txt,0.2216,0.0
5.txt,140.txt,0.3066,0.0
5.txt,154.txt,0.2463,0.0
5.txt,141.txt,0.3066,0.0
5.txt,120.txt,0.4183,0.0
5.txt,142.txt,0.404,0.0
5.txt,152.txt,0.4183,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1872,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1872,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1126,0.0
5.txt,155.txt,0.1589,0.0
5.txt,150.txt,0.3066,0.0
5.txt,118.txt,0.3066,0.0
5.txt,156.txt,0.3066,0.0
5.txt,136.txt,0.22,0.0
5.txt,149.txt,0.0545,0.0
5.txt,114.txt,0.2584,0.0
27.txt,147.txt,0.216,0.0
27.txt,153.txt,0.3133,0.0
27.txt,116.txt,0.3233,0.0
27.txt,134.txt,0.1904,0.0
27.txt,159.txt,0.3369,0.0
27.txt,145.txt,0.2077,0.0
27.txt,146.txt,0.2687,0.0
27.txt,158.txt,0.1058,0.0
27.txt,132.txt,0.2077,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.2077,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.1773,0.0
27.txt,142.txt,0.1924,0.0
