Requirement,Class,Similarity,Associated
13.txt,147.txt,0.1503,0.0
13.txt,153.txt,0.3133,0.0
13.txt,116.txt,0.1766,0.0
13.txt,134.txt,0.2553,0.0
13.txt,159.txt,0.2553,0.0
13.txt,145.txt,0.1766,0.0
13.txt,146.txt,0.2687,0.0
13.txt,158.txt,0.0804,0.0
13.txt,132.txt,0.2216,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1766,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3701,0.0
13.txt,142.txt,0.3701,0.0
13.txt,152.txt,0.3701,0.0
13.txt,124.txt,0.0966,0.0
13.txt,148.txt,0.5985,0.0
13.txt,123.txt,0.1308,0.0
13.txt,117.txt,0.2553,0.0
13.txt,122.txt,0.0,0.0
13.txt,138.txt,0.2752,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.2322,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.2574,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.4007,0.0
5.txt,134.txt,0.1702,0.0
5.txt,159.txt,0.1702,0.0
5.txt,145.txt,0.4007,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.4007,0.0
5.txt,140.txt,0.0255,0.0
5.txt,154.txt,0.4007,0.0
5.txt,141.txt,0.03,0.0
5.txt,120.txt,0.0406,0.0
5.txt,142.txt,0.0934,0.0
5.txt,152.txt,0.1215,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1702,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1897,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1702,0.0
5.txt,155.txt,0.086,0.0
5.txt,150.txt,0.1001,0.0
5.txt,118.txt,0.1987,0.0
5.txt,156.txt,0.0728,0.0
5.txt,136.txt,0.4007,0.0
5.txt,149.txt,0.0,0.0
5.txt,114.txt,0.4007,0.0
27.txt,147.txt,0.1503,0.0
27.txt,153.txt,0.3011,0.0
27.txt,116.txt,0.1363,0.0
27.txt,134.txt,0.3031,0.0
27.txt,159.txt,0.1904,0.0
27.txt,145.txt,0.6773,0.0
27.txt,146.txt,0.4224,0.0
27.txt,158.txt,0.1135,0.0
