Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2626,0.0
13.txt,153.txt,0.2626,0.0
13.txt,116.txt,0.1901,0.0
13.txt,134.txt,0.3384,0.0
13.txt,159.txt,0.2553,0.0
13.txt,145.txt,0.3464,0.0
13.txt,146.txt,0.2626,0.0
13.txt,158.txt,0.1058,0.0
13.txt,132.txt,0.2186,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1376,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3391,0.0
13.txt,142.txt,0.3391,0.0
13.txt,152.txt,0.3391,0.0
13.txt,124.txt,0.2626,0.0
13.txt,148.txt,0.2553,0.0
13.txt,123.txt,0.2626,0.0
13.txt,117.txt,0.2553,0.0
13.txt,122.txt,0.2626,0.0
13.txt,138.txt,0.2553,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1818,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.1065,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2584,0.0
5.txt,134.txt,0.3639,0.0
5.txt,159.txt,0.279,0.0
5.txt,145.txt,0.4007,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.4007,0.0
5.txt,140.txt,0.0255,0.0
5.txt,154.txt,0.3,0.0
5.txt,141.txt,0.0593,0.0
5.txt,120.txt,0.4183,0.0
5.txt,142.txt,0.4183,0.0
5.txt,152.txt,0.4183,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.3639,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.3639,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1806,0.0
5.txt,155.txt,0.1355,0.0
5.txt,150.txt,0.1001,0.0
5.txt,118.txt,0.148,0.0
5.txt,156.txt,0.0929,0.0
5.txt,136.txt,0.4007,0.0
5.txt,149.txt,0.0878,0.0
5.txt,114.txt,0.2584,0.0
27.txt,147.txt,0.0436,0.0
27.txt,153.txt,0.0425,0.0
27.txt,116.txt,0.3233,0.0
27.txt,134.txt,0.2487,0.0
27.txt,159.txt,0.1639,0.0
27.txt,145.txt,0.3464,0.0
27.txt,146.txt,0.2687,0.0
27.txt,158.txt,0.1016,0.0
27.txt,132.txt,0.2021,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.3471,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.0597,0.0
27.txt,142.txt,0.0592,0.0
27.txt,152.txt,0.0601,0.0
27.txt,124.txt,0.1057,0.0
27.txt,148.txt,0.1639,0.0
27.txt,123.txt,0.0961,0.0
27.txt,117.txt,0.1949,0.0
27.txt,122.txt,0.1843,0.0
27.txt,138.txt,0.1639,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.2544,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2077,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.4605,0.0
4.txt,134.txt,0.6805,0.0
4.txt,159.txt,0.5217,0.0
4.txt,145.txt,0.6805,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.6805,0.0
4.txt,140.txt,0.4197,0.0
4.txt,154.txt,0.4605,0.0
4.txt,141.txt,0.1135,0.0
4.txt,120.txt,0.0993,0.0
4.txt,142.txt,0.121,0.0
4.txt,152.txt,0.1877,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.6805,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.6805,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.3514,0.0
4.txt,155.txt,0.4197,0.0
4.txt,150.txt,0.4197,0.0
4.txt,118.txt,0.4197,0.0
4.txt,156.txt,0.2304,0.0
4.txt,136.txt,0.6805,0.0
4.txt,149.txt,0.4197,0.0
4.txt,114.txt,0.4605,0.0
15.txt,147.txt,0.1709,0.0
15.txt,153.txt,0.1663,0.0
15.txt,116.txt,0.5483,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,1.0,1.0
15.txt,146.txt,0.257,0.0
15.txt,158.txt,0.1663,0.0
15.txt,132.txt,1.0,1.0
15.txt,140.txt,0.0576,0.0
15.txt,154.txt,0.6283,1.0
15.txt,141.txt,0.166,0.0
15.txt,120.txt,0.379,0.0
15.txt,142.txt,0.379,0.0
15.txt,152.txt,0.379,0.0
15.txt,124.txt,0.1663,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.1663,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.1989,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.3725,0.0
15.txt,150.txt,0.4485,0.0
15.txt,118.txt,0.2692,0.0
15.txt,156.txt,0.2464,0.0
15.txt,136.txt,1.0,1.0
15.txt,149.txt,0.4518,0.0
15.txt,114.txt,0.5859,1.0
9.txt,147.txt,0.059,0.0
9.txt,153.txt,0.0154,0.0
9.txt,116.txt,0.4056,0.0
9.txt,134.txt,0.4137,0.0
9.txt,159.txt,0.3172,0.0
9.txt,145.txt,0.4137,0.0
9.txt,146.txt,0.2687,0.0
9.txt,158.txt,0.1058,0.0
9.txt,132.txt,0.4137,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.4354,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.1137,0.0
9.txt,142.txt,0.0736,0.0
9.txt,152.txt,0.1141,0.0
9.txt,124.txt,0.1438,0.0
9.txt,148.txt,0.4137,0.0
9.txt,123.txt,0.1308,0.0
9.txt,117.txt,0.4137,0.0
9.txt,122.txt,0.2508,0.0
9.txt,138.txt,0.3054,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.4137,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.2424,0.0
30.txt,147.txt,0.1709,0.0
30.txt,153.txt,0.0619,0.0
30.txt,116.txt,0.4532,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,0.8266,1.0
30.txt,146.txt,0.257,0.0
30.txt,158.txt,0.0708,0.0
30.txt,132.txt,0.8266,1.0
30.txt,140.txt,0.6968,0.0
30.txt,154.txt,0.5193,1.0
30.txt,141.txt,0.6968,0.0
30.txt,120.txt,0.113,0.0
30.txt,142.txt,0.147,0.0
30.txt,152.txt,0.228,0.0
30.txt,124.txt,0.1146,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.0769,0.0
30.txt,117.txt,1.0,1.0
30.txt,122.txt,0.2026,0.0
30.txt,138.txt,1.0,1.0
30.txt,155.txt,0.6903,0.0
30.txt,150.txt,0.6968,0.0
30.txt,118.txt,0.6968,0.0
30.txt,156.txt,0.6968,0.0
30.txt,136.txt,0.8266,1.0
30.txt,149.txt,0.6968,0.0
30.txt,114.txt,0.4843,1.0
11.txt,147.txt,0.2026,0.0
11.txt,153.txt,0.2148,0.0
11.txt,116.txt,0.6593,0.0
11.txt,134.txt,0.4328,0.0
11.txt,159.txt,0.3318,0.0
11.txt,145.txt,0.4328,0.0
11.txt,146.txt,0.2687,0.0
11.txt,158.txt,0.2148,0.0
11.txt,132.txt,0.4328,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.7077,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.2042,0.0
11.txt,142.txt,0.0898,0.0
11.txt,152.txt,0.1271,0.0
11.txt,124.txt,0.2148,0.0
11.txt,148.txt,0.4328,0.0
11.txt,123.txt,0.2148,0.0
11.txt,117.txt,0.4328,0.0
11.txt,122.txt,0.2508,0.0
11.txt,138.txt,0.3295,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.5187,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.366,0.0
21.txt,147.txt,0.0,0.0
21.txt,153.txt,0.0836,0.0
21.txt,116.txt,0.5133,0.0
21.txt,134.txt,0.1792,0.0
21.txt,159.txt,0.0992,0.0
21.txt,145.txt,0.3464,0.0
21.txt,146.txt,0.2687,0.0
21.txt,158.txt,0.1016,0.0
21.txt,132.txt,0.2746,0.0
21.txt,140.txt,1.0,1.0
21.txt,154.txt,0.551,0.0
21.txt,141.txt,1.0,1.0
21.txt,120.txt,0.0428,0.0
21.txt,142.txt,0.1166,0.0
21.txt,152.txt,0.0414,0.0
21.txt,124.txt,0.0762,0.0
21.txt,148.txt,0.1453,0.0
21.txt,123.txt,0.0693,0.0
21.txt,117.txt,0.1949,0.0
21.txt,122.txt,0.1329,0.0
21.txt,138.txt,0.2566,0.0
21.txt,155.txt,1.0,1.0
21.txt,150.txt,1.0,1.0
21.txt,118.txt,1.0,1.0
21.txt,156.txt,1.0,1.0
21.txt,136.txt,0.4039,0.0
21.txt,149.txt,1.0,1.0
21.txt,114.txt,0.2679,0.0
8.txt,147.txt,0.2093,0.0
8.txt,153.txt,0.2093,0.0
8.txt,116.txt,0.3916,0.0
8.txt,134.txt,0.4413,0.0
8.txt,159.txt,0.3384,0.0
8.txt,145.txt,0.4413,0.0
8.txt,146.txt,0.2687,0.0
8.txt,158.txt,0.2093,0.0
8.txt,132.txt,0.4413,0.0
8.txt,140.txt,1.0,1.0
8.txt,154.txt,0.4203,0.0
8.txt,141.txt,1.0,1.0
8.txt,120.txt,0.2866,0.0
8.txt,142.txt,0.2866,0.0
8.txt,152.txt,0.2866,0.0
8.txt,124.txt,0.2093,0.0
8.txt,148.txt,0.4413,0.0
8.txt,123.txt,0.2093,0.0
8.txt,117.txt,0.4413,0.0
8.txt,122.txt,0.2253,0.0
8.txt,138.txt,0.3103,0.0
8.txt,155.txt,1.0,1.0
8.txt,150.txt,1.0,1.0
8.txt,118.txt,0.8982,1.0
8.txt,156.txt,1.0,1.0
8.txt,136.txt,0.4413,0.0
8.txt,149.txt,1.0,1.0
8.txt,114.txt,0.2586,0.0
10.txt,147.txt,0.0,0.0
10.txt,153.txt,0.1092,0.0
10.txt,116.txt,0.2898,0.0
10.txt,134.txt,0.3384,0.0
10.txt,159.txt,0.0104,0.0
10.txt,145.txt,0.3464,0.0
10.txt,146.txt,0.2687,0.0
10.txt,158.txt,0.1058,0.0
10.txt,132.txt,0.1671,0.0
10.txt,140.txt,1.0,1.0
10.txt,154.txt,0.311,0.0
10.txt,141.txt,1.0,1.0
10.txt,120.txt,0.2593,0.0
10.txt,142.txt,0.2593,0.0
10.txt,152.txt,0.2593,0.0
10.txt,124.txt,0.1438,0.0
10.txt,148.txt,0.125,0.0
10.txt,123.txt,0.1308,0.0
10.txt,117.txt,0.1949,0.0
10.txt,122.txt,0.2508,0.0
10.txt,138.txt,0.1755,0.0
10.txt,155.txt,1.0,1.0
10.txt,150.txt,1.0,1.0
10.txt,118.txt,1.0,1.0
10.txt,156.txt,1.0,1.0
10.txt,136.txt,0.228,0.0
10.txt,149.txt,1.0,1.0
10.txt,114.txt,0.2054,0.0
17.txt,147.txt,0.2097,0.0
17.txt,153.txt,0.3044,0.0
17.txt,116.txt,1.0,1.0
17.txt,134.txt,1.0,1.0
17.txt,159.txt,0.7667,1.0
17.txt,145.txt,1.0,1.0
17.txt,146.txt,0.3986,0.0
17.txt,158.txt,0.2194,0.0
17.txt,132.txt,1.0,1.0
17.txt,140.txt,0.7244,0.0
17.txt,154.txt,1.0,1.0
17.txt,141.txt,0.196,0.0
17.txt,120.txt,0.5579,0.0
17.txt,142.txt,0.441,0.0
17.txt,152.txt,0.441,0.0
17.txt,124.txt,0.2194,0.0
17.txt,148.txt,1.0,1.0
17.txt,123.txt,0.2282,0.0
17.txt,117.txt,1.0,1.0
17.txt,122.txt,0.2194,0.0
17.txt,138.txt,0.4963,1.0
17.txt,155.txt,0.7244,0.0
17.txt,150.txt,0.7244,0.0
17.txt,118.txt,0.7244,0.0
17.txt,156.txt,0.3976,0.0
17.txt,136.txt,1.0,1.0
17.txt,149.txt,0.7244,0.0
17.txt,114.txt,1.0,1.0
19.txt,147.txt,0.2097,0.0
19.txt,153.txt,0.3044,0.0
19.txt,116.txt,1.0,1.0
19.txt,134.txt,0.1735,0.0
19.txt,159.txt,0.1876,0.0
19.txt,145.txt,1.0,1.0
19.txt,146.txt,0.0616,0.0
19.txt,158.txt,0.1279,0.0
19.txt,132.txt,1.0,1.0
19.txt,140.txt,0.2628,0.0
19.txt,154.txt,1.0,1.0
19.txt,141.txt,0.2628,0.0
19.txt,120.txt,0.0196,0.0
19.txt,142.txt,0.4246,0.0
19.txt,152.txt,0.2894,0.0
19.txt,124.txt,0.1297,0.0
19.txt,148.txt,0.5293,0.0
19.txt,123.txt,0.0722,0.0
19.txt,117.txt,0.2684,0.0
19.txt,122.txt,0.1533,0.0
19.txt,138.txt,0.1735,0.0
