Requirement,Class,Similarity,Associated
13.txt,147.txt,0.0326,0.0
13.txt,153.txt,0.0232,0.0
13.txt,116.txt,0.1901,0.0
13.txt,134.txt,0.6139,0.0
13.txt,159.txt,0.3315,0.0
13.txt,145.txt,0.3464,0.0
13.txt,146.txt,0.0491,0.0
13.txt,158.txt,0.1058,0.0
13.txt,132.txt,0.2452,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1818,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.024,0.0
13.txt,142.txt,0.2085,0.0
13.txt,152.txt,0.1275,0.0
13.txt,124.txt,0.3249,0.0
13.txt,148.txt,0.2553,0.0
13.txt,123.txt,0.2886,0.0
13.txt,117.txt,0.2553,0.0
13.txt,122.txt,0.0,0.0
13.txt,138.txt,0.2553,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1766,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.1818,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.4007,0.0
5.txt,134.txt,0.2707,0.0
5.txt,159.txt,0.279,0.0
5.txt,145.txt,0.3765,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.4007,0.0
5.txt,140.txt,0.2082,0.0
5.txt,154.txt,0.4007,0.0
5.txt,141.txt,0.2082,0.0
5.txt,120.txt,0.4183,0.0
5.txt,142.txt,0.4183,0.0
5.txt,152.txt,0.4183,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.3639,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.3639,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.3639,0.0
5.txt,155.txt,0.2082,0.0
5.txt,150.txt,0.2082,0.0
5.txt,118.txt,0.2082,0.0
5.txt,156.txt,0.1249,0.0
5.txt,136.txt,0.4007,0.0
5.txt,149.txt,0.2082,0.0
5.txt,114.txt,0.4007,0.0
27.txt,147.txt,0.0325,0.0
27.txt,153.txt,0.216,0.0
27.txt,116.txt,0.6593,0.0
27.txt,134.txt,0.6139,0.0
27.txt,159.txt,0.3186,0.0
27.txt,145.txt,0.6773,0.0
27.txt,146.txt,0.216,0.0
27.txt,158.txt,0.216,0.0
27.txt,132.txt,0.3063,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.7077,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.1773,0.0
27.txt,142.txt,0.2085,0.0
27.txt,152.txt,0.1924,0.0
27.txt,124.txt,0.3123,0.0
27.txt,148.txt,0.3063,0.0
27.txt,123.txt,0.2774,0.0
27.txt,117.txt,0.3063,0.0
27.txt,122.txt,0.216,0.0
27.txt,138.txt,0.3295,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.2165,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.3063,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.3149,0.0
4.txt,134.txt,0.2034,0.0
4.txt,159.txt,0.1181,0.0
4.txt,145.txt,0.4653,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.4653,0.0
4.txt,140.txt,0.4136,0.0
4.txt,154.txt,0.4436,0.0
4.txt,141.txt,0.601,0.0
4.txt,120.txt,0.007,0.0
4.txt,142.txt,0.1558,0.0
4.txt,152.txt,0.1616,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.0546,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.0,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.1055,0.0
4.txt,155.txt,0.601,0.0
4.txt,150.txt,0.601,0.0
4.txt,118.txt,0.601,0.0
4.txt,156.txt,0.601,0.0
4.txt,136.txt,0.4653,0.0
4.txt,149.txt,0.601,0.0
4.txt,114.txt,0.4653,0.0
15.txt,147.txt,0.1709,0.0
15.txt,153.txt,0.0,0.0
15.txt,116.txt,0.7346,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,0.7346,1.0
15.txt,146.txt,0.257,0.0
15.txt,158.txt,0.0299,0.0
