Requirement,Class,Similarity,Associated
13.txt,147.txt,0.1341,0.0
13.txt,153.txt,0.0998,0.0
13.txt,116.txt,0.1281,0.0
13.txt,134.txt,0.3384,0.0
13.txt,159.txt,0.1965,0.0
13.txt,145.txt,0.1415,0.0
13.txt,146.txt,0.1542,0.0
13.txt,158.txt,0.1047,0.0
13.txt,132.txt,0.0965,0.0
13.txt,140.txt,0.6882,1.0
13.txt,154.txt,0.1818,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3701,0.0
13.txt,142.txt,0.3574,0.0
13.txt,152.txt,0.3691,0.0
13.txt,124.txt,0.1047,0.0
13.txt,148.txt,0.2942,0.0
13.txt,123.txt,0.1006,0.0
13.txt,117.txt,0.191,0.0
13.txt,122.txt,0.2508,0.0
13.txt,138.txt,0.1818,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,0.5954,1.0
13.txt,118.txt,0.3643,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1285,0.0
13.txt,149.txt,0.3327,1.0
13.txt,114.txt,0.2434,0.0
5.txt,147.txt,0.382,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2853,0.0
5.txt,134.txt,0.2707,0.0
5.txt,159.txt,0.3639,0.0
5.txt,145.txt,0.2515,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,0.3727,1.0
5.txt,132.txt,0.2853,0.0
5.txt,140.txt,0.211,0.0
5.txt,154.txt,0.3639,0.0
5.txt,141.txt,0.3066,0.0
5.txt,120.txt,0.3658,0.0
5.txt,142.txt,0.397,0.0
5.txt,152.txt,0.397,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.3639,0.0
5.txt,123.txt,0.405,1.0
5.txt,117.txt,0.3639,0.0
5.txt,122.txt,0.8571,1.0
5.txt,138.txt,0.3639,0.0
5.txt,155.txt,0.3066,0.0
5.txt,150.txt,0.2314,0.0
5.txt,118.txt,0.2314,0.0
5.txt,156.txt,0.3066,0.0
5.txt,136.txt,0.2853,0.0
5.txt,149.txt,0.2314,0.0
5.txt,114.txt,0.2584,0.0
27.txt,147.txt,0.1606,0.0
27.txt,153.txt,0.3011,0.0
27.txt,116.txt,0.6593,0.0
27.txt,134.txt,0.6139,0.0
27.txt,159.txt,0.3063,0.0
27.txt,145.txt,0.3329,0.0
27.txt,146.txt,0.2687,0.0
27.txt,158.txt,0.1135,0.0
27.txt,132.txt,0.444,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.3451,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.161,0.0
27.txt,142.txt,0.1688,0.0
27.txt,152.txt,0.1606,0.0
27.txt,124.txt,0.3123,0.0
27.txt,148.txt,0.4176,0.0
27.txt,123.txt,0.2774,0.0
27.txt,117.txt,0.3063,0.0
27.txt,122.txt,0.1851,0.0
27.txt,138.txt,0.4531,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,0.9611,1.0
27.txt,136.txt,0.2165,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.3939,0.0
4.txt,147.txt,0.6166,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.4605,0.0
4.txt,134.txt,0.5062,0.0
4.txt,159.txt,0.6805,0.0
4.txt,145.txt,0.466,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,0.6166,1.0
4.txt,132.txt,0.4479,0.0
4.txt,140.txt,0.4136,0.0
4.txt,154.txt,0.6805,0.0
4.txt,141.txt,0.601,0.0
4.txt,120.txt,0.7376,0.0
4.txt,142.txt,0.7124,0.0
4.txt,152.txt,0.7358,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.6805,0.0
4.txt,123.txt,0.5923,1.0
4.txt,117.txt,0.6805,0.0
4.txt,122.txt,0.8571,1.0
4.txt,138.txt,0.6805,0.0
4.txt,155.txt,0.601,0.0
4.txt,150.txt,0.4197,0.0
4.txt,118.txt,0.4197,0.0
4.txt,156.txt,0.601,0.0
4.txt,136.txt,0.481,0.0
4.txt,149.txt,0.4197,0.0
4.txt,114.txt,0.4852,0.0
15.txt,147.txt,0.1709,0.0
15.txt,153.txt,0.2059,0.0
15.txt,116.txt,0.4028,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,0.503,1.0
15.txt,146.txt,0.22,0.0
15.txt,158.txt,0.153,0.0
15.txt,132.txt,0.4323,1.0
15.txt,140.txt,0.3019,0.0
15.txt,154.txt,0.7346,1.0
15.txt,141.txt,0.224,0.0
15.txt,120.txt,0.1484,0.0
15.txt,142.txt,0.3152,0.0
15.txt,152.txt,0.2833,0.0
15.txt,124.txt,0.0827,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.1663,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.3664,0.0
15.txt,138.txt,0.8285,1.0
15.txt,155.txt,0.3405,0.0
15.txt,150.txt,0.457,0.0
15.txt,118.txt,0.3867,0.0
15.txt,156.txt,0.2429,0.0
15.txt,136.txt,0.5192,1.0
15.txt,149.txt,0.3393,0.0
15.txt,114.txt,0.4323,1.0
9.txt,147.txt,0.2565,0.0
9.txt,153.txt,0.3133,0.0
9.txt,116.txt,0.4056,0.0
9.txt,134.txt,0.6139,0.0
9.txt,159.txt,0.3054,0.0
9.txt,145.txt,0.3573,0.0
9.txt,146.txt,0.2687,0.0
9.txt,158.txt,0.2502,0.0
9.txt,132.txt,0.3573,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.3591,0.0
9.txt,141.txt,0.9651,1.0
9.txt,120.txt,0.2451,0.0
9.txt,142.txt,0.2525,0.0
9.txt,152.txt,0.2525,0.0
9.txt,124.txt,0.3249,0.0
9.txt,148.txt,0.4176,0.0
9.txt,123.txt,0.2886,0.0
9.txt,117.txt,0.2299,0.0
9.txt,122.txt,0.2719,0.0
9.txt,138.txt,0.4715,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.3573,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.3573,0.0
30.txt,147.txt,0.146,0.0
30.txt,153.txt,0.2059,0.0
30.txt,116.txt,0.4532,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,0.566,1.0
30.txt,146.txt,0.2476,0.0
30.txt,158.txt,0.1105,0.0
30.txt,132.txt,0.4151,1.0
30.txt,140.txt,0.4043,0.0
30.txt,154.txt,0.8266,1.0
30.txt,141.txt,0.5875,0.0
30.txt,120.txt,0.4058,0.0
30.txt,142.txt,0.4403,0.0
30.txt,152.txt,0.4403,0.0
30.txt,124.txt,0.1065,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.074,0.0
30.txt,117.txt,0.8544,1.0
30.txt,122.txt,0.4123,0.0
30.txt,138.txt,0.8266,1.0
30.txt,155.txt,0.5875,0.0
30.txt,150.txt,0.457,0.0
30.txt,118.txt,0.4352,0.0
30.txt,156.txt,0.5875,0.0
30.txt,136.txt,0.5843,1.0
30.txt,149.txt,0.3818,0.0
30.txt,114.txt,0.4843,1.0
11.txt,147.txt,0.2332,0.0
11.txt,153.txt,0.3133,0.0
11.txt,116.txt,0.6593,0.0
11.txt,134.txt,0.6139,0.0
11.txt,159.txt,0.4328,0.0
11.txt,145.txt,0.3464,0.0
11.txt,146.txt,0.2687,0.0
11.txt,158.txt,0.2332,0.0
11.txt,132.txt,0.444,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.4328,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.406,0.0
11.txt,142.txt,0.4406,0.0
11.txt,152.txt,0.4406,0.0
11.txt,124.txt,0.3249,0.0
11.txt,148.txt,0.4328,0.0
11.txt,123.txt,0.2886,0.0
11.txt,117.txt,0.4328,0.0
11.txt,122.txt,0.2508,0.0
11.txt,138.txt,0.4715,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.3059,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.3939,0.0
21.txt,147.txt,0.1671,0.0
21.txt,153.txt,0.3133,0.0
21.txt,116.txt,0.5133,0.0
21.txt,134.txt,0.4834,0.0
21.txt,159.txt,0.3349,0.0
21.txt,145.txt,0.3916,0.0
21.txt,146.txt,0.2344,0.0
21.txt,158.txt,0.0883,0.0
21.txt,132.txt,0.3809,0.0
21.txt,140.txt,0.8445,1.0
21.txt,154.txt,0.3591,0.0
21.txt,141.txt,0.7786,1.0
21.txt,120.txt,0.1626,0.0
21.txt,142.txt,0.1756,0.0
21.txt,152.txt,0.1176,0.0
21.txt,124.txt,0.3249,0.0
21.txt,148.txt,0.3349,0.0
21.txt,123.txt,0.2886,0.0
21.txt,117.txt,0.3349,0.0
21.txt,122.txt,0.1709,0.0
21.txt,138.txt,0.4715,0.0
21.txt,155.txt,1.0,1.0
21.txt,150.txt,0.8945,1.0
21.txt,118.txt,0.9091,1.0
21.txt,156.txt,1.0,1.0
