Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2201,0.0
13.txt,153.txt,0.3133,0.0
13.txt,116.txt,0.1901,0.0
13.txt,134.txt,0.3384,0.0
13.txt,159.txt,0.3369,0.0
13.txt,145.txt,0.3464,0.0
13.txt,146.txt,0.2201,0.0
13.txt,158.txt,0.2201,0.0
13.txt,132.txt,0.1766,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1766,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.024,0.0
13.txt,142.txt,0.0195,0.0
13.txt,152.txt,0.0245,0.0
13.txt,124.txt,0.3249,0.0
13.txt,148.txt,0.0485,0.0
13.txt,123.txt,0.2201,0.0
13.txt,117.txt,0.0844,0.0
13.txt,122.txt,0.2201,0.0
13.txt,138.txt,0.4715,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1766,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.0586,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2853,0.0
5.txt,134.txt,0.1702,0.0
5.txt,159.txt,0.1011,0.0
5.txt,145.txt,0.4007,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.4007,0.0
5.txt,140.txt,0.0045,0.0
5.txt,154.txt,0.4007,0.0
5.txt,141.txt,0.0101,0.0
5.txt,120.txt,0.0406,0.0
5.txt,142.txt,0.1558,0.0
5.txt,152.txt,0.1158,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1471,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1702,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1702,0.0
5.txt,155.txt,0.1688,0.0
5.txt,150.txt,0.0543,0.0
5.txt,118.txt,0.0792,0.0
5.txt,156.txt,0.0913,0.0
5.txt,136.txt,0.4007,0.0
5.txt,149.txt,0.1937,0.0
5.txt,114.txt,0.2853,0.0
27.txt,147.txt,0.1671,0.0
27.txt,153.txt,0.3133,0.0
27.txt,116.txt,0.1901,0.0
27.txt,134.txt,0.3384,0.0
27.txt,159.txt,0.3369,0.0
27.txt,145.txt,0.3464,0.0
27.txt,146.txt,0.1963,0.0
27.txt,158.txt,0.0804,0.0
27.txt,132.txt,0.2177,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.3471,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.024,0.0
27.txt,142.txt,0.0032,0.0
27.txt,152.txt,0.004,0.0
27.txt,124.txt,0.3249,0.0
27.txt,148.txt,0.1904,0.0
27.txt,123.txt,0.0356,0.0
27.txt,117.txt,0.213,0.0
27.txt,122.txt,0.0478,0.0
27.txt,138.txt,0.4715,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.0028,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.0,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.3239,0.0
4.txt,134.txt,0.3514,0.0
4.txt,159.txt,0.3514,0.0
4.txt,145.txt,0.5415,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.5415,0.0
4.txt,140.txt,0.601,0.0
4.txt,154.txt,0.5415,0.0
4.txt,141.txt,0.601,0.0
4.txt,120.txt,0.0549,0.0
4.txt,142.txt,0.1558,0.0
4.txt,152.txt,0.1158,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.3514,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.2646,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.3514,0.0
4.txt,155.txt,0.601,0.0
4.txt,150.txt,0.601,0.0
4.txt,118.txt,0.601,0.0
4.txt,156.txt,0.601,0.0
4.txt,136.txt,0.5415,0.0
4.txt,149.txt,0.601,0.0
4.txt,114.txt,0.2238,0.0
15.txt,147.txt,0.0442,0.0
15.txt,153.txt,0.018,0.0
15.txt,116.txt,0.412,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,0.503,1.0
15.txt,146.txt,0.0222,0.0
15.txt,158.txt,0.0982,0.0
15.txt,132.txt,0.7346,1.0
15.txt,140.txt,0.1733,0.0
15.txt,154.txt,0.7346,1.0
15.txt,141.txt,0.1733,0.0
15.txt,120.txt,0.379,0.0
15.txt,142.txt,0.379,0.0
15.txt,152.txt,0.379,0.0
15.txt,124.txt,0.0187,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.0364,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.2187,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.113,0.0
15.txt,150.txt,0.3338,0.0
15.txt,118.txt,0.4726,0.0
15.txt,156.txt,0.1733,0.0
15.txt,136.txt,0.7346,1.0
15.txt,149.txt,0.3393,0.0
15.txt,114.txt,0.7346,1.0
9.txt,147.txt,0.2719,0.0
9.txt,153.txt,0.2719,0.0
9.txt,116.txt,0.2039,0.0
9.txt,134.txt,0.3384,0.0
9.txt,159.txt,0.3369,0.0
9.txt,145.txt,0.2356,0.0
9.txt,146.txt,0.2719,0.0
9.txt,158.txt,0.2719,0.0
9.txt,132.txt,0.444,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.7077,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.2525,0.0
9.txt,142.txt,0.2525,0.0
9.txt,152.txt,0.2525,0.0
9.txt,124.txt,0.221,0.0
9.txt,148.txt,0.3054,0.0
9.txt,123.txt,0.2719,0.0
9.txt,117.txt,0.4343,0.0
9.txt,122.txt,0.2719,0.0
9.txt,138.txt,0.3207,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.2039,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.2039,0.0
30.txt,147.txt,0.0429,0.0
30.txt,153.txt,0.004,0.0
30.txt,116.txt,0.4532,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,0.566,1.0
30.txt,146.txt,0.004,0.0
30.txt,158.txt,0.1105,0.0
30.txt,132.txt,0.8266,1.0
30.txt,140.txt,0.2085,0.0
30.txt,154.txt,0.8266,1.0
30.txt,141.txt,0.2085,0.0
30.txt,120.txt,0.125,0.0
30.txt,142.txt,0.1873,0.0
30.txt,152.txt,0.0,0.0
30.txt,124.txt,0.004,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.004,0.0
30.txt,117.txt,1.0,1.0
30.txt,122.txt,0.0494,0.0
30.txt,138.txt,1.0,1.0
30.txt,155.txt,0.1221,0.0
30.txt,150.txt,0.3338,0.0
30.txt,118.txt,0.4726,0.0
30.txt,156.txt,0.2085,0.0
30.txt,136.txt,0.8266,1.0
30.txt,149.txt,0.3818,0.0
30.txt,114.txt,0.8266,1.0
11.txt,147.txt,0.2057,0.0
11.txt,153.txt,0.3133,0.0
11.txt,116.txt,0.2535,0.0
11.txt,134.txt,0.3384,0.0
11.txt,159.txt,0.3369,0.0
11.txt,145.txt,0.4239,0.0
11.txt,146.txt,0.1963,0.0
11.txt,158.txt,0.1856,0.0
11.txt,132.txt,0.444,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.7077,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.043,0.0
11.txt,142.txt,0.0289,0.0
11.txt,152.txt,0.0215,0.0
11.txt,124.txt,0.3249,0.0
11.txt,148.txt,0.1163,0.0
11.txt,123.txt,0.1856,0.0
11.txt,117.txt,0.4343,0.0
11.txt,122.txt,0.2145,0.0
11.txt,138.txt,0.4715,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.4239,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.1407,0.0
21.txt,147.txt,0.1671,0.0
21.txt,153.txt,0.3133,0.0
21.txt,116.txt,0.1901,0.0
21.txt,134.txt,0.3384,0.0
21.txt,159.txt,0.2653,0.0
21.txt,145.txt,0.3464,0.0
21.txt,146.txt,0.1963,0.0
21.txt,158.txt,0.0634,0.0
21.txt,132.txt,0.3457,0.0
21.txt,140.txt,1.0,1.0
21.txt,154.txt,0.551,0.0
21.txt,141.txt,1.0,1.0
21.txt,120.txt,0.0932,0.0
21.txt,142.txt,0.0932,0.0
21.txt,152.txt,0.0932,0.0
21.txt,124.txt,0.3249,0.0
21.txt,148.txt,0.0,0.0
21.txt,123.txt,0.0089,0.0
21.txt,117.txt,0.3382,0.0
21.txt,122.txt,0.0759,0.0
21.txt,138.txt,0.4715,0.0
21.txt,155.txt,1.0,1.0
21.txt,150.txt,1.0,1.0
21.txt,118.txt,1.0,1.0
21.txt,156.txt,1.0,1.0
21.txt,136.txt,0.0,0.0
21.txt,149.txt,1.0,1.0
21.txt,114.txt,0.0,0.0
8.txt,147.txt,0.2057,0.0
8.txt,153.txt,0.3133,0.0
8.txt,116.txt,0.242,0.0
8.txt,134.txt,0.3384,0.0
8.txt,159.txt,0.4413,0.0
8.txt,145.txt,0.3464,0.0
8.txt,146.txt,0.1963,0.0
8.txt,158.txt,0.1513,0.0
8.txt,132.txt,0.444,0.0
8.txt,140.txt,1.0,1.0
8.txt,154.txt,0.7077,0.0
8.txt,141.txt,1.0,1.0
8.txt,120.txt,0.024,0.0
8.txt,142.txt,0.0134,0.0
8.txt,152.txt,0.0169,0.0
8.txt,124.txt,0.3249,0.0
8.txt,148.txt,0.4413,0.0
8.txt,123.txt,0.1513,0.0
8.txt,117.txt,0.4413,0.0
8.txt,122.txt,0.1513,0.0
8.txt,138.txt,0.4715,0.0
8.txt,155.txt,1.0,1.0
8.txt,150.txt,1.0,1.0
8.txt,118.txt,1.0,1.0
8.txt,156.txt,1.0,1.0
8.txt,136.txt,0.4413,0.0
8.txt,149.txt,1.0,1.0
8.txt,114.txt,0.4413,0.0
10.txt,147.txt,0.2057,0.0
10.txt,153.txt,0.3133,0.0
10.txt,116.txt,0.1901,0.0
10.txt,134.txt,0.3384,0.0
10.txt,159.txt,0.3369,0.0
10.txt,145.txt,0.3464,0.0
10.txt,146.txt,0.1963,0.0
10.txt,158.txt,0.0804,0.0
10.txt,132.txt,0.444,0.0
10.txt,140.txt,1.0,1.0
10.txt,154.txt,0.7077,0.0
10.txt,141.txt,1.0,1.0
10.txt,120.txt,0.2846,0.0
10.txt,142.txt,0.2846,0.0
10.txt,152.txt,0.2846,0.0
10.txt,124.txt,0.3249,0.0
10.txt,148.txt,0.1636,0.0
10.txt,123.txt,0.0,0.0
10.txt,117.txt,0.4343,0.0
10.txt,122.txt,0.0975,0.0
10.txt,138.txt,0.4715,0.0
10.txt,155.txt,1.0,1.0
10.txt,150.txt,1.0,1.0
10.txt,118.txt,1.0,1.0
10.txt,156.txt,1.0,1.0
10.txt,136.txt,0.1184,0.0
10.txt,149.txt,1.0,1.0
10.txt,114.txt,0.0393,0.0
17.txt,147.txt,0.1691,0.0
17.txt,153.txt,0.2607,0.0
17.txt,116.txt,1.0,1.0
17.txt,134.txt,0.7438,1.0
17.txt,159.txt,1.0,1.0
17.txt,145.txt,1.0,1.0
17.txt,146.txt,0.4103,0.0
17.txt,158.txt,0.1677,0.0
17.txt,132.txt,1.0,1.0
17.txt,140.txt,0.1001,0.0
17.txt,154.txt,1.0,1.0
17.txt,141.txt,0.0598,0.0
17.txt,120.txt,0.1014,0.0
17.txt,142.txt,0.4246,0.0
17.txt,152.txt,0.0194,0.0
17.txt,124.txt,0.1677,0.0
17.txt,148.txt,1.0,1.0
17.txt,123.txt,0.1677,0.0
17.txt,117.txt,1.0,1.0
17.txt,122.txt,0.506,0.0
17.txt,138.txt,0.4963,1.0
17.txt,155.txt,0.2571,0.0
17.txt,150.txt,0.3721,0.0
17.txt,118.txt,0.3602,0.0
17.txt,156.txt,0.3552,0.0
17.txt,136.txt,1.0,1.0
17.txt,149.txt,0.6789,0.0
17.txt,114.txt,1.0,1.0
19.txt,147.txt,0.2097,0.0
19.txt,153.txt,0.3233,0.0
19.txt,116.txt,1.0,1.0
19.txt,134.txt,0.1847,0.0
19.txt,159.txt,0.1492,0.0
19.txt,145.txt,1.0,1.0
19.txt,146.txt,0.4103,0.0
19.txt,158.txt,0.0204,0.0
19.txt,132.txt,1.0,1.0
19.txt,140.txt,0.2628,0.0
19.txt,154.txt,1.0,1.0
19.txt,141.txt,0.2628,0.0
19.txt,120.txt,0.0231,0.0
19.txt,142.txt,0.4246,0.0
19.txt,152.txt,0.0,0.0
19.txt,124.txt,0.117,0.0
19.txt,148.txt,0.5293,0.0
19.txt,123.txt,0.0691,0.0
19.txt,117.txt,0.537,0.0
19.txt,122.txt,0.1588,0.0
19.txt,138.txt,0.1847,0.0
19.txt,155.txt,0.2695,0.0
19.txt,150.txt,0.2628,0.0
19.txt,118.txt,0.3602,0.0
19.txt,156.txt,0.2628,0.0
19.txt,136.txt,1.0,1.0
19.txt,149.txt,0.5388,0.0
19.txt,114.txt,1.0,1.0
14.txt,147.txt,0.1537,0.0
14.txt,153.txt,0.1537,0.0
14.txt,116.txt,0.5483,1.0
14.txt,134.txt,1.0,1.0
14.txt,159.txt,1.0,1.0
14.txt,145.txt,0.6847,1.0
14.txt,146.txt,0.1537,0.0
14.txt,158.txt,0.1537,0.0
14.txt,132.txt,1.0,1.0
14.txt,140.txt,0.8445,0.0
14.txt,154.txt,1.0,1.0
14.txt,141.txt,0.8445,0.0
14.txt,120.txt,0.5221,0.0
14.txt,142.txt,0.5221,0.0
14.txt,152.txt,0.5221,0.0
14.txt,124.txt,0.1537,0.0
14.txt,148.txt,1.0,1.0
14.txt,123.txt,0.1537,0.0
14.txt,117.txt,1.0,1.0
14.txt,122.txt,0.1985,0.0
14.txt,138.txt,1.0,1.0
14.txt,155.txt,0.8445,0.0
14.txt,150.txt,0.8445,0.0
14.txt,118.txt,0.6352,0.0
14.txt,156.txt,0.8445,0.0
14.txt,136.txt,1.0,1.0
14.txt,149.txt,0.8445,0.0
