Requirement,Class,Similarity,Associated
13.txt,147.txt,0.0259,0.0
13.txt,153.txt,0.0409,0.0
13.txt,116.txt,0.1766,0.0
13.txt,134.txt,0.191,0.0
13.txt,159.txt,0.1965,0.0
13.txt,145.txt,0.1818,0.0
13.txt,146.txt,0.0418,0.0
13.txt,158.txt,0.0243,0.0
13.txt,132.txt,0.1818,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1322,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.0808,0.0
13.txt,142.txt,0.2085,0.0
13.txt,152.txt,0.0424,0.0
13.txt,124.txt,0.0018,0.0
13.txt,148.txt,0.2942,0.0
13.txt,123.txt,0.1308,0.0
13.txt,117.txt,0.191,0.0
13.txt,122.txt,0.0608,0.0
13.txt,138.txt,0.191,0.0
13.txt,155.txt,0.5181,1.0
13.txt,150.txt,0.5954,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1818,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.1105,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2037,0.0
5.txt,134.txt,0.1702,0.0
5.txt,159.txt,0.1011,0.0
5.txt,145.txt,0.2515,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.2515,0.0
5.txt,140.txt,0.3066,0.0
5.txt,154.txt,0.2515,0.0
5.txt,141.txt,0.3066,0.0
5.txt,120.txt,0.037,0.0
5.txt,142.txt,0.0639,0.0
5.txt,152.txt,0.0451,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1702,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1126,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1702,0.0
5.txt,155.txt,0.2082,0.0
5.txt,150.txt,0.2082,0.0
5.txt,118.txt,0.3066,0.0
5.txt,156.txt,0.3066,0.0
5.txt,136.txt,0.2245,0.0
5.txt,149.txt,0.3066,0.0
5.txt,114.txt,0.1795,0.0
27.txt,147.txt,0.0437,0.0
27.txt,153.txt,0.0688,0.0
27.txt,116.txt,0.1901,0.0
27.txt,134.txt,0.3895,0.0
27.txt,159.txt,0.3315,0.0
27.txt,145.txt,0.6773,0.0
27.txt,146.txt,0.0585,0.0
27.txt,158.txt,0.1135,0.0
27.txt,132.txt,0.3063,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.1924,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.1924,0.0
27.txt,142.txt,0.2391,0.0
27.txt,152.txt,0.1924,0.0
27.txt,124.txt,0.0356,0.0
27.txt,148.txt,0.5985,0.0
27.txt,123.txt,0.1308,0.0
27.txt,117.txt,0.3063,0.0
27.txt,122.txt,0.1827,0.0
27.txt,138.txt,0.3295,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.5187,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2054,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.5415,0.0
4.txt,134.txt,0.6805,0.0
4.txt,159.txt,0.6805,0.0
4.txt,145.txt,0.6805,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.6805,0.0
4.txt,140.txt,0.4197,0.0
4.txt,154.txt,0.4653,0.0
4.txt,141.txt,0.4197,0.0
4.txt,120.txt,0.2596,0.0
4.txt,142.txt,0.1003,0.0
4.txt,152.txt,0.1115,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.5115,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.6805,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.6805,0.0
4.txt,155.txt,0.2458,0.0
4.txt,150.txt,0.4197,0.0
4.txt,118.txt,0.4197,0.0
4.txt,156.txt,0.4197,0.0
4.txt,136.txt,0.6805,0.0
4.txt,149.txt,0.4197,0.0
4.txt,114.txt,0.4653,0.0
15.txt,147.txt,0.1425,0.0
15.txt,153.txt,0.2248,0.0
15.txt,116.txt,0.5483,1.0
15.txt,134.txt,1.0,1.0
