Requirement,Class,Similarity,Associated
13.txt,147.txt,0.05,0.0
13.txt,153.txt,0.1091,0.0
13.txt,116.txt,0.0992,0.0
13.txt,134.txt,0.3384,0.0
13.txt,159.txt,0.1316,0.0
13.txt,145.txt,0.0992,0.0
13.txt,146.txt,0.0894,0.0
13.txt,158.txt,0.0001,0.0
13.txt,132.txt,0.0992,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1376,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.0415,0.0
13.txt,142.txt,0.0364,0.0
13.txt,152.txt,0.1733,0.0
13.txt,124.txt,0.1438,0.0
13.txt,148.txt,0.2942,0.0
13.txt,123.txt,0.092,0.0
13.txt,117.txt,0.1316,0.0
13.txt,122.txt,0.2508,0.0
13.txt,138.txt,0.1316,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,0.3643,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1008,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.0992,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2452,0.0
5.txt,134.txt,0.0906,0.0
5.txt,159.txt,0.0413,0.0
5.txt,145.txt,0.4007,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.22,0.0
5.txt,140.txt,0.0105,0.0
5.txt,154.txt,0.3,0.0
5.txt,141.txt,0.0593,0.0
5.txt,120.txt,0.0553,0.0
5.txt,142.txt,0.1558,0.0
5.txt,152.txt,0.1158,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1099,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.0877,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.0451,0.0
5.txt,155.txt,0.0,0.0
5.txt,150.txt,0.0419,0.0
5.txt,118.txt,0.0,0.0
5.txt,156.txt,0.0913,0.0
5.txt,136.txt,0.4007,0.0
5.txt,149.txt,0.2181,0.0
5.txt,114.txt,0.4007,0.0
27.txt,147.txt,0.1503,0.0
27.txt,153.txt,0.3011,0.0
27.txt,116.txt,0.3063,0.0
