Requirement,Class,Similarity,Associated
13.txt,147.txt,0.1503,0.0
13.txt,153.txt,0.1062,0.0
13.txt,116.txt,0.0,0.0
13.txt,134.txt,0.6139,0.0
13.txt,159.txt,0.3315,0.0
13.txt,145.txt,0.6773,0.0
13.txt,146.txt,0.2687,0.0
13.txt,158.txt,0.0,0.0
13.txt,132.txt,0.0,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.3591,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.0808,0.0
13.txt,142.txt,0.0,0.0
13.txt,152.txt,0.1275,0.0
13.txt,124.txt,0.1438,0.0
13.txt,148.txt,0.5133,0.0
13.txt,123.txt,0.0,0.0
13.txt,117.txt,0.0,0.0
13.txt,122.txt,0.1827,0.0
13.txt,138.txt,0.0,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.0,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.0,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.08,0.0
5.txt,134.txt,0.0,0.0
5.txt,159.txt,0.056,0.0
5.txt,145.txt,0.0176,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.0,0.0
5.txt,140.txt,0.0299,0.0
5.txt,154.txt,0.0,0.0
5.txt,141.txt,0.0,0.0
5.txt,120.txt,0.0,0.0
5.txt,142.txt,0.1013,0.0
5.txt,152.txt,0.1158,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.0,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.0,0.0
5.txt,122.txt,0.9717,1.0
5.txt,138.txt,0.0,0.0
5.txt,155.txt,0.0,0.0
5.txt,150.txt,0.0,0.0
5.txt,118.txt,0.0096,0.0
5.txt,156.txt,0.0,0.0
5.txt,136.txt,0.0,0.0
5.txt,149.txt,0.0,0.0
5.txt,114.txt,0.0,0.0
27.txt,147.txt,0.1503,0.0
27.txt,153.txt,0.1062,0.0
27.txt,116.txt,0.2077,0.0
27.txt,134.txt,0.6139,0.0
27.txt,159.txt,0.3315,0.0
27.txt,145.txt,0.6773,0.0
27.txt,146.txt,0.2687,0.0
27.txt,158.txt,0.0,0.0
27.txt,132.txt,0.2077,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.3591,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.0808,0.0
27.txt,142.txt,0.017,0.0
27.txt,152.txt,0.1275,0.0
27.txt,124.txt,0.1438,0.0
27.txt,148.txt,0.5133,0.0
27.txt,123.txt,0.0062,0.0
27.txt,117.txt,0.0,0.0
27.txt,122.txt,0.1827,0.0
27.txt,138.txt,0.0808,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.2077,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2077,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.3542,0.0
4.txt,134.txt,0.3722,0.0
4.txt,159.txt,0.3722,0.0
4.txt,145.txt,0.3542,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.3542,0.0
4.txt,140.txt,0.0299,0.0
4.txt,154.txt,0.2858,0.0
4.txt,141.txt,0.1225,0.0
4.txt,120.txt,0.7376,0.0
4.txt,142.txt,0.7124,0.0
4.txt,152.txt,0.7376,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.3722,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.3722,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.3722,0.0
4.txt,155.txt,0.0,0.0
4.txt,150.txt,0.0,0.0
4.txt,118.txt,0.2467,0.0
4.txt,156.txt,0.0,0.0
4.txt,136.txt,0.2568,0.0
4.txt,149.txt,0.0,0.0
4.txt,114.txt,0.3542,0.0
15.txt,147.txt,0.1663,0.0
15.txt,153.txt,0.2021,0.0
15.txt,116.txt,1.0,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
