Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2076,0.0
13.txt,153.txt,0.1429,0.0
13.txt,116.txt,0.1818,0.0
13.txt,134.txt,0.6139,0.0
13.txt,159.txt,0.2553,0.0
13.txt,145.txt,0.1818,0.0
13.txt,146.txt,0.2687,0.0
13.txt,158.txt,0.2025,0.0
13.txt,132.txt,0.444,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.7077,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3126,0.0
13.txt,142.txt,0.3391,0.0
13.txt,152.txt,0.3391,0.0
13.txt,124.txt,0.2201,0.0
13.txt,148.txt,0.5133,0.0
13.txt,123.txt,0.2201,0.0
13.txt,117.txt,0.4343,0.0
13.txt,122.txt,0.2201,0.0
13.txt,138.txt,0.2553,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.5187,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.3939,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2853,0.0
5.txt,134.txt,0.0319,0.0
5.txt,159.txt,0.0309,0.0
5.txt,145.txt,0.2515,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.2853,0.0
5.txt,140.txt,0.0299,0.0
5.txt,154.txt,0.2515,0.0
5.txt,141.txt,0.041,0.0
5.txt,120.txt,0.0951,0.0
5.txt,142.txt,0.1558,0.0
5.txt,152.txt,0.1215,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.0439,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1897,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.0978,0.0
5.txt,155.txt,0.056,0.0
5.txt,150.txt,0.0595,0.0
5.txt,118.txt,0.1987,0.0
5.txt,156.txt,0.0773,0.0
5.txt,136.txt,0.2853,0.0
5.txt,149.txt,0.0,0.0
5.txt,114.txt,0.2853,0.0
27.txt,147.txt,0.1671,0.0
27.txt,153.txt,0.0425,0.0
27.txt,116.txt,0.1395,0.0
27.txt,134.txt,0.6139,0.0
27.txt,159.txt,0.0,0.0
27.txt,145.txt,0.1186,0.0
27.txt,146.txt,0.2687,0.0
27.txt,158.txt,0.0178,0.0
27.txt,132.txt,0.444,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.7077,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.0603,0.0
27.txt,142.txt,0.1756,0.0
27.txt,152.txt,0.0414,0.0
27.txt,124.txt,0.0045,0.0
27.txt,148.txt,0.5133,0.0
27.txt,123.txt,0.0961,0.0
27.txt,117.txt,0.4343,0.0
27.txt,122.txt,0.0,0.0
27.txt,138.txt,0.129,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.5187,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.3939,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.6805,0.0
4.txt,134.txt,0.6805,0.0
4.txt,159.txt,0.6805,0.0
4.txt,145.txt,0.6805,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.6805,0.0
4.txt,140.txt,0.0825,0.0
4.txt,154.txt,0.6805,0.0
4.txt,141.txt,0.1225,0.0
4.txt,120.txt,0.7376,0.0
4.txt,142.txt,0.7376,0.0
4.txt,152.txt,0.7376,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.6805,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.5005,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.3377,0.0
4.txt,155.txt,0.2535,0.0
4.txt,150.txt,0.1089,0.0
4.txt,118.txt,0.3583,0.0
4.txt,156.txt,0.0773,0.0
4.txt,136.txt,0.6805,0.0
4.txt,149.txt,0.094,0.0
4.txt,114.txt,0.6805,0.0
15.txt,147.txt,0.105,0.0
15.txt,153.txt,0.1597,0.0
15.txt,116.txt,0.7346,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,0.7346,1.0
15.txt,146.txt,0.1627,0.0
15.txt,158.txt,0.0527,0.0
15.txt,132.txt,0.7346,1.0
15.txt,140.txt,0.1733,0.0
15.txt,154.txt,0.7346,1.0
15.txt,141.txt,0.166,0.0
15.txt,120.txt,0.3493,0.0
15.txt,142.txt,0.379,0.0
15.txt,152.txt,0.379,0.0
15.txt,124.txt,0.0122,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.0658,0.0
15.txt,117.txt,0.9815,1.0
15.txt,122.txt,0.1441,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.2736,0.0
15.txt,150.txt,0.1733,0.0
15.txt,118.txt,0.3867,0.0
15.txt,156.txt,0.1822,0.0
15.txt,136.txt,0.7346,1.0
15.txt,149.txt,0.1733,0.0
15.txt,114.txt,0.7346,1.0
9.txt,147.txt,0.1671,0.0
9.txt,153.txt,0.1064,0.0
9.txt,116.txt,0.3573,0.0
9.txt,134.txt,0.6139,0.0
9.txt,159.txt,0.0439,0.0
9.txt,145.txt,0.3357,0.0
9.txt,146.txt,0.2687,0.0
9.txt,158.txt,0.0351,0.0
9.txt,132.txt,0.444,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.7077,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.2327,0.0
9.txt,142.txt,0.2525,0.0
9.txt,152.txt,0.2525,0.0
9.txt,124.txt,0.0,0.0
9.txt,148.txt,0.5133,0.0
9.txt,123.txt,0.1308,0.0
9.txt,117.txt,0.4343,0.0
9.txt,122.txt,0.096,0.0
9.txt,138.txt,0.1755,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.5187,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.3939,0.0
30.txt,147.txt,0.004,0.0
30.txt,153.txt,0.0716,0.0
30.txt,116.txt,1.0,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,1.0,1.0
30.txt,146.txt,0.1855,0.0
30.txt,158.txt,0.004,0.0
30.txt,132.txt,1.0,1.0
30.txt,140.txt,0.6903,0.0
30.txt,154.txt,1.0,1.0
30.txt,141.txt,0.6903,0.0
30.txt,120.txt,0.0147,0.0
30.txt,142.txt,0.2693,0.0
30.txt,152.txt,0.2758,0.0
30.txt,124.txt,0.0027,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.0896,0.0
30.txt,117.txt,1.0,1.0
30.txt,122.txt,0.004,0.0
30.txt,138.txt,1.0,1.0
30.txt,155.txt,0.6903,0.0
30.txt,150.txt,0.6903,0.0
30.txt,118.txt,0.5265,0.0
30.txt,156.txt,0.6903,0.0
30.txt,136.txt,1.0,1.0
30.txt,149.txt,0.6903,0.0
30.txt,114.txt,1.0,1.0
11.txt,147.txt,0.1856,0.0
11.txt,153.txt,0.1856,0.0
11.txt,116.txt,0.4239,0.0
11.txt,134.txt,0.3895,0.0
11.txt,159.txt,0.0521,0.0
11.txt,145.txt,0.3984,0.0
11.txt,146.txt,0.1856,0.0
11.txt,158.txt,0.0076,0.0
11.txt,132.txt,0.444,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.7077,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.0211,0.0
11.txt,142.txt,0.1756,0.0
11.txt,152.txt,0.0414,0.0
11.txt,124.txt,0.1856,0.0
11.txt,148.txt,0.5133,0.0
11.txt,123.txt,0.1308,0.0
11.txt,117.txt,0.4343,0.0
11.txt,122.txt,0.159,0.0
11.txt,138.txt,0.1755,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.5187,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.4239,0.0
21.txt,147.txt,0.1671,0.0
21.txt,153.txt,0.0836,0.0
21.txt,116.txt,0.2746,0.0
21.txt,134.txt,0.6139,0.0
21.txt,159.txt,0.0992,0.0
21.txt,145.txt,0.2336,0.0
21.txt,146.txt,0.2687,0.0
21.txt,158.txt,0.0351,0.0
21.txt,132.txt,0.444,0.0
21.txt,140.txt,1.0,1.0
21.txt,154.txt,0.7077,0.0
21.txt,141.txt,1.0,1.0
21.txt,120.txt,0.1187,0.0
21.txt,142.txt,0.1756,0.0
21.txt,152.txt,0.0932,0.0
21.txt,124.txt,0.0,0.0
21.txt,148.txt,0.5133,0.0
21.txt,123.txt,0.0693,0.0
21.txt,117.txt,0.4343,0.0
21.txt,122.txt,0.0354,0.0
21.txt,138.txt,0.0992,0.0
21.txt,155.txt,1.0,1.0
21.txt,150.txt,1.0,1.0
21.txt,118.txt,1.0,1.0
21.txt,156.txt,1.0,1.0
21.txt,136.txt,0.5187,0.0
21.txt,149.txt,1.0,1.0
21.txt,114.txt,0.3939,0.0
8.txt,147.txt,0.1427,0.0
8.txt,153.txt,0.1207,0.0
8.txt,116.txt,0.1951,0.0
8.txt,134.txt,0.6139,0.0
8.txt,159.txt,0.0,0.0
8.txt,145.txt,0.1951,0.0
8.txt,146.txt,0.2687,0.0
8.txt,158.txt,0.1392,0.0
8.txt,132.txt,0.2637,0.0
8.txt,140.txt,1.0,1.0
8.txt,154.txt,0.4203,0.0
8.txt,141.txt,1.0,1.0
8.txt,120.txt,0.2641,0.0
8.txt,142.txt,0.2866,0.0
8.txt,152.txt,0.2866,0.0
8.txt,124.txt,0.1513,0.0
8.txt,148.txt,0.3049,0.0
8.txt,123.txt,0.1513,0.0
8.txt,117.txt,0.258,0.0
8.txt,122.txt,0.1513,0.0
8.txt,138.txt,0.1576,0.0
8.txt,155.txt,1.0,1.0
8.txt,150.txt,1.0,1.0
8.txt,118.txt,0.7522,1.0
8.txt,156.txt,1.0,1.0
8.txt,136.txt,0.3081,0.0
8.txt,149.txt,1.0,1.0
8.txt,114.txt,0.2339,0.0
10.txt,147.txt,0.1671,0.0
10.txt,153.txt,0.0806,0.0
10.txt,116.txt,0.1059,0.0
10.txt,134.txt,0.6139,0.0
10.txt,159.txt,0.3335,0.0
10.txt,145.txt,0.0693,0.0
10.txt,146.txt,0.2687,0.0
10.txt,158.txt,0.1244,0.0
10.txt,132.txt,0.444,0.0
10.txt,140.txt,1.0,1.0
10.txt,154.txt,0.7077,0.0
10.txt,141.txt,1.0,1.0
10.txt,120.txt,0.2846,0.0
10.txt,142.txt,0.2846,0.0
10.txt,152.txt,0.2846,0.0
10.txt,124.txt,0.1352,0.0
10.txt,148.txt,0.5133,0.0
10.txt,123.txt,0.1352,0.0
10.txt,117.txt,0.4343,0.0
10.txt,122.txt,0.1352,0.0
10.txt,138.txt,0.3335,0.0
10.txt,155.txt,1.0,1.0
10.txt,150.txt,1.0,1.0
10.txt,118.txt,1.0,1.0
10.txt,156.txt,1.0,1.0
10.txt,136.txt,0.5187,0.0
10.txt,149.txt,1.0,1.0
10.txt,114.txt,0.3939,0.0
17.txt,147.txt,0.1816,0.0
17.txt,153.txt,0.3162,0.0
17.txt,116.txt,1.0,1.0
17.txt,134.txt,1.0,1.0
17.txt,159.txt,1.0,1.0
17.txt,145.txt,1.0,1.0
