Requirement,Class,Similarity,Associated
13.txt,147.txt,0.0238,0.0
13.txt,153.txt,0.3133,0.0
13.txt,116.txt,0.1766,0.0
13.txt,134.txt,0.0238,0.0
13.txt,159.txt,0.2874,0.0
13.txt,145.txt,0.3464,0.0
13.txt,146.txt,0.4224,0.0
13.txt,158.txt,0.2626,0.0
13.txt,132.txt,0.444,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1766,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.0,0.0
13.txt,142.txt,0.2085,0.0
13.txt,152.txt,0.0414,0.0
13.txt,124.txt,0.2626,0.0
13.txt,148.txt,0.4176,0.0
13.txt,123.txt,0.2626,0.0
13.txt,117.txt,0.0768,0.0
13.txt,122.txt,0.2626,0.0
13.txt,138.txt,0.0,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1766,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.3939,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2584,0.0
5.txt,134.txt,0.1702,0.0
5.txt,159.txt,0.1702,0.0
5.txt,145.txt,0.1724,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.2584,0.0
5.txt,140.txt,0.2082,0.0
5.txt,154.txt,0.2584,0.0
5.txt,141.txt,0.2082,0.0
5.txt,120.txt,0.0,0.0
5.txt,142.txt,0.0369,0.0
5.txt,152.txt,0.1158,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1471,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1702,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1702,0.0
5.txt,155.txt,0.2082,0.0
5.txt,150.txt,0.2082,0.0
5.txt,118.txt,0.2082,0.0
5.txt,156.txt,0.2082,0.0
5.txt,136.txt,0.2584,0.0
5.txt,149.txt,0.2082,0.0
5.txt,114.txt,0.2584,0.0
27.txt,147.txt,0.0196,0.0
27.txt,153.txt,0.3133,0.0
27.txt,116.txt,0.1446,0.0
27.txt,134.txt,0.3076,0.0
27.txt,159.txt,0.3076,0.0
27.txt,145.txt,0.3464,0.0
27.txt,146.txt,0.4224,0.0
27.txt,158.txt,0.216,0.0
27.txt,132.txt,0.444,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.1446,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.0,0.0
27.txt,142.txt,0.2085,0.0
27.txt,152.txt,0.0414,0.0
27.txt,124.txt,0.216,0.0
27.txt,148.txt,0.4176,0.0
27.txt,123.txt,0.216,0.0
27.txt,117.txt,0.3076,0.0
27.txt,122.txt,0.216,0.0
27.txt,138.txt,0.3076,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.1446,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.3939,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.4653,0.0
4.txt,134.txt,0.3722,0.0
4.txt,159.txt,0.3722,0.0
4.txt,145.txt,0.3104,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.4653,0.0
4.txt,140.txt,0.601,0.0
4.txt,154.txt,0.4653,0.0
4.txt,141.txt,0.601,0.0
4.txt,120.txt,0.0,0.0
4.txt,142.txt,0.1253,0.0
4.txt,152.txt,0.1158,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.3722,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.3722,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.3514,0.0
4.txt,155.txt,0.601,0.0
4.txt,150.txt,0.601,0.0
4.txt,118.txt,0.2467,0.0
4.txt,156.txt,0.601,0.0
4.txt,136.txt,0.4653,0.0
4.txt,149.txt,0.601,0.0
4.txt,114.txt,0.4653,0.0
15.txt,147.txt,0.102,0.0
15.txt,153.txt,0.2059,0.0
15.txt,116.txt,1.0,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,0.6847,1.0
15.txt,146.txt,0.1884,0.0
15.txt,158.txt,0.0,0.0
15.txt,132.txt,1.0,1.0
15.txt,140.txt,0.3019,0.0
15.txt,154.txt,1.0,1.0
15.txt,141.txt,0.1733,0.0
15.txt,120.txt,0.3291,0.0
15.txt,142.txt,0.3291,0.0
15.txt,152.txt,0.3283,0.0
15.txt,124.txt,0.0632,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.0245,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.1449,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.3405,0.0
15.txt,150.txt,0.1733,0.0
15.txt,118.txt,0.1806,0.0
15.txt,156.txt,0.3307,0.0
15.txt,136.txt,1.0,1.0
15.txt,149.txt,0.4619,0.0
15.txt,114.txt,1.0,1.0
9.txt,147.txt,0.0,0.0
9.txt,153.txt,0.2131,0.0
9.txt,116.txt,0.3573,0.0
9.txt,134.txt,0.0,0.0
9.txt,159.txt,0.2874,0.0
9.txt,145.txt,0.3573,0.0
9.txt,146.txt,0.4224,0.0
9.txt,158.txt,0.0,0.0
9.txt,132.txt,0.444,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.3573,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.0,0.0
9.txt,142.txt,0.2085,0.0
9.txt,152.txt,0.0282,0.0
9.txt,124.txt,0.0,0.0
9.txt,148.txt,0.4176,0.0
9.txt,123.txt,0.044,0.0
9.txt,117.txt,0.1554,0.0
9.txt,122.txt,0.1808,0.0
9.txt,138.txt,0.0,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.3573,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.3939,0.0
30.txt,147.txt,0.102,0.0
30.txt,153.txt,0.2059,0.0
30.txt,116.txt,1.0,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,0.6847,1.0
30.txt,146.txt,0.1884,0.0
30.txt,158.txt,0.0,0.0
30.txt,132.txt,1.0,1.0
30.txt,140.txt,0.3019,0.0
30.txt,154.txt,1.0,1.0
30.txt,141.txt,0.1607,0.0
30.txt,120.txt,0.2021,0.0
30.txt,142.txt,0.0,0.0
30.txt,152.txt,0.1233,0.0
30.txt,124.txt,0.0632,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.0,0.0
30.txt,117.txt,1.0,1.0
30.txt,122.txt,0.1449,0.0
30.txt,138.txt,1.0,1.0
30.txt,155.txt,0.3405,0.0
30.txt,150.txt,0.0,0.0
30.txt,118.txt,0.0,0.0
30.txt,156.txt,0.3307,0.0
30.txt,136.txt,1.0,1.0
30.txt,149.txt,0.4619,0.0
30.txt,114.txt,1.0,1.0
11.txt,147.txt,0.0168,0.0
11.txt,153.txt,0.1856,0.0
11.txt,116.txt,0.0013,0.0
11.txt,134.txt,0.0443,0.0
11.txt,159.txt,0.1482,0.0
11.txt,145.txt,0.0763,0.0
11.txt,146.txt,0.2177,0.0
11.txt,158.txt,0.1856,0.0
11.txt,132.txt,0.2289,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.0,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.0,0.0
11.txt,142.txt,0.2085,0.0
11.txt,152.txt,0.0215,0.0
11.txt,124.txt,0.1856,0.0
11.txt,148.txt,0.4176,0.0
11.txt,123.txt,0.1856,0.0
11.txt,117.txt,0.0443,0.0
11.txt,122.txt,0.1856,0.0
11.txt,138.txt,0.0443,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.0118,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.203,0.0
21.txt,147.txt,0.0,0.0
21.txt,153.txt,0.3133,0.0
21.txt,116.txt,0.3378,0.0
21.txt,134.txt,0.3349,0.0
21.txt,159.txt,0.2874,0.0
