Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2626,0.0
13.txt,153.txt,0.2626,0.0
13.txt,116.txt,0.6593,0.0
13.txt,134.txt,0.6139,0.0
13.txt,159.txt,0.2874,0.0
13.txt,145.txt,0.6773,0.0
13.txt,146.txt,0.2626,0.0
13.txt,158.txt,0.2201,0.0
13.txt,132.txt,0.2216,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.7077,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3701,0.0
13.txt,142.txt,0.3574,0.0
13.txt,152.txt,0.3701,0.0
13.txt,124.txt,0.2626,0.0
13.txt,148.txt,0.5133,0.0
13.txt,123.txt,0.2201,0.0
13.txt,117.txt,0.4343,0.0
13.txt,122.txt,0.2508,0.0
13.txt,138.txt,0.2553,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1285,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.2434,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.4007,0.0
5.txt,134.txt,0.2455,0.0
5.txt,159.txt,0.2152,0.0
5.txt,145.txt,0.4007,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.4007,0.0
5.txt,140.txt,0.2082,0.0
5.txt,154.txt,0.3,0.0
5.txt,141.txt,0.1086,0.0
5.txt,120.txt,0.4183,0.0
5.txt,142.txt,0.404,0.0
5.txt,152.txt,0.4183,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.2604,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.2664,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.2664,0.0
5.txt,155.txt,0.2082,0.0
5.txt,150.txt,0.2082,0.0
5.txt,118.txt,0.1566,0.0
5.txt,156.txt,0.0971,0.0
5.txt,136.txt,0.4007,0.0
5.txt,149.txt,0.2082,0.0
5.txt,114.txt,0.2751,0.0
27.txt,147.txt,0.1606,0.0
27.txt,153.txt,0.1062,0.0
27.txt,116.txt,0.3233,0.0
27.txt,134.txt,0.6139,0.0
27.txt,159.txt,0.3186,0.0
27.txt,145.txt,0.3322,0.0
27.txt,146.txt,0.1443,0.0
27.txt,158.txt,0.0777,0.0
27.txt,132.txt,0.2357,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.3471,0.0
27.txt,141.txt,0.9611,1.0
27.txt,120.txt,0.161,0.0
27.txt,142.txt,0.1555,0.0
27.txt,152.txt,0.161,0.0
27.txt,124.txt,0.0231,0.0
27.txt,148.txt,0.5752,0.0
27.txt,123.txt,0.0898,0.0
27.txt,117.txt,0.213,0.0
27.txt,122.txt,0.1843,0.0
27.txt,138.txt,0.1904,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,0.8737,1.0
27.txt,156.txt,0.9611,1.0
27.txt,136.txt,0.1657,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2054,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.4605,0.0
4.txt,134.txt,0.343,0.0
4.txt,159.txt,0.3006,0.0
4.txt,145.txt,0.4605,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.4653,0.0
4.txt,140.txt,0.0578,0.0
4.txt,154.txt,0.4653,0.0
4.txt,141.txt,0.0422,0.0
4.txt,120.txt,0.7021,0.0
4.txt,142.txt,0.7021,0.0
4.txt,152.txt,0.7021,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.3638,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.3722,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.3722,0.0
4.txt,155.txt,0.1688,0.0
4.txt,150.txt,0.1242,0.0
4.txt,118.txt,0.2665,0.0
4.txt,156.txt,0.2209,0.0
4.txt,136.txt,0.4653,0.0
4.txt,149.txt,0.2648,0.0
4.txt,114.txt,0.4653,0.0
15.txt,147.txt,0.1709,0.0
15.txt,153.txt,0.2248,0.0
15.txt,116.txt,0.5483,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,0.9815,1.0
15.txt,145.txt,1.0,1.0
15.txt,146.txt,0.2995,0.0
15.txt,158.txt,0.1663,0.0
15.txt,132.txt,1.0,1.0
15.txt,140.txt,0.1552,0.0
15.txt,154.txt,1.0,1.0
15.txt,141.txt,0.1607,0.0
15.txt,120.txt,0.379,0.0
15.txt,142.txt,0.379,0.0
15.txt,152.txt,0.379,0.0
15.txt,124.txt,0.0827,0.0
15.txt,148.txt,0.9815,1.0
15.txt,123.txt,0.1663,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.4988,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.1526,0.0
15.txt,150.txt,0.3721,0.0
15.txt,118.txt,0.5265,0.0
15.txt,156.txt,0.1192,0.0
15.txt,136.txt,0.7068,1.0
15.txt,149.txt,0.4619,0.0
15.txt,114.txt,0.5859,1.0
9.txt,147.txt,0.1996,0.0
9.txt,153.txt,0.1996,0.0
9.txt,116.txt,0.4056,0.0
9.txt,134.txt,0.6139,0.0
9.txt,159.txt,0.3172,0.0
9.txt,145.txt,0.4167,0.0
9.txt,146.txt,0.1996,0.0
9.txt,158.txt,0.1021,0.0
9.txt,132.txt,0.4137,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.4354,0.0
9.txt,141.txt,0.9651,1.0
9.txt,120.txt,0.1313,0.0
9.txt,142.txt,0.2012,0.0
9.txt,152.txt,0.1672,0.0
9.txt,124.txt,0.1996,0.0
9.txt,148.txt,0.4176,0.0
9.txt,123.txt,0.0898,0.0
9.txt,117.txt,0.3043,0.0
9.txt,122.txt,0.2421,0.0
9.txt,138.txt,0.4137,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,0.7522,1.0
9.txt,156.txt,0.9651,1.0
9.txt,136.txt,0.3573,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.2424,0.0
30.txt,147.txt,0.146,0.0
30.txt,153.txt,0.2248,0.0
30.txt,116.txt,0.5483,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,1.0,1.0
30.txt,146.txt,0.2995,0.0
30.txt,158.txt,0.0621,0.0
30.txt,132.txt,1.0,1.0
30.txt,140.txt,0.5884,0.0
30.txt,154.txt,1.0,1.0
30.txt,141.txt,0.6968,0.0
30.txt,120.txt,0.3948,0.0
30.txt,142.txt,0.3812,0.0
30.txt,152.txt,0.3948,0.0
30.txt,124.txt,0.0707,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.0896,0.0
30.txt,117.txt,1.0,1.0
30.txt,122.txt,0.4988,0.0
30.txt,138.txt,1.0,1.0
30.txt,155.txt,0.6968,0.0
30.txt,150.txt,0.6968,0.0
30.txt,118.txt,0.6334,0.0
30.txt,156.txt,0.6968,0.0
30.txt,136.txt,0.7068,1.0
30.txt,149.txt,0.462,0.0
30.txt,114.txt,0.5859,1.0
11.txt,147.txt,0.2332,0.0
11.txt,153.txt,0.1856,0.0
11.txt,116.txt,0.6593,0.0
11.txt,134.txt,0.3384,0.0
11.txt,159.txt,0.3315,0.0
11.txt,145.txt,0.6773,0.0
11.txt,146.txt,0.1963,0.0
11.txt,158.txt,0.2332,0.0
11.txt,132.txt,0.4239,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.7077,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.2134,0.0
11.txt,142.txt,0.2085,0.0
11.txt,152.txt,0.1733,0.0
11.txt,124.txt,0.2332,0.0
11.txt,148.txt,0.5985,0.0
11.txt,123.txt,0.2332,0.0
11.txt,117.txt,0.4343,0.0
11.txt,122.txt,0.2508,0.0
11.txt,138.txt,0.1755,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.4239,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.1944,0.0
21.txt,147.txt,0.1825,0.0
21.txt,153.txt,0.1825,0.0
21.txt,116.txt,0.5133,0.0
21.txt,134.txt,0.6139,0.0
21.txt,159.txt,0.3315,0.0
21.txt,145.txt,0.5273,0.0
21.txt,146.txt,0.1825,0.0
21.txt,158.txt,0.0932,0.0
21.txt,132.txt,0.4095,0.0
21.txt,140.txt,1.0,1.0
21.txt,154.txt,0.551,0.0
21.txt,141.txt,1.0,1.0
21.txt,120.txt,0.1661,0.0
21.txt,142.txt,0.1166,0.0
21.txt,152.txt,0.1275,0.0
21.txt,124.txt,0.1825,0.0
21.txt,148.txt,0.5985,0.0
21.txt,123.txt,0.0932,0.0
21.txt,117.txt,0.3382,0.0
21.txt,122.txt,0.1827,0.0
21.txt,138.txt,0.3349,0.0
21.txt,155.txt,1.0,1.0
21.txt,150.txt,1.0,1.0
21.txt,118.txt,0.9091,1.0
21.txt,156.txt,1.0,1.0
21.txt,136.txt,0.4095,0.0
21.txt,149.txt,1.0,1.0
21.txt,114.txt,0.3531,0.0
8.txt,147.txt,0.2093,0.0
8.txt,153.txt,0.1246,0.0
8.txt,116.txt,0.6593,0.0
8.txt,134.txt,0.6139,0.0
8.txt,159.txt,0.3384,0.0
8.txt,145.txt,0.6773,0.0
8.txt,146.txt,0.1763,0.0
8.txt,158.txt,0.2093,0.0
8.txt,132.txt,0.4413,0.0
8.txt,140.txt,1.0,1.0
8.txt,154.txt,0.7077,0.0
8.txt,141.txt,0.8982,1.0
8.txt,120.txt,0.2729,0.0
8.txt,142.txt,0.2636,0.0
8.txt,152.txt,0.2729,0.0
8.txt,124.txt,0.2093,0.0
8.txt,148.txt,0.5133,0.0
8.txt,123.txt,0.2093,0.0
8.txt,117.txt,0.4343,0.0
8.txt,122.txt,0.2253,0.0
8.txt,138.txt,0.4413,0.0
8.txt,155.txt,1.0,1.0
8.txt,150.txt,1.0,1.0
8.txt,118.txt,1.0,1.0
8.txt,156.txt,0.8982,1.0
8.txt,136.txt,0.3119,0.0
8.txt,149.txt,1.0,1.0
8.txt,114.txt,0.2586,0.0
10.txt,147.txt,0.1671,0.0
10.txt,153.txt,0.1092,0.0
10.txt,116.txt,0.2898,0.0
10.txt,134.txt,0.6139,0.0
10.txt,159.txt,0.3335,0.0
10.txt,145.txt,0.31,0.0
10.txt,146.txt,0.1963,0.0
10.txt,158.txt,0.1058,0.0
10.txt,132.txt,0.31,0.0
10.txt,140.txt,1.0,1.0
10.txt,154.txt,0.3591,0.0
10.txt,141.txt,1.0,1.0
10.txt,120.txt,0.2593,0.0
10.txt,142.txt,0.2593,0.0
10.txt,152.txt,0.2593,0.0
10.txt,124.txt,0.0269,0.0
10.txt,148.txt,0.5985,0.0
10.txt,123.txt,0.0898,0.0
10.txt,117.txt,0.3335,0.0
10.txt,122.txt,0.2508,0.0
10.txt,138.txt,0.3335,0.0
10.txt,155.txt,1.0,1.0
10.txt,150.txt,1.0,1.0
10.txt,118.txt,0.9091,1.0
10.txt,156.txt,1.0,1.0
10.txt,136.txt,0.2191,0.0
10.txt,149.txt,1.0,1.0
10.txt,114.txt,0.2054,0.0
17.txt,147.txt,0.2194,0.0
17.txt,153.txt,0.2698,0.0
17.txt,116.txt,1.0,1.0
17.txt,134.txt,1.0,1.0
17.txt,159.txt,0.7667,1.0
17.txt,145.txt,1.0,1.0
17.txt,146.txt,0.2995,0.0
17.txt,158.txt,0.2194,0.0
17.txt,132.txt,1.0,1.0
17.txt,140.txt,0.0515,0.0
17.txt,154.txt,1.0,1.0
17.txt,141.txt,0.1607,0.0
17.txt,120.txt,0.331,0.0
17.txt,142.txt,0.2885,0.0
17.txt,152.txt,0.3473,0.0
17.txt,124.txt,0.2557,0.0
17.txt,148.txt,0.7517,1.0
17.txt,123.txt,0.2194,0.0
17.txt,117.txt,0.7355,1.0
17.txt,122.txt,0.4988,0.0
17.txt,138.txt,1.0,1.0
17.txt,155.txt,0.2695,0.0
17.txt,150.txt,0.3721,0.0
17.txt,118.txt,0.5729,0.0
17.txt,156.txt,0.3552,0.0
17.txt,136.txt,1.0,1.0
17.txt,149.txt,0.5692,0.0
17.txt,114.txt,1.0,1.0
19.txt,147.txt,0.2216,0.0
19.txt,153.txt,0.3044,0.0
19.txt,116.txt,1.0,1.0
19.txt,134.txt,0.6811,0.0
19.txt,159.txt,0.3646,0.0
19.txt,145.txt,1.0,1.0
19.txt,146.txt,0.1842,0.0
19.txt,158.txt,0.134,0.0
19.txt,132.txt,1.0,1.0
19.txt,140.txt,0.0904,0.0
19.txt,154.txt,0.8915,1.0
19.txt,141.txt,0.1361,0.0
19.txt,120.txt,0.3385,0.0
19.txt,142.txt,0.4246,0.0
19.txt,152.txt,0.3385,0.0
19.txt,124.txt,0.117,0.0
19.txt,148.txt,0.5293,0.0
19.txt,123.txt,0.0739,0.0
19.txt,117.txt,0.6811,0.0
19.txt,122.txt,0.1969,0.0
