Requirement,Class,Similarity,Associated
13.txt,147.txt,0.0,0.0
13.txt,153.txt,0.0998,0.0
13.txt,116.txt,0.1281,0.0
13.txt,134.txt,0.2042,0.0
13.txt,159.txt,0.1543,0.0
13.txt,145.txt,0.1104,0.0
13.txt,146.txt,0.0,0.0
13.txt,158.txt,0.1058,0.0
13.txt,132.txt,0.0337,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1376,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.0415,0.0
13.txt,142.txt,0.056,0.0
13.txt,152.txt,0.1733,0.0
13.txt,124.txt,0.1438,0.0
13.txt,148.txt,0.191,0.0
13.txt,123.txt,0.092,0.0
13.txt,117.txt,0.191,0.0
13.txt,122.txt,0.2508,0.0
13.txt,138.txt,0.191,0.0
13.txt,155.txt,0.5181,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.0925,0.0
13.txt,149.txt,0.3327,1.0
13.txt,114.txt,0.0205,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2584,0.0
5.txt,134.txt,0.1289,0.0
5.txt,159.txt,0.015,0.0
5.txt,145.txt,0.1724,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.2584,0.0
5.txt,140.txt,0.3066,0.0
5.txt,154.txt,0.2584,0.0
5.txt,141.txt,0.3066,0.0
5.txt,120.txt,0.397,0.0
5.txt,142.txt,0.397,0.0
5.txt,152.txt,0.397,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1915,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1026,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.053,0.0
5.txt,155.txt,0.1589,0.0
5.txt,150.txt,0.3066,0.0
5.txt,118.txt,0.3066,0.0
5.txt,156.txt,0.3066,0.0
5.txt,136.txt,0.2584,0.0
5.txt,149.txt,0.0545,0.0
5.txt,114.txt,0.2584,0.0
27.txt,147.txt,0.0436,0.0
27.txt,153.txt,0.3133,0.0
27.txt,116.txt,0.6593,0.0
27.txt,134.txt,0.6139,0.0
27.txt,159.txt,0.2348,0.0
27.txt,145.txt,0.3464,0.0
27.txt,146.txt,0.0585,0.0
27.txt,158.txt,0.1058,0.0
27.txt,132.txt,0.2077,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.7077,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.2134,0.0
27.txt,142.txt,0.2391,0.0
27.txt,152.txt,0.1733,0.0
27.txt,124.txt,0.1438,0.0
27.txt,148.txt,0.5985,0.0
27.txt,123.txt,0.2886,0.0
27.txt,117.txt,0.3063,0.0
27.txt,122.txt,0.2508,0.0
27.txt,138.txt,0.4715,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.2165,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2077,0.0
4.txt,147.txt,0.6166,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.4748,0.0
4.txt,134.txt,0.3514,0.0
4.txt,159.txt,0.3514,0.0
4.txt,145.txt,0.4748,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.4748,0.0
4.txt,140.txt,0.4069,0.0
4.txt,154.txt,0.3151,0.0
