Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2076,0.0
13.txt,153.txt,0.2626,0.0
13.txt,116.txt,0.1901,0.0
13.txt,134.txt,0.3895,0.0
13.txt,159.txt,0.191,0.0
13.txt,145.txt,0.3464,0.0
13.txt,146.txt,0.2626,0.0
13.txt,158.txt,0.2626,0.0
13.txt,132.txt,0.2216,0.0
13.txt,140.txt,0.8445,1.0
13.txt,154.txt,0.3591,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3701,0.0
13.txt,142.txt,0.3701,0.0
13.txt,152.txt,0.3691,0.0
13.txt,124.txt,0.3249,0.0
13.txt,148.txt,0.5985,0.0
13.txt,123.txt,0.2886,0.0
13.txt,117.txt,0.391,0.0
13.txt,122.txt,0.2508,0.0
13.txt,138.txt,0.2553,0.0
13.txt,155.txt,0.8156,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.2322,0.0
13.txt,149.txt,0.6631,1.0
13.txt,114.txt,0.2574,0.0
5.txt,147.txt,0.9432,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2853,0.0
5.txt,134.txt,0.2707,0.0
5.txt,159.txt,0.279,0.0
5.txt,145.txt,0.2515,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.3639,0.0
5.txt,140.txt,0.2314,0.0
5.txt,154.txt,0.3639,0.0
5.txt,141.txt,0.3066,0.0
5.txt,120.txt,0.4183,0.0
5.txt,142.txt,0.4183,0.0
5.txt,152.txt,0.4173,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.2735,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.2676,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1806,0.0
5.txt,155.txt,0.2082,0.0
5.txt,150.txt,0.2314,0.0
5.txt,118.txt,0.2314,0.0
5.txt,156.txt,0.3066,0.0
