Requirement,Class,Similarity,Associated
13.txt,147.txt,0.1341,0.0
13.txt,153.txt,0.0,0.0
13.txt,116.txt,0.0997,0.0
13.txt,134.txt,0.3384,0.0
13.txt,159.txt,0.3369,0.0
13.txt,145.txt,0.1818,0.0
13.txt,146.txt,0.1963,0.0
13.txt,158.txt,0.1058,0.0
13.txt,132.txt,0.0913,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1818,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3701,0.0
13.txt,142.txt,0.3701,0.0
13.txt,152.txt,0.3701,0.0
13.txt,124.txt,0.0966,0.0
13.txt,148.txt,0.1818,0.0
13.txt,123.txt,0.0,0.0
13.txt,117.txt,0.1818,0.0
13.txt,122.txt,0.1332,0.0
13.txt,138.txt,0.1818,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1818,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.2183,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.0127,0.0
5.txt,134.txt,0.1872,0.0
5.txt,159.txt,0.1872,0.0
5.txt,145.txt,0.0,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.0131,0.0
5.txt,140.txt,0.3066,0.0
5.txt,154.txt,0.0198,0.0
5.txt,141.txt,0.3066,0.0
5.txt,120.txt,0.4183,0.0
5.txt,142.txt,0.4183,0.0
5.txt,152.txt,0.4183,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1872,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1872,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1126,0.0
5.txt,155.txt,0.3066,0.0
5.txt,150.txt,0.3066,0.0
5.txt,118.txt,0.3066,0.0
5.txt,156.txt,0.3066,0.0
5.txt,136.txt,0.0113,0.0
5.txt,149.txt,0.3066,0.0
5.txt,114.txt,0.2555,0.0
27.txt,147.txt,0.1009,0.0
27.txt,153.txt,0.0,0.0
27.txt,116.txt,0.1446,0.0
27.txt,134.txt,0.2487,0.0
27.txt,159.txt,0.3369,0.0
27.txt,145.txt,0.3322,0.0
27.txt,146.txt,0.2072,0.0
27.txt,158.txt,0.0777,0.0
27.txt,132.txt,0.124,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.1446,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.1236,0.0
27.txt,142.txt,0.1774,0.0
27.txt,152.txt,0.0,0.0
27.txt,124.txt,0.0966,0.0
27.txt,148.txt,0.0447,0.0
27.txt,123.txt,0.0,0.0
27.txt,117.txt,0.0447,0.0
27.txt,122.txt,0.0,0.0
27.txt,138.txt,0.129,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.0951,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.1932,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.5415,0.0
4.txt,134.txt,0.0,0.0
4.txt,159.txt,0.056,0.0
4.txt,145.txt,0.5089,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.5415,0.0
4.txt,140.txt,0.01,0.0
4.txt,154.txt,0.5415,0.0
4.txt,141.txt,0.0593,0.0
4.txt,120.txt,0.0993,0.0
4.txt,142.txt,0.1558,0.0
4.txt,152.txt,0.1158,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.134,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.0,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.1261,0.0
4.txt,155.txt,0.1688,0.0
4.txt,150.txt,0.1196,0.0
4.txt,118.txt,0.0,0.0
4.txt,156.txt,0.0957,0.0
4.txt,136.txt,0.5415,0.0
4.txt,149.txt,0.0878,0.0
4.txt,114.txt,0.5415,0.0
15.txt,147.txt,0.1663,0.0
15.txt,153.txt,0.1663,0.0
15.txt,116.txt,0.5483,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,1.0,1.0
15.txt,146.txt,0.257,0.0
15.txt,158.txt,0.1663,0.0
15.txt,132.txt,0.5022,1.0
15.txt,140.txt,0.1552,0.0
15.txt,154.txt,1.0,1.0
15.txt,141.txt,0.1607,0.0
15.txt,120.txt,0.113,0.0
15.txt,142.txt,0.0143,0.0
15.txt,152.txt,0.2347,0.0
15.txt,124.txt,0.1663,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.1663,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.1663,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.1182,0.0
15.txt,150.txt,0.159,0.0
15.txt,118.txt,0.0,0.0
15.txt,156.txt,0.0447,0.0
15.txt,136.txt,1.0,1.0
15.txt,149.txt,0.0081,0.0
15.txt,114.txt,1.0,1.0
9.txt,147.txt,0.2169,0.0
9.txt,153.txt,0.2169,0.0
9.txt,116.txt,0.0044,0.0
9.txt,134.txt,0.3384,0.0
9.txt,159.txt,0.3369,0.0
9.txt,145.txt,0.6773,0.0
9.txt,146.txt,0.4224,0.0
9.txt,158.txt,0.2169,0.0
9.txt,132.txt,0.0028,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.0488,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.1236,0.0
9.txt,142.txt,0.2391,0.0
9.txt,152.txt,0.0,0.0
9.txt,124.txt,0.0966,0.0
9.txt,148.txt,0.3054,0.0
9.txt,123.txt,0.2084,0.0
9.txt,117.txt,0.3054,0.0
9.txt,122.txt,0.2169,0.0
9.txt,138.txt,0.1836,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.0,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.3939,0.0
30.txt,147.txt,0.102,0.0
