Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2201,0.0
13.txt,153.txt,0.2201,0.0
13.txt,116.txt,0.1766,0.0
13.txt,134.txt,0.0081,0.0
13.txt,159.txt,0.3315,0.0
13.txt,145.txt,0.1766,0.0
13.txt,146.txt,0.2201,0.0
13.txt,158.txt,0.2025,0.0
13.txt,132.txt,0.1766,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1766,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3701,0.0
13.txt,142.txt,0.3701,0.0
13.txt,152.txt,0.3701,0.0
13.txt,124.txt,0.2201,0.0
13.txt,148.txt,0.1389,0.0
13.txt,123.txt,0.2201,0.0
13.txt,117.txt,0.0315,0.0
13.txt,122.txt,0.2201,0.0
13.txt,138.txt,0.0,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.2322,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.2574,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2853,0.0
5.txt,134.txt,0.0357,0.0
5.txt,159.txt,0.0292,0.0
5.txt,145.txt,0.2853,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,0.9202,1.0
5.txt,132.txt,0.2853,0.0
5.txt,140.txt,0.2314,0.0
5.txt,154.txt,0.2853,0.0
5.txt,141.txt,0.2314,0.0
5.txt,120.txt,0.0537,0.0
5.txt,142.txt,0.0,0.0
5.txt,152.txt,0.1158,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.0869,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1394,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1016,0.0
5.txt,155.txt,0.2314,0.0
5.txt,150.txt,0.2314,0.0
5.txt,118.txt,0.2314,0.0
5.txt,156.txt,0.2314,0.0
5.txt,136.txt,0.2853,0.0
5.txt,149.txt,0.2314,0.0
5.txt,114.txt,0.2853,0.0
27.txt,147.txt,0.216,0.0
27.txt,153.txt,0.216,0.0
27.txt,116.txt,0.1679,0.0
27.txt,134.txt,0.3063,0.0
27.txt,159.txt,0.3315,0.0
27.txt,145.txt,0.3063,0.0
27.txt,146.txt,0.216,0.0
27.txt,158.txt,0.0089,0.0
27.txt,132.txt,0.3063,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.3063,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.1924,0.0
27.txt,142.txt,0.1924,0.0
27.txt,152.txt,0.1924,0.0
27.txt,124.txt,0.216,0.0
27.txt,148.txt,0.4176,0.0
27.txt,123.txt,0.216,0.0
27.txt,117.txt,0.3063,0.0
27.txt,122.txt,0.216,0.0
27.txt,138.txt,0.3063,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.3063,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.3063,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.3542,0.0
4.txt,134.txt,0.0,0.0
4.txt,159.txt,0.0363,0.0
4.txt,145.txt,0.3542,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,0.6166,1.0
4.txt,132.txt,0.3542,0.0
4.txt,140.txt,0.0244,0.0
4.txt,154.txt,0.3542,0.0
4.txt,141.txt,0.03,0.0
4.txt,120.txt,0.0667,0.0
4.txt,142.txt,0.0,0.0
4.txt,152.txt,0.1158,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.0546,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.0292,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.1261,0.0
4.txt,155.txt,0.0244,0.0
4.txt,150.txt,0.1001,0.0
4.txt,118.txt,0.0221,0.0
4.txt,156.txt,0.0244,0.0
4.txt,136.txt,0.3542,0.0
4.txt,149.txt,0.0878,0.0
4.txt,114.txt,0.3542,0.0
15.txt,147.txt,0.0921,0.0
15.txt,153.txt,0.0973,0.0
15.txt,116.txt,0.412,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,0.7346,1.0
15.txt,146.txt,0.0921,0.0
15.txt,158.txt,0.0471,0.0
15.txt,132.txt,0.7346,1.0
15.txt,140.txt,0.1733,0.0
15.txt,154.txt,0.7346,1.0
15.txt,141.txt,0.1733,0.0
15.txt,120.txt,0.0,0.0
15.txt,142.txt,0.3152,0.0
15.txt,152.txt,0.0107,0.0
15.txt,124.txt,0.0921,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.0921,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.3664,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.2736,0.0
15.txt,150.txt,0.1733,0.0
15.txt,118.txt,0.1733,0.0
15.txt,156.txt,0.2429,0.0
15.txt,136.txt,0.7346,1.0
15.txt,149.txt,0.3393,0.0
15.txt,114.txt,0.7346,1.0
9.txt,147.txt,0.1996,0.0
9.txt,153.txt,0.1996,0.0
9.txt,116.txt,0.2268,0.0
9.txt,134.txt,0.4137,0.0
9.txt,159.txt,0.4137,0.0
9.txt,145.txt,0.4137,0.0
9.txt,146.txt,0.1996,0.0
9.txt,158.txt,0.0082,0.0
9.txt,132.txt,0.4137,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.4137,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.0081,0.0
9.txt,142.txt,0.0,0.0
9.txt,152.txt,0.1733,0.0
9.txt,124.txt,0.1996,0.0
