Requirement,Class,Similarity,Associated
13.txt,147.txt,0.1047,0.0
13.txt,153.txt,0.3133,0.0
13.txt,116.txt,0.1059,0.0
13.txt,134.txt,0.176,0.0
13.txt,159.txt,0.1543,0.0
13.txt,145.txt,0.0969,0.0
13.txt,146.txt,0.2344,0.0
13.txt,158.txt,0.1047,0.0
13.txt,132.txt,0.0768,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.0585,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.2134,0.0
13.txt,142.txt,0.0602,0.0
13.txt,152.txt,0.0448,0.0
13.txt,124.txt,0.1047,0.0
13.txt,148.txt,0.5133,0.0
13.txt,123.txt,0.2886,0.0
13.txt,117.txt,0.4343,0.0
13.txt,122.txt,0.1017,0.0
13.txt,138.txt,0.2752,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.5187,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.0585,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.1976,0.0
5.txt,134.txt,0.0443,0.0
5.txt,159.txt,0.0,0.0
5.txt,145.txt,0.0,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.0131,0.0
5.txt,140.txt,0.0299,0.0
5.txt,154.txt,0.0887,0.0
5.txt,141.txt,0.0694,0.0
5.txt,120.txt,0.4183,0.0
5.txt,142.txt,0.4183,0.0
5.txt,152.txt,0.4183,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.0304,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.0473,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.0446,0.0
5.txt,155.txt,0.0342,0.0
5.txt,150.txt,0.0786,0.0
5.txt,118.txt,0.0,0.0
5.txt,156.txt,0.0773,0.0
5.txt,136.txt,0.0799,0.0
5.txt,149.txt,0.0,0.0
5.txt,114.txt,0.0872,0.0
27.txt,147.txt,0.0,0.0
27.txt,153.txt,0.3133,0.0
27.txt,116.txt,0.2077,0.0
27.txt,134.txt,0.3076,0.0
27.txt,159.txt,0.3076,0.0
27.txt,145.txt,0.2077,0.0
27.txt,146.txt,0.2344,0.0
27.txt,158.txt,0.0804,0.0
27.txt,132.txt,0.2077,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.2077,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.2134,0.0
27.txt,142.txt,0.0,0.0
27.txt,152.txt,0.0601,0.0
27.txt,124.txt,0.0,0.0
27.txt,148.txt,0.5133,0.0
27.txt,123.txt,0.2886,0.0
27.txt,117.txt,0.4343,0.0
27.txt,122.txt,0.0,0.0
27.txt,138.txt,0.2752,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.5187,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2077,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.4748,0.0
4.txt,134.txt,0.0443,0.0
4.txt,159.txt,0.0,0.0
4.txt,145.txt,0.4748,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.4748,0.0
4.txt,140.txt,0.0429,0.0
4.txt,154.txt,0.4748,0.0
4.txt,141.txt,0.0,0.0
4.txt,120.txt,0.7021,0.0
4.txt,142.txt,0.7021,0.0
4.txt,152.txt,0.7021,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.0304,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.1497,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.1198,0.0
4.txt,155.txt,0.0342,0.0
4.txt,150.txt,0.0786,0.0
4.txt,118.txt,0.0,0.0
4.txt,156.txt,0.0773,0.0
4.txt,136.txt,0.4748,0.0
4.txt,149.txt,0.0,0.0
4.txt,114.txt,0.4748,0.0
15.txt,147.txt,0.0921,0.0
15.txt,153.txt,0.0921,0.0
15.txt,116.txt,1.0,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,1.0,1.0
15.txt,146.txt,0.2995,0.0
15.txt,158.txt,0.0921,0.0
15.txt,132.txt,1.0,1.0
15.txt,140.txt,0.1733,0.0
15.txt,154.txt,0.6283,1.0
15.txt,141.txt,0.1733,0.0
15.txt,120.txt,0.125,0.0
15.txt,142.txt,0.3152,0.0
15.txt,152.txt,0.2347,0.0
15.txt,124.txt,0.0927,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.1052,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.1449,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.1733,0.0
15.txt,150.txt,0.1733,0.0
15.txt,118.txt,0.4726,0.0
15.txt,156.txt,0.1733,0.0
15.txt,136.txt,1.0,1.0
15.txt,149.txt,0.1733,0.0
15.txt,114.txt,1.0,1.0
9.txt,147.txt,0.0,0.0
9.txt,153.txt,0.2131,0.0
9.txt,116.txt,0.1059,0.0
9.txt,134.txt,0.3054,0.0
9.txt,159.txt,0.3054,0.0
9.txt,145.txt,0.0969,0.0
9.txt,146.txt,0.1594,0.0
9.txt,158.txt,0.0804,0.0
9.txt,132.txt,0.0768,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.0335,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.2451,0.0
9.txt,142.txt,0.2451,0.0
9.txt,152.txt,0.2451,0.0
9.txt,124.txt,0.0,0.0
9.txt,148.txt,0.5133,0.0
9.txt,123.txt,0.1963,0.0
9.txt,117.txt,0.4343,0.0
9.txt,122.txt,0.0,0.0
9.txt,138.txt,0.2752,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.5187,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.0,0.0
30.txt,147.txt,0.0139,0.0
30.txt,153.txt,0.0144,0.0
30.txt,116.txt,0.8266,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,0.8266,1.0
30.txt,146.txt,0.2476,0.0
30.txt,158.txt,0.004,0.0
30.txt,132.txt,0.8266,1.0
30.txt,140.txt,0.2085,0.0
30.txt,154.txt,0.5193,1.0
30.txt,141.txt,0.2085,0.0
30.txt,120.txt,0.125,0.0
30.txt,142.txt,0.3152,0.0
30.txt,152.txt,0.2347,0.0
30.txt,124.txt,0.0766,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.1052,0.0
30.txt,117.txt,1.0,1.0
30.txt,122.txt,0.1449,0.0
30.txt,138.txt,1.0,1.0
30.txt,155.txt,0.2085,0.0
30.txt,150.txt,0.2085,0.0
30.txt,118.txt,0.4726,0.0
30.txt,156.txt,0.2085,0.0
30.txt,136.txt,0.8266,1.0
30.txt,149.txt,0.2085,0.0
30.txt,114.txt,0.8266,1.0
11.txt,147.txt,0.058,0.0
11.txt,153.txt,0.3133,0.0
11.txt,116.txt,0.4239,0.0
11.txt,134.txt,0.0443,0.0
11.txt,159.txt,0.0729,0.0
11.txt,145.txt,0.3984,0.0
11.txt,146.txt,0.2344,0.0
11.txt,158.txt,0.0366,0.0
11.txt,132.txt,0.4239,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.4239,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.4406,0.0
11.txt,142.txt,0.4406,0.0
11.txt,152.txt,0.4406,0.0
11.txt,124.txt,0.0113,0.0
11.txt,148.txt,0.5133,0.0
11.txt,123.txt,0.2886,0.0
11.txt,117.txt,0.4343,0.0
11.txt,122.txt,0.2145,0.0
11.txt,138.txt,0.1254,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.5187,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.4239,0.0
21.txt,147.txt,0.0537,0.0
21.txt,153.txt,0.3133,0.0
21.txt,116.txt,0.3387,0.0
21.txt,134.txt,0.2344,0.0
21.txt,159.txt,0.2344,0.0
21.txt,145.txt,0.3387,0.0
21.txt,146.txt,0.2344,0.0
21.txt,158.txt,0.0804,0.0
21.txt,132.txt,0.3387,0.0
21.txt,140.txt,1.0,1.0
21.txt,154.txt,0.3387,0.0
21.txt,141.txt,1.0,1.0
21.txt,120.txt,0.2134,0.0
21.txt,142.txt,0.1166,0.0
21.txt,152.txt,0.0,0.0
21.txt,124.txt,0.0105,0.0
21.txt,148.txt,0.5133,0.0
21.txt,123.txt,0.2886,0.0
21.txt,117.txt,0.4343,0.0
21.txt,122.txt,0.0,0.0
21.txt,138.txt,0.2752,0.0
21.txt,155.txt,1.0,1.0
21.txt,150.txt,1.0,1.0
21.txt,118.txt,1.0,1.0
21.txt,156.txt,1.0,1.0
21.txt,136.txt,0.5187,0.0
21.txt,149.txt,1.0,1.0
21.txt,114.txt,0.3387,0.0
8.txt,147.txt,0.0376,0.0
8.txt,153.txt,0.3133,0.0
8.txt,116.txt,0.3095,0.0
8.txt,134.txt,0.0,0.0
8.txt,159.txt,0.0,0.0
8.txt,145.txt,0.2909,0.0
8.txt,146.txt,0.2344,0.0
8.txt,158.txt,0.0804,0.0
8.txt,132.txt,0.3095,0.0
8.txt,140.txt,1.0,1.0
8.txt,154.txt,0.3095,0.0
8.txt,141.txt,1.0,1.0
8.txt,120.txt,0.2134,0.0
8.txt,142.txt,0.0,0.0
8.txt,152.txt,0.0281,0.0
8.txt,124.txt,0.0,0.0
8.txt,148.txt,0.5133,0.0
8.txt,123.txt,0.2886,0.0
8.txt,117.txt,0.4343,0.0
8.txt,122.txt,0.1566,0.0
8.txt,138.txt,0.2752,0.0
8.txt,155.txt,1.0,1.0
8.txt,150.txt,1.0,1.0
8.txt,118.txt,1.0,1.0
8.txt,156.txt,1.0,1.0
8.txt,136.txt,0.5187,0.0
8.txt,149.txt,1.0,1.0
8.txt,114.txt,0.3095,0.0
10.txt,147.txt,0.0,0.0
10.txt,153.txt,0.3133,0.0
10.txt,116.txt,0.1059,0.0
10.txt,134.txt,0.0,0.0
10.txt,159.txt,0.0,0.0
10.txt,145.txt,0.0969,0.0
10.txt,146.txt,0.2344,0.0
10.txt,158.txt,0.0804,0.0
10.txt,132.txt,0.0768,0.0
10.txt,140.txt,1.0,1.0
10.txt,154.txt,0.0,0.0
10.txt,141.txt,1.0,1.0
10.txt,120.txt,0.0938,0.0
10.txt,142.txt,0.0,0.0
10.txt,152.txt,0.0,0.0
10.txt,124.txt,0.0,0.0
10.txt,148.txt,0.2256,0.0
10.txt,123.txt,0.2886,0.0
10.txt,117.txt,0.1949,0.0
10.txt,122.txt,0.0,0.0
10.txt,138.txt,0.2752,0.0
10.txt,155.txt,1.0,1.0
10.txt,150.txt,1.0,1.0
10.txt,118.txt,1.0,1.0
10.txt,156.txt,1.0,1.0
10.txt,136.txt,0.228,0.0
10.txt,149.txt,1.0,1.0
10.txt,114.txt,0.0,0.0
17.txt,147.txt,0.2069,0.0
17.txt,153.txt,0.3162,0.0
17.txt,116.txt,1.0,1.0
17.txt,134.txt,1.0,1.0
17.txt,159.txt,1.0,1.0
17.txt,145.txt,1.0,1.0
17.txt,146.txt,0.2995,0.0
17.txt,158.txt,0.2018,0.0
17.txt,132.txt,1.0,1.0
17.txt,140.txt,0.7244,0.0
17.txt,154.txt,1.0,1.0
17.txt,141.txt,0.7244,0.0
17.txt,120.txt,0.2988,0.0
17.txt,142.txt,0.4246,0.0
17.txt,152.txt,0.2988,0.0
17.txt,124.txt,0.2557,0.0
17.txt,148.txt,1.0,1.0
17.txt,123.txt,0.2194,0.0
17.txt,117.txt,1.0,1.0
17.txt,122.txt,0.4826,0.0
17.txt,138.txt,1.0,1.0
17.txt,155.txt,0.7244,0.0
17.txt,150.txt,0.7244,0.0
17.txt,118.txt,0.7244,0.0
17.txt,156.txt,0.7244,0.0
17.txt,136.txt,1.0,1.0
17.txt,149.txt,0.7244,0.0
17.txt,114.txt,1.0,1.0
19.txt,147.txt,0.0179,0.0
19.txt,153.txt,0.0,0.0
19.txt,116.txt,1.0,1.0
19.txt,134.txt,0.3948,0.0
19.txt,159.txt,0.3948,0.0
19.txt,145.txt,1.0,1.0
19.txt,146.txt,0.1183,0.0
19.txt,158.txt,0.0174,0.0
19.txt,132.txt,1.0,1.0
19.txt,140.txt,0.1242,0.0
19.txt,154.txt,1.0,1.0
19.txt,141.txt,0.0599,0.0
19.txt,120.txt,0.0,0.0
19.txt,142.txt,0.4246,0.0
19.txt,152.txt,0.2894,0.0
19.txt,124.txt,0.1957,0.0
19.txt,148.txt,0.5205,0.0
19.txt,123.txt,0.0739,0.0
19.txt,117.txt,0.3948,0.0
19.txt,122.txt,0.0189,0.0
19.txt,138.txt,0.3948,0.0
19.txt,155.txt,0.0599,0.0
19.txt,150.txt,0.2365,0.0
19.txt,118.txt,0.5719,0.0
19.txt,156.txt,0.3693,0.0
19.txt,136.txt,1.0,1.0
19.txt,149.txt,0.0599,0.0
19.txt,114.txt,1.0,1.0
14.txt,147.txt,0.0,0.0
14.txt,153.txt,0.2225,0.0
14.txt,116.txt,1.0,1.0
14.txt,134.txt,1.0,1.0
14.txt,159.txt,1.0,1.0
14.txt,145.txt,1.0,1.0
14.txt,146.txt,0.2995,0.0
14.txt,158.txt,0.0032,0.0
14.txt,132.txt,1.0,1.0
14.txt,140.txt,0.7101,0.0
14.txt,154.txt,0.6283,1.0
14.txt,141.txt,0.7101,0.0
14.txt,120.txt,0.113,0.0
14.txt,142.txt,0.1815,0.0
14.txt,152.txt,0.1351,0.0
14.txt,124.txt,0.0927,0.0
14.txt,148.txt,1.0,1.0
14.txt,123.txt,0.205,0.0
14.txt,117.txt,1.0,1.0
14.txt,122.txt,0.0834,0.0
14.txt,138.txt,1.0,1.0
14.txt,155.txt,0.7101,0.0
14.txt,150.txt,0.6351,0.0
14.txt,118.txt,0.6455,0.0
14.txt,156.txt,0.3442,0.0
14.txt,136.txt,1.0,1.0
14.txt,149.txt,0.7101,0.0
14.txt,114.txt,1.0,1.0
24.txt,147.txt,0.1585,0.0
24.txt,153.txt,0.3162,0.0
24.txt,116.txt,1.0,1.0
24.txt,134.txt,0.5126,0.0
24.txt,159.txt,0.6479,0.0
24.txt,145.txt,1.0,1.0
24.txt,146.txt,0.1535,0.0
24.txt,158.txt,0.0021,0.0
24.txt,132.txt,1.0,1.0
24.txt,140.txt,0.0602,0.0
24.txt,154.txt,1.0,1.0
24.txt,141.txt,0.108,0.0
24.txt,120.txt,0.3363,0.0
24.txt,142.txt,0.3363,0.0
24.txt,152.txt,0.3363,0.0
24.txt,124.txt,0.0475,0.0
24.txt,148.txt,0.6479,0.0
24.txt,123.txt,0.0682,0.0
24.txt,117.txt,0.6479,0.0
24.txt,122.txt,0.0,0.0
24.txt,138.txt,0.6479,0.0
24.txt,155.txt,0.0602,0.0
24.txt,150.txt,0.0602,0.0
24.txt,118.txt,0.3062,0.0
24.txt,156.txt,0.0602,0.0
24.txt,136.txt,1.0,1.0
24.txt,149.txt,0.5796,0.0
24.txt,114.txt,1.0,1.0
29.txt,147.txt,0.0,0.0
29.txt,153.txt,0.169,0.0
29.txt,116.txt,1.0,1.0
29.txt,134.txt,1.0,1.0
29.txt,159.txt,1.0,1.0
29.txt,145.txt,1.0,1.0
29.txt,146.txt,0.2995,0.0
29.txt,158.txt,0.0477,0.0
29.txt,132.txt,1.0,1.0
29.txt,140.txt,0.4207,0.0
29.txt,154.txt,0.6283,1.0
29.txt,141.txt,0.4207,0.0
29.txt,120.txt,0.7871,0.0
29.txt,142.txt,0.7871,0.0
29.txt,152.txt,0.7871,0.0
29.txt,124.txt,0.0927,0.0
29.txt,148.txt,1.0,1.0
29.txt,123.txt,0.1052,0.0
29.txt,117.txt,1.0,1.0
29.txt,122.txt,0.1449,0.0
29.txt,138.txt,1.0,1.0
29.txt,155.txt,0.4207,0.0
29.txt,150.txt,0.4207,0.0
29.txt,118.txt,0.4726,0.0
29.txt,156.txt,0.4207,0.0
29.txt,136.txt,1.0,1.0
29.txt,149.txt,0.4207,0.0
29.txt,114.txt,1.0,1.0
1.txt,147.txt,1.0,1.0
1.txt,153.txt,1.0,1.0
1.txt,116.txt,0.4952,0.0
1.txt,134.txt,0.4952,0.0
1.txt,159.txt,0.4952,0.0
1.txt,145.txt,0.4952,0.0
1.txt,146.txt,1.0,1.0
1.txt,158.txt,1.0,1.0
1.txt,132.txt,0.4952,0.0
1.txt,140.txt,0.0299,0.0
1.txt,154.txt,0.3111,0.0
1.txt,141.txt,0.0325,0.0
1.txt,120.txt,0.0237,0.0
1.txt,142.txt,0.1013,0.0
1.txt,152.txt,0.0,0.0
1.txt,124.txt,1.0,1.0
1.txt,148.txt,0.4952,0.0
1.txt,123.txt,1.0,1.0
1.txt,117.txt,0.4952,0.0
1.txt,122.txt,1.0,1.0
1.txt,138.txt,0.4952,0.0
1.txt,155.txt,0.0342,0.0
1.txt,150.txt,0.0786,0.0
1.txt,118.txt,0.0272,0.0
1.txt,156.txt,0.0773,0.0
1.txt,136.txt,0.4952,0.0
1.txt,149.txt,0.1746,0.0
1.txt,114.txt,0.4952,0.0
20.txt,147.txt,0.1585,0.0
20.txt,153.txt,0.3141,0.0
20.txt,116.txt,1.0,1.0
20.txt,134.txt,1.0,1.0
20.txt,159.txt,1.0,1.0
20.txt,145.txt,1.0,1.0
20.txt,146.txt,0.2995,0.0
20.txt,158.txt,0.025,0.0
20.txt,132.txt,1.0,1.0
20.txt,140.txt,0.1153,0.0
20.txt,154.txt,1.0,1.0
20.txt,141.txt,0.1073,0.0
20.txt,120.txt,0.4132,0.0
20.txt,142.txt,0.4132,0.0
20.txt,152.txt,0.4132,0.0
20.txt,124.txt,0.2557,0.0
20.txt,148.txt,1.0,1.0
20.txt,123.txt,0.0668,0.0
20.txt,117.txt,1.0,1.0
20.txt,122.txt,0.506,0.0
20.txt,138.txt,1.0,1.0
20.txt,155.txt,0.0068,0.0
20.txt,150.txt,0.2196,0.0
20.txt,118.txt,0.531,0.0
20.txt,156.txt,0.3429,0.0
20.txt,136.txt,1.0,1.0
20.txt,149.txt,0.5757,0.0
20.txt,114.txt,1.0,1.0
18.txt,147.txt,0.1585,0.0
18.txt,153.txt,0.2187,0.0
18.txt,116.txt,1.0,1.0
18.txt,134.txt,1.0,1.0
18.txt,159.txt,1.0,1.0
18.txt,145.txt,1.0,1.0
18.txt,146.txt,0.2995,0.0
18.txt,158.txt,0.0006,0.0
18.txt,132.txt,1.0,1.0
18.txt,140.txt,0.7974,0.0
18.txt,154.txt,1.0,1.0
18.txt,141.txt,0.7974,0.0
18.txt,120.txt,0.1701,0.0
18.txt,142.txt,0.4246,0.0
18.txt,152.txt,0.2894,0.0
18.txt,124.txt,0.1486,0.0
18.txt,148.txt,1.0,1.0
18.txt,123.txt,0.0739,0.0
18.txt,117.txt,1.0,1.0
18.txt,122.txt,0.506,0.0
18.txt,138.txt,1.0,1.0
18.txt,155.txt,0.7974,0.0
18.txt,150.txt,0.7974,0.0
18.txt,118.txt,0.7974,0.0
18.txt,156.txt,0.7974,0.0
18.txt,136.txt,1.0,1.0
18.txt,149.txt,0.7974,0.0
18.txt,114.txt,1.0,1.0
23.txt,147.txt,0.1279,0.0
23.txt,153.txt,0.2768,0.0
23.txt,116.txt,1.0,1.0
23.txt,134.txt,1.0,1.0
23.txt,159.txt,1.0,1.0
23.txt,145.txt,1.0,1.0
23.txt,146.txt,0.2995,0.0
23.txt,158.txt,0.0,0.0
23.txt,132.txt,1.0,1.0
23.txt,140.txt,0.1242,0.0
23.txt,154.txt,1.0,1.0
23.txt,141.txt,0.0946,0.0
23.txt,120.txt,0.0,0.0
23.txt,142.txt,0.4246,0.0
23.txt,152.txt,0.2894,0.0
23.txt,124.txt,0.2557,0.0
23.txt,148.txt,1.0,1.0
23.txt,123.txt,0.0739,0.0
23.txt,117.txt,1.0,1.0
23.txt,122.txt,0.506,0.0
23.txt,138.txt,1.0,1.0
23.txt,155.txt,0.0,0.0
23.txt,150.txt,0.2365,0.0
23.txt,118.txt,0.5719,0.0
23.txt,156.txt,0.3693,0.0
23.txt,136.txt,1.0,1.0
23.txt,149.txt,0.5074,0.0
23.txt,114.txt,1.0,1.0
25.txt,147.txt,0.1585,0.0
25.txt,153.txt,0.3162,0.0
25.txt,116.txt,1.0,1.0
25.txt,134.txt,1.0,1.0
25.txt,159.txt,1.0,1.0
25.txt,145.txt,1.0,1.0
25.txt,146.txt,0.2995,0.0
25.txt,158.txt,0.0205,0.0
25.txt,132.txt,1.0,1.0
25.txt,140.txt,0.0932,0.0
25.txt,154.txt,1.0,1.0
25.txt,141.txt,0.108,0.0
25.txt,120.txt,0.3389,0.0
25.txt,142.txt,0.4246,0.0
25.txt,152.txt,0.3389,0.0
25.txt,124.txt,0.1529,0.0
25.txt,148.txt,1.0,1.0
25.txt,123.txt,0.0739,0.0
25.txt,117.txt,1.0,1.0
25.txt,122.txt,0.506,0.0
25.txt,138.txt,1.0,1.0
25.txt,155.txt,0.0,0.0
25.txt,150.txt,0.1775,0.0
25.txt,118.txt,0.4292,0.0
25.txt,156.txt,0.2771,0.0
25.txt,136.txt,1.0,1.0
25.txt,149.txt,0.5796,0.0
25.txt,114.txt,1.0,1.0
26.txt,147.txt,0.1168,0.0
26.txt,153.txt,0.0179,0.0
26.txt,116.txt,1.0,1.0
26.txt,134.txt,1.0,1.0
26.txt,159.txt,1.0,1.0
26.txt,145.txt,1.0,1.0
26.txt,146.txt,0.2995,0.0
26.txt,158.txt,0.1139,0.0
26.txt,132.txt,1.0,1.0
26.txt,140.txt,0.0272,0.0
26.txt,154.txt,0.6283,1.0
26.txt,141.txt,0.0061,0.0
26.txt,120.txt,0.4875,0.0
26.txt,142.txt,0.4875,0.0
26.txt,152.txt,0.4875,0.0
26.txt,124.txt,0.0927,0.0
26.txt,148.txt,1.0,1.0
