Requirement,Class,Similarity,Associated
13.txt,147.txt,0.1671,0.0
13.txt,153.txt,0.0048,0.0
13.txt,116.txt,0.0585,0.0
13.txt,134.txt,0.3031,0.0
13.txt,159.txt,0.191,0.0
13.txt,145.txt,0.0585,0.0
13.txt,146.txt,0.4224,0.0
13.txt,158.txt,0.0062,0.0
13.txt,132.txt,0.0585,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.0585,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.1236,0.0
13.txt,142.txt,0.2085,0.0
13.txt,152.txt,0.0011,0.0
13.txt,124.txt,0.3249,0.0
13.txt,148.txt,0.191,0.0
13.txt,123.txt,0.0019,0.0
13.txt,117.txt,0.191,0.0
13.txt,122.txt,0.2508,0.0
13.txt,138.txt,0.3295,0.0
13.txt,155.txt,1.0,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1192,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.2054,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2037,0.0
5.txt,134.txt,0.0702,0.0
5.txt,159.txt,0.015,0.0
5.txt,145.txt,0.0176,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.0175,0.0
5.txt,140.txt,0.2314,0.0
5.txt,154.txt,0.0887,0.0
5.txt,141.txt,0.2314,0.0
5.txt,120.txt,0.037,0.0
5.txt,142.txt,0.0,0.0
5.txt,152.txt,0.1215,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.0,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.0,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.0763,0.0
5.txt,155.txt,0.2314,0.0
5.txt,150.txt,0.2314,0.0
5.txt,118.txt,0.2314,0.0
5.txt,156.txt,0.2314,0.0
5.txt,136.txt,0.0799,0.0
5.txt,149.txt,0.2314,0.0
5.txt,114.txt,0.0,0.0
27.txt,147.txt,0.1671,0.0
27.txt,153.txt,0.0356,0.0
27.txt,116.txt,0.0,0.0
27.txt,134.txt,0.3031,0.0
27.txt,159.txt,0.0,0.0
27.txt,145.txt,0.0,0.0
27.txt,146.txt,0.4224,0.0
27.txt,158.txt,0.0356,0.0
27.txt,132.txt,0.0,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.0,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.1236,0.0
27.txt,142.txt,0.2085,0.0
27.txt,152.txt,0.0,0.0
27.txt,124.txt,0.3249,0.0
27.txt,148.txt,0.0,0.0
27.txt,123.txt,0.0356,0.0
27.txt,117.txt,0.0703,0.0
27.txt,122.txt,0.2508,0.0
27.txt,138.txt,0.3295,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.1192,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2054,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.256,0.0
4.txt,134.txt,0.0,0.0
4.txt,159.txt,0.0508,0.0
4.txt,145.txt,0.256,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.256,0.0
4.txt,140.txt,0.0,0.0
4.txt,154.txt,0.256,0.0
4.txt,141.txt,0.0,0.0
4.txt,120.txt,0.037,0.0
4.txt,142.txt,0.0,0.0
4.txt,152.txt,0.1215,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.0787,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.1575,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.0215,0.0
4.txt,155.txt,0.0,0.0
4.txt,150.txt,0.0786,0.0
4.txt,118.txt,0.0237,0.0
