Requirement,Class,Similarity,Associated
13.txt,147.txt,0.2057,0.0
13.txt,153.txt,0.1109,0.0
13.txt,116.txt,0.1766,0.0
13.txt,134.txt,0.3384,0.0
13.txt,159.txt,0.2874,0.0
13.txt,145.txt,0.6773,0.0
13.txt,146.txt,0.0747,0.0
13.txt,158.txt,0.1058,0.0
13.txt,132.txt,0.0804,0.0
13.txt,140.txt,1.0,1.0
13.txt,154.txt,0.1766,0.0
13.txt,141.txt,1.0,1.0
13.txt,120.txt,0.3701,0.0
13.txt,142.txt,0.3701,0.0
13.txt,152.txt,0.3701,0.0
13.txt,124.txt,0.1438,0.0
13.txt,148.txt,0.191,0.0
13.txt,123.txt,0.0039,0.0
13.txt,117.txt,0.191,0.0
13.txt,122.txt,0.1332,0.0
13.txt,138.txt,0.1149,0.0
13.txt,155.txt,0.5857,1.0
13.txt,150.txt,1.0,1.0
13.txt,118.txt,1.0,1.0
13.txt,156.txt,1.0,1.0
13.txt,136.txt,0.1766,0.0
13.txt,149.txt,1.0,1.0
13.txt,114.txt,0.3939,0.0
5.txt,147.txt,1.0,1.0
5.txt,153.txt,1.0,1.0
5.txt,116.txt,0.2515,0.0
5.txt,134.txt,0.1702,0.0
5.txt,159.txt,0.1702,0.0
5.txt,145.txt,0.2515,0.0
5.txt,146.txt,1.0,1.0
5.txt,158.txt,1.0,1.0
5.txt,132.txt,0.2515,0.0
5.txt,140.txt,0.0312,0.0
5.txt,154.txt,0.2515,0.0
5.txt,141.txt,0.0,0.0
5.txt,120.txt,0.1044,0.0
5.txt,142.txt,0.0,0.0
5.txt,152.txt,0.1158,0.0
5.txt,124.txt,1.0,1.0
5.txt,148.txt,0.1471,0.0
5.txt,123.txt,1.0,1.0
5.txt,117.txt,0.1702,0.0
5.txt,122.txt,1.0,1.0
5.txt,138.txt,0.1702,0.0
5.txt,155.txt,0.1688,0.0
5.txt,150.txt,0.0,0.0
5.txt,118.txt,0.1439,0.0
5.txt,156.txt,0.0929,0.0
5.txt,136.txt,0.2515,0.0
5.txt,149.txt,0.1619,0.0
5.txt,114.txt,0.1795,0.0
27.txt,147.txt,0.1341,0.0
27.txt,153.txt,0.3133,0.0
27.txt,116.txt,0.1901,0.0
27.txt,134.txt,0.3384,0.0
27.txt,159.txt,0.3315,0.0
27.txt,145.txt,0.3322,0.0
27.txt,146.txt,0.2344,0.0
27.txt,158.txt,0.1058,0.0
27.txt,132.txt,0.1363,0.0
27.txt,140.txt,1.0,1.0
27.txt,154.txt,0.1657,0.0
27.txt,141.txt,1.0,1.0
27.txt,120.txt,0.1773,0.0
27.txt,142.txt,0.1924,0.0
27.txt,152.txt,0.1924,0.0
27.txt,124.txt,0.1438,0.0
27.txt,148.txt,0.4176,0.0
27.txt,123.txt,0.0,0.0
27.txt,117.txt,0.0447,0.0
27.txt,122.txt,0.1827,0.0
27.txt,138.txt,0.2752,0.0
27.txt,155.txt,1.0,1.0
27.txt,150.txt,1.0,1.0
27.txt,118.txt,1.0,1.0
27.txt,156.txt,1.0,1.0
27.txt,136.txt,0.2322,0.0
27.txt,149.txt,1.0,1.0
27.txt,114.txt,0.2574,0.0
4.txt,147.txt,1.0,1.0
4.txt,153.txt,1.0,1.0
4.txt,116.txt,0.5415,0.0
4.txt,134.txt,0.343,0.0
4.txt,159.txt,0.3722,0.0
4.txt,145.txt,0.5415,0.0
4.txt,146.txt,1.0,1.0
4.txt,158.txt,1.0,1.0
4.txt,132.txt,0.4653,0.0
4.txt,140.txt,0.601,0.0
4.txt,154.txt,0.5415,0.0
4.txt,141.txt,0.601,0.0
4.txt,120.txt,0.7376,0.0
4.txt,142.txt,0.7376,0.0
4.txt,152.txt,0.7376,0.0
4.txt,124.txt,1.0,1.0
4.txt,148.txt,0.3722,0.0
4.txt,123.txt,1.0,1.0
4.txt,117.txt,0.3722,0.0
4.txt,122.txt,1.0,1.0
4.txt,138.txt,0.2239,0.0
4.txt,155.txt,0.3114,0.0
4.txt,150.txt,0.601,0.0
4.txt,118.txt,0.2467,0.0
4.txt,156.txt,0.601,0.0
4.txt,136.txt,0.5415,0.0
4.txt,149.txt,0.601,0.0
4.txt,114.txt,0.5415,0.0
15.txt,147.txt,0.0921,0.0
15.txt,153.txt,0.2059,0.0
15.txt,116.txt,0.7346,1.0
15.txt,134.txt,1.0,1.0
15.txt,159.txt,1.0,1.0
15.txt,145.txt,0.7346,1.0
15.txt,146.txt,0.22,0.0
15.txt,158.txt,0.0921,0.0
15.txt,132.txt,0.7346,1.0
15.txt,140.txt,0.1502,0.0
15.txt,154.txt,0.7346,1.0
15.txt,141.txt,0.1733,0.0
15.txt,120.txt,0.1484,0.0
15.txt,142.txt,0.1481,0.0
15.txt,152.txt,0.0107,0.0
15.txt,124.txt,0.0921,0.0
15.txt,148.txt,1.0,1.0
15.txt,123.txt,0.1052,0.0
15.txt,117.txt,1.0,1.0
15.txt,122.txt,0.0921,0.0
15.txt,138.txt,1.0,1.0
15.txt,155.txt,0.196,0.0
15.txt,150.txt,0.3338,0.0
15.txt,118.txt,0.4726,0.0
15.txt,156.txt,0.2429,0.0
15.txt,136.txt,0.7346,1.0
15.txt,149.txt,0.1733,0.0
15.txt,114.txt,0.7346,1.0
9.txt,147.txt,0.1341,0.0
9.txt,153.txt,0.3133,0.0
9.txt,116.txt,0.1901,0.0
9.txt,134.txt,0.3384,0.0
9.txt,159.txt,0.3315,0.0
9.txt,145.txt,0.4167,0.0
9.txt,146.txt,0.2344,0.0
9.txt,158.txt,0.1058,0.0
9.txt,132.txt,0.0429,0.0
9.txt,140.txt,1.0,1.0
9.txt,154.txt,0.0488,0.0
9.txt,141.txt,1.0,1.0
9.txt,120.txt,0.2327,0.0
9.txt,142.txt,0.2525,0.0
9.txt,152.txt,0.2525,0.0
9.txt,124.txt,0.1438,0.0
9.txt,148.txt,0.4176,0.0
9.txt,123.txt,0.0,0.0
9.txt,117.txt,0.2485,0.0
9.txt,122.txt,0.1827,0.0
9.txt,138.txt,0.2752,0.0
9.txt,155.txt,1.0,1.0
9.txt,150.txt,1.0,1.0
9.txt,118.txt,1.0,1.0
9.txt,156.txt,1.0,1.0
9.txt,136.txt,0.2322,0.0
9.txt,149.txt,1.0,1.0
9.txt,114.txt,0.2574,0.0
30.txt,147.txt,0.1065,0.0
30.txt,153.txt,0.2059,0.0
30.txt,116.txt,0.8266,1.0
30.txt,134.txt,1.0,1.0
30.txt,159.txt,1.0,1.0
30.txt,145.txt,0.8266,1.0
30.txt,146.txt,0.2476,0.0
30.txt,158.txt,0.1065,0.0
30.txt,132.txt,0.8266,1.0
30.txt,140.txt,0.169,0.0
30.txt,154.txt,0.8266,1.0
30.txt,141.txt,0.0,0.0
30.txt,120.txt,0.167,0.0
30.txt,142.txt,0.1481,0.0
30.txt,152.txt,0.0123,0.0
30.txt,124.txt,0.1065,0.0
30.txt,148.txt,1.0,1.0
30.txt,123.txt,0.1065,0.0
30.txt,117.txt,1.0,1.0
30.txt,122.txt,0.1065,0.0
30.txt,138.txt,1.0,1.0
30.txt,155.txt,0.196,0.0
30.txt,150.txt,0.3338,0.0
30.txt,118.txt,0.4726,0.0
30.txt,156.txt,0.2733,0.0
30.txt,136.txt,0.8266,1.0
30.txt,149.txt,0.1539,0.0
30.txt,114.txt,0.8266,1.0
11.txt,147.txt,0.2332,0.0
11.txt,153.txt,0.3133,0.0
11.txt,116.txt,0.4239,0.0
11.txt,134.txt,0.3384,0.0
11.txt,159.txt,0.3315,0.0
11.txt,145.txt,0.4239,0.0
11.txt,146.txt,0.2344,0.0
11.txt,158.txt,0.2332,0.0
11.txt,132.txt,0.2272,0.0
11.txt,140.txt,1.0,1.0
11.txt,154.txt,0.4239,0.0
11.txt,141.txt,1.0,1.0
11.txt,120.txt,0.1236,0.0
11.txt,142.txt,0.1232,0.0
11.txt,152.txt,0.0,0.0
11.txt,124.txt,0.2332,0.0
11.txt,148.txt,0.4176,0.0
11.txt,123.txt,0.2332,0.0
11.txt,117.txt,0.1697,0.0
11.txt,122.txt,0.2332,0.0
11.txt,138.txt,0.2752,0.0
11.txt,155.txt,1.0,1.0
11.txt,150.txt,1.0,1.0
11.txt,118.txt,1.0,1.0
11.txt,156.txt,1.0,1.0
11.txt,136.txt,0.4239,0.0
11.txt,149.txt,1.0,1.0
11.txt,114.txt,0.4239,0.0
21.txt,147.txt,0.1601,0.0
21.txt,153.txt,0.3133,0.0
21.txt,116.txt,0.1901,0.0
21.txt,134.txt,0.3384,0.0
21.txt,159.txt,0.3315,0.0
21.txt,145.txt,0.5273,0.0
21.txt,146.txt,0.2344,0.0
21.txt,158.txt,0.1058,0.0
21.txt,132.txt,0.0,0.0
21.txt,140.txt,1.0,1.0
21.txt,154.txt,0.0488,0.0
21.txt,141.txt,1.0,1.0
21.txt,120.txt,0.1236,0.0
21.txt,142.txt,0.1861,0.0
21.txt,152.txt,0.0,0.0
21.txt,124.txt,0.1438,0.0
21.txt,148.txt,0.4176,0.0
21.txt,123.txt,0.0,0.0
21.txt,117.txt,0.1506,0.0
21.txt,122.txt,0.1827,0.0
21.txt,138.txt,0.2752,0.0
21.txt,155.txt,1.0,1.0
21.txt,150.txt,1.0,1.0
21.txt,118.txt,1.0,1.0
21.txt,156.txt,1.0,1.0
21.txt,136.txt,0.2322,0.0
21.txt,149.txt,1.0,1.0
21.txt,114.txt,0.3067,0.0
8.txt,147.txt,0.2057,0.0
8.txt,153.txt,0.3133,0.0
8.txt,116.txt,0.1901,0.0
8.txt,134.txt,0.3384,0.0
8.txt,159.txt,0.3315,0.0
8.txt,145.txt,0.6773,0.0
8.txt,146.txt,0.2344,0.0
8.txt,158.txt,0.1058,0.0
8.txt,132.txt,0.0001,0.0
8.txt,140.txt,1.0,1.0
8.txt,154.txt,0.0488,0.0
8.txt,141.txt,1.0,1.0
8.txt,120.txt,0.2729,0.0
8.txt,142.txt,0.2866,0.0
8.txt,152.txt,0.2866,0.0
8.txt,124.txt,0.1438,0.0
8.txt,148.txt,0.4176,0.0
8.txt,123.txt,0.0,0.0
8.txt,117.txt,0.0005,0.0
8.txt,122.txt,0.1827,0.0
8.txt,138.txt,0.2752,0.0
8.txt,155.txt,1.0,1.0
8.txt,150.txt,1.0,1.0
8.txt,118.txt,1.0,1.0
8.txt,156.txt,1.0,1.0
8.txt,136.txt,0.2322,0.0
8.txt,149.txt,1.0,1.0
8.txt,114.txt,0.3939,0.0
10.txt,147.txt,0.1352,0.0
10.txt,153.txt,0.2365,0.0
10.txt,116.txt,0.31,0.0
10.txt,134.txt,0.3384,0.0
10.txt,159.txt,0.2503,0.0
10.txt,145.txt,0.31,0.0
10.txt,146.txt,0.1769,0.0
10.txt,158.txt,0.1244,0.0
10.txt,132.txt,0.31,0.0
10.txt,140.txt,1.0,1.0
10.txt,154.txt,0.31,0.0
10.txt,141.txt,1.0,1.0
10.txt,120.txt,0.1236,0.0
10.txt,142.txt,0.1051,0.0
10.txt,152.txt,0.0006,0.0
10.txt,124.txt,0.1438,0.0
10.txt,148.txt,0.4176,0.0
10.txt,123.txt,0.1352,0.0
10.txt,117.txt,0.31,0.0
10.txt,122.txt,0.1827,0.0
10.txt,138.txt,0.2752,0.0
10.txt,155.txt,1.0,1.0
10.txt,150.txt,1.0,1.0
10.txt,118.txt,1.0,1.0
10.txt,156.txt,1.0,1.0
10.txt,136.txt,0.31,0.0
10.txt,149.txt,1.0,1.0
10.txt,114.txt,0.31,0.0
17.txt,147.txt,0.1816,0.0
17.txt,153.txt,0.2383,0.0
17.txt,116.txt,1.0,1.0
17.txt,134.txt,1.0,1.0
17.txt,159.txt,0.7667,1.0
17.txt,145.txt,1.0,1.0
17.txt,146.txt,0.3986,0.0
17.txt,158.txt,0.1816,0.0
17.txt,132.txt,1.0,1.0
17.txt,140.txt,0.2963,0.0
17.txt,154.txt,1.0,1.0
17.txt,141.txt,0.7244,0.0
17.txt,120.txt,0.4151,0.0
17.txt,142.txt,0.2252,0.0
17.txt,152.txt,0.3188,0.0
17.txt,124.txt,0.2557,0.0
17.txt,148.txt,0.7517,1.0
17.txt,123.txt,0.1816,0.0
17.txt,117.txt,1.0,1.0
17.txt,122.txt,0.3901,0.0
17.txt,138.txt,0.4963,1.0
17.txt,155.txt,0.4243,0.0
17.txt,150.txt,0.7244,0.0
17.txt,118.txt,0.7244,0.0
17.txt,156.txt,0.7244,0.0
17.txt,136.txt,1.0,1.0
17.txt,149.txt,0.7244,0.0
17.txt,114.txt,1.0,1.0
19.txt,147.txt,0.1045,0.0
19.txt,153.txt,0.3044,0.0
19.txt,116.txt,1.0,1.0
19.txt,134.txt,0.6811,0.0
19.txt,159.txt,0.6811,0.0
19.txt,145.txt,1.0,1.0
19.txt,146.txt,0.1283,0.0
19.txt,158.txt,0.0983,0.0
19.txt,132.txt,1.0,1.0
19.txt,140.txt,0.2078,0.0
19.txt,154.txt,1.0,1.0
19.txt,141.txt,0.5079,0.0
19.txt,120.txt,0.4151,0.0
19.txt,142.txt,0.4246,0.0
19.txt,152.txt,0.2972,0.0
19.txt,124.txt,0.0223,0.0
19.txt,148.txt,0.6811,0.0
19.txt,123.txt,0.0717,0.0
19.txt,117.txt,0.6811,0.0
19.txt,122.txt,0.1588,0.0
19.txt,138.txt,0.6811,0.0
19.txt,155.txt,0.2975,0.0
19.txt,150.txt,0.5079,0.0
19.txt,118.txt,0.5719,0.0
19.txt,156.txt,0.5079,0.0
19.txt,136.txt,1.0,1.0
19.txt,149.txt,0.6436,0.0
19.txt,114.txt,1.0,1.0
14.txt,147.txt,0.0901,0.0
14.txt,153.txt,0.2418,0.0
14.txt,116.txt,0.982,1.0
14.txt,134.txt,1.0,1.0
14.txt,159.txt,1.0,1.0
14.txt,145.txt,0.982,1.0
14.txt,146.txt,0.314,0.0
14.txt,158.txt,0.0663,0.0
14.txt,132.txt,0.982,1.0
14.txt,140.txt,0.6271,0.0
14.txt,154.txt,0.982,1.0
14.txt,141.txt,0.6271,0.0
14.txt,120.txt,0.445,0.0
14.txt,142.txt,0.445,0.0
14.txt,152.txt,0.445,0.0
14.txt,124.txt,0.2014,0.0
14.txt,148.txt,1.0,1.0
14.txt,123.txt,0.1052,0.0
14.txt,117.txt,1.0,1.0
14.txt,122.txt,0.3073,0.0
14.txt,138.txt,1.0,1.0
14.txt,155.txt,0.3249,0.0
14.txt,150.txt,0.6271,0.0
14.txt,118.txt,0.5486,0.0
14.txt,156.txt,0.6271,0.0
14.txt,136.txt,0.982,1.0
14.txt,149.txt,0.6271,0.0
14.txt,114.txt,0.982,1.0
24.txt,147.txt,0.1585,0.0
24.txt,153.txt,0.2596,0.0
24.txt,116.txt,1.0,1.0
24.txt,134.txt,0.1383,0.0
24.txt,159.txt,0.1236,0.0
24.txt,145.txt,1.0,1.0
24.txt,146.txt,0.3184,0.0
24.txt,158.txt,0.1215,0.0
24.txt,132.txt,1.0,1.0
24.txt,140.txt,0.0442,0.0
24.txt,154.txt,1.0,1.0
24.txt,141.txt,0.0897,0.0
24.txt,120.txt,0.1504,0.0
24.txt,142.txt,0.2797,0.0
24.txt,152.txt,0.3473,0.0
24.txt,124.txt,0.2042,0.0
24.txt,148.txt,0.3487,0.0
24.txt,123.txt,0.0054,0.0
24.txt,117.txt,0.6151,0.0
24.txt,122.txt,0.3116,0.0
24.txt,138.txt,0.2745,0.0
24.txt,155.txt,0.2571,0.0
24.txt,150.txt,0.0442,0.0
24.txt,118.txt,0.5872,0.0
24.txt,156.txt,0.3738,0.0
24.txt,136.txt,1.0,1.0
24.txt,149.txt,0.355,0.0
24.txt,114.txt,1.0,1.0
29.txt,147.txt,0.221,0.0
29.txt,153.txt,0.2248,0.0
29.txt,116.txt,1.0,1.0
29.txt,134.txt,1.0,1.0
29.txt,159.txt,1.0,1.0
29.txt,145.txt,1.0,1.0
29.txt,146.txt,0.2995,0.0
29.txt,158.txt,0.2091,0.0
29.txt,132.txt,1.0,1.0
29.txt,140.txt,0.4207,0.0
29.txt,154.txt,1.0,1.0
29.txt,141.txt,0.4207,0.0
29.txt,120.txt,0.7871,0.0
29.txt,142.txt,0.7871,0.0
29.txt,152.txt,0.7871,0.0
29.txt,124.txt,0.2091,0.0
29.txt,148.txt,1.0,1.0
29.txt,123.txt,0.221,0.0
29.txt,117.txt,1.0,1.0
29.txt,122.txt,0.2833,0.0
29.txt,138.txt,1.0,1.0
29.txt,155.txt,0.218,0.0
29.txt,150.txt,0.4207,0.0
29.txt,118.txt,0.4145,0.0
29.txt,156.txt,0.4207,0.0
29.txt,136.txt,1.0,1.0
29.txt,149.txt,0.4207,0.0
29.txt,114.txt,1.0,1.0
1.txt,147.txt,1.0,1.0
1.txt,153.txt,1.0,1.0
1.txt,116.txt,0.3988,0.0
1.txt,134.txt,0.1921,0.0
1.txt,159.txt,0.1831,0.0
1.txt,145.txt,0.3988,0.0
1.txt,146.txt,1.0,1.0
1.txt,158.txt,1.0,1.0
1.txt,132.txt,0.3517,0.0
1.txt,140.txt,0.0299,0.0
1.txt,154.txt,0.3988,0.0
1.txt,141.txt,0.0479,0.0
1.txt,120.txt,0.5451,0.0
1.txt,142.txt,0.5915,0.0
1.txt,152.txt,0.5915,0.0
1.txt,124.txt,1.0,1.0
1.txt,148.txt,0.1861,0.0
1.txt,123.txt,1.0,1.0
1.txt,117.txt,0.1853,0.0
1.txt,122.txt,1.0,1.0
1.txt,138.txt,0.1831,0.0
1.txt,155.txt,0.1688,0.0
1.txt,150.txt,0.0522,0.0
1.txt,118.txt,0.1769,0.0
1.txt,156.txt,0.1126,0.0
1.txt,136.txt,0.3988,0.0
1.txt,149.txt,0.217,0.0
1.txt,114.txt,0.3988,0.0
20.txt,147.txt,0.1585,0.0
20.txt,153.txt,0.2752,0.0
20.txt,116.txt,1.0,1.0
20.txt,134.txt,0.571,1.0
20.txt,159.txt,0.4378,1.0
20.txt,145.txt,1.0,1.0
20.txt,146.txt,0.3986,0.0
20.txt,158.txt,0.1215,0.0
20.txt,132.txt,1.0,1.0
20.txt,140.txt,0.1242,0.0
20.txt,154.txt,1.0,1.0
20.txt,141.txt,0.1231,0.0
20.txt,120.txt,0.4151,0.0
20.txt,142.txt,0.3838,0.0
20.txt,152.txt,0.3473,0.0
20.txt,124.txt,0.2557,0.0
20.txt,148.txt,0.4785,1.0
20.txt,123.txt,0.0691,0.0
20.txt,117.txt,0.6151,1.0
20.txt,122.txt,0.3901,0.0
20.txt,138.txt,0.3889,1.0
20.txt,155.txt,0.2695,0.0
20.txt,150.txt,0.131,0.0
20.txt,118.txt,0.6965,0.0
20.txt,156.txt,0.3738,0.0
20.txt,136.txt,1.0,1.0
20.txt,149.txt,0.6436,0.0
20.txt,114.txt,1.0,1.0
18.txt,147.txt,0.2339,0.0
18.txt,153.txt,0.2596,0.0
18.txt,116.txt,1.0,1.0
18.txt,134.txt,1.0,1.0
18.txt,159.txt,0.7667,1.0
18.txt,145.txt,1.0,1.0
18.txt,146.txt,0.3986,0.0
18.txt,158.txt,0.2339,0.0
18.txt,132.txt,1.0,1.0
18.txt,140.txt,0.2044,0.0
18.txt,154.txt,1.0,1.0
18.txt,141.txt,0.0733,0.0
18.txt,120.txt,0.2872,0.0
18.txt,142.txt,0.2454,0.0
18.txt,152.txt,0.3473,0.0
18.txt,124.txt,0.2557,0.0
18.txt,148.txt,0.7517,1.0
18.txt,123.txt,0.2339,0.0
18.txt,117.txt,1.0,1.0
18.txt,122.txt,0.3901,0.0
18.txt,138.txt,0.4963,1.0
18.txt,155.txt,0.1963,0.0
18.txt,150.txt,0.131,0.0
18.txt,118.txt,0.6965,0.0
18.txt,156.txt,0.3552,0.0
18.txt,136.txt,1.0,1.0
18.txt,149.txt,0.5442,0.0
18.txt,114.txt,1.0,1.0
23.txt,147.txt,0.1585,0.0
23.txt,153.txt,0.2596,0.0
23.txt,116.txt,1.0,1.0
23.txt,134.txt,0.5515,1.0
23.txt,159.txt,0.4228,1.0
23.txt,145.txt,1.0,1.0
23.txt,146.txt,0.3986,0.0
23.txt,158.txt,0.1215,0.0
23.txt,132.txt,1.0,1.0
23.txt,140.txt,0.1127,0.0
23.txt,154.txt,1.0,1.0
23.txt,141.txt,0.0697,0.0
23.txt,120.txt,0.3206,0.0
23.txt,142.txt,0.2454,0.0
23.txt,152.txt,0.3473,0.0
23.txt,124.txt,0.2557,0.0
23.txt,148.txt,0.4145,1.0
23.txt,123.txt,0.0672,0.0
23.txt,117.txt,0.6151,1.0
23.txt,122.txt,0.3901,0.0
23.txt,138.txt,0.3004,1.0
