0,1,2,3,4,5,6,7,8,9,Associated
0.2852,0.1819,0.0538,0.0371,0.0317,0.0,0.0,0.0,0.0,0.0,NO
0.2852,0.1819,0.0713,0.0176,0.0171,0.013,0.0111,0.0109,0.0,0.0,NO
0.1354,0.0904,0.0639,0.0575,0.0526,0.0506,0.0,0.0,0.0,0.0,NO
0.1401,0.1393,0.1374,0.1321,0.0919,0.0372,0.0,0.0,0.0,0.0,NO
0.31,0.1287,0.0677,0.0664,0.0584,0.0268,0.0236,0.0,0.0,0.0,NO
0.1523,0.134,0.1181,0.0911,0.0717,0.069,0.0,0.0,0.0,0.0,NO
0.3258,0.2173,0.2159,0.1819,0.0983,0.0545,0.0469,0.0342,0.0,0.0,NO
0.2852,0.1334,0.0958,0.0292,0.0285,0.0103,0.0,0.0,0.0,0.0,NO
0.2137,0.1358,0.1354,0.1143,0.1134,0.101,0.0641,0.0588,0.0367,0.0,NO
1.0,0.5328,0.3219,0.1126,0.081,0.0451,0.0385,0.0191,0.0,0.0,YES
0.1304,0.1134,0.0929,0.0752,0.0555,0.0343,0.0232,0.0,0.0,0.0,NO
1.0,0.7677,0.3219,0.2405,0.0615,0.0249,0.0221,0.0163,0.0151,0.0,YES
0.3555,0.1723,0.0604,0.048,0.0398,0.0326,0.0286,0.0,0.0,0.0,NO
0.3555,0.352,0.113,0.0741,0.0362,0.0,0.0,0.0,0.0,0.0,NO
0.2206,0.0137,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2852,0.1596,0.1493,0.1056,0.045,0.0378,0.0375,0.0238,0.0133,0.0,NO
0.36,0.2383,0.1513,0.1374,0.1127,0.0583,0.0466,0.0414,0.0,0.0,NO
0.2852,0.1819,0.1443,0.1023,0.0503,0.028,0.0229,0.0,0.0,0.0,NO
0.2804,0.2102,0.1136,0.1094,0.0918,0.0585,0.0279,0.0,0.0,0.0,NO
0.2852,0.1276,0.1033,0.0149,0.0082,0.0036,0.0,0.0,0.0,0.0,NO
0.3078,0.2209,0.1856,0.1374,0.0827,0.0489,0.0,0.0,0.0,0.0,NO
0.83,0.7677,0.3219,0.2405,0.0504,0.0308,0.0269,0.0152,0.0124,0.0,YES
