0,1,2,3,4,5,6,7,8,9,Associated
0.1686,0.1553,0.1171,0.0341,0.0228,0.0217,0.0209,0.0196,0.0155,0.0126,NO
0.1171,0.0785,0.0329,0.018,0.009,0.0083,0.0071,0.0065,0.0052,0.0,NO
0.1406,0.1377,0.102,0.0829,0.0338,0.0274,0.0265,0.0171,0.0112,0.0,NO
0.1833,0.1453,0.1423,0.1259,0.0949,0.0789,0.0508,0.0,0.0,0.0,NO
0.1423,0.1259,0.0468,0.0397,0.0192,0.0131,0.0117,0.0095,0.0,0.0,NO
0.2963,0.1986,0.1406,0.0829,0.0512,0.0452,0.0425,0.0328,0.0299,0.0225,NO
0.1488,0.0594,0.0568,0.0373,0.0303,0.0236,0.0225,0.0215,0.021,0.0188,NO
0.1171,0.0647,0.061,0.0104,0.0098,0.0074,0.0072,0.0071,0.0,0.0,NO
0.2252,0.1525,0.1423,0.1406,0.102,0.0574,0.0483,0.0372,0.0302,0.0141,NO
0.4096,0.3805,0.222,0.0837,0.0072,0.0,0.0,0.0,0.0,0.0,YES
0.1412,0.0829,0.0345,0.0327,0.0307,0.0304,0.0238,0.0187,0.0166,0.0,NO
1.0,0.4096,0.1916,0.1129,0.0182,0.0129,0.0102,0.0101,0.0077,0.0063,YES
0.0957,0.0776,0.0257,0.0242,0.0239,0.021,0.0166,0.01,0.0,0.0,NO
0.1693,0.0703,0.0325,0.0291,0.0209,0.0205,0.0188,0.0163,0.0,0.0,NO
0.2038,0.0245,0.0229,0.0114,0.0113,0.0106,0.009,0.0074,0.0067,0.0053,NO
0.1687,0.159,0.1171,0.0157,0.0116,0.0108,0.0085,0.0064,0.0,0.0,NO
0.206,0.1906,0.1453,0.0949,0.0351,0.0333,0.0221,0.0174,0.0162,0.0133,NO
0.1544,0.1171,0.0393,0.0239,0.0128,0.0115,0.0108,0.0052,0.0,0.0,NO
0.1843,0.1701,0.1453,0.1423,0.1259,0.0351,0.0267,0.0259,0.0251,0.0223,NO
0.1687,0.0351,0.0313,0.0228,0.0211,0.0211,0.0132,0.0093,0.0086,0.0071,NO
