0,1,2,3,4,5,6,7,8,9,Associated
0.3496,0.32,0.1355,0.077,0.0503,0.0475,0.0371,0.0,0.0,0.0,NO
0.1493,0.0724,0.0637,0.0269,0.0196,0.014,0.013,0.013,0.0,0.0,NO
0.5722,0.2809,0.2323,0.1629,0.1354,0.1223,0.1134,0.0884,0.0,0.0,NO
0.4329,0.2383,0.2323,0.1869,0.1578,0.0594,0.0372,0.0,0.0,0.0,NO
0.2383,0.2323,0.2287,0.1384,0.084,0.0584,0.0426,0.0349,0.0236,0.0,NO
0.4162,0.2323,0.2289,0.1134,0.095,0.0911,0.0722,0.058,0.0,0.0,NO
0.3056,0.2831,0.146,0.076,0.0703,0.0545,0.0529,0.0521,0.0383,0.0342,NO
0.0308,0.0141,0.0095,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2323,0.1354,0.123,0.1134,0.111,0.0641,0.0628,0.0446,0.0,0.0,NO
0.8204,0.694,0.4682,0.3311,0.0917,0.0761,0.0703,0.0335,0.0215,0.0211,YES
0.4964,0.2887,0.2323,0.1516,0.1354,0.1192,0.1134,0.1038,0.1038,0.0373,NO
0.5949,0.3611,0.3311,0.2258,0.0412,0.0395,0.0308,0.0171,0.0151,0.0,YES
0.3353,0.2244,0.0835,0.0603,0.0286,0.0,0.0,0.0,0.0,0.0,NO
0.3824,0.3353,0.07,0.0673,0.0362,0.0,0.0,0.0,0.0,0.0,NO
0.2085,0.1078,0.0352,0.0348,0.0327,0.0263,0.0175,0.0129,0.0025,0.0,NO
0.1207,0.0553,0.0528,0.0356,0.0176,0.0,0.0,0.0,0.0,0.0,NO
0.3984,0.2323,0.1394,0.1374,0.1294,0.1185,0.0692,0.0496,0.0466,0.0,NO
0.318,0.1164,0.0534,0.0511,0.0363,0.0162,0.0,0.0,0.0,0.0,NO
0.3529,0.2383,0.1402,0.1374,0.1229,0.0699,0.0696,0.0585,0.0,0.0,NO
0.08,0.0797,0.0706,0.0705,0.0277,0.0254,0.0197,0.0105,0.0036,0.0,NO
0.4378,0.2418,0.2383,0.1374,0.1055,0.1045,0.1019,0.0489,0.0,0.0,NO
1.0,0.6851,0.5044,0.3311,0.0783,0.0622,0.0572,0.0487,0.0327,0.0269,YES
1.0,1.0,0.9096,0.3311,0.1073,0.1023,0.041,0.0395,0.0,0.0,YES
1.0,1.0,1.0,0.2141,0.1128,0.1069,0.0822,0.061,0.06,0.0,YES
1.0,1.0,1.0,0.0937,0.0723,0.0518,0.0406,0.0354,0.0317,0.0292,YES
0.4758,0.1711,0.1354,0.1352,0.1134,0.0841,0.0828,0.0535,0.0,0.0,NO
1.0,1.0,1.0,0.1182,0.1139,0.1033,0.0602,0.0586,0.0,0.0,YES
