0,1,2,3,4,5,6,7,8,9,Associated
0.1553,0.1495,0.1439,0.0519,0.0374,0.0341,0.0247,0.0217,0.0209,0.0196,NO
0.1687,0.1171,0.0434,0.009,0.0052,0.0,0.0,0.0,0.0,0.0,NO
0.1423,0.1406,0.1377,0.1142,0.1078,0.0939,0.0274,0.0258,0.0166,0.0,NO
0.2653,0.1423,0.0503,0.0366,0.0364,0.0158,0.0145,0.0127,0.0,0.0,NO
0.1508,0.1494,0.0397,0.0374,0.024,0.0194,0.0134,0.0,0.0,0.0,NO
0.1986,0.1423,0.1406,0.1331,0.1153,0.0375,0.0295,0.0214,0.0,0.0,NO
0.1687,0.0373,0.0215,0.0188,0.0181,0.0,0.0,0.0,0.0,0.0,NO
0.0623,0.061,0.04,0.0141,0.0098,0.0075,0.0072,0.0071,0.0043,0.0,NO
0.1423,0.1406,0.1153,0.0967,0.0939,0.0574,0.0462,0.0,0.0,0.0,NO
1.0,1.0,0.3236,0.0325,0.021,0.0188,0.0139,0.0136,0.0109,0.0098,YES
0.1406,0.1153,0.058,0.0304,0.0245,0.024,0.0166,0.0096,0.008,0.0,NO
1.0,0.279,0.1738,0.0203,0.0182,0.0165,0.0125,0.0101,0.0,0.0,YES
0.2038,0.1248,0.0957,0.0693,0.0242,0.0232,0.0182,0.0168,0.0166,0.0135,NO
0.2038,0.1766,0.1693,0.0683,0.0278,0.0268,0.0244,0.0242,0.0209,0.0,NO
0.2038,0.1937,0.0598,0.0229,0.0126,0.0112,0.0102,0.0074,0.0019,0.0017,NO
0.1687,0.0988,0.0166,0.0144,0.0096,0.0,0.0,0.0,0.0,0.0,NO
0.206,0.1733,0.151,0.1453,0.1423,0.0358,0.0174,0.0,0.0,0.0,NO
0.1687,0.1544,0.0472,0.0161,0.0153,0.0115,0.0108,0.0093,0.0084,0.0081,NO
0.1701,0.1059,0.0651,0.0427,0.0403,0.027,0.0259,0.0251,0.0245,0.0244,NO
0.1687,0.0858,0.0687,0.0313,0.0231,0.0229,0.0211,0.0211,0.0071,0.0,NO
0.2083,0.1498,0.1453,0.0307,0.0243,0.0243,0.0163,0.0,0.0,0.0,NO
1.0,0.3848,0.2144,0.0349,0.0171,0.0153,0.0151,0.0146,0.0106,0.0103,YES
1.0,0.4613,0.3053,0.1464,0.0351,0.0317,0.0177,0.0143,0.0,0.0,YES
0.3527,0.3023,0.1777,0.0559,0.0282,0.019,0.0135,0.0071,0.0,0.0,YES
1.0,0.1464,0.1423,0.1386,0.0159,0.0128,0.0121,0.0079,0.0,0.0,YES
0.1526,0.1423,0.1239,0.1171,0.1078,0.0489,0.0369,0.0281,0.0261,0.0185,NO
1.0,0.1719,0.1464,0.1326,0.0329,0.0301,0.0251,0.0182,0.0,0.0,YES
0.1406,0.1153,0.1083,0.1078,0.0296,0.0231,0.0201,0.013,0.0091,0.0,NO
0.4428,0.0758,0.0479,0.0307,0.0248,0.0244,0.0206,0.0201,0.0,0.0,YES
1.0,0.3715,0.0105,0.0091,0.0048,0.0046,0.0,0.0,0.0,0.0,YES
0.1778,0.1659,0.1415,0.1405,0.0569,0.0361,0.0308,0.0251,0.0,0.0,NO
0.1659,0.0466,0.0328,0.019,0.0177,0.0,0.0,0.0,0.0,0.0,NO
0.0436,0.0368,0.0175,0.0169,0.0113,0.0,0.0,0.0,0.0,0.0,NO
0.1778,0.1659,0.1296,0.0441,0.0387,0.0198,0.0173,0.0,0.0,0.0,NO
0.3715,0.1792,0.1608,0.0336,0.027,0.0242,0.0,0.0,0.0,0.0,YES
0.3413,0.0567,0.0156,0.0095,0.0091,0.0088,0.0039,0.0,0.0,0.0,YES
0.1778,0.1659,0.1405,0.1318,0.1296,0.0517,0.0,0.0,0.0,0.0,NO
0.084,0.0306,0.0245,0.0174,0.0153,0.0137,0.0099,0.0,0.0,0.0,NO
0.1778,0.1296,0.0687,0.0396,0.0367,0.0354,0.015,0.0089,0.0,0.0,NO
0.0163,0.0146,0.0128,0.0116,0.0082,0.0,0.0,0.0,0.0,0.0,NO
0.1835,0.037,0.0332,0.0272,0.021,0.0202,0.0168,0.0,0.0,0.0,NO
0.1835,0.0613,0.0274,0.0269,0.0265,0.0244,0.0,0.0,0.0,0.0,NO
0.1835,0.0162,0.0147,0.0103,0.0028,0.0,0.0,0.0,0.0,0.0,NO
0.3715,0.1227,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.1659,0.1344,0.0384,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.4035,0.3715,0.0749,0.0138,0.0134,0.0099,0.0095,0.0078,0.0,0.0,YES
0.0469,0.0395,0.0365,0.0328,0.0288,0.0282,0.0137,0.0075,0.0,0.0,NO
0.3715,0.2669,0.1792,0.0267,0.0246,0.0208,0.0092,0.0079,0.0,0.0,YES
0.1344,0.0358,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.049,0.0338,0.019,0.0164,0.0158,0.0098,0.0092,0.0,0.0,0.0,NO
0.1218,0.0285,0.0224,0.019,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0607,0.0317,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0185,0.0162,0.0154,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.1659,0.1318,0.1316,0.0618,0.0415,0.0408,0.039,0.0253,0.0204,0.0,NO
0.0416,0.0351,0.0318,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.1778,0.1318,0.1296,0.0774,0.0345,0.03,0.012,0.0098,0.0,0.0,NO
0.1686,0.1553,0.0786,0.0585,0.0314,0.0249,0.0215,0.0,0.0,0.0,NO
0.0228,0.0136,0.0129,0.0098,0.0058,0.0,0.0,0.0,0.0,0.0,NO
0.2137,0.1387,0.1377,0.06,0.0386,0.0,0.0,0.0,0.0,0.0,NO
0.2137,0.1394,0.0787,0.056,0.0265,0.0187,0.0,0.0,0.0,0.0,NO
0.2143,0.1494,0.0793,0.0562,0.0442,0.0141,0.0,0.0,0.0,0.0,NO
0.2137,0.1986,0.07,0.0482,0.0414,0.0239,0.0,0.0,0.0,0.0,NO
0.028,0.0272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.061,0.0253,0.0102,0.0096,0.0094,0.0072,0.0047,0.0,0.0,0.0,NO
0.2137,0.141,0.0594,0.0508,0.0418,0.0,0.0,0.0,0.0,0.0,NO
1.0,0.5256,0.222,0.1315,0.0315,0.0209,0.0106,0.0,0.0,0.0,YES
0.0456,0.0424,0.0309,0.0236,0.0121,0.0107,0.0,0.0,0.0,0.0,NO
0.5256,0.1738,0.1134,0.1129,0.0219,0.0188,0.0132,0.0088,0.0,0.0,YES
0.1484,0.0957,0.0656,0.0355,0.0298,0.0261,0.0202,0.0,0.0,0.0,NO
0.1834,0.1693,0.1484,0.0718,0.035,0.0312,0.0261,0.0,0.0,0.0,NO
0.1484,0.0243,0.0229,0.0189,0.0131,0.0124,0.0113,0.0,0.0,0.0,NO
0.0656,0.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2143,0.2137,0.206,0.1616,0.0911,0.0614,0.0224,0.0,0.0,0.0,NO
0.1544,0.0637,0.0172,0.012,0.0111,0.0104,0.0102,0.0084,0.0,0.0,NO
0.2143,0.1843,0.1701,0.0605,0.0557,0.0475,0.0308,0.0265,0.0111,0.0,NO
0.0361,0.0349,0.0316,0.0168,0.0158,0.0098,0.0,0.0,0.0,0.0,NO
0.2143,0.2083,0.166,0.1616,0.0787,0.0461,0.0,0.0,0.0,0.0,NO
1.0,0.2383,0.2023,0.0871,0.0325,0.0169,0.0118,0.0075,0.0,0.0,YES
1.0,1.0,0.2425,0.1241,0.054,0.0231,0.0,0.0,0.0,0.0,YES
0.3819,0.3527,0.1589,0.0722,0.0319,0.0245,0.0,0.0,0.0,0.0,YES
1.0,0.4064,0.1423,0.0728,0.0238,0.0177,0.0164,0.0156,0.0088,0.0,YES
0.2137,0.1526,0.141,0.1387,0.0651,0.0476,0.0205,0.0,0.0,0.0,NO
1.0,1.0,0.0904,0.0539,0.0452,0.034,0.0323,0.0266,0.0203,0.0,YES
0.1576,0.141,0.1387,0.0569,0.0444,0.0183,0.0144,0.0,0.0,0.0,NO
0.4232,0.1289,0.0832,0.0405,0.0265,0.0229,0.0179,0.0097,0.0062,0.0,YES
1.0,0.188,0.0254,0.0104,0.0073,0.0029,0.0,0.0,0.0,0.0,YES
0.1531,0.1398,0.1223,0.0411,0.0266,0.0092,0.0055,0.0,0.0,0.0,NO
0.0995,0.0447,0.0396,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.1216,0.063,0.026,0.0217,0.0059,0.0,0.0,0.0,0.0,0.0,NO
0.0963,0.044,0.0384,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,NO
1.0,1.0,0.0302,0.0235,0.0159,0.0,0.0,0.0,0.0,0.0,YES
0.3164,0.0642,0.0421,0.0152,0.0115,0.0109,0.0054,0.0029,0.0024,0.0,YES
0.1501,0.1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0824,0.0596,0.0397,0.0158,0.0113,0.0073,0.0,0.0,0.0,0.0,NO
0.0451,0.032,0.0129,0.0107,0.0066,0.0,0.0,0.0,0.0,0.0,NO
0.0648,0.0514,0.022,0.0124,0.0093,0.0069,0.0,0.0,0.0,0.0,NO
0.0995,0.0749,0.0378,0.0176,0.0148,0.0093,0.0038,0.0,0.0,0.0,NO
0.1649,0.15,0.0738,0.0325,0.0277,0.0198,0.0067,0.0,0.0,0.0,NO
0.2094,0.0437,0.011,0.0025,0.0009,0.0,0.0,0.0,0.0,0.0,NO
1.0,0.1388,0.0231,0.0182,0.0179,0.0072,0.0,0.0,0.0,0.0,YES
0.1216,0.1033,0.0995,0.0387,0.0278,0.0238,0.0082,0.0,0.0,0.0,NO
1.0,0.4181,0.0759,0.0174,0.0089,0.0066,0.0061,0.0058,0.0,0.0,YES
0.1216,0.0421,0.0328,0.0318,0.0265,0.0257,0.012,0.0068,0.0,0.0,NO
1.0,1.0,0.0502,0.0248,0.0158,0.0105,0.009,0.0035,0.0,0.0,YES
0.1216,0.0364,0.0262,0.0213,0.0083,0.0,0.0,0.0,0.0,0.0,NO
0.0909,0.0397,0.0395,0.0184,0.0184,0.018,0.0092,0.0,0.0,0.0,NO
0.106,0.0562,0.0397,0.038,0.0306,0.0229,0.0,0.0,0.0,0.0,NO
0.0798,0.0327,0.0181,0.014,0.0114,0.0081,0.0,0.0,0.0,0.0,NO
0.1841,0.0175,0.0101,0.0056,0.0045,0.0,0.0,0.0,0.0,0.0,NO
