0,1,2,3,4,5,6,7,8,9,Associated
0.1687,0.1548,0.1171,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.1687,0.1548,0.1171,0.0439,0.0434,0.009,0.0055,0.0048,0.0,0.0,NO
0.1406,0.1377,0.1142,0.0939,0.0394,0.0338,0.0279,0.0258,0.0154,0.0112,NO
0.2061,0.1259,0.0426,0.0393,0.0268,0.0215,0.0155,0.0121,0.0,0.0,NO
0.1508,0.1259,0.0374,0.0362,0.0134,0.0098,0.0084,0.0,0.0,0.0,NO
0.1423,0.1406,0.1331,0.1249,0.0939,0.0434,0.0299,0.0171,0.0166,0.0139,NO
0.1687,0.1548,0.0236,0.021,0.0188,0.0181,0.0169,0.0164,0.0,0.0,NO
0.1687,0.1548,0.1171,0.0623,0.0074,0.0072,0.0049,0.0043,0.0,0.0,NO
0.102,0.0939,0.0909,0.0351,0.033,0.0323,0.0141,0.0117,0.0097,0.0079,NO
1.0,1.0,0.3805,0.1464,0.023,0.0139,0.0122,0.0119,0.0098,0.0077,YES
0.1423,0.1412,0.1406,0.0939,0.058,0.0344,0.0307,0.008,0.0078,0.0076,NO
1.0,0.1738,0.17,0.0165,0.0103,0.01,0.0085,0.0077,0.0,0.0,YES
0.1248,0.1123,0.0957,0.0221,0.0166,0.0137,0.0,0.0,0.0,0.0,NO
0.1766,0.1693,0.0242,0.0232,0.0205,0.0179,0.0168,0.0,0.0,0.0,NO
0.0598,0.047,0.0076,0.0074,0.0066,0.0053,0.0,0.0,0.0,0.0,NO
0.1687,0.1171,0.0988,0.0215,0.0137,0.0128,0.012,0.0063,0.0,0.0,NO
0.206,0.1733,0.1663,0.0351,0.0333,0.0279,0.0174,0.0162,0.0133,0.0,NO
0.1687,0.1544,0.0959,0.0647,0.0472,0.0128,0.0124,0.011,0.0093,0.0,NO
0.1701,0.1663,0.1423,0.1259,0.1059,0.0651,0.0244,0.0223,0.0093,0.0067,NO
0.1548,0.0402,0.0313,0.0211,0.0113,0.0,0.0,0.0,0.0,0.0,NO
0.1498,0.1423,0.1259,0.1201,0.0608,0.0243,0.0197,0.0163,0.0141,0.0105,NO
1.0,0.3848,0.3196,0.1464,0.0191,0.0094,0.0,0.0,0.0,0.0,YES
1.0,0.4206,0.3053,0.1464,0.0312,0.0193,0.0164,0.0143,0.0134,0.0126,YES
1.0,1.0,0.3527,0.0559,0.0303,0.0267,0.0187,0.0136,0.0135,0.0106,YES
1.0,1.0,0.1386,0.0227,0.0159,0.0128,0.0119,0.0104,0.0103,0.0075,YES
0.1526,0.1423,0.0489,0.033,0.0266,0.0261,0.0156,0.0154,0.0,0.0,NO
1.0,0.267,0.1464,0.1326,0.0329,0.0301,0.0255,0.0156,0.0139,0.0138,YES
0.1219,0.1083,0.0322,0.0296,0.0231,0.0201,0.0199,0.0091,0.0,0.0,NO
1.0,1.0,0.1792,0.0208,0.0101,0.0077,0.0,0.0,0.0,0.0,YES
1.0,1.0,0.1792,0.0105,0.0069,0.0065,0.003,0.0,0.0,0.0,YES
0.1778,0.1531,0.0395,0.0361,0.025,0.021,0.0116,0.0096,0.0096,0.0067,NO
0.1272,0.1088,0.1033,0.0583,0.0497,0.0244,0.0196,0.0161,0.01,0.0,NO
0.1088,0.0583,0.0436,0.0225,0.0169,0.0113,0.0108,0.0,0.0,0.0,NO
0.1778,0.1659,0.1187,0.1015,0.0415,0.0387,0.0279,0.0184,0.0103,0.0,NO
1.0,0.1792,0.1608,0.0276,0.0266,0.0219,0.0142,0.0139,0.0,0.0,YES
1.0,1.0,0.1792,0.0095,0.0092,0.0091,0.0063,0.003,0.0018,0.0,YES
0.1318,0.1194,0.0944,0.0692,0.0676,0.0409,0.0408,0.0134,0.0129,0.0122,NO
0.1474,0.084,0.0824,0.0199,0.0184,0.0137,0.0099,0.0082,0.0076,0.0,NO
0.1778,0.1659,0.0687,0.0449,0.0396,0.0296,0.0266,0.0115,0.009,0.0085,NO
0.1474,0.066,0.0609,0.0116,0.0098,0.0084,0.0053,0.0036,0.0,0.0,NO
0.021,0.0166,0.0159,0.0061,0.0046,0.0,0.0,0.0,0.0,0.0,NO
0.1528,0.0282,0.0269,0.0268,0.026,0.0178,0.01,0.0082,0.0,0.0,NO
0.0453,0.0437,0.0088,0.0076,0.0047,0.0011,0.0,0.0,0.0,0.0,NO
1.0,1.0,0.0249,0.0173,0.0146,0.0107,0.0081,0.0074,0.0052,0.0,YES
0.1138,0.1033,0.1033,0.0388,0.0303,0.0209,0.0145,0.0136,0.0099,0.0,NO
1.0,0.4035,0.0749,0.0161,0.0141,0.0075,0.0068,0.0059,0.0,0.0,YES
0.1659,0.1088,0.1033,0.0576,0.0553,0.0288,0.023,0.0215,0.0096,0.0082,NO
