Similarity,Associated
0.1047,NO
0.1047,NO
0.0585,NO
0.3895,NO
0.3369,NO
0.0585,NO
0.2687,NO
0.1058,NO
0.0585,NO
1.0,YES
0.0585,NO
1.0,YES
0.0038,NO
0.1756,NO
0.0127,NO
0.0439,NO
0.2553,NO
0.1047,NO
0.391,NO
0.1047,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.0,NO
0.0,NO
0.0,NO
0.0759,NO
1.0,YES
1.0,YES
0.0131,NO
0.3066,NO
0.0,NO
0.3066,NO
0.0113,NO
0.1013,NO
0.1215,NO
1.0,YES
0.0,NO
1.0,YES
0.0473,NO
1.0,YES
0.0,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.0,NO
0.3066,NO
0.0654,NO
0.0309,NO
0.0,NO
0.1657,NO
0.3895,NO
0.3369,NO
0.1557,NO
0.2687,NO
0.1058,NO
0.1657,NO
1.0,YES
0.1657,NO
1.0,YES
0.0597,NO
0.1756,NO
0.015,NO
0.0439,NO
0.0738,NO
0.044,NO
0.391,NO
0.0975,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.0,NO
0.2632,NO
0.2632,NO
0.0759,NO
1.0,YES
1.0,YES
0.0308,NO
0.4069,NO
0.0,NO
0.4069,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.2632,NO
1.0,YES
0.2632,NO
1.0,YES
0.2632,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.0485,NO
0.4069,NO
0.0836,NO
0.0921,NO
0.2021,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0921,NO
0.0921,NO
0.5022,YES
0.2044,NO
1.0,YES
0.1733,NO
0.125,NO
0.1454,NO
0.2347,NO
0.0927,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.196,NO
0.159,NO
0.1733,NO
0.3307,NO
0.7068,YES
0.4518,NO
1.0,YES
0.2719,NO
0.2719,NO
0.2039,NO
0.265,NO
0.3369,NO
0.2039,NO
0.2687,NO
0.2719,NO
0.2039,NO
1.0,YES
0.2039,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.2719,NO
0.0762,NO
0.2719,NO
0.2659,NO
0.2719,NO
0.2027,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2039,NO
1.0,YES
0.2054,NO
0.0125,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1633,NO
0.0471,NO
0.5022,YES
0.6968,NO
1.0,YES
0.6968,NO
0.3948,NO
0.3948,NO
0.3938,NO
0.0927,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6334,NO
0.6968,NO
0.7068,YES
0.6968,NO
1.0,YES
0.2148,NO
0.2148,NO
0.4328,NO
0.4328,NO
0.4328,NO
0.4328,NO
0.2687,NO
0.2148,NO
0.2758,NO
1.0,YES
0.4328,NO
1.0,YES
0.107,NO
0.1756,NO
0.0239,NO
0.2148,NO
0.4328,NO
0.2148,NO
0.391,NO
0.2159,NO
0.4328,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3059,NO
1.0,YES
0.4328,NO
0.0,NO
0.057,NO
0.0,NO
0.4374,NO
0.3369,NO
0.2089,NO
0.2687,NO
0.1058,NO
0.0,NO
1.0,YES
0.0,NO
1.0,YES
0.0,NO
0.1756,NO
0.0,NO
0.0439,NO
0.4374,NO
0.046,NO
0.4374,NO
0.0975,NO
0.4374,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2054,NO
0.0409,NO
0.0,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.2687,NO
0.1058,NO
0.2216,NO
1.0,YES
0.4413,NO
1.0,YES
0.0523,NO
0.1141,NO
0.0,NO
0.0439,NO
0.4413,NO
0.044,NO
0.3246,NO
0.2201,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.0145,NO
0.0,NO
0.31,NO
0.3895,NO
0.3369,NO
0.31,NO
0.2687,NO
0.1058,NO
0.1557,NO
1.0,YES
0.31,NO
1.0,YES
0.0,NO
0.1756,NO
0.0,NO
0.0439,NO
0.31,NO
0.044,NO
0.391,NO
0.1546,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.31,NO
0.1816,NO
0.1816,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1816,NO
0.1816,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.388,NO
0.2988,NO
0.298,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.1108,NO
0.1907,NO
0.0543,NO
0.3307,NO
1.0,YES
0.2588,NO
1.0,YES
0.2097,NO
0.0204,NO
1.0,YES
0.1702,NO
0.1847,NO
1.0,YES
0.0204,NO
0.134,NO
1.0,YES
0.0119,NO
1.0,YES
0.0119,NO
0.3141,NO
0.292,NO
0.0433,NO
0.1297,NO
0.364,NO
0.0325,NO
0.1847,NO
0.1092,NO
0.2562,NO
0.1587,NO
0.2365,NO
0.0119,NO
0.0119,NO
1.0,YES
0.3705,NO
1.0,YES
0.1762,NO
0.2199,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0,NO
0.1125,NO
0.8593,YES
0.2044,NO
1.0,YES
0.1607,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.1089,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.196,NO
0.1987,NO
0.0,NO
0.3307,NO
0.8593,YES
0.4518,NO
1.0,YES
0.1443,NO
0.0845,NO
1.0,YES
0.6479,NO
0.3468,NO
1.0,YES
0.0,NO
0.0,NO
1.0,YES
0.0,NO
1.0,YES
0.0,NO
0.388,NO
0.0,NO
0.0,NO
0.0,NO
0.6479,NO
0.0682,NO
0.6479,NO
0.1704,NO
0.6479,NO
0.127,NO
0.103,NO
0.0,NO
0.0,NO
1.0,YES
0.2927,NO
1.0,YES
0.221,NO
0.2956,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0419,NO
0.221,NO
0.5022,YES
0.2044,NO
1.0,YES
0.1607,NO
0.7016,NO
0.7016,NO
0.7016,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.196,NO
0.159,NO
0.0052,NO
0.3307,NO
0.7068,YES
0.4518,NO
1.0,YES
1.0,YES
1.0,YES
0.4057,NO
0.2183,NO
0.2369,NO
0.4057,NO
1.0,YES
1.0,YES
0.4057,NO
0.0,NO
0.4057,NO
0.0,NO
0.0296,NO
0.1013,NO
0.1215,NO
1.0,YES
0.2315,NO
1.0,YES
0.2369,NO
1.0,YES
0.2369,NO
0.028,NO
0.0786,NO
0.0237,NO
0.0267,NO
0.4057,NO
0.0,NO
0.4057,NO
0.2216,NO
0.0622,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0092,NO
0.134,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.388,NO
0.4246,NO
0.0498,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.2308,NO
0.2365,NO
0.0,NO
0.3307,NO
1.0,YES
0.5388,NO
1.0,YES
0.2216,NO
0.0856,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.0,NO
0.134,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.2683,NO
0.4246,NO
0.0907,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.2308,NO
0.2365,NO
0.0,NO
0.3307,NO
1.0,YES
0.5388,NO
1.0,YES
0.2216,NO
0.1237,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1237,NO
0.1237,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.388,NO
0.4246,NO
0.0907,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
