Similarity,Associated
0.2076,NO
0.3133,NO
0.6593,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.4224,NO
0.2025,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.0808,NO
0.2085,NO
0.0448,NO
0.1438,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2508,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.382,YES
1.0,YES
0.4007,NO
0.3639,NO
0.3639,NO
0.3765,NO
1.0,YES
0.3727,YES
0.2559,NO
0.211,NO
0.3,NO
0.3066,NO
0.4183,NO
0.404,NO
0.4173,NO
1.0,YES
0.2735,NO
0.405,YES
0.2676,NO
0.8571,YES
0.1806,NO
0.2082,NO
0.3066,NO
0.2314,NO
0.3066,NO
0.4007,NO
0.2314,NO
0.2751,NO
0.1606,NO
0.3011,NO
0.3233,NO
0.3076,NO
0.3369,NO
0.3322,NO
0.2687,NO
0.0976,NO
0.2357,NO
1.0,YES
0.3471,NO
0.7349,YES
0.1773,NO
0.1924,NO
0.1924,NO
0.216,NO
0.5752,NO
0.2774,NO
0.3757,NO
0.1851,NO
0.4531,NO
1.0,YES
1.0,YES
0.8737,YES
0.7349,YES
0.2544,NO
1.0,YES
0.2473,NO
1.0,YES
1.0,YES
0.5415,NO
0.6805,NO
0.6805,NO
0.5089,NO
1.0,YES
1.0,YES
0.4526,NO
0.4136,NO
0.4436,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.5115,NO
0.9606,YES
0.5005,NO
0.9717,YES
0.3377,NO
0.4069,NO
0.601,NO
0.4197,NO
0.601,NO
0.5415,NO
0.4197,NO
0.4852,NO
0.1568,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.153,NO
0.5022,YES
0.2963,NO
0.6283,YES
0.2198,NO
0.3493,NO
0.379,NO
0.379,NO
0.0927,NO
0.9815,YES
0.1663,NO
1.0,YES
0.4988,NO
0.8285,YES
0.3725,NO
0.4485,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.2565,NO
0.2719,NO
0.4056,NO
0.4137,NO
0.4137,NO
0.4167,NO
0.2687,NO
0.2502,NO
0.2731,NO
1.0,YES
0.4354,NO
0.9651,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.1996,NO
0.4176,NO
0.2719,NO
0.3054,NO
0.2719,NO
0.3207,NO
1.0,YES
1.0,YES
0.7522,YES
0.9651,YES
0.3191,NO
1.0,YES
0.2424,NO
0.1178,NO
0.2183,NO
0.4532,YES
1.0,YES
1.0,YES
0.566,YES
0.2476,NO
0.1105,NO
0.4151,YES
0.6968,NO
0.5193,YES
0.3749,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1065,NO
1.0,YES
0.2011,NO
1.0,YES
0.4123,NO
0.6278,YES
0.6903,NO
0.6903,NO
0.6334,NO
0.3377,NO
0.5843,YES
0.6903,NO
0.4843,YES
0.2332,NO
0.2148,NO
0.4239,NO
0.4328,NO
0.4328,NO
0.3984,NO
0.2177,NO
0.2332,NO
0.3139,NO
0.6882,YES
0.3648,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.1438,NO
0.3253,NO
0.224,NO
0.3183,NO
0.2508,NO
0.2148,NO
0.5181,YES
1.0,YES
0.5155,YES
1.0,YES
0.4239,NO
0.5155,YES
0.366,NO
0.1671,NO
0.3133,NO
0.5133,NO
0.3349,NO
0.3369,NO
0.5273,NO
0.3289,NO
0.1016,NO
0.4039,NO
1.0,YES
0.551,NO
0.538,YES
0.189,NO
0.1774,NO
0.1275,NO
0.1825,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
0.5297,YES
0.4039,NO
1.0,YES
0.3531,NO
0.2093,NO
0.2036,NO
0.3916,NO
0.4413,NO
0.4413,NO
0.4023,NO
0.2687,NO
0.2093,NO
0.2637,NO
1.0,YES
0.4203,NO
0.8982,YES
0.2641,NO
0.2866,NO
0.2866,NO
0.1292,NO
0.4176,NO
0.2011,NO
0.3246,NO
0.2253,NO
0.3064,NO
1.0,YES
1.0,YES
0.7522,YES
0.8982,YES
0.3119,NO
1.0,YES
0.2586,NO
0.1503,NO
0.2365,NO
0.2898,NO
0.31,NO
0.3369,NO
0.2977,NO
0.2687,NO
0.0806,NO
0.1951,NO
1.0,YES
0.311,NO
0.7443,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.1812,NO
0.4518,NO
0.2179,NO
0.2952,NO
0.1867,NO
0.356,NO
1.0,YES
1.0,YES
0.7522,YES
0.7443,YES
0.228,NO
1.0,YES
0.1943,NO
0.2216,NO
0.3162,NO
1.0,YES
0.6673,YES
0.6673,YES
0.8963,YES
0.4103,NO
0.2018,NO
1.0,YES
0.1364,NO
1.0,YES
0.1314,NO
0.5121,NO
0.4246,NO
0.3188,NO
0.2557,NO
0.5293,YES
0.2282,NO
0.6151,YES
0.3901,NO
0.3571,YES
0.2571,NO
0.1735,NO
0.6965,NO
0.3738,NO
0.9537,YES
0.5796,NO
1.0,YES
0.1524,NO
0.3233,NO
0.7653,YES
0.2646,NO
0.3646,NO
1.0,YES
0.3772,NO
0.134,NO
0.9727,YES
0.2078,NO
0.8915,YES
0.1629,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.6811,NO
0.1747,NO
0.6811,NO
0.2986,NO
0.4971,NO
0.2975,NO
0.2987,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
0.7136,YES
0.1805,NO
0.2444,NO
0.7876,YES
1.0,YES
1.0,YES
0.6758,YES
0.3708,NO
0.1537,NO
0.7944,YES
0.8445,NO
0.8193,YES
0.6271,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.2014,NO
1.0,YES
0.1798,NO
1.0,YES
0.4898,NO
0.7299,YES
0.8445,NO
0.8445,NO
0.8778,NO
0.6271,NO
0.6941,YES
0.8778,NO
0.8593,YES
0.146,NO
0.3162,NO
0.645,YES
0.5126,NO
0.5126,NO
0.7803,YES
0.2943,NO
0.1215,NO
1.0,YES
0.247,NO
1.0,YES
0.1633,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.0829,NO
0.6479,NO
0.0697,NO
0.6479,NO
0.2557,NO
0.4729,NO
0.3536,NO
0.3551,NO
0.6038,NO
0.3738,NO
0.7803,YES
0.6038,NO
0.9109,YES
0.2091,NO
0.221,NO
0.412,YES
0.9216,YES
1.0,YES
0.4775,YES
0.2859,NO
0.2091,NO
0.433,YES
0.3283,NO
0.5679,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.2203,NO
1.0,YES
0.221,NO
1.0,YES
0.3061,NO
0.8689,YES
0.2878,NO
0.4207,NO
0.4726,NO
0.4207,NO
0.4337,YES
0.4518,NO
0.5177,YES
1.0,YES
1.0,YES
0.3988,NO
0.4952,NO
0.4952,NO
0.3748,NO
1.0,YES
1.0,YES
0.3813,NO
0.3269,NO
0.3868,NO
0.4076,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.3722,NO
0.9606,YES
0.3642,NO
0.9717,YES
0.2458,NO
0.3269,NO
0.4076,NO
0.3547,NO
0.4076,NO
0.3988,NO
0.3547,NO
0.409,NO
0.2003,NO
0.3233,NO
0.6768,YES
0.571,YES
0.571,YES
1.0,YES
0.3772,NO
0.134,NO
0.9932,YES
0.2684,NO
0.9932,YES
0.1629,NO
0.5579,NO
0.3991,NO
0.4122,NO
0.1612,NO
0.5205,YES
0.1439,NO
0.611,YES
0.2848,NO
0.3889,YES
0.2831,NO
0.2843,NO
0.5832,NO
0.3713,NO
1.0,YES
0.6436,NO
1.0,YES
0.2339,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.7372,YES
0.3986,NO
0.2339,NO
0.6985,YES
0.6074,NO
1.0,YES
0.4814,NO
0.4544,NO
0.3659,NO
0.3659,NO
0.2557,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.7974,NO
0.4814,NO
0.7249,YES
0.7974,NO
0.8145,YES
0.1422,NO
0.3233,NO
1.0,YES
0.5515,YES
0.5515,YES
1.0,YES
0.3986,NO
0.134,NO
0.9727,YES
0.5224,NO
1.0,YES
0.2811,NO
0.4503,NO
0.367,NO
0.2894,NO
0.2557,NO
0.671,YES
0.2282,NO
0.671,YES
0.3901,NO
0.4897,YES
0.4261,NO
0.4673,NO
0.6965,NO
0.3727,NO
1.0,YES
0.679,NO
0.8072,YES
0.1943,NO
0.3162,NO
1.0,YES
0.5693,YES
0.5693,YES
0.9397,YES
0.3598,NO
0.1215,NO
1.0,YES
0.1814,NO
1.0,YES
0.1223,NO
0.5374,NO
0.438,NO
0.438,NO
0.1529,NO
0.4724,YES
0.1365,NO
0.6151,YES
0.284,NO
0.3448,YES
0.2597,NO
0.2608,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5796,NO
0.9632,YES
0.1168,NO
0.1923,NO
0.368,YES
0.9338,YES
1.0,YES
0.4595,YES
0.2217,NO
0.1139,NO
0.337,YES
0.6109,NO
0.4216,YES
0.3287,NO
0.4862,NO
0.4875,NO
0.4875,NO
0.0827,NO
0.9773,YES
0.1763,NO
1.0,YES
0.3348,NO
0.7519,YES
0.4983,NO
0.5464,NO
0.5554,NO
0.2961,NO
0.4743,YES
0.4051,NO
0.3932,YES
0.1131,NO
0.1694,NO
0.5615,YES
0.8229,YES
0.8229,YES
0.5094,YES
0.2238,NO
0.1131,NO
0.433,YES
0.4584,NO
0.5679,YES
0.2466,NO
0.2807,NO
0.1873,NO
0.1857,NO
0.1436,NO
1.0,YES
0.1323,NO
1.0,YES
0.3711,NO
0.7957,YES
0.3739,NO
0.41,NO
0.4726,NO
0.246,NO
0.5259,YES
0.4518,NO
0.5031,YES
0.2552,NO
0.2526,NO
0.294,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.4239,NO
0.2552,NO
0.6008,NO
0.2128,NO
0.4141,NO
0.1109,NO
1.0,YES
0.9658,YES
0.9975,YES
0.0967,NO
0.4495,NO
0.2526,NO
0.3776,NO
0.3543,NO
0.2417,NO
0.2128,NO
0.2128,NO
0.2731,NO
0.2932,NO
0.3914,NO
0.272,NO
0.6577,NO
0.3934,YES
1.0,YES
0.2452,NO
0.2269,NO
0.2269,NO
0.1656,NO
1.0,YES
0.3838,YES
0.1922,NO
0.2238,NO
0.2116,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.1868,NO
0.4171,YES
0.1668,NO
0.8571,YES
0.216,NO
0.1688,NO
0.3252,NO
0.1474,NO
0.3252,NO
0.1763,NO
0.1441,NO
0.2122,NO
0.1105,NO
0.2059,NO
