Similarity,Associated
0.2076,NO
0.1429,NO
0.1818,NO
0.6139,NO
0.2874,NO
0.1766,NO
0.2201,NO
0.2025,NO
0.444,NO
1.0,YES
0.1818,NO
1.0,YES
0.3391,NO
0.3391,NO
0.3391,NO
0.2201,NO
0.2942,NO
0.2201,NO
0.1689,NO
0.2201,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1818,NO
1.0,YES
0.2183,NO
1.0,YES
1.0,YES
0.3639,NO
0.2707,NO
0.3639,NO
0.2853,NO
1.0,YES
1.0,YES
0.3639,NO
0.211,NO
0.3639,NO
0.3066,NO
0.4183,NO
0.404,NO
0.4183,NO
1.0,YES
0.2735,NO
1.0,YES
0.2676,NO
1.0,YES
0.2664,NO
0.3066,NO
0.1826,NO
0.3066,NO
0.3066,NO
0.3639,NO
0.3066,NO
0.2751,NO
0.2057,NO
0.1062,NO
0.3063,NO
0.6139,NO
0.3063,NO
0.2097,NO
0.1963,NO
0.1135,NO
0.444,NO
1.0,YES
0.3063,NO
1.0,YES
0.2134,NO
0.0355,NO
0.1733,NO
0.0356,NO
0.2942,NO
0.1308,NO
0.2253,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.6805,NO
0.5062,NO
0.6805,NO
0.466,NO
1.0,YES
1.0,YES
0.6805,NO
0.4197,NO
0.6805,NO
0.4197,NO
0.0896,NO
0.1558,NO
0.0,NO
1.0,YES
0.5115,NO
1.0,YES
0.5005,NO
1.0,YES
0.3377,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.6805,NO
0.4197,NO
0.3987,NO
0.0568,NO
0.2021,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1337,NO
1.0,YES
0.1733,NO
1.0,YES
0.2198,NO
0.1879,NO
0.1454,NO
0.117,NO
0.0921,NO
1.0,YES
0.0921,NO
1.0,YES
0.4988,NO
1.0,YES
0.196,NO
0.4485,NO
0.4726,NO
0.1822,NO
1.0,YES
0.4518,NO
0.5859,YES
0.2057,NO
0.1062,NO
0.3573,NO
0.6139,NO
0.3054,NO
0.3573,NO
0.1963,NO
0.1135,NO
0.444,NO
1.0,YES
0.2675,NO
1.0,YES
0.2451,NO
0.2368,NO
0.2451,NO
0.0,NO
0.3054,NO
0.1308,NO
0.3054,NO
0.1827,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.3573,NO
0.0478,NO
0.2059,NO
0.8266,YES
1.0,YES
1.0,YES
0.566,YES
0.257,NO
0.1105,NO
0.8266,YES
0.0195,NO
0.8266,YES
0.224,NO
0.125,NO
0.1481,NO
0.0641,NO
0.1065,NO
1.0,YES
0.1065,NO
1.0,YES
0.4123,NO
1.0,YES
0.196,NO
0.457,NO
0.4726,NO
0.1856,NO
0.8266,YES
0.4518,NO
0.4843,YES
0.1503,NO
0.1062,NO
0.4239,NO
0.6139,NO
0.1965,NO
0.4239,NO
0.1963,NO
0.0585,NO
0.4239,NO
1.0,YES
0.3174,NO
1.0,YES
0.11,NO
0.0739,NO
0.1733,NO
0.0,NO
0.2942,NO
0.1308,NO
0.1844,NO
0.1827,NO
0.1158,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4239,NO
0.1671,NO
0.1825,NO
0.4039,NO
0.6139,NO
0.2238,NO
0.3387,NO
0.1963,NO
0.1825,NO
0.4039,NO
1.0,YES
0.4039,NO
1.0,YES
0.189,NO
0.0932,NO
0.1733,NO
0.1825,NO
0.2942,NO
0.1825,NO
0.1506,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.4039,NO
0.2057,NO
0.1062,NO
0.1951,NO
0.6139,NO
0.3103,NO
0.1951,NO
0.1963,NO
0.1135,NO
0.444,NO
1.0,YES
0.1951,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2729,NO
0.0,NO
0.3103,NO
0.1308,NO
0.3103,NO
0.1827,NO
0.3103,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1742,NO
1.0,YES
0.2054,NO
0.2057,NO
0.1812,NO
0.31,NO
0.6139,NO
0.3335,NO
0.2123,NO
0.1963,NO
0.1812,NO
0.444,NO
1.0,YES
0.31,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.1812,NO
0.3335,NO
0.1812,NO
0.3335,NO
0.1827,NO
0.356,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.31,NO
1.0,YES
0.2054,NO
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.1242,NO
1.0,YES
0.1607,NO
0.5579,NO
0.4246,NO
0.3473,NO
0.2557,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.25,NO
0.2469,NO
0.6965,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.2216,NO
0.0013,NO
1.0,YES
0.2937,NO
0.3948,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2628,NO
1.0,YES
0.2628,NO
0.3385,NO
0.4246,NO
0.3385,NO
0.0189,NO
0.5293,NO
0.0722,NO
0.3152,NO
0.1969,NO
0.2599,NO
0.2143,NO
0.2628,NO
0.5719,NO
0.2628,NO
0.8926,YES
0.3358,NO
1.0,YES
0.176,NO
0.2231,NO
1.0,YES
1.0,YES
1.0,YES
0.8593,YES
0.2995,NO
0.1537,NO
1.0,YES
0.0718,NO
1.0,YES
0.224,NO
0.4794,NO
0.3373,NO
0.2984,NO
0.1537,NO
1.0,YES
0.1477,NO
1.0,YES
0.4988,NO
1.0,YES
0.2148,NO
0.457,NO
0.4726,NO
0.1856,NO
1.0,YES
0.4891,NO
0.8593,YES
0.1636,NO
0.3162,NO
1.0,YES
0.3813,NO
0.5126,NO
1.0,YES
0.2943,NO
0.1045,NO
1.0,YES
0.0969,NO
1.0,YES
0.0824,NO
0.5579,NO
0.2797,NO
0.3473,NO
0.0219,NO
0.6479,NO
0.0539,NO
0.6479,NO
0.2557,NO
0.6479,NO
0.25,NO
0.1626,NO
0.4462,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.2091,NO
0.2091,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.2091,NO
1.0,YES
0.2895,NO
1.0,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.2091,NO
0.9773,YES
0.2009,NO
1.0,YES
0.4988,NO
1.0,YES
0.4207,NO
0.3862,NO
0.4207,NO
0.4207,NO
1.0,YES
0.4207,NO
0.5859,YES
1.0,YES
1.0,YES
0.3988,NO
0.2094,NO
0.2094,NO
0.3988,NO
1.0,YES
1.0,YES
0.3988,NO
0.0,NO
0.2986,NO
0.0469,NO
0.0404,NO
0.1558,NO
0.0,NO
1.0,YES
0.2094,NO
1.0,YES
0.2094,NO
1.0,YES
0.2094,NO
0.1688,NO
0.1001,NO
0.0216,NO
0.0908,NO
0.3988,NO
0.217,NO
0.3988,NO
0.2097,NO
0.3141,NO
1.0,YES
0.4247,YES
0.571,YES
1.0,YES
0.3986,NO
0.134,NO
1.0,YES
0.1242,NO
1.0,YES
0.0918,NO
0.5579,NO
0.3991,NO
0.4132,NO
0.2557,NO
0.5205,YES
0.2282,NO
0.4349,YES
0.3901,NO
0.3143,YES
0.25,NO
0.2232,NO
0.6965,NO
0.3713,NO
1.0,YES
0.5757,NO
1.0,YES
0.2339,NO
0.2596,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.2995,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.5579,NO
0.2454,NO
0.3473,NO
0.2339,NO
0.7517,YES
0.2247,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.6074,NO
0.3417,NO
1.0,YES
0.6074,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.134,NO
1.0,YES
0.679,NO
1.0,YES
0.679,NO
0.4503,NO
0.4246,NO
0.2972,NO
0.2557,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.4988,NO
0.671,YES
0.679,NO
0.679,NO
0.6965,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1337,NO
1.0,YES
0.0932,NO
1.0,YES
0.1607,NO
0.5374,NO
0.4246,NO
0.3345,NO
0.2557,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.2408,NO
0.2469,NO
0.6965,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.1168,NO
0.2059,NO
0.6711,YES
1.0,YES
1.0,YES
0.4595,YES
0.257,NO
0.1139,NO
0.6711,YES
0.6109,NO
0.6711,YES
0.6109,NO
0.4862,NO
0.4696,NO
0.4862,NO
0.1238,NO
1.0,YES
0.1238,NO
1.0,YES
0.3348,NO
1.0,YES
0.4983,NO
0.6109,NO
0.5554,NO
0.6109,NO
0.6711,YES
0.6109,NO
0.3932,YES
0.0797,NO
0.1855,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1337,NO
1.0,YES
0.091,NO
1.0,YES
0.1843,NO
0.2807,NO
0.1235,NO
0.1747,NO
0.0487,NO
1.0,YES
0.0896,NO
1.0,YES
0.4988,NO
1.0,YES
0.196,NO
0.376,NO
0.4726,NO
0.2193,NO
1.0,YES
0.4518,NO
0.5865,YES
0.2552,NO
0.3926,NO
0.3451,NO
0.3776,NO
0.3776,NO
0.2363,NO
0.4239,NO
0.2552,NO
0.3451,NO
0.2128,NO
0.3673,NO
0.3073,NO
1.0,YES
0.9658,YES
1.0,YES
0.2552,NO
0.4495,NO
0.2526,NO
0.3776,NO
0.2526,NO
0.3776,NO
0.3073,NO
0.2552,NO
0.3073,NO
0.3073,NO
0.3451,NO
0.3073,NO
0.6577,NO
0.9432,YES
1.0,YES
0.2452,NO
0.189,NO
