DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_43,Associated
0.0737,0.9967,NO
0.0652,0.7209,NO
0.1144,0.9339,NO
0.2164,0.7736,NO
0.0671,0.7647,NO
0.0906,0.9017,NO
0.0589,0.5661,NO
0.0679,0.7735,NO
0.1689,1.0197,NO
0.2469,2.3588,YES
0.0616,0.7431,NO
0.33799999999999997,2.1513,YES
0.2427,0.2762,NO
0.2231,0.3065,NO
0.2223,0.2723,NO
0.1142,0.5804,NO
0.0706,0.8221,NO
0.1109,0.9049,NO
0.0747,0.6584,NO
0.2179,0.648,NO
0.1147,0.8624,NO
0.0779,1.7619,YES
0.0804,2.173,YES
0.1668,1.629,YES
0.24,1.245,YES
0.1573,0.6247,NO
0.0716,1.5266,YES
0.1205,1.0515,NO
0.1072,1.8314,YES
0.2444,1.3888,YES
0.3362,0.2495,NO
0.1579,0.3361,NO
0.1148,0.35200000000000004,NO
0.1112,0.428,NO
0.3947,1.0016,YES
0.0957,1.5323,YES
0.1364,0.501,NO
0.1056,0.5948,NO
0.0981,0.3791,NO
0.1058,0.2874,NO
0.1797,0.62,NO
0.1526,0.7505,NO
0.1551,0.3351,NO
0.2811,1.6439,YES
0.0766,0.3304,NO
0.1126,1.751,YES
0.0341,0.3502,NO
0.3399,1.521,YES
0.0412,0.4183,NO
0.1212,0.2232,NO
0.0769,0.1806,NO
0.1235,0.3339,NO
0.0802,0.2168,NO
0.1903,0.4461,NO
0.1119,0.5329,NO
0.1008,0.5669,NO
0.0886,1.2345,NO
0.1534,0.7299,NO
0.1331,0.9941,NO
0.2865,1.2409,NO
0.1512,1.2261,NO
0.1666,1.0143,NO
0.1465,0.9544,NO
0.0509,0.6516,NO
0.2187,1.5698,NO
0.4574,3.3974,YES
0.1603,0.9048,NO
0.2015,3.2036,YES
0.205,0.696,NO
0.2168,0.4277,NO
0.2136,0.4091,NO
0.1919,0.5207,NO
0.1533,1.3562,NO
0.1268,0.9029,NO
0.1947,1.3285,NO
0.1755,0.5953,NO
0.2202,1.3793,NO
0.4465,2.5405,YES
0.4252,3.3064,YES
0.3653,2.9575,YES
0.1771,2.1186,YES
0.1659,0.9061,NO
0.1927,2.6445,YES
0.1251,1.3497,NO
0.1303,2.6232,YES
0.1814,1.6491,YES
0.3356,0.9232,NO
0.1662,0.4292,NO
0.1507,0.6034,NO
0.1441,1.0962,NO
0.3435,1.2924,YES
0.1243,2.3172,YES
0.1731,0.8774,NO
0.0952,0.5059,NO
0.1364,0.5027,NO
0.0887,0.2864,NO
0.2289,0.4442,NO
0.2088,0.7624,NO
0.2075,0.6099,NO
0.1923,2.5964,YES
0.0927,1.0534,NO
0.0821,2.6293,YES
0.0311,0.644,NO
0.3081,2.2159,YES
0.0406,0.6229,NO
0.1251,0.2178,NO
0.091,0.2235,NO
0.11800000000000001,0.3077,NO
0.1053,0.3134,NO
0.2201,0.5519,NO
0.1351,0.5473,NO
0.1328,0.8099,NO
0.0724,1.2199,NO
0.0244,0.5728,NO
0.1404,1.4834,YES
0.3348,3.3961,YES
0.2937,3.307,YES
0.14300000000000002,2.5563,YES
0.0826,1.0138,NO
0.013000000000000001,0.4159,NO
0.2103,2.3930000000000002,YES
0.1395,0.9574,NO
0.1325,1.8213,YES
0.1443,0.5872,NO
0.2165,0.3013,NO
0.1934,0.3697,NO
0.1934,0.2819,NO
0.0572,0.6188,NO
0.2318,3.0676,YES
0.0556,0.7801,NO
0.3609,3.2958,YES
0.1417,0.5459,NO
0.255,3.0842,YES
0.0522,0.636,NO
0.0677,0.8185,NO
0.1439,0.9618,NO
0.0494,0.7842,NO
0.1715,2.2079,YES
0.0964,1.6059,NO
0.1343,1.906,YES
0.1544,1.0693,NO
0.0732,0.3728,NO
0.1975,1.5378,NO
0.2582,1.3493,NO
0.1977,1.2877,NO
0.1701,1.7325,NO
0.1684,1.0994,NO
0.1225,0.3136,NO
0.1458,2.289,NO
0.4028,3.3189,YES
0.1577,1.8289,NO
0.2904,3.2957,YES
0.1987,0.7604,NO
0.1756,0.6024,NO
0.1689,0.8006,NO
0.054000000000000006,0.1887,NO
0.1469,1.4937,NO
0.0547,0.7307,NO
0.1082,1.2628,NO
0.2019,0.3347,NO
0.1293,1.629,NO
0.3897,2.7159,YES
0.3612,3.4855,YES
0.2791,2.852,YES
0.2894,2.1093,YES
0.2226,1.5442,NO
0.1753,2.9923,YES
0.0979,2.0989,NO
0.0985,1.1617,NO
0.0774,0.5069,NO
0.1069,1.3679,YES
0.3647,2.9734,YES
0.2531,3.1056,YES
0.1331,1.8394,YES
0.0885,1.1726,NO
0.0604,0.3722,NO
0.2068,1.5324,YES
0.2598,1.2792,NO
0.106,1.1524,YES
0.1459,0.909,NO
0.2252,0.5968,NO
0.2571,0.4108,NO
0.2375,0.4697,NO
0.1453,0.5647,NO
0.2245,2.6129,YES
0.141,0.8307,NO
0.2623,2.7584,YES
0.142,0.7483,NO
0.2555,2.5726,YES
0.2049,0.8918,NO
0.2206,0.9216,NO
0.2228,1.1357,NO
0.1032,0.6386,NO
0.1461,1.5542,YES
0.1116,1.393,NO
0.1326,1.1853,YES
0.1415,1.5567,NO
0.0745,0.899,NO
0.2381,1.0874,NO
0.19,1.1572,NO
0.1547,1.2556,NO
0.1997,1.3131,NO
0.1653,0.8533,NO
0.1536,0.8737,NO
0.1999,1.8721,NO
0.1989,2.7403,YES
0.2045,1.5864,NO
0.2447,2.9160000000000004,YES
0.2519,0.7695,NO
0.2036,0.8270000000000001,NO
0.2033,0.5146,NO
0.0533,0.7178,NO
0.105,1.248,NO
0.055999999999999994,1.0797,NO
0.1113,1.2367,NO
0.2256,0.597,NO
0.0989,1.0517,NO
0.1879,2.1209,YES
0.1445,3.0323,YES
0.1901,2.5639,YES
0.3108,1.5396,YES
0.2405,1.4084,NO
0.1657,2.42,YES
0.1331,1.6602,NO
0.0949,1.0082,NO
0.1339,0.5995,NO
0.22399999999999998,0.9888,NO
0.1967,1.5747,NO
0.1436,1.5458,NO
0.2079,1.12,NO
0.1339,1.0538,NO
0.0967,0.4835,NO
0.2198,1.6207,NO
0.3428,2.7258,YES
0.2344,1.1537,NO
0.1736,2.8871,YES
0.1331,0.1886,NO
0.0735,0.2625,NO
0.0647,0.2626,NO
0.204,0.3974,NO
0.1327,1.7114,NO
0.1655,0.7213,NO
0.31,1.6993,NO
0.1309,0.4619,NO
0.2819,1.6768,NO
0.4042,2.4064,YES
0.3296,2.9086,YES
0.4941,2.5292,YES
0.1783,1.9118,YES
0.193,1.1105,NO
0.2673,2.5484,YES
0.1726,1.4161,NO
0.1439,1.1065,NO
0.0769,0.3462,NO
0.1953,1.0727,NO
0.2342,1.016,NO
0.2047,1.0369,NO
0.1823,1.22,NO
0.1684,0.9263,NO
0.1204,0.3027,NO
0.1751,2.0621,NO
0.3579,3.0233,YES
0.1828,1.6091,NO
0.2083,3.0624,YES
0.2252,0.9269,NO
0.2041,0.6313,NO
0.2007,0.7995,NO
0.0498,0.2073,NO
0.1415,1.1631,NO
0.0515,0.6503,NO
0.1207,1.1181,NO
0.1912,0.1483,NO
0.14,1.2232,NO
0.4038,2.3717,YES
0.3494,3.3413,YES
0.2799,2.7587,YES
0.2675,1.9202,YES
0.2206,1.216,NO
0.2003,2.6366,YES
0.1168,1.8667,NO
0.0727,1.1817,NO
0.0714,0.4745,NO
0.10800000000000001,0.9565,NO
0.2886,0.7131,NO
0.1427,0.6931,NO
0.0855,0.9581,NO
0.0605,0.8781,NO
0.0532,0.614,NO
0.1421,1.4914,NO
0.4397,2.8504,YES
0.0607,0.9722,NO
0.2347,2.7003,YES
0.2118,0.4788,NO
0.2048,0.3551,NO
0.2045,0.536,NO
0.0849,0.4843,NO
0.1035,0.9696,NO
0.0824,0.8963,NO
0.0975,0.9351,NO
0.1702,0.4665,NO
0.1518,0.9279,NO
0.3372,2.2345,YES
0.3303,2.8892,YES
0.314,2.3564,YES
0.1257,1.7469999999999999,YES
0.1375,0.7803,NO
0.1128,2.1847,YES
0.099,1.3711,NO
0.1069,1.5795,NO
0.0451,0.7487,NO
0.5095,4.0941,YES
0.1431,1.5849,YES
0.1227,1.8425,YES
0.2847,5.3469,YES
0.2237,1.3633,NO
0.1065,0.9269,NO
0.3266,5.2713,YES
0.0974,1.2236,NO
0.3289,4.6432,YES
0.1059,1.2421,NO
0.2131,0.8314,NO
0.1496,0.8895,NO
0.1474,0.7994,NO
0.0902,0.7334,NO
0.0993,2.5688,YES
0.0875,1.1806,NO
0.2369,2.4033,YES
0.2129,0.8598,NO
0.1321,1.8063,YES
0.1271,1.2302,NO
0.08,1.4425,NO
0.3025,1.7146,NO
0.12,1.4021,NO
0.3399,4.1067,YES
0.2516,3.3948,NO
0.2081,4.6801,YES
0.1799,1.1471,NO
0.1547,0.3844,NO
0.3595,1.3544,YES
0.2156,0.8054,NO
0.1535,0.8345,NO
0.4159,2.2407,YES
0.1827,0.715,NO
0.1097,0.4719,NO
0.5448,2.2594,YES
0.191,0.4988,NO
0.4381,1.7099,YES
0.1528,0.3238,NO
0.3264,0.8032,NO
0.3203,1.2538,NO
0.2648,1.1385,NO
0.171,0.4408,NO
0.21899999999999997,1.4164,NO
0.1398,0.48100000000000004,NO
0.3673,1.1709,NO
0.1451,0.2752,NO
0.2637,0.7381,NO
0.1991,0.4865,NO
0.1784,0.2804,NO
0.3767,0.3745,NO
0.1917,0.696,NO
0.3794,1.704,YES
0.3359,1.1033,NO
0.2874,1.8892,YES
0.0798,1.774,NO
0.0364,0.6764,NO
0.2475,2.4648,YES
0.2794,2.9956,YES
0.2232,3.1834,YES
0.2213,3.9130000000000003,YES
0.1233,1.6765,NO
0.0474,0.7896,NO
0.2799,4.0005,YES
0.2328,1.5881,NO
0.2608,3.3298,YES
0.1095,1.5579,NO
0.2365,0.9126,NO
0.2061,1.3491,NO
0.2048,1.0147,NO
0.0456,1.0562,NO
0.1795,3.3005,YES
0.0442,1.2609,NO
0.27,3.4938,YES
