DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_55,Associated
0.0737,0.519,NO
0.0652,0.2632,NO
0.1144,0.4292,NO
0.2164,1.1442,NO
0.0671,0.7969,NO
0.0906,0.6505,NO
0.0589,0.4672,NO
0.0679,0.4912,NO
0.1689,0.6627,NO
0.2469,1.8622,YES
0.0616,0.6854,NO
0.33799999999999997,1.6069,YES
0.2427,0.1303,NO
0.2231,0.1373,NO
0.2223,0.3255,NO
0.1142,0.28300000000000003,NO
0.0706,1.1169,NO
0.1109,0.5828,NO
0.0747,0.516,NO
0.2179,0.6013,NO
0.1147,0.8068,NO
0.0779,1.7806,YES
0.0804,1.7653,YES
0.1668,1.8703,YES
0.24,1.7474,YES
0.1573,0.6458,NO
0.0716,1.0678,YES
0.1205,0.6891,NO
0.1072,0.8748,YES
0.2444,1.4621,YES
0.3362,0.9353,NO
0.1579,0.763,NO
0.1148,0.637,NO
0.1112,0.9872,NO
0.3947,1.5864,YES
0.0957,0.8041,YES
0.1364,0.8489,NO
0.1056,0.3646,NO
0.0981,0.8735,NO
0.1058,0.2649,NO
0.1797,0.6796,NO
0.1526,0.7378,NO
0.1551,0.6855,NO
0.2811,1.3422,YES
0.0766,0.7296,NO
0.1126,1.8688,YES
0.0341,0.593,NO
0.3399,1.8665,YES
0.0412,0.6316,NO
0.1212,0.4312,NO
0.0769,0.4796,NO
0.1235,0.4651,NO
0.0802,0.3359,NO
0.1903,0.8276,NO
0.1119,0.2741,NO
0.1008,1.143,NO
0.0886,0.2656,NO
0.1534,0.3152,NO
0.1331,0.32799999999999996,NO
0.2865,1.4599,NO
0.1512,1.1598,NO
0.1666,0.9273,NO
0.1465,0.5958,NO
0.0509,0.2849,NO
0.2187,0.9797,NO
0.4574,3.2649,YES
0.1603,1.1189,NO
0.2015,2.4471,YES
0.205,0.5711,NO
0.2168,0.6155,NO
0.2136,0.7276,NO
0.1919,0.4756,NO
0.1533,1.4176,NO
0.1268,0.4548,NO
0.1947,0.5822,NO
0.1755,0.293,NO
0.2202,1.1982,NO
0.4465,2.8297,YES
0.4252,2.9163,YES
0.3653,3.0407,YES
0.1771,2.7763,YES
0.1659,0.9225,NO
0.1927,2.1553,YES
0.1251,0.9568,NO
0.1303,1.597,YES
0.1814,2.5351,YES
0.3356,0.8841,NO
0.1662,0.4341,NO
0.1507,0.7586,NO
0.1441,0.6972,NO
0.3435,1.7016,YES
0.1243,1.5719,YES
0.1731,0.9076,NO
0.0952,0.2401,NO
0.1364,0.8956,NO
0.0887,0.2859,NO
0.2289,1.4632,NO
0.2088,1.7459,NO
0.2075,1.7168,NO
0.1923,1.5058,YES
0.0927,1.2351,NO
0.0821,2.6586,YES
0.0311,0.5923,NO
0.3081,2.9107,YES
0.0406,0.4393,NO
0.1251,0.2228,NO
0.091,0.2358,NO
0.11800000000000001,0.3818,NO
0.1053,0.077,NO
0.2201,0.6918,NO
0.1351,0.2631,NO
0.1328,1.7475,NO
0.0724,0.4297,NO
0.0244,0.3393,NO
0.1404,0.7426,YES
0.3348,4.2059,YES
0.2937,3.6135,YES
0.14300000000000002,1.5777,YES
0.0826,0.5736,NO
0.013000000000000001,0.0489,NO
0.2103,0.7295,YES
0.1395,0.391,NO
0.1325,1.1977,YES
0.1443,0.247,NO
0.2165,0.6442,NO
0.1934,0.5118,NO
0.1934,1.0473,NO
0.0572,0.2539,NO
0.2318,4.7488,YES
0.0556,0.076,NO
0.3609,4.3962,YES
0.1417,0.2603,NO
0.255,4.2758,YES
0.0522,0.7027,NO
0.0677,0.3864,NO
0.1439,0.8397,NO
0.0494,0.4733,NO
0.1715,1.689,YES
0.0964,0.9992,NO
0.1343,1.7452,YES
0.1544,0.5731,NO
0.0732,0.4111,NO
0.1975,0.4582,NO
0.2582,1.6761,NO
0.1977,1.3282,NO
0.1701,0.8467,NO
0.1684,0.7629,NO
0.1225,0.5508,NO
0.1458,0.9225,NO
0.4028,3.583,YES
0.1577,1.1719,NO
0.2904,2.7147,YES
0.1987,0.2122,NO
0.1756,0.2308,NO
0.1689,0.4469,NO
0.054000000000000006,0.7513,NO
0.1469,1.6063,NO
0.0547,0.8962,NO
0.1082,0.8027,NO
0.2019,0.7343,NO
0.1293,1.3343,NO
0.3897,3.2692,YES
0.3612,3.2914,YES
0.2791,3.3442,YES
0.2894,3.1485,YES
0.2226,0.9766,NO
0.1753,2.336,YES
0.0979,0.7932,NO
0.0985,0.3487,NO
0.0774,0.1571,NO
0.1069,0.9225,YES
0.3647,4.4969,YES
0.2531,3.5799,YES
0.1331,1.5698,YES
0.0885,0.6523,NO
0.0604,0.0111,NO
0.2068,0.8328,YES
0.2598,0.9014,NO
0.106,1.2309,YES
0.1459,0.7273,NO
0.2252,0.3515,NO
0.2571,0.0967,NO
0.2375,0.731,NO
0.1453,0.2847,NO
0.2245,4.2061,YES
0.141,0.0326,NO
0.2623,4.0848,YES
0.142,0.0543,NO
0.2555,4.1358,YES
0.2049,1.2462,NO
0.2206,1.0109,NO
0.2228,1.3441,NO
0.1032,1.0401,NO
0.1461,1.5848,YES
0.1116,1.0286,NO
0.1326,1.4454,YES
0.1415,0.7742,NO
0.0745,0.6101,NO
0.2381,0.9827,NO
0.19,1.6696,NO
0.1547,1.3059,NO
0.1997,1.7073,NO
0.1653,0.9428,NO
0.1536,0.7396,NO
0.1999,1.5290000000000001,NO
0.1989,3.1003,YES
0.2045,1.9354,NO
0.2447,2.2033,YES
0.2519,0.3045,NO
0.2036,0.3827,NO
0.2033,0.3974,NO
0.0533,0.8146,NO
0.105,1.8193,NO
0.055999999999999994,1.147,NO
0.1113,0.9689,NO
0.2256,0.9303,NO
0.0989,1.4656,NO
0.1879,2.7891,YES
0.1445,2.8337,YES
0.1901,3.2979,YES
0.3108,2.5616,YES
0.2405,1.7155,NO
0.1657,2.2734,YES
0.1331,1.4805,NO
0.0949,0.4349,NO
0.1339,0.6335,NO
0.22399999999999998,1.0435,NO
0.1967,1.6889,NO
0.1436,1.4191,NO
0.2079,1.8497,NO
0.1339,1.001,NO
0.0967,0.37,NO
0.2198,1.9331,NO
0.3428,3.4607,YES
0.2344,2.3726,NO
0.1736,2.3369,YES
0.1331,0.4649,NO
0.0735,0.4786,NO
0.0647,0.5778,NO
0.204,0.7427,NO
0.1327,1.7749,NO
0.1655,0.7163,NO
0.31,1.04,NO
0.1309,0.4489,NO
0.2819,1.7355,NO
0.4042,3.0345,YES
0.3296,3.0068,YES
0.4941,3.6430000000000002,YES
0.1783,2.9376,YES
0.193,1.9454,NO
0.2673,2.8649,YES
0.1726,1.7324,NO
0.1439,0.7974,NO
0.0769,0.6712,NO
0.1953,0.7452,NO
0.2342,1.9673,NO
0.2047,1.7634,NO
0.1823,1.4988,NO
0.1684,0.8874,NO
0.1204,0.7096,NO
0.1751,1.6203,NO
0.3579,4.1793,YES
0.1828,2.1088,NO
0.2083,2.9281,YES
0.2252,0.7844,NO
0.2041,0.7956,NO
0.2007,0.9584,NO
0.0498,0.6671,NO
0.1415,2.2779,NO
0.0515,0.8518,NO
0.1207,1.1019,NO
0.1912,0.7373,NO
0.14,1.7749,NO
0.4038,3.6434,YES
0.3494,3.7109,YES
0.2799,4.2526,YES
0.2675,3.4918,YES
0.2206,1.7476,NO
0.2003,2.7771,YES
0.1168,1.5174,NO
0.0727,0.3619,NO
0.0714,0.2579,NO
0.10800000000000001,0.39,NO
0.2886,1.5854,NO
0.1427,1.2157,NO
0.0855,1.1087,NO
0.0605,0.6908,NO
0.0532,0.3809,NO
0.1421,1.0214,NO
0.4397,3.2902,YES
0.0607,1.1778,NO
0.2347,2.4205,YES
0.2118,0.5268,NO
0.2048,0.5075,NO
0.2045,0.5711,NO
0.0849,0.5486,NO
0.1035,1.4037,NO
0.0824,0.5651,NO
0.0975,0.7295,NO
0.1702,0.3287,NO
0.1518,1.2284,NO
0.3372,2.9408,YES
0.3303,3.0745,YES
0.314,3.1974,YES
0.1257,2.6941,YES
0.1375,0.9739,NO
0.1128,2.003,YES
0.099,0.9138,NO
0.1069,0.4087,NO
