DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_54,Associated
0.0737,0.4299,NO
0.0652,0.2671,NO
0.1144,0.5313,NO
0.2164,0.5356,NO
0.0671,0.4889,NO
0.0906,0.3664,NO
0.0589,0.6534,NO
0.0679,0.0881,NO
0.1689,0.4985,NO
0.2469,1.0087,YES
0.0616,0.505,NO
0.33799999999999997,1.7045,YES
0.2427,0.4342,NO
0.2231,0.336,NO
0.2223,0.0685,NO
0.1142,0.4041,NO
0.0706,0.6149,NO
0.1109,0.2961,NO
0.0747,0.4086,NO
0.2179,0.10300000000000001,NO
0.1147,0.375,NO
0.0779,1.5078,YES
0.0804,0.88,YES
0.1668,1.3206,YES
0.24,1.473,YES
0.1573,0.331,NO
0.0716,2.4962,YES
0.1205,0.2708,NO
0.1072,2.2768,YES
0.2444,2.2011,YES
0.3362,0.3647,NO
0.1579,0.2764,NO
0.1148,0.1874,NO
0.1112,0.4365,NO
0.3947,1.4515,YES
0.0957,0.5467,YES
0.1364,0.3443,NO
0.1056,0.2386,NO
0.0981,0.3614,NO
0.1058,0.3648,NO
0.1797,0.2587,NO
0.1526,0.4213,NO
0.1551,0.2639,NO
0.2811,1.3739,YES
0.0766,0.3957,NO
0.1126,2.2054,YES
0.0341,0.1474,NO
0.3399,1.3244,YES
0.0412,0.2934,NO
0.1212,0.2051,NO
0.0769,0.1923,NO
0.1235,0.3271,NO
0.0802,0.2285,NO
0.1903,0.4178,NO
0.1119,0.4959,NO
0.1008,0.3812,NO
0.0886,0.6062,NO
0.1534,0.2503,NO
0.1331,0.7627,NO
0.2865,0.5812,NO
0.1512,0.6282,NO
0.1666,0.7289,NO
0.1465,0.5885,NO
0.0509,0.1694,NO
0.2187,0.862,NO
0.4574,2.5834,YES
0.1603,0.5633,NO
0.2015,3.3009,YES
0.205,0.3428,NO
0.2168,0.4641,NO
0.2136,0.1747,NO
0.1919,0.4478,NO
0.1533,0.6562,NO
0.1268,0.42700000000000005,NO
0.1947,0.2655,NO
0.1755,0.2116,NO
0.2202,0.3791,NO
0.4465,2.5959,YES
0.4252,1.5452,YES
0.3653,1.8966,YES
0.1771,2.3836,YES
0.1659,0.4168,NO
0.1927,4.0807,YES
0.1251,0.3266,NO
0.1303,1.6219999999999999,YES
0.1814,1.5334,YES
0.3356,0.2153,NO
0.1662,0.5522,NO
0.1507,0.3316,NO
0.1441,0.3105,NO
0.3435,0.7628,YES
0.1243,0.5579999999999999,YES
0.1731,0.3563,NO
0.0952,0.1743,NO
0.1364,0.485,NO
0.0887,0.2385,NO
0.2289,0.4018,NO
0.2088,0.3863,NO
0.2075,0.3563,NO
0.1923,0.6981,YES
0.0927,0.3588,NO
0.0821,1.5383,YES
0.0311,0.3912,NO
0.3081,1.1663,YES
0.0406,0.3853,NO
0.1251,0.1887,NO
0.091,0.1521,NO
0.11800000000000001,0.3357,NO
0.1053,0.1573,NO
0.2201,0.3218,NO
0.1351,0.2277,NO
0.1328,0.2699,NO
0.0724,0.6822,NO
0.0244,0.3687,NO
0.1404,1.0887,YES
0.3348,2.9626,YES
0.2937,1.9536,YES
0.14300000000000002,1.0134,YES
0.0826,0.565,NO
0.013000000000000001,0.2207,NO
0.2103,1.083,YES
0.1395,0.3491,NO
0.1325,1.7905,YES
0.1443,0.3896,NO
0.2165,0.1748,NO
0.1934,0.3479,NO
0.1934,0.2042,NO
0.0572,0.4943,NO
0.2318,1.3144,YES
0.0556,0.4711,NO
0.3609,2.3046,YES
0.1417,0.1642,NO
0.255,2.1501,YES
0.0522,0.3538,NO
0.0677,0.4055,NO
0.1439,0.7659,NO
0.0494,0.2816,NO
0.1715,1.2389,YES
0.0964,0.6708,NO
0.1343,1.0475,YES
0.1544,0.8281,NO
0.0732,0.488,NO
0.1975,0.7859,NO
0.2582,0.6875,NO
0.1977,0.7995,NO
0.1701,0.8202,NO
0.1684,0.9164,NO
0.1225,0.3138,NO
0.1458,0.7447,NO
0.4028,2.6194,YES
0.1577,0.7675,NO
0.2904,3.3209,YES
0.1987,0.3361,NO
0.1756,0.4201,NO
0.1689,0.0268,NO
0.054000000000000006,0.75,NO
0.1469,0.858,NO
0.0547,0.65,NO
0.1082,0.47100000000000003,NO
0.2019,0.1736,NO
0.1293,0.4579,NO
0.3897,2.5587,YES
0.3612,1.5863,YES
0.2791,1.8963,YES
0.2894,2.4027,YES
0.2226,0.5918,NO
0.1753,4.0848,YES
0.0979,0.544,NO
0.0985,0.7264,NO
0.0774,0.3884,NO
0.1069,1.0883,YES
0.3647,3.7085,YES
0.2531,2.1606,YES
0.1331,0.8069,YES
0.0885,0.5555,NO
0.0604,0.1641,NO
0.2068,1.1272,YES
0.2598,0.8358,NO
0.106,1.4993,YES
0.1459,0.687,NO
0.2252,0.3472,NO
0.2571,0.5578,NO
0.2375,0.2643,NO
0.1453,0.4978,NO
0.2245,1.4957,YES
0.141,0.55,NO
0.2623,2.9424,YES
0.142,0.237,NO
0.2555,2.9327,YES
0.2049,0.5156,NO
0.2206,0.6576,NO
0.2228,0.8641,NO
0.1032,0.4848,NO
0.1461,1.045,YES
0.1116,1.167,NO
0.1326,0.6288,YES
0.1415,0.7190000000000001,NO
0.0745,0.4553,NO
0.2381,0.8286,NO
0.19,1.1117,NO
0.1547,0.7613,NO
0.1997,1.0312,NO
0.1653,0.6514,NO
0.1536,0.27,NO
0.1999,1.0229,NO
0.1989,1.4281,YES
0.2045,0.8509,NO
0.2447,1.6032,YES
0.2519,0.3364,NO
0.2036,0.315,NO
0.2033,0.3164,NO
0.0533,0.6195,NO
0.105,0.6074,NO
0.055999999999999994,0.5611,NO
0.1113,0.7052,NO
0.2256,0.2044,NO
0.0989,0.6037,NO
0.1879,1.4655,YES
0.1445,0.9075,YES
0.1901,0.9867,YES
0.3108,0.7383,YES
0.2405,0.7013,NO
0.1657,1.9844,YES
0.1331,0.542,NO
0.0949,0.5056,NO
0.1339,0.2409,NO
0.22399999999999998,0.7974,NO
0.1967,0.7804,NO
0.1436,0.6049,NO
0.2079,0.7182,NO
0.1339,0.503,NO
0.0967,0.0787,NO
0.2198,0.7834,NO
0.3428,1.9184,YES
0.2344,0.6971,NO
0.1736,2.1939,YES
0.1331,0.3064,NO
0.0735,0.3855,NO
0.0647,0.1206,NO
0.204,0.4577,NO
0.1327,0.4991,NO
0.1655,0.3431,NO
0.31,0.303,NO
0.1309,0.0982,NO
0.2819,0.2926,NO
0.4042,1.7917,YES
0.3296,1.1717,YES
0.4941,1.1582,YES
0.1783,1.2838,YES
0.193,0.4269,NO
0.2673,2.9987,YES
0.1726,0.3821,NO
0.1439,0.7466,NO
0.0769,0.3981,NO
0.1953,0.5442,NO
0.2342,0.5851,NO
0.2047,0.6538,NO
0.1823,0.5198,NO
0.1684,0.6068,NO
0.1204,0.1571,NO
0.1751,0.5742,NO
0.3579,1.7868,YES
0.1828,0.5133,NO
0.2083,2.5215,YES
0.2252,0.4008,NO
0.2041,0.2782,NO
0.2007,0.2241,NO
0.0498,0.4492,NO
0.1415,0.6658,NO
0.0515,0.5434,NO
0.1207,0.4828,NO
0.1912,0.2834,NO
0.14,0.3327,NO
0.4038,2.2528,YES
0.3494,1.1632,YES
0.2799,1.5739,YES
0.2675,1.5901,YES
0.2206,0.419,NO
0.2003,2.8565,YES
0.1168,0.3633,NO
0.0727,0.8,NO
0.0714,0.5165,NO
0.10800000000000001,0.8027,NO
0.2886,0.7163,NO
0.1427,0.6766,NO
0.0855,0.7253,NO
0.0605,0.8094,NO
0.0532,0.2754,NO
0.1421,0.8726,NO
0.4397,1.4928,YES
0.0607,0.6697,NO
0.2347,2.2161,YES
0.2118,0.34299999999999997,NO
0.2048,0.4159,NO
0.2045,0.2306,NO
0.0849,0.6121,NO
0.1035,0.6656,NO
0.0824,0.617,NO
0.0975,0.425,NO
0.1702,0.3258,NO
0.1518,0.4978,NO
0.3372,1.8973,YES
0.3303,1.1037,YES
0.314,1.6223,YES
0.1257,1.7429,YES
0.1375,0.498,NO
0.1128,3.0234,YES
0.099,0.3997,NO
0.1069,0.7008,NO
0.0451,0.5257,NO
0.5095,1.7446,YES
0.1431,1.4652,YES
0.1227,0.7546,YES
0.2847,2.5559,YES
0.2237,0.8151,NO
0.1065,0.2552,NO
0.3266,2.2512,YES
0.0974,0.2411,NO
0.3289,2.9794,YES
0.1059,0.1579,NO
0.2131,0.4934,NO
0.1496,0.4773,NO
0.1474,0.2222,NO
0.0902,0.5851,NO
0.0993,0.917,YES
0.0875,0.5481,NO
0.2369,1.7414,YES
0.2129,0.2618,NO
0.1321,0.7592,YES
0.1271,0.2599,NO
0.08,0.4055,NO
0.3025,0.7115,NO
0.12,0.1127,NO
0.3399,2.6076,YES
0.2516,0.3784,NO
0.2081,2.3971,YES
0.1799,0.3967,NO
0.1547,0.2034,NO
0.3595,2.1188,YES
0.2156,0.596,NO
0.1535,0.4917,NO
0.4159,2.1089,YES
0.1827,0.6004,NO
0.1097,0.1285,NO
0.5448,2.2072,YES
0.191,0.4037,NO
0.4381,2.2525,YES
0.1528,0.4153,NO
0.3264,0.5045,NO
0.3203,0.3564,NO
0.2648,0.1406,NO
0.171,0.2864,NO
0.21899999999999997,0.5951,NO
0.1398,0.1852,NO
0.3673,0.5194,NO
0.1451,0.1634,NO
0.2637,0.3623,NO
0.1991,0.281,NO
0.1784,0.4939,NO
0.3767,0.5692,NO
0.1917,0.3842,NO
0.3794,2.3388,YES
0.3359,0.8256,NO
0.2874,2.3016,YES
0.0798,0.5058,NO
0.0364,0.1985,NO
0.2475,1.0816,YES
0.2794,3.6247,YES
0.2232,2.0039,YES
0.2213,1.32,YES
0.1233,0.3803,NO
0.0474,0.1246,NO
0.2799,1.3441,YES
0.2328,0.6451,NO
0.2608,1.8919,YES
0.1095,0.5198,NO
0.2365,0.4441,NO
0.2061,0.4271,NO
0.2048,0.2896,NO
0.0456,0.3235,NO
0.1795,1.334,YES
0.0442,0.2786,NO
0.27,2.3834,YES
0.1224,0.146,NO
0.1913,2.6896,YES
0.2397,0.5062,NO
0.2111,0.583,NO
0.2935,0.7794,NO
0.1155,0.2051,NO
0.243,1.2665,YES
0.1959,0.8408,NO
0.198,0.9291,YES
0.1636,0.1588,NO
0.1646,0.2132,NO
0.3881,1.5398,YES
0.1762,0.133,NO
0.1649,0.255,NO
0.4197,1.0706,YES
0.1681,0.4182,NO
0.153,0.0809,NO
0.4738,1.6704,YES
0.159,0.1942,NO
0.493,1.0394,YES
0.1456,0.1497,NO
0.2244,0.1394,NO
0.1542,0.3488,NO
0.1277,0.2232,NO
0.1775,0.1384,NO
0.2106,0.3886,NO
0.1654,0.1947,NO
0.3557,0.461,NO
0.0902,0.1381,NO
0.2663,0.2538,NO
0.2218,0.2492,NO
0.1764,0.3305,NO
