DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_29,Associated
0.0737,0.1556,NO
0.0652,0.1045,NO
0.1144,0.569,NO
0.2164,0.406,NO
0.0671,0.3451,NO
0.0906,0.3927,NO
0.0589,0.3041,NO
0.0679,0.1835,NO
0.1689,0.2106,NO
0.2469,1.2695,YES
0.0616,0.3856,NO
0.33799999999999997,2.1994,YES
0.2427,0.6526,NO
0.2231,0.4903,NO
0.2223,0.1562,NO
0.1142,0.1694,NO
0.0706,0.8063,NO
0.1109,0.2643,NO
0.0747,0.3145,NO
0.2179,0.3105,NO
0.1147,0.5732,NO
0.0779,2.3008,YES
0.0804,2.6984,YES
0.1668,3.2913,YES
0.24,1.506,YES
0.1573,0.2465,NO
0.0716,1.7676,YES
0.1205,0.2794,NO
0.1072,2.4056,YES
0.2444,1.1409,YES
0.3362,0.4477,NO
0.1579,0.3384,NO
0.1148,0.2668,NO
0.1112,0.3628,NO
0.3947,0.7471,YES
0.0957,0.7109,YES
0.1364,0.3146,NO
0.1056,0.3124,NO
0.0981,0.2529,NO
0.1058,0.3694,NO
0.1797,0.3183,NO
0.1526,0.5353,NO
0.1551,0.2031,NO
0.2811,1.5356,YES
0.0766,0.1805,NO
0.1126,1.4991,YES
0.0341,0.1993,NO
0.3399,1.405,YES
0.0412,0.184,NO
0.1212,0.3503,NO
0.0769,0.3925,NO
0.1235,0.6414,NO
0.0802,0.3449,NO
0.1903,0.5645,NO
0.1119,0.3826,NO
0.1008,0.2904,NO
0.0886,0.1754,NO
0.1534,0.1933,NO
0.1331,0.2941,NO
0.2865,0.3899,NO
0.1512,0.2899,NO
0.1666,0.2849,NO
0.1465,0.2512,NO
0.0509,0.1462,NO
0.2187,0.3109,NO
0.4574,1.0231,YES
0.1603,0.1197,NO
0.2015,1.0971,YES
0.205,0.4651,NO
0.2168,0.5221,NO
0.2136,0.2671,NO
0.1919,0.2432,NO
0.1533,0.6181,NO
0.1268,0.2202,NO
0.1947,0.2352,NO
0.1755,0.1438,NO
0.2202,0.3047,NO
0.4465,1.1052,YES
0.4252,1.5075,YES
0.3653,1.8351,YES
0.1771,1.0643,YES
0.1659,0.2763,NO
0.1927,1.2778,YES
0.1251,0.067,NO
0.1303,2.2285,YES
0.1814,1.2456,YES
0.3356,0.4469,NO
0.1662,0.2053,NO
0.1507,0.1807,NO
0.1441,0.3159,NO
0.3435,1.2306,YES
0.1243,0.4543,YES
0.1731,0.2947,NO
0.0952,0.2617,NO
0.1364,0.4808,NO
0.0887,0.1905,NO
0.2289,0.2422,NO
0.2088,0.4517,NO
0.2075,0.2263,NO
0.1923,2.0434,YES
0.0927,0.1312,NO
0.0821,1.2565,YES
0.0311,0.1402,NO
0.3081,0.7494,YES
0.0406,0.2181,NO
0.1251,0.3145,NO
0.091,0.267,NO
0.11800000000000001,0.5571,NO
0.1053,0.1397,NO
