DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_45,Associated
0.0737,0.6995,NO
0.0652,0.3273,NO
0.1144,1.0531,NO
0.2164,1.1153,NO
0.0671,0.8459,NO
0.0906,0.4084,NO
0.0589,1.2587,NO
0.0679,0.762,NO
0.1689,0.5475,NO
0.2469,3.3198,YES
0.0616,1.1131,NO
0.33799999999999997,3.5873,YES
0.2427,0.8539,NO
0.2231,1.0305,NO
0.2223,0.7213,NO
0.1142,0.7023,NO
0.0706,0.8434,NO
0.1109,0.4289,NO
0.0747,0.5945,NO
0.2179,0.7355,NO
0.1147,0.1498,NO
0.0779,2.9882,YES
0.0804,3.5976,YES
0.1668,4.053999999999999,YES
0.24,3.6518,YES
0.1573,0.8121,NO
0.0716,2.2119999999999997,YES
0.1205,0.5635,NO
0.1072,2.5472,YES
0.2444,1.4659,YES
0.3362,1.0726,NO
0.1579,0.7248,NO
0.1148,0.3814,NO
0.1112,0.6645,NO
0.3947,2.5525,YES
0.0957,2.4689,YES
0.1364,0.6494,NO
0.1056,0.3619,NO
0.0981,0.7668,NO
0.1058,0.4894,NO
0.1797,0.6937,NO
0.1526,0.9099,NO
0.1551,0.6313,NO
0.2811,1.6464,YES
0.0766,0.4476,NO
0.1126,2.4382,YES
0.0341,0.3228,NO
0.3399,2.6391,YES
0.0412,0.4498,NO
0.1212,0.2934,NO
0.0769,0.6155,NO
0.1235,0.6741,NO
0.0802,0.7170000000000001,NO
0.1903,0.9807,NO
0.1119,0.2661,NO
0.1008,0.8916,NO
0.0886,0.2754,NO
0.1534,0.24,NO
0.1331,0.6267,NO
0.2865,1.3091,NO
0.1512,1.0429,NO
0.1666,0.316,NO
0.1465,0.7817,NO
0.0509,0.3647,NO
0.2187,0.4929,NO
0.4574,3.0631,YES
0.1603,0.6715,NO
0.2015,3.1123,YES
0.205,0.4487,NO
0.2168,0.7225,NO
0.2136,0.4614,NO
0.1919,0.4342,NO
0.1533,1.1096,NO
0.1268,0.1114,NO
0.1947,0.5624,NO
0.1755,0.4549,NO
0.2202,0.3523,NO
0.4465,2.6296,YES
0.4252,3.3453,YES
0.3653,3.5037,YES
0.1771,3.3269,YES
0.1659,0.5018,NO
0.1927,1.7615,YES
0.1251,0.5208,NO
0.1303,2.8127,YES
0.1814,1.4964,YES
0.3356,1.8479,NO
0.1662,2.074,NO
0.1507,1.6641,NO
0.1441,1.2842,NO
0.3435,2.617,YES
0.1243,2.7712,YES
0.1731,1.6193,NO
0.0952,1.3842,NO
0.1364,1.7826,NO
0.0887,1.767,NO
0.2289,0.3794,NO
0.2088,0.5037,NO
0.2075,0.5469,NO
0.1923,1.8095,YES
0.0927,1.9937,NO
0.0821,2.7064,YES
0.0311,1.8005,NO
0.3081,2.9434,YES
0.0406,1.2787,NO
0.1251,1.2988,NO
0.091,1.787,NO
0.11800000000000001,2.1686,NO
0.1053,1.6387,NO
0.2201,1.8278,NO
0.1351,1.2704,NO
0.1328,1.7209999999999999,NO
0.0724,0.5938,NO
0.0244,0.9355,NO
0.1404,1.8769999999999998,YES
0.3348,4.0137,YES
0.2937,4.2996,YES
0.14300000000000002,1.5186,YES
0.0826,0.7717,NO
0.013000000000000001,0.359,NO
0.2103,1.8942,YES
0.1395,0.37799999999999995,NO
0.1325,2.5676,YES
0.1443,0.5672,NO
0.2165,1.1524,NO
0.1934,0.4725,NO
0.1934,0.9513,NO
0.0572,0.2007,NO
0.2318,4.5802,YES
0.0556,0.3304,NO
0.3609,3.9133,YES
0.1417,0.5448,NO
0.255,3.7489,YES
0.0522,0.789,NO
0.0677,1.135,NO
0.1439,1.8553,NO
0.0494,0.5093,NO
0.1715,1.7609,YES
0.0964,0.3758,NO
0.1343,2.2536,YES
0.1544,0.307,NO
0.0732,0.3329,NO
0.1975,0.9339,NO
0.2582,1.3536,NO
0.1977,0.9406,NO
0.1701,0.5011,NO
0.1684,0.875,NO
0.1225,0.3853,NO
0.1458,0.7095,NO
0.4028,2.844,YES
0.1577,1.1308,NO
0.2904,3.051,YES
0.1987,0.4852,NO
0.1756,0.5702,NO
0.1689,0.3396,NO
0.054000000000000006,0.3379,NO
0.1469,1.0976,NO
0.0547,0.1102,NO
0.1082,0.6692,NO
0.2019,0.3446,NO
0.1293,0.4818,NO
0.3897,2.4926,YES
0.3612,3.1668,YES
0.2791,3.3855,YES
0.2894,3.1947,YES
0.2226,0.7659,NO
0.1753,1.6367,YES
0.0979,0.8421,NO
0.0985,0.4396,NO
0.0774,0.6909,NO
0.1069,1.307,YES
0.3647,3.3692,YES
0.2531,3.6630000000000003,YES
0.1331,1.2725,YES
0.0885,0.5505,NO
0.0604,0.2812,NO
0.2068,1.8084,YES
0.2598,0.905,NO
0.106,2.052,YES
0.1459,0.9588,NO
0.2252,0.6496,NO
0.2571,0.3021,NO
0.2375,0.5619,NO
0.1453,0.325,NO
0.2245,3.681,YES
0.141,0.2153,NO
0.2623,3.2135,YES
0.142,0.3881,NO
0.2555,2.9675,YES
0.2049,1.1637,NO
0.2206,1.7054,NO
