DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_7,Associated
0.0737,0.5417,NO
0.0652,0.6951,NO
0.1144,0.6982,NO
0.2164,0.6362,NO
0.0671,0.3836,NO
0.0906,0.5027,NO
0.0589,1.2494,NO
0.0679,0.2979,NO
0.1689,0.4853,NO
0.2469,2.1519,YES
0.0616,0.4036,NO
0.33799999999999997,2.1159,YES
0.2427,0.6408,NO
0.2231,0.8476,NO
0.2223,0.5188,NO
0.1142,0.6338,NO
0.0706,1.1225,NO
0.1109,0.5793,NO
0.0747,0.4586,NO
0.2179,0.7419,NO
0.1147,0.8918,NO
0.0779,2.5915,YES
0.0804,2.4542,YES
0.1668,2.0540000000000003,YES
0.24,2.4253,YES
0.1573,0.5763,NO
0.0716,1.2538,YES
0.1205,1.0161,NO
0.1072,1.1739,YES
0.2444,1.3235,YES
0.3362,1.5512,NO
0.1579,1.089,NO
0.1148,1.1108,NO
0.1112,1.3058,NO
0.3947,2.4936,YES
0.0957,0.894,YES
0.1364,1.2574,NO
0.1056,0.4058,NO
0.0981,1.2515,NO
0.1058,0.3744,NO
0.1797,1.2023,NO
0.1526,1.2898,NO
0.1551,1.3612,NO
0.2811,1.6544,YES
0.0766,1.5559,NO
0.1126,1.8575,YES
0.0341,1.3886,NO
0.3399,2.4513,YES
0.0412,1.0752,NO
0.1212,0.4824,NO
0.0769,0.5906,NO
0.1235,0.8699,NO
0.0802,0.2691,NO
0.1903,1.1374,NO
0.1119,0.9865,NO
0.1008,1.5095,NO
0.0886,0.3585,NO
0.1534,0.6323,NO
0.1331,1.0698,NO
0.2865,0.9098,NO
0.1512,0.8863,NO
0.1666,1.1023,NO
0.1465,0.9345,NO
0.0509,0.1278,NO
0.2187,0.9311,NO
0.4574,2.8836,YES
0.1603,0.7642,NO
0.2015,3.0232,YES
0.205,0.4377,NO
0.2168,0.6862,NO
0.2136,0.1828,NO
0.1919,0.3008,NO
0.1533,1.1281,NO
0.1268,0.124,NO
0.1947,0.8765,NO
0.1755,0.2552,NO
0.2202,1.2776,NO
0.4465,3.5075,YES
0.4252,3.2838,YES
0.3653,3.0959,YES
0.1771,3.2878,YES
0.1659,1.1465,NO
0.1927,2.3142,YES
0.1251,1.2356,NO
0.1303,2.1793,YES
0.1814,1.4715,YES
0.3356,1.6555,NO
0.1662,0.8459,NO
0.1507,0.4849,NO
0.1441,1.3957,NO
