DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_59,Associated
0.0737,0.6085,NO
0.0652,0.4694,NO
0.1144,0.8615,NO
0.2164,1.5298,NO
0.0671,1.3576,NO
0.0906,1.0179,NO
0.0589,0.7307,NO
0.0679,0.7528,NO
0.1689,0.2318,NO
0.2469,2.5152,YES
0.0616,0.4628,NO
0.33799999999999997,2.5358,YES
0.2427,0.7876,NO
0.2231,1.0753,NO
0.2223,0.44299999999999995,NO
0.1142,0.6674,NO
0.0706,1.79,NO
0.1109,0.3971,NO
0.0747,1.1228,NO
0.2179,0.5876,NO
0.1147,1.1429,NO
0.0779,3.4326,YES
0.0804,2.7636,YES
0.1668,2.7348,YES
0.24,2.9812,YES
0.1573,1.0432,NO
0.0716,2.824,YES
0.1205,0.6158,NO
0.1072,1.6728,YES
0.2444,1.5684,YES
0.3362,0.7472,NO
0.1579,0.3016,NO
0.1148,0.4018,NO
0.1112,0.6475,NO
0.3947,1.9578,YES
0.0957,2.5443,YES
0.1364,0.4398,NO
0.1056,0.49,NO
0.0981,0.619,NO
0.1058,0.6239,NO
0.1797,1.006,NO
0.1526,1.1544,NO
0.1551,0.9401,NO
0.2811,2.3039,YES
0.0766,0.4138,NO
0.1126,1.7683,YES
0.0341,0.3447,NO
0.3399,2.4222,YES
0.0412,0.33,NO
0.1212,0.7007,NO
0.0769,0.6335,NO
0.1235,0.501,NO
0.0802,0.7402,NO
0.1903,0.8003,NO
0.1119,1.018,NO
0.1008,0.6528,NO
0.0886,0.3045,NO
0.1534,0.2454,NO
0.1331,0.617,NO
0.2865,1.6274,NO
0.1512,1.3366,NO
0.1666,0.8641,NO
0.1465,0.2659,NO
0.0509,0.3654,NO
0.2187,0.4591,NO
0.4574,2.6654,YES
0.1603,0.5944,NO
0.2015,2.4292,YES
0.205,0.4681,NO
0.2168,0.7296,NO
0.2136,0.0098,NO
0.1919,0.48100000000000004,NO
0.1533,1.8775,NO
0.1268,0.47700000000000004,NO
0.1947,0.7358,NO
0.1755,0.3214,NO
0.2202,1.3091,NO
0.4465,3.3964,YES
0.4252,2.8667,YES
0.3653,2.9016,YES
0.1771,2.7485,YES
0.1659,0.8741,NO
