DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_57,Associated
0.0737,0.547,NO
0.0652,0.1412,NO
0.1144,0.9659,NO
0.2164,1.2647,NO
0.0671,0.7972,NO
0.0906,1.406,NO
0.0589,0.9015,NO
0.0679,0.5192,NO
0.1689,1.2952,NO
0.2469,2.502,YES
0.0616,0.8233,NO
0.33799999999999997,2.7203,YES
0.2427,1.083,NO
0.2231,1.4078,NO
0.2223,0.5889,NO
0.1142,0.782,NO
0.0706,0.6267,NO
0.1109,0.6594,NO
0.0747,1.0079,NO
0.2179,0.8371,NO
0.1147,1.1439,NO
0.0779,2.0501,YES
0.0804,2.5009,YES
0.1668,2.0278,YES
0.24,1.1665,YES
0.1573,1.3914,NO
0.0716,2.0351,YES
0.1205,1.1823,NO
0.1072,2.1733,YES
0.2444,0.4851,YES
0.3362,0.7198,NO
0.1579,0.8144,NO
0.1148,0.38799999999999996,NO
0.1112,1.0039,NO
0.3947,2.0264,YES
0.0957,2.0233,YES
0.1364,1.0037,NO
0.1056,0.3894,NO
0.0981,0.7932,NO
0.1058,0.4921,NO
0.1797,1.0773,NO
0.1526,1.3316,NO
0.1551,0.6673,NO
0.2811,2.1115,YES
0.0766,0.3654,NO
0.1126,2.0676,YES
0.0341,0.5925,NO
0.3399,2.2134,YES
0.0412,0.4099,NO
0.1212,0.3278,NO
0.0769,0.7490000000000001,NO
0.1235,0.4793,NO
0.0802,0.3123,NO
0.1903,1.1146,NO
0.1119,0.2505,NO
0.1008,1.1872,NO
0.0886,0.6673,NO
0.1534,0.3103,NO
0.1331,1.4728,NO
0.2865,1.9185,NO
0.1512,0.8564,NO
0.1666,1.8654,NO
0.1465,0.9297,NO
0.0509,0.5755,NO
0.2187,1.969,NO
0.4574,3.2414,YES
0.1603,1.5053,NO
0.2015,3.9014,YES
0.205,1.2958,NO
0.2168,1.6528,NO
0.2136,0.3959,NO
0.1919,1.0095,NO
0.1533,0.9097,NO
0.1268,0.6995,NO
0.1947,1.6593,NO
0.1755,0.9274,NO
0.2202,0.9385,NO
0.4465,3.0135,YES
0.4252,3.9426,YES
0.3653,3.0847,YES
0.1771,1.4489,YES
0.1659,1.6735,NO
0.1927,2.7065,YES
0.1251,1.8152,NO
0.1303,2.0357,YES
0.1814,0.3929,YES
0.3356,1.2032,NO
0.1662,0.8771,NO
0.1507,0.3555,NO
0.1441,1.3382,NO
0.3435,1.8739,YES
0.1243,1.8763,YES
0.1731,1.2930000000000001,NO
0.0952,0.4507,NO
0.1364,0.9332,NO
0.0887,0.5983,NO
0.2289,1.1538,NO
0.2088,1.3118,NO
0.2075,0.4911,NO
0.1923,2.0748,YES
0.0927,0.4352,NO
0.0821,1.8847,YES
0.0311,0.7451,NO
0.3081,2.1126,YES
0.0406,0.5195,NO
0.1251,0.3955,NO
0.091,0.8506,NO
0.11800000000000001,0.4809,NO
0.1053,0.5016,NO
0.2201,1.4311,NO
0.1351,0.5855,NO
0.1328,1.3743,NO
0.0724,1.2972,NO
0.0244,0.3664,NO
0.1404,2.1856,YES
0.3348,4.1873,YES
0.2937,3.016,YES
0.14300000000000002,2.5599,YES
0.0826,1.1305,NO
0.013000000000000001,0.3685,NO
0.2103,2.0097,YES
0.1395,1.0922,NO
0.1325,2.5377,YES
0.1443,0.8735,NO
0.2165,1.7694,NO
0.1934,1.2688,NO
0.1934,0.8657,NO
