DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_8,Associated
0.0737,0.33799999999999997,NO
0.0652,0.106,NO
0.1144,0.5442,NO
0.2164,0.441,NO
0.0671,0.4852,NO
0.0906,0.4547,NO
0.0589,0.1414,NO
0.0679,0.1722,NO
0.1689,0.6388,NO
0.2469,1.6727,YES
0.0616,0.5551,NO
0.33799999999999997,2.3391,YES
0.2427,0.046,NO
0.2231,0.3051,NO
0.2223,0.09300000000000001,NO
0.1142,0.18100000000000002,NO
0.0706,0.4444,NO
0.1109,0.1473,NO
0.0747,0.3527,NO
0.2179,0.1326,NO
0.1147,0.366,NO
0.0779,1.5638,YES
0.0804,1.0943,YES
0.1668,1.9180000000000001,YES
0.24,1.6111,YES
0.1573,0.4563,NO
0.0716,1.8517,YES
0.1205,0.3424,NO
0.1072,1.1836,YES
0.2444,0.1577,YES
0.3362,0.6545,NO
0.1579,0.5567,NO
0.1148,0.4365,NO
0.1112,0.5556,NO
0.3947,0.5782,YES
0.0957,0.5907,YES
0.1364,0.5223,NO
0.1056,0.1793,NO
0.0981,0.5831,NO
0.1058,0.2452,NO
0.1797,0.2302,NO
0.1526,0.3736,NO
0.1551,0.2656,NO
0.2811,0.5781,YES
0.0766,0.5293,NO
0.1126,1.4751,YES
0.0341,0.3079,NO
0.3399,0.8694,YES
0.0412,0.4622,NO
0.1212,0.2072,NO
0.0769,0.1697,NO
0.1235,0.3826,NO
0.0802,0.3867,NO
0.1903,0.4169,NO
0.1119,0.3134,NO
0.1008,0.2593,NO
0.0886,0.1828,NO
0.1534,0.1533,NO
0.1331,0.3311,NO
0.2865,0.4293,NO
0.1512,0.5896,NO
0.1666,0.4569,NO
0.1465,0.1519,NO
0.0509,0.1443,NO
0.2187,0.501,NO
0.4574,1.0631,YES
0.1603,0.446,NO
0.2015,1.618,YES
0.205,0.2748,NO
0.2168,0.2912,NO
0.2136,0.2113,NO
0.1919,0.0857,NO
0.1533,0.3223,NO
0.1268,0.052000000000000005,NO
0.1947,0.5033,NO
0.1755,0.0694,NO
0.2202,0.5232,NO
0.4465,0.9017,YES
0.4252,1.2034,YES
0.3653,1.8542,YES
0.1771,1.6817,YES
0.1659,0.4799,NO
0.1927,1.9569999999999999,YES
0.1251,0.519,NO
0.1303,1.1588,YES
0.1814,0.1374,YES
0.3356,0.3251,NO
0.1662,0.4113,NO
0.1507,0.3691,NO
0.1441,0.3044,NO
0.3435,0.4534,YES
0.1243,0.5316,YES
0.1731,0.3016,NO
0.0952,0.1102,NO
0.1364,0.1161,NO
0.0887,0.1703,NO
0.2289,0.2377,NO
0.2088,0.3426,NO
0.2075,0.2823,NO
0.1923,0.4683,YES
0.0927,0.3427,NO
0.0821,1.3837,YES
0.0311,0.2757,NO
0.3081,0.7294,YES
0.0406,0.3948,NO
0.1251,0.1649,NO
0.091,0.1424,NO
0.11800000000000001,0.2114,NO
0.1053,0.2568,NO
0.2201,0.2007,NO
0.1351,0.0832,NO
0.1328,0.1814,NO
0.0724,0.5991,NO
0.0244,0.1083,NO
0.1404,1.5499,YES
0.3348,2.4130000000000003,YES
0.2937,3.5038,YES
0.14300000000000002,0.8822,YES
0.0826,0.6024,NO
0.013000000000000001,0.3166,NO
0.2103,1.5152,YES
0.1395,0.5036,NO
0.1325,1.7284,YES
0.1443,0.4836,NO
0.2165,0.2163,NO
0.1934,0.654,NO
0.1934,0.2528,NO
0.0572,0.3807,NO
0.2318,2.1035,YES
0.0556,0.4286,NO
0.3609,2.1563,YES
0.1417,0.3871,NO
0.255,2.918,YES
0.0522,0.4224,NO
0.0677,0.1778,NO
0.1439,0.5991,NO
0.0494,0.1707,NO
0.1715,1.389,YES
0.0964,0.6382,NO
0.1343,0.5995,YES
0.1544,0.5407,NO
0.0732,0.2097,NO
0.1975,0.4017,NO
0.2582,0.3983,NO
0.1977,0.4251,NO
0.1701,0.5578,NO
0.1684,0.5008,NO
0.1225,0.3924,NO
0.1458,0.4427,NO
0.4028,1.1375,YES
0.1577,0.4349,NO
0.2904,1.9995,YES
0.1987,0.2688,NO
0.1756,0.4315,NO
0.1689,0.2504,NO
0.054000000000000006,0.309,NO
0.1469,0.397,NO
0.0547,0.4441,NO
0.1082,0.4621,NO
0.2019,0.4528,NO
0.1293,0.4656,NO
0.3897,1.0316,YES
0.3612,1.5719999999999998,YES
0.2791,1.5259,YES
0.2894,1.2542,YES
0.2226,0.4994,NO
0.1753,2.001,YES
0.0979,0.4958,NO
0.0985,0.3317,NO
0.0774,0.0644,NO
0.1069,0.9394,YES
0.3647,2.7042,YES
0.2531,2.8019,YES
0.1331,0.8847,YES
0.0885,0.3226,NO
0.0604,0.0903,NO
0.2068,0.9384,YES
0.2598,0.4611,NO
0.106,0.9775,YES
0.1459,0.5485,NO
0.2252,0.012,NO
0.2571,0.3546,NO
0.2375,0.1165,NO
0.1453,0.205,NO
0.2245,1.9615,YES
