DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_90,Associated
0.0737,0.5323,NO
0.0652,0.3495,NO
0.1144,0.4359,NO
0.2164,0.2698,NO
0.0671,0.9224,NO
0.0906,1.3716,NO
0.0589,1.1793,NO
0.0679,0.7604,NO
0.1689,0.9146,NO
0.2469,2.1812,YES
0.0616,0.7549,NO
0.33799999999999997,1.7723,YES
0.2427,0.2118,NO
0.2231,0.2163,NO
0.2223,0.059000000000000004,NO
0.1142,0.7311,NO
0.0706,0.8803,NO
0.1109,0.8764,NO
0.0747,0.7381,NO
0.2179,0.3961,NO
0.1147,0.5467,NO
0.0779,2.6644,YES
0.0804,2.5838,YES
0.1668,2.435,YES
0.24,1.7562,YES
0.1573,0.6106,NO
0.0716,2.7121,YES
0.1205,0.6511,NO
0.1072,1.7675,YES
0.2444,1.1248,YES
0.3362,0.7377,NO
0.1579,0.6182,NO
0.1148,0.5695,NO
0.1112,0.6643,NO
0.3947,1.6568,YES
0.0957,1.7254,YES
0.1364,0.5293,NO
0.1056,0.7973,NO
0.0981,0.4521,NO
0.1058,0.5973,NO
0.1797,0.7136,NO
0.1526,0.9924,NO
0.1551,0.5769,NO
0.2811,1.3158,YES
0.0766,0.5569,NO
0.1126,1.7638,YES
0.0341,0.7277,NO
0.3399,1.3025,YES
0.0412,0.6975,NO
0.1212,0.9505,NO
0.0769,0.9675,NO
0.1235,1.1166,NO
0.0802,0.7331,NO
0.1903,0.6984,NO
0.1119,1.0441,NO
0.1008,0.6602,NO
0.0886,0.8717,NO
0.1534,0.5697,NO
0.1331,0.7759,NO
0.2865,1.0190000000000001,NO
0.1512,1.6469999999999998,NO
0.1666,2.1164,NO
0.1465,1.6272,NO
0.0509,0.9657,NO
0.2187,1.3882,NO
0.4574,3.1519,YES
0.1603,1.1648,NO
0.2015,2.594,YES
0.205,0.9775,NO
0.2168,0.7924,NO
0.2136,0.6098,NO
0.1919,0.8733,NO
0.1533,1.6181,NO
0.1268,1.0202,NO
0.1947,1.6054,NO
0.1755,0.6358,NO
0.2202,1.5959,NO
0.4465,3.7604,YES
0.4252,3.8506,YES
0.3653,3.7066,YES
0.1771,2.5452,YES
0.1659,1.1493,NO
0.1927,3.7506,YES
0.1251,1.0416,NO
0.1303,2.0746,YES
0.1814,0.7031,YES
0.3356,0.9022,NO
0.1662,0.4218,NO
0.1507,0.1741,NO
0.1441,0.8355,NO
0.3435,1.2635,YES
0.1243,1.8594,YES
0.1731,0.8225,NO
0.0952,0.3346,NO
0.1364,0.7345,NO
0.0887,0.2695,NO
0.2289,0.2969,NO
0.2088,0.4985,NO
0.2075,0.0654,NO
0.1923,0.9216,YES
0.0927,0.3379,NO
0.0821,1.8781,YES
