DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_52,Associated
0.0737,0.696,NO
0.0652,0.4972,NO
0.1144,1.0973,NO
0.2164,0.4509,NO
0.0671,0.7386,NO
0.0906,1.3366,NO
0.0589,0.95,NO
0.0679,0.7694,NO
0.1689,1.2408,NO
0.2469,2.7344,YES
0.0616,0.653,NO
0.33799999999999997,2.8104,YES
0.2427,1.2011,NO
0.2231,1.2582,NO
0.2223,1.1427,NO
0.1142,0.4752,NO
0.0706,0.8784,NO
0.1109,0.5258,NO
0.0747,0.7041,NO
0.2179,0.6977,NO
0.1147,0.6809999999999999,NO
0.0779,2.5013,YES
0.0804,3.1348,YES
0.1668,2.8319,YES
0.24,3.5107,YES
0.1573,0.6665,NO
0.0716,2.9325,YES
0.1205,0.8995,NO
0.1072,1.6845,YES
0.2444,2.1172,YES
0.3362,1.7237,NO
0.1579,0.909,NO
0.1148,1.1519,NO
0.1112,1.6083,NO
0.3947,2.7121,YES
0.0957,2.5547,YES
0.1364,1.7333,NO
0.1056,0.3168,NO
0.0981,1.7655,NO
0.1058,0.3926,NO
0.1797,0.6572,NO
0.1526,0.9302,NO
0.1551,0.9375,NO
0.2811,1.3527,YES
0.0766,1.2362,NO
0.1126,1.7662,YES
0.0341,1.3295,NO
0.3399,2.7282,YES
0.0412,1.0971,NO
0.1212,0.4709,NO
0.0769,0.6281,NO
0.1235,0.6971,NO
0.0802,0.6102,NO
0.1903,1.9141,NO
0.1119,0.7151,NO
0.1008,1.6042,NO
0.0886,0.4805,NO
0.1534,0.4454,NO
0.1331,1.0147,NO
0.2865,0.4855,NO
0.1512,0.8288,NO
0.1666,1.5348,NO
0.1465,0.7147,NO
0.0509,0.3116,NO
0.2187,1.268,NO
0.4574,3.0413,YES
0.1603,1.0236,NO
0.2015,2.6654,YES
0.205,0.6647,NO
0.2168,0.7614,NO
0.2136,0.573,NO
0.1919,0.1601,NO
0.1533,0.5557,NO
0.1268,0.451,NO
0.1947,1.0831,NO
0.1755,0.2554,NO
0.2202,0.7759,NO
0.4465,2.9263,YES
0.4252,3.0453,YES
0.3653,2.9487,YES
0.1771,3.6353,YES
0.1659,1.0258,NO
0.1927,2.9764,YES
0.1251,0.9865,NO
0.1303,2.2064,YES
0.1814,2.1584,YES
0.3356,1.3528,NO
0.1662,0.691,NO
0.1507,0.7005,NO
0.1441,1.0941,NO
0.3435,3.1291,YES
0.1243,3.1726,YES
0.1731,1.4129,NO
0.0952,0.9555,NO
0.1364,1.0273,NO
0.0887,1.318,NO
0.2289,1.6244,NO
0.2088,1.9269,NO
0.2075,1.8908,NO
0.1923,1.6114,YES
0.0927,1.2415,NO
0.0821,2.3692,YES
0.0311,0.8509,NO
0.3081,3.2829,YES
0.0406,0.9006,NO
0.1251,0.8231,NO
0.091,1.3557,NO
0.11800000000000001,0.9113,NO
0.1053,1.349,NO
0.2201,1.1202,NO
0.1351,1.4926,NO
0.1328,1.811,NO
0.0724,0.4807,NO
0.0244,0.2786,NO
0.1404,2.3532,YES
0.3348,4.0435,YES
0.2937,4.2156,YES
0.14300000000000002,2.7539,YES
0.0826,0.9584,NO
0.013000000000000001,0.3863,NO
0.2103,2.8167,YES
0.1395,0.7029,NO
0.1325,2.1645,YES
0.1443,0.8218,NO
0.2165,0.5426,NO
0.1934,0.7815,NO
0.1934,0.7908,NO
0.0572,0.1532,NO
0.2318,4.7242,YES
0.0556,0.4745,NO
0.3609,4.5993,YES
0.1417,0.5613,NO
0.255,4.1114,YES
0.0522,1.0484,NO
0.0677,0.6861,NO
0.1439,1.1366,NO
0.0494,0.5607,NO
0.1715,2.7702,YES
0.0964,1.5853,NO
0.1343,2.0082,YES
