DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_70,Associated
0.0737,1.122,NO
0.0652,0.4336,NO
0.1144,0.9861,NO
0.2164,0.8631,NO
0.0671,0.9175,NO
0.0906,1.8171,NO
0.0589,1.5205,NO
0.0679,0.5933,NO
0.1689,0.6167,NO
0.2469,3.1207,YES
0.0616,0.4186,NO
0.33799999999999997,2.7325,YES
0.2427,0.6165,NO
0.2231,1.3498,NO
0.2223,0.3357,NO
0.1142,0.6582,NO
0.0706,1.5189,NO
0.1109,1.0586,NO
0.0747,1.3072,NO
0.2179,0.4802,NO
0.1147,0.743,NO
0.0779,3.2011,YES
0.0804,2.6355,YES
0.1668,2.1836,YES
0.24,1.8119999999999998,YES
0.1573,1.5151,NO
0.0716,2.9653,YES
0.1205,1.1104,NO
0.1072,2.8337,YES
0.2444,1.5156,YES
0.3362,1.4185,NO
0.1579,0.9401,NO
0.1148,0.5116,NO
0.1112,1.6585,NO
0.3947,2.5689,YES
0.0957,2.016,YES
0.1364,0.9615,NO
0.1056,0.7788,NO
0.0981,0.7697,NO
0.1058,0.433,NO
0.1797,0.5506,NO
0.1526,1.3061,NO
0.1551,0.4009,NO
0.2811,2.1939,YES
0.0766,1.2445,NO
0.1126,2.4674,YES
0.0341,0.899,NO
0.3399,1.4324,YES
0.0412,0.7026,NO
0.1212,0.6999,NO
0.0769,1.0279,NO
0.1235,0.6319,NO
0.0802,0.2758,NO
0.1903,1.6813,NO
0.1119,0.8301,NO
0.1008,0.7722,NO
0.0886,1.3994,NO
0.1534,0.5408,NO
0.1331,0.9889,NO
0.2865,1.1059999999999999,NO
0.1512,1.2118,NO
0.1666,2.3119,NO
0.1465,1.5892,NO
0.0509,0.5561,NO
0.2187,1.1522,NO
0.4574,3.9475,YES
0.1603,0.4745,NO
0.2015,3.1339,YES
0.205,1.0095,NO
0.2168,1.7594,NO
0.2136,0.479,NO
0.1919,0.6979,NO
0.1533,1.7212,NO
0.1268,1.0429,NO
0.1947,1.7567,NO
0.1755,0.4513,NO
0.2202,0.8474,NO
0.4465,4.0289,YES
0.4252,3.634,YES
0.3653,2.8367,YES
0.1771,2.2266,YES
0.1659,1.8857,NO
