DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_19,Associated
0.0737,0.3365,NO
0.0652,0.1276,NO
0.1144,0.7147,NO
0.2164,0.2453,NO
0.0671,0.5556,NO
0.0906,0.5423,NO
0.0589,0.2378,NO
0.0679,0.2037,NO
0.1689,0.5214,NO
0.2469,1.5745,YES
0.0616,0.5401,NO
0.33799999999999997,0.8256,YES
0.2427,0.1916,NO
0.2231,0.2618,NO
0.2223,0.1033,NO
0.1142,0.4164,NO
0.0706,0.377,NO
0.1109,0.3407,NO
0.0747,0.3425,NO
0.2179,0.07,NO
0.1147,0.4571,NO
0.0779,2.1741,YES
0.0804,1.1064,YES
0.1668,0.7887,YES
0.24,1.633,YES
0.1573,0.5031,NO
0.0716,2.2734,YES
0.1205,0.4657,NO
0.1072,0.7257,YES
0.2444,1.2458,YES
0.3362,0.4638,NO
0.1579,0.3091,NO
0.1148,0.4011,NO
0.1112,0.3222,NO
0.3947,2.2418,YES
0.0957,1.4906,YES
0.1364,0.257,NO
0.1056,0.1608,NO
0.0981,0.3893,NO
0.1058,0.2326,NO
0.1797,0.415,NO
0.1526,0.2797,NO
0.1551,0.2405,NO
0.2811,1.5681,YES
0.0766,0.4253,NO
0.1126,0.7695,YES
0.0341,0.3393,NO
0.3399,1.3104,YES
0.0412,0.2655,NO
0.1212,0.1974,NO
0.0769,0.2612,NO
0.1235,0.2972,NO
0.0802,0.2298,NO
0.1903,0.35600000000000004,NO
0.1119,0.2011,NO
0.1008,0.2896,NO
0.0886,0.3423,NO
0.1534,0.1304,NO
0.1331,0.6221,NO
0.2865,0.5697,NO
0.1512,0.5727,NO
0.1666,0.3633,NO
0.1465,0.3898,NO
0.0509,0.2228,NO
0.2187,0.4194,NO
0.4574,1.1521,YES
0.1603,0.4209,NO
0.2015,1.5447,YES
0.205,0.2275,NO
0.2168,0.3091,NO
0.2136,0.0928,NO
0.1919,0.318,NO
0.1533,0.3989,NO
0.1268,0.2463,NO
0.1947,0.2863,NO
0.1755,0.084,NO
0.2202,0.3626,NO
0.4465,1.4268,YES
0.4252,1.7007,YES
0.3653,0.8794,YES
0.1771,1.9609999999999999,YES
0.1659,0.513,NO
0.1927,1.4581,YES
0.1251,0.5943,NO
0.1303,0.7633,YES
0.1814,0.4484,YES
0.3356,0.4906,NO
0.1662,0.5221,NO
0.1507,0.6164,NO
0.1441,0.5693,NO
0.3435,2.2776,YES
0.1243,2.0669,YES
0.1731,0.3146,NO
0.0952,0.12,NO
0.1364,0.3414,NO
0.0887,0.2912,NO
0.2289,0.5174,NO
0.2088,0.3636,NO
0.2075,0.3119,NO
0.1923,1.5865,YES
0.0927,0.4215,NO
0.0821,1.2662,YES
0.0311,0.5358,NO
0.3081,0.6904,YES
0.0406,0.2573,NO
0.1251,0.1999,NO
0.091,0.2746,NO
0.11800000000000001,0.2331,NO
0.1053,0.2998,NO
0.2201,0.5054,NO
0.1351,0.1414,NO
0.1328,0.6036,NO
0.0724,0.4156,NO
0.0244,0.258,NO
0.1404,1.2412,YES
0.3348,2.2542,YES
0.2937,3.7093,YES
0.14300000000000002,1.1786,YES
0.0826,0.7506,NO
0.013000000000000001,0.3057,NO
0.2103,0.7452,YES
0.1395,0.6532,NO
0.1325,0.9439,YES
0.1443,0.4588,NO
0.2165,0.6970000000000001,NO
0.1934,0.8388,NO
0.1934,0.5304,NO
0.0572,0.3082,NO
0.2318,3.5191,YES
0.0556,0.4085,NO
0.3609,3.0511,YES
0.1417,0.1242,NO
0.255,1.9969,YES
0.0522,0.5832,NO
0.0677,0.452,NO
0.1439,0.4443,NO
0.0494,0.4832,NO
0.1715,1.3818,YES
0.0964,0.6271,NO
0.1343,0.9719,YES
0.1544,0.6328,NO
0.0732,0.3471,NO
0.1975,0.8004,NO
0.2582,0.8145,NO
0.1977,0.8377,NO
0.1701,0.7555,NO
0.1684,0.642,NO
0.1225,0.2618,NO
0.1458,0.6658,NO
0.4028,1.8902,YES
0.1577,0.8306,NO
0.2904,2.4607,YES
0.1987,0.439,NO
0.1756,0.5679,NO
0.1689,0.3899,NO
0.054000000000000006,0.6162,NO
0.1469,0.669,NO
0.0547,0.368,NO
0.1082,0.7366,NO
0.2019,0.2971,NO
0.1293,0.5026,NO
0.3897,2.0708,YES
0.3612,2.622,YES
0.2791,1.7336,YES
0.2894,2.6746,YES
0.2226,1.3339,NO
0.1753,2.7231,YES
0.0979,1.0691,NO
0.0985,0.2493,NO
0.0774,0.1635,NO
0.1069,0.6853,YES
0.3647,1.6402,YES
0.2531,2.2071,YES
0.1331,0.9725,YES
0.0885,0.3626,NO
0.0604,0.0655,NO
0.2068,0.7639,YES
0.2598,0.3395,NO
0.106,0.5981,YES
0.1459,0.3197,NO
0.2252,0.4449,NO
0.2571,0.6549,NO
0.2375,0.4042,NO
0.1453,0.1553,NO
0.2245,2.0599,YES
0.141,0.2103,NO
0.2623,2.0692,YES
