DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_46,Associated
0.0737,0.4751,NO
0.0652,0.2954,NO
0.1144,0.7434,NO
0.2164,1.7226,NO
0.0671,1.0727,NO
0.0906,1.1585,NO
0.0589,0.5672,NO
0.0679,0.2933,NO
0.1689,0.9169,NO
0.2469,2.1349,YES
0.0616,0.6695,NO
0.33799999999999997,1.5009,YES
0.2427,0.5449,NO
0.2231,1.1026,NO
0.2223,0.0027,NO
0.1142,0.7061,NO
0.0706,1.0248,NO
0.1109,0.528,NO
0.0747,1.0381,NO
0.2179,0.3132,NO
0.1147,1.4394,NO
0.0779,2.2537,YES
0.0804,1.9946,YES
0.1668,1.7933,YES
0.24,2.2485,YES
0.1573,1.0087,NO
0.0716,2.4916,YES
0.1205,0.8501,NO
0.1072,2.2678,YES
0.2444,2.3896,YES
0.3362,1.1522,NO
0.1579,0.3905,NO
0.1148,0.2689,NO
0.1112,1.4975,NO
0.3947,1.2655,YES
0.0957,1.6235,YES
0.1364,1.2513,NO
0.1056,0.4114,NO
0.0981,1.1508,NO
0.1058,0.3812,NO
0.1797,0.8059999999999999,NO
0.1526,1.22,NO
0.1551,0.2541,NO
0.2811,1.9795,YES
0.0766,0.2938,NO
0.1126,2.2365,YES
0.0341,0.4558,NO
0.3399,2.022,YES
0.0412,0.4635,NO
0.1212,0.6248,NO
0.0769,0.8332,NO
0.1235,0.7453,NO
0.0802,0.3098,NO
0.1903,1.2083,NO
0.1119,0.9816,NO
0.1008,0.9377,NO
0.0886,0.5511,NO
0.1534,0.3644,NO
0.1331,1.1768,NO
0.2865,1.3625,NO
0.1512,0.5922,NO
0.1666,1.9514,NO
0.1465,0.4745,NO
0.0509,0.3653,NO
0.2187,1.1057,NO
0.4574,3.0519,YES
0.1603,1.0676,NO
0.2015,2.5646,YES
0.205,0.7627,NO
0.2168,1.3523,NO
0.2136,0.0044,NO
0.1919,0.9061,NO
0.1533,0.7394,NO
0.1268,0.7617,NO
0.1947,0.6697,NO
0.1755,0.4448,NO
0.2202,1.2299,NO
0.4465,3.1181,YES
0.4252,2.9652,YES
0.3653,2.6639,YES
0.1771,3.2305,YES
0.1659,1.2252,NO
0.1927,3.3836,YES
0.1251,1.0134,NO
0.1303,1.4681,YES
