DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_38,Associated
0.0737,0.5329,NO
0.0652,0.9679,NO
0.1144,1.4529,NO
0.2164,1.13,NO
0.0671,0.8885,NO
0.0906,1.6323,NO
0.0589,1.1612,NO
0.0679,0.6732,NO
0.1689,0.9529,NO
0.2469,2.9176,YES
0.0616,0.6785,NO
0.33799999999999997,2.7198,YES
0.2427,0.4536,NO
0.2231,0.6282,NO
0.2223,0.6602,NO
0.1142,0.5107,NO
0.0706,2.2492,NO
0.1109,0.8888,NO
0.0747,1.405,NO
0.2179,0.7605,NO
0.1147,1.4572,NO
0.0779,2.9576,YES
0.0804,2.8710000000000004,YES
0.1668,3.3887,YES
0.24,2.9895,YES
0.1573,1.4761,NO
0.0716,2.4863,YES
0.1205,1.4278,NO
0.1072,2.5462,YES
0.2444,1.6125,YES
0.3362,1.7792,NO
0.1579,0.489,NO
0.1148,0.5441,NO
0.1112,1.5681,NO
0.3947,2.6092,YES
0.0957,2.3937,YES
0.1364,1.2554,NO
0.1056,0.4756,NO
0.0981,1.4539,NO
0.1058,0.6469,NO
0.1797,0.5411,NO
0.1526,0.7451,NO
0.1551,0.6522,NO
0.2811,2.1974,YES
0.0766,0.9535,NO
0.1126,2.5021,YES
0.0341,0.8418,NO
0.3399,2.6278,YES
0.0412,0.4509,NO
0.1212,0.8408,NO
0.0769,0.6961,NO
0.1235,1.1678,NO
0.0802,0.6156,NO
0.1903,1.7714,NO
0.1119,0.9788,NO
0.1008,1.4514,NO
0.0886,0.2735,NO
0.1534,0.6037,NO
0.1331,1.2033,NO
0.2865,1.7556,NO
0.1512,1.3416,NO
0.1666,1.814,NO
0.1465,1.1208,NO
0.0509,0.3614,NO
0.2187,0.8643,NO
0.4574,3.7008,YES
0.1603,0.6486,NO
0.2015,3.2726,YES
0.205,0.2458,NO
0.2168,0.5163,NO
0.2136,0.4308,NO
0.1919,0.3081,NO
0.1533,2.6974,NO
0.1268,0.5888,NO
0.1947,1.7851,NO
0.1755,0.5627,NO
0.2202,1.5859,NO
0.4465,3.6036,YES
0.4252,3.5953,YES
0.3653,3.8329,YES
0.1771,3.6587,YES
0.1659,1.5658,NO
0.1927,2.6607,YES
0.1251,1.4118,NO
0.1303,2.5358,YES
0.1814,1.943,YES
0.3356,2.3152,NO
0.1662,1.2316,NO
0.1507,1.2868,NO
0.1441,2.5605,NO
0.3435,2.6164,YES
0.1243,2.273,YES
0.1731,2.1862,NO
0.0952,0.235,NO
0.1364,2.5364,NO
0.0887,0.3636,NO
0.2289,1.0448,NO
0.2088,1.1126,NO
0.2075,1.0873,NO
0.1923,1.8004,YES
0.0927,1.9314,NO
0.0821,2.2491,YES
0.0311,1.9052,NO
0.3081,2.7991,YES
0.0406,0.8814,NO
0.1251,0.8368,NO
0.091,0.355,NO
0.11800000000000001,0.7421,NO
0.1053,0.4343,NO
0.2201,2.8492,NO
0.1351,0.8328,NO
0.1328,2.5964,NO
0.0724,0.3419,NO
0.0244,0.3189,NO
0.1404,1.3013,YES
0.3348,3.7672,YES
0.2937,4.4195,YES
0.14300000000000002,1.4961,YES
0.0826,0.6191,NO
0.013000000000000001,0.1879,NO
0.2103,1.5899,YES
0.1395,0.5405,NO
0.1325,1.3236,YES
0.1443,0.1183,NO
0.2165,0.4593,NO
0.1934,0.684,NO
0.1934,0.5268,NO
0.0572,0.17300000000000001,NO
0.2318,4.5799,YES
0.0556,0.1573,NO
0.3609,4.3692,YES
0.1417,0.6668,NO
0.255,3.8681,YES
0.0522,0.6619,NO
0.0677,0.5443,NO
0.1439,1.2696,NO
0.0494,0.3479,NO
0.1715,1.5913,YES
0.0964,0.8535,NO
0.1343,1.3364,YES
0.1544,0.8689,NO
0.0732,0.9478,NO
0.1975,1.0974,NO
0.2582,1.274,NO
0.1977,0.9570000000000001,NO
0.1701,1.2778,NO
0.1684,1.6936,NO
0.1225,0.9369,NO
0.1458,0.4451,NO
0.4028,3.3881,YES
0.1577,0.2428,NO
0.2904,3.0314,YES
0.1987,0.3699,NO
0.1756,0.6346,NO
0.1689,0.5855,NO
0.054000000000000006,0.7638,NO
0.1469,2.1384,NO
0.0547,1.1689,NO
0.1082,1.1222,NO
0.2019,1.0457,NO
0.1293,1.2221,NO
0.3897,3.2055,YES
0.3612,3.2166,YES
0.2791,3.5349,YES
0.2894,3.3226,YES
0.2226,1.0391,NO
0.1753,2.2433,YES
0.0979,1.01,NO
0.0985,0.6063,NO
0.0774,0.5067,NO
0.1069,1.3815,YES
0.3647,4.0686,YES
0.2531,4.7317,YES
0.1331,1.7529,YES
0.0885,1.1383,NO
0.0604,0.4841,NO
0.2068,1.7182,YES
0.2598,1.6439,NO
0.106,1.5430000000000001,YES
0.1459,1.3361,NO
0.2252,0.4388,NO
0.2571,0.7499,NO
0.2375,0.6798,NO
0.1453,0.5136,NO
0.2245,4.9532,YES
0.141,0.4739,NO
0.2623,4.4664,YES
0.142,1.112,NO
0.2555,3.8013,YES
0.2049,1.9827,NO
0.2206,1.7893,NO
0.2228,2.147,NO
0.1032,1.6469999999999998,NO
0.1461,1.88,YES
0.1116,1.1133,NO
0.1326,1.6023,YES
0.1415,0.615,NO
0.0745,0.7371,NO
0.2381,1.4069,NO
0.19,1.2809,NO
0.1547,1.2770000000000001,NO
0.1997,1.8268,NO
0.1653,1.4655,NO
0.1536,0.7358,NO
0.1999,0.7440000000000001,NO
0.1989,3.011,YES
