DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_48,Associated
0.0737,0.4702,NO
0.0652,0.3313,NO
0.1144,0.2597,NO
0.2164,0.5418,NO
0.0671,0.377,NO
0.0906,0.5003,NO
0.0589,0.579,NO
0.0679,0.3464,NO
0.1689,0.423,NO
0.2469,1.7081,YES
0.0616,0.3178,NO
0.33799999999999997,0.3939,YES
0.2427,0.2515,NO
0.2231,0.3957,NO
0.2223,0.1206,NO
0.1142,0.4666,NO
0.0706,0.3385,NO
0.1109,0.3909,NO
0.0747,0.3315,NO
0.2179,0.3943,NO
0.1147,0.2338,NO
0.0779,0.7871,YES
0.0804,0.9862,YES
0.1668,1.7647,YES
0.24,1.4882,YES
0.1573,0.1988,NO
0.0716,1.2097,YES
0.1205,0.3427,NO
0.1072,1.5123,YES
0.2444,1.3747,YES
0.3362,0.1353,NO
0.1579,0.3859,NO
0.1148,0.2568,NO
0.1112,0.5208,NO
0.3947,1.6295,YES
0.0957,1.3994,YES
0.1364,0.4009,NO
0.1056,0.4724,NO
0.0981,0.3324,NO
0.1058,0.1605,NO
0.1797,0.402,NO
0.1526,0.5472,NO
0.1551,0.3275,NO
0.2811,1.6251,YES
0.0766,0.2729,NO
0.1126,0.7672,YES
0.0341,0.4111,NO
0.3399,1.4654,YES
0.0412,0.18,NO
0.1212,0.1568,NO
0.0769,0.1876,NO
0.1235,0.348,NO
0.0802,0.2419,NO
0.1903,0.1947,NO
0.1119,0.2754,NO
0.1008,0.2218,NO
0.0886,0.1471,NO
0.1534,0.1494,NO
0.1331,0.418,NO
0.2865,0.6842,NO
0.1512,0.4759,NO
0.1666,0.5906,NO
0.1465,0.4211,NO
0.0509,0.1152,NO
0.2187,0.6104,NO
0.4574,2.0968,YES
0.1603,0.447,NO
0.2015,0.529,YES
0.205,0.218,NO
0.2168,0.4553,NO
0.2136,0.1582,NO
0.1919,0.3169,NO
0.1533,0.4342,NO
0.1268,0.1764,NO
0.1947,0.5964,NO
0.1755,0.2233,NO
0.2202,0.3239,NO
0.4465,1.262,YES
0.4252,1.5532,YES
0.3653,2.2576,YES
0.1771,1.5946,YES
0.1659,0.2647,NO
0.1927,0.9236,YES
0.1251,0.4045,NO
0.1303,1.1978,YES
0.1814,2.0903,YES
0.3356,0.3335,NO
0.1662,0.493,NO
0.1507,0.1966,NO
0.1441,0.5955,NO
0.3435,2.23,YES
0.1243,0.9813,YES
0.1731,0.7285,NO
0.0952,0.2055,NO
0.1364,0.5107,NO
0.0887,0.1434,NO
0.2289,0.3498,NO
0.2088,0.2815,NO
0.2075,0.3499,NO
0.1923,2.1679,YES
0.0927,0.3235,NO
0.0821,1.5028,YES
0.0311,0.4665,NO
