DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_68,Associated
0.0737,1.3874,NO
0.0652,0.5386,NO
0.1144,1.1916,NO
0.2164,2.0189,NO
0.0671,0.7314,NO
0.0906,2.4326,NO
0.0589,1.1273,NO
0.0679,0.6691,NO
0.1689,1.5743,NO
0.2469,3.6097,YES
0.0616,1.149,NO
0.33799999999999997,3.7567,YES
0.2427,1.4354,NO
0.2231,1.808,NO
0.2223,0.7148,NO
0.1142,1.0607,NO
0.0706,1.4667,NO
0.1109,1.0481,NO
0.0747,1.6727,NO
0.2179,0.8315,NO
0.1147,1.0499,NO
0.0779,4.0444,YES
0.0804,3.8087,YES
0.1668,3.6883,YES
0.24,3.5638,YES
0.1573,2.0669,NO
0.0716,3.3982,YES
0.1205,1.3558,NO
0.1072,3.3063,YES
0.2444,1.5466,YES
0.3362,0.8859999999999999,NO
0.1579,1.1083,NO
0.1148,0.6617,NO
0.1112,1.3851,NO
0.3947,3.1964,YES
0.0957,3.1232,YES
0.1364,0.7559999999999999,NO
0.1056,0.5271,NO
0.0981,0.6243,NO
0.1058,0.23,NO
0.1797,1.0716,NO
0.1526,1.2612,NO
0.1551,0.4635,NO
0.2811,1.4357,YES
0.0766,1.2628,NO
0.1126,2.8236,YES
0.0341,0.8385,NO
0.3399,2.6297,YES
0.0412,1.0469,NO
0.1212,0.5865,NO
0.0769,0.4722,NO
0.1235,0.5747,NO
0.0802,0.4056,NO
0.1903,0.9054,NO
0.1119,0.8932,NO
0.1008,0.6345,NO
0.0886,1.1107,NO
0.1534,0.3075,NO
0.1331,1.2842,NO
0.2865,2.7353,NO
0.1512,1.4262,NO
0.1666,2.4164,NO
0.1465,0.5544,NO
0.0509,0.2287,NO
0.2187,1.436,NO
0.4574,3.904,YES
0.1603,1.2809,NO
0.2015,3.7201,YES
0.205,0.9614,NO
0.2168,1.4254,NO
0.2136,0.3588,NO
0.1919,0.8699,NO
0.1533,2.1681,NO
0.1268,0.6471,NO
0.1947,2.5033,NO
0.1755,0.6272,NO
0.2202,1.9631,NO
0.4465,4.0365,YES
0.4252,4.0589,YES
0.3653,3.7931,YES
0.1771,3.445,YES
0.1659,2.2961,NO
0.1927,3.5246,YES
0.1251,1.3042,NO
0.1303,3.5103,YES
0.1814,1.5681,YES
0.3356,1.4726,NO
0.1662,1.5296,NO
0.1507,0.7696,NO
0.1441,2.0428,NO
0.3435,3.4254,YES
0.1243,3.1202,YES
0.1731,1.2553,NO
0.0952,0.8379,NO
0.1364,1.1975,NO
0.0887,0.6674,NO
0.2289,1.5017,NO
0.2088,1.6115,NO
0.2075,0.6009,NO
0.1923,1.4509999999999998,YES
0.0927,1.426,NO
0.0821,3.0259,YES
0.0311,1.3275,NO
0.3081,2.9048,YES
0.0406,1.2698,NO
0.1251,1.1135,NO
0.091,0.8634,NO
0.11800000000000001,1.0391,NO
0.1053,0.6824,NO
0.2201,1.66,NO
0.1351,1.3811,NO
0.1328,1.5316,NO
0.0724,1.1567,NO
0.0244,0.3496,NO
0.1404,2.0566,YES
0.3348,4.1473,YES
0.2937,2.9873,YES
0.14300000000000002,2.3861,YES
0.0826,1.0879,NO
0.013000000000000001,0.7854,NO
0.2103,1.6279,YES
0.1395,1.4366,NO
0.1325,1.6851,YES
0.1443,0.6008,NO
0.2165,1.3829,NO
0.1934,1.4929,NO
0.1934,0.6232,NO
0.0572,0.6236,NO
0.2318,3.9884,YES
0.0556,0.7744,NO
0.3609,3.6747,YES
0.1417,0.9995,NO
0.255,4.0992,YES
0.0522,1.3457,NO
0.0677,1.3693,NO
0.1439,1.3816,NO
0.0494,0.6196,NO
0.1715,2.1468,YES
0.0964,1.7156,NO
0.1343,1.8469,YES
0.1544,1.3564,NO
0.0732,0.5661,NO
0.1975,1.2114,NO
0.2582,1.8856,NO
0.1977,0.7253,NO
0.1701,2.0446,NO
0.1684,0.9621,NO
0.1225,0.693,NO
0.1458,1.4247,NO
0.4028,3.1010000000000004,YES
0.1577,1.2397,NO
0.2904,2.9087,YES
0.1987,0.9752,NO
0.1756,1.1703,NO
0.1689,0.3037,NO
0.054000000000000006,0.8869,NO
0.1469,1.3575,NO
0.0547,1.0144,NO
0.1082,1.7384,NO
0.2019,0.8908,NO
0.1293,1.2391,NO
0.3897,3.2407,YES
0.3612,3.0622,YES
0.2791,3.1899,YES
0.2894,2.9074,YES
0.2226,1.896,NO
0.1753,2.8552,YES
0.0979,1.3349,NO
0.0985,1.1332,NO
0.0774,0.3248,NO
0.1069,1.6988,YES
0.3647,4.4844,YES
0.2531,3.3752,YES
0.1331,2.6448,YES
0.0885,1.0423,NO
0.0604,0.5928,NO
0.2068,1.8771,YES
0.2598,2.0336,NO
0.106,1.5619999999999998,YES
0.1459,1.3003,NO
0.2252,0.9684,NO
0.2571,1.3263,NO
0.2375,0.4453,NO
0.1453,0.7707,NO
0.2245,3.8435,YES
0.141,0.706,NO
0.2623,3.8333,YES
0.142,0.9117,NO
0.2555,4.3196,YES
0.2049,1.8635,NO
0.2206,2.2433,NO
0.2228,1.9075,NO
0.1032,1.3889,NO
0.1461,2.3457,YES
0.1116,1.5471,NO
0.1326,1.7141,YES
0.1415,1.2648,NO
0.0745,0.4144,NO
0.2381,1.2609,NO
0.19,1.7956,NO
0.1547,0.5846,NO
0.1997,2.1362,NO
0.1653,1.3331,NO
0.1536,0.8221,NO
0.1999,1.4496,NO
0.1989,2.5576,YES
0.2045,1.1704,NO
0.2447,2.35,YES
0.2519,1.2533,NO
0.2036,1.4218,NO
0.2033,0.5799,NO
0.0533,0.568,NO
0.105,1.1985,NO
0.055999999999999994,1.0086,NO
