DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_31,Associated
0.0737,0.5357,NO
0.0652,0.2334,NO
0.1144,0.5357,NO
0.2164,1.0,NO
0.0671,0.2168,NO
0.0906,0.2869,NO
0.0589,0.4994,NO
0.0679,0.3074,NO
0.1689,0.8985,NO
0.2469,2.7842,YES
0.0616,0.7170000000000001,NO
0.33799999999999997,2.8065,YES
0.2427,0.7808,NO
0.2231,1.1595,NO
0.2223,1.0905,NO
0.1142,0.353,NO
0.0706,1.0244,NO
0.1109,0.4269,NO
0.0747,0.3867,NO
0.2179,0.3415,NO
0.1147,1.1701,NO
0.0779,2.964,YES
0.0804,3.1439999999999997,YES
0.1668,3.2596,YES
0.24,2.2533,YES
0.1573,0.8362,NO
0.0716,3.2934,YES
0.1205,1.0063,NO
0.1072,2.6,YES
0.2444,2.1155,YES
0.3362,1.7374,NO
0.1579,1.0545,NO
0.1148,0.9164,NO
0.1112,1.4519,NO
0.3947,2.2665,YES
0.0957,1.5391,YES
0.1364,1.2306,NO
0.1056,0.2079,NO
0.0981,1.5368,NO
0.1058,0.1757,NO
0.1797,0.3285,NO
0.1526,0.2564,NO
0.1551,0.3344,NO
0.2811,2.563,YES
0.0766,1.3816,NO
0.1126,1.7309999999999999,YES
0.0341,1.2409999999999999,NO
0.3399,2.8541,YES
0.0412,1.2321,NO
0.1212,0.2961,NO
0.0769,0.4206,NO
0.1235,0.9311,NO
0.0802,0.1961,NO
0.1903,1.5304,NO
0.1119,0.48200000000000004,NO
0.1008,1.5146,NO
0.0886,0.4337,NO
0.1534,0.1979,NO
0.1331,0.3233,NO
0.2865,0.9215,NO
0.1512,0.3076,NO
0.1666,0.0,NO
0.1465,0.3695,NO
0.0509,0.2454,NO
0.2187,0.5874,NO
0.4574,2.9006,YES
0.1603,0.6922,NO
0.2015,2.7766,YES
0.205,0.1276,NO
0.2168,0.4393,NO
0.2136,0.3419,NO
0.1919,0.2238,NO
0.1533,0.9414,NO
0.1268,0.3735,NO
0.1947,0.3592,NO
0.1755,0.2928,NO
0.2202,1.0749,NO
0.4465,2.9107,YES
0.4252,2.883,YES
0.3653,3.1834,YES
0.1771,2.1572,YES
0.1659,0.6504,NO
0.1927,3.1864,YES
0.1251,0.6459,NO
0.1303,2.1865,YES
0.1814,1.689,YES
0.3356,0.2452,NO
0.1662,0.7142,NO
0.1507,0.3514,NO
0.1441,0.0644,NO
0.3435,1.7181,YES
0.1243,1.1419,YES
0.1731,0.1165,NO
0.0952,0.5591,NO
0.1364,0.0634,NO
0.0887,0.3152,NO
0.2289,0.0376,NO
0.2088,0.2049,NO
0.2075,0.1515,NO
0.1923,2.1615,YES
0.0927,0.5517,NO
0.0821,1.3585,YES
0.0311,0.4209,NO
0.3081,2.1075,YES
0.0406,0.401,NO
0.1251,0.5775,NO
0.091,0.6025,NO
0.11800000000000001,0.5969,NO
0.1053,0.2015,NO
0.2201,0.1559,NO
0.1351,0.5291,NO
0.1328,0.2091,NO
0.0724,0.5703,NO
0.0244,0.4526,NO
0.1404,2.2715,YES
0.3348,4.6685,YES
0.2937,3.8872,YES
0.14300000000000002,2.1087,YES
0.0826,0.3771,NO
0.013000000000000001,0.3549,NO
0.2103,2.2483,YES
0.1395,0.746,NO
0.1325,2.2328,YES
0.1443,0.5374,NO
0.2165,0.9081,NO
0.1934,0.8115,NO
0.1934,1.3154,NO
0.0572,0.4073,NO
0.2318,4.9601,YES
0.0556,0.2494,NO
0.3609,4.9738,YES
0.1417,1.3092,NO
0.255,4.4777,YES
0.0522,0.7902,NO
0.0677,0.7689,NO
0.1439,1.5016,NO
0.0494,0.5507,NO
0.1715,2.4966,YES
0.0964,1.1596,NO
0.1343,2.2051,YES
0.1544,0.8525,NO
0.0732,0.6327,NO
0.1975,0.7534,NO
0.2582,0.9414,NO
0.1977,0.2484,NO
0.1701,0.0526,NO
0.1684,0.7654,NO
0.1225,0.5121,NO
0.1458,0.7828,NO
0.4028,3.2831,YES
0.1577,1.0336,NO
0.2904,3.2078,YES
0.1987,0.2682,NO
0.1756,0.5908,NO
0.1689,0.3629,NO
0.054000000000000006,0.7119,NO
0.1469,1.0362,NO
0.0547,0.5914,NO
0.1082,0.415,NO
0.2019,0.7148,NO
0.1293,1.2849,NO
0.3897,3.1459,YES
0.3612,3.2905,YES
0.2791,3.6252,YES
0.2894,2.772,YES
0.2226,0.8269,NO
0.1753,3.6628,YES
0.0979,0.8382,NO
0.0985,0.6013,NO
0.0774,0.3583,NO
0.1069,1.0526,YES
0.3647,4.4430000000000005,YES
0.2531,3.716,YES
0.1331,1.0037,YES
0.0885,0.2508,NO
0.0604,0.4199,NO
0.2068,1.1667,YES
0.2598,1.1615,NO
0.106,1.0456,YES
0.1459,1.0162,NO
0.2252,0.7434,NO
0.2571,1.0301,NO
0.2375,1.1488,NO
0.1453,0.5218,NO
0.2245,4.6022,YES
0.141,0.4088,NO
0.2623,4.5455,YES
0.142,1.1869,NO
0.2555,4.0584,YES
0.2049,1.2644,NO
0.2206,1.2677,NO
0.2228,1.5966,NO
0.1032,0.9742,NO
0.1461,1.3132,YES
0.1116,1.6883,NO
0.1326,0.9888,YES
0.1415,0.9868,NO
0.0745,0.5161,NO
0.2381,1.5197,NO
0.19,0.8998,NO
0.1547,0.2578,NO
0.1997,0.6882,NO
0.1653,0.7597,NO
0.1536,0.6124,NO
0.1999,1.6845,NO
0.1989,3.5789,YES
0.2045,1.7706,NO
0.2447,3.677,YES
0.2519,0.8384,NO
0.2036,1.0477,NO
0.2033,0.9389,NO
0.0533,0.7934,NO
0.105,1.07,NO
0.055999999999999994,0.7188,NO
0.1113,0.2913,NO
0.2256,0.7926,NO
0.0989,1.3543,NO
0.1879,3.5582,YES
0.1445,3.5657,YES
0.1901,4.1947,YES
0.3108,3.0999,YES
0.2405,1.6976,NO
0.1657,4.0206,YES
0.1331,1.7568,NO
0.0949,0.6641,NO
0.1339,0.4444,NO
0.22399999999999998,1.5052,NO
0.1967,0.6801,NO
0.1436,0.0763,NO
0.2079,0.7038,NO
0.1339,0.7618,NO
0.0967,0.3932,NO
0.2198,1.4031,NO
0.3428,3.2217,YES
0.2344,1.8338,NO
0.1736,3.1148,YES
0.1331,0.2442,NO
0.0735,0.5535,NO
0.0647,0.3326,NO
0.204,0.6479,NO
0.1327,0.9378,NO
0.1655,0.5872,NO
0.31,0.049,NO
0.1309,0.6869,NO
0.2819,1.386,NO
0.4042,2.9357,YES
0.3296,3.1344,YES
0.4941,3.9589,YES
0.1783,2.6251,YES
