DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_13,Associated
0.0737,0.3489,NO
0.0652,0.9927,NO
0.1144,0.3035,NO
0.2164,1.0652,NO
0.0671,0.741,NO
0.0906,0.4995,NO
0.0589,0.9467,NO
0.0679,0.4501,NO
0.1689,1.4546,NO
0.2469,2.8289999999999997,YES
0.0616,0.8858,NO
0.33799999999999997,2.7859,YES
0.2427,0.9436,NO
0.2231,1.1039,NO
0.2223,1.1087,NO
0.1142,0.611,NO
0.0706,1.6653,NO
0.1109,0.7346,NO
0.0747,1.5078,NO
0.2179,0.9079,NO
0.1147,1.1643,NO
0.0779,2.8636,YES
0.0804,2.9241,YES
0.1668,2.7959,YES
0.24,2.7784,YES
0.1573,1.2444,NO
0.0716,2.4302,YES
0.1205,0.6197,NO
0.1072,1.4874,YES
0.2444,2.7496,YES
0.3362,0.7031,NO
0.1579,0.9998,NO
0.1148,0.9157,NO
0.1112,1.3464,NO
0.3947,2.0577,YES
0.0957,1.4502,YES
0.1364,1.1764,NO
0.1056,0.6658,NO
0.0981,1.3125,NO
0.1058,0.785,NO
0.1797,0.7070000000000001,NO
0.1526,0.8103,NO
0.1551,0.8987,NO
0.2811,2.1539,YES
0.0766,1.0932,NO
0.1126,1.726,YES
0.0341,1.2348,NO
0.3399,2.7418,YES
0.0412,0.9306,NO
0.1212,0.8086,NO
0.0769,0.8322,NO
0.1235,0.6455,NO
0.0802,0.7299,NO
0.1903,1.4176,NO
0.1119,0.6920000000000001,NO
0.1008,0.9007,NO
0.0886,0.0726,NO
0.1534,0.8508,NO
0.1331,0.263,NO
0.2865,0.9476,NO
0.1512,0.4156,NO
0.1666,0.4951,NO
0.1465,1.0846,NO
0.0509,0.2267,NO
0.2187,1.2817,NO
0.4574,3.1166,YES
0.1603,0.8370000000000001,NO
0.2015,2.7844,YES
0.205,0.6451,NO
0.2168,0.7090000000000001,NO
0.2136,0.7203,NO
0.1919,0.7108,NO
0.1533,0.9805,NO
0.1268,0.5534,NO
0.1947,0.9647,NO
0.1755,0.61,NO
0.2202,0.6493,NO
0.4465,3.3795,YES
0.4252,3.2308,YES
0.3653,3.1104,YES
0.1771,2.8052,YES
0.1659,1.1644,NO
0.1927,2.5995,YES
0.1251,0.45799999999999996,NO
0.1303,1.3908,YES
0.1814,2.5463,YES
0.3356,1.6495,NO
0.1662,1.3753,NO
0.1507,1.5878,NO
0.1441,2.1802,NO
0.3435,2.1102,YES
0.1243,1.2741,YES
0.1731,1.4998,NO
0.0952,0.7417,NO
0.1364,2.0119,NO
0.0887,0.5437,NO
0.2289,0.3912,NO
0.2088,0.2183,NO
0.2075,0.5929,NO
0.1923,1.876,YES
0.0927,1.5464,NO
0.0821,1.4408,YES
0.0311,1.5843,NO
0.3081,2.5487,YES
0.0406,1.5466,NO
0.1251,0.7402,NO
0.091,0.9691,NO
0.11800000000000001,0.8203,NO
0.1053,0.4772,NO
0.2201,2.0292,NO
0.1351,0.2179,NO
0.1328,1.6137,NO
0.0724,0.1876,NO
0.0244,0.6023,NO
0.1404,0.7579,YES
0.3348,3.4566,YES
0.2937,4.0799,YES
0.14300000000000002,1.8515,YES
0.0826,0.4529,NO
0.013000000000000001,0.0595,NO
0.2103,1.5245,YES
0.1395,0.6737,NO
0.1325,1.5858,YES
0.1443,0.5388,NO
0.2165,0.7079,NO
0.1934,0.5907,NO
0.1934,1.3148,NO
0.0572,0.3292,NO
0.2318,4.7392,YES
0.0556,0.1897,NO
0.3609,4.0004,YES
0.1417,0.6405,NO
0.255,4.0737,YES
0.0522,0.3873,NO
0.0677,0.5092,NO
0.1439,1.1916,NO
0.0494,0.1797,NO
0.1715,1.5456,YES
0.0964,0.3287,NO
0.1343,0.9468,YES
0.1544,0.3035,NO
0.0732,1.2263,NO
0.1975,0.7268,NO
0.2582,1.6757,NO
0.1977,1.2083,NO
0.1701,1.307,NO
0.1684,1.4155,NO
0.1225,0.4652,NO
0.1458,1.858,NO
0.4028,3.5683,YES
0.1577,1.5611,NO
0.2904,3.2238,YES
0.1987,0.8298,NO
0.1756,0.9693,NO
0.1689,1.1073,NO
0.054000000000000006,0.7588,NO
0.1469,1.8205,NO
0.0547,0.7909,NO
0.1082,1.7824,NO
0.2019,1.1504,NO
0.1293,1.3099,NO
0.3897,3.7087,YES
0.3612,3.6032,YES
0.2791,3.3789999999999996,YES
0.2894,3.1177,YES
0.2226,1.9602,NO
0.1753,2.7567,YES
0.0979,0.9501,NO
0.0985,0.2383,NO
0.0774,0.7795,NO
0.1069,1.0231,YES
0.3647,3.7087,YES
0.2531,4.4617,YES
0.1331,2.2133,YES
0.0885,0.6081,NO
0.0604,0.0624,NO
0.2068,1.7838,YES
0.2598,0.6779999999999999,NO
0.106,1.8974,YES
0.1459,0.5367,NO
0.2252,0.7574,NO
0.2571,0.7319,NO
0.2375,1.3602,NO
0.1453,0.3552,NO
0.2245,5.1305,YES
0.141,0.1913,NO
0.2623,4.4208,YES
0.142,0.6637,NO
0.2555,4.3227,YES
0.2049,0.4188,NO
0.2206,0.5345,NO
0.2228,1.1884,NO
0.1032,0.0965,NO
0.1461,1.9164,YES
0.1116,0.4441,NO
0.1326,1.2231,YES
0.1415,0.3262,NO
0.0745,1.2334,NO
0.2381,0.7336,NO
0.19,1.0783,NO
0.1547,0.43200000000000005,NO
0.1997,1.0765,NO
0.1653,1.217,NO
0.1536,0.4002,NO
0.1999,1.874,NO
0.1989,2.9553,YES
0.2045,1.4532,NO
0.2447,2.8618,YES
0.2519,0.9667,NO
0.2036,0.8536,NO
0.2033,0.8912,NO
0.0533,0.6996,NO
0.105,1.4405,NO
0.055999999999999994,0.6979,NO
0.1113,1.4012,NO
0.2256,0.8673,NO
0.0989,0.8875,NO
0.1879,3.0261,YES
0.1445,3.0762,YES
0.1901,2.7537,YES
0.3108,3.0087,YES
0.2405,1.6779,NO
0.1657,2.4858,YES
0.1331,0.9222,NO
0.0949,0.1,NO
0.1339,0.9323,NO
0.22399999999999998,0.6203,NO
0.1967,1.3304,NO
0.1436,0.9678,NO
0.2079,1.1682,NO
0.1339,0.9849,NO
0.0967,0.2774,NO
0.2198,1.5655,NO
0.3428,3.3418,YES
0.2344,1.4349,NO
0.1736,3.0708,YES
0.1331,0.4358,NO
0.0735,0.5562,NO
0.0647,0.5167,NO
0.204,0.6132,NO
0.1327,1.474,NO
0.1655,0.5539,NO
0.31,1.7214,NO
0.1309,0.8081,NO
0.2819,1.0784,NO
0.4042,3.5353,YES
0.3296,3.3397,YES
0.4941,3.1439,YES
0.1783,3.0747,YES
0.193,1.8527,NO
0.2673,2.7203,YES
0.1726,0.8303,NO
0.1439,0.0422,NO
0.0769,0.8511,NO
0.1953,0.7533,NO
0.2342,1.3746,NO
0.2047,0.85,NO
0.1823,1.3062,NO
0.1684,1.0192,NO
0.1204,0.2355,NO
0.1751,1.8636,NO
0.3579,3.4071,YES
0.1828,1.5634,NO
0.2083,3.071,YES
0.2252,0.9476,NO
0.2041,0.9417,NO
0.2007,1.0809,NO
0.0498,0.6087,NO
0.1415,1.4423,NO
0.0515,0.4879,NO
0.1207,1.5319,NO
0.1912,0.8185,NO
0.14,1.1151,NO
0.4038,3.5527,YES
0.3494,3.4339,YES
0.2799,3.3556,YES
0.2675,3.0765,YES
0.2206,1.92,NO
0.2003,2.6085,YES
0.1168,0.953,NO
0.0727,0.2264,NO
0.0714,0.7909,NO
0.10800000000000001,0.2441,NO
0.2886,1.3884,NO
0.1427,1.071,NO
0.0855,0.4766,NO
0.0605,0.7968,NO
0.0532,0.3697,NO
0.1421,0.894,NO
0.4397,2.7789,YES
0.0607,0.6704,NO
0.2347,2.2081,YES
0.2118,0.4088,NO
0.2048,0.6124,NO
0.2045,0.7615,NO
0.0849,0.6759999999999999,NO
0.1035,1.3741,NO
0.0824,0.6119,NO
0.0975,1.1313,NO
0.1702,0.9109999999999999,NO
0.1518,1.0134,NO
0.3372,2.6455,YES
0.3303,2.7164,YES
0.314,2.4389,YES
0.1257,2.262,YES
0.1375,0.8495,NO
0.1128,1.7273,YES
0.099,0.4831,NO
0.1069,0.9563,NO
0.0451,1.5529,NO
0.5095,5.0506,YES
0.1431,1.7666,YES
0.1227,2.1166,YES
0.2847,6.9225,YES
0.2237,1.5976,NO
0.1065,0.6352,NO
0.3266,5.4672,YES
0.0974,0.575,NO
0.3289,6.4562,YES
0.1059,0.4334,NO
0.2131,1.9042,NO
0.1496,0.8625,NO
0.1474,1.1401,NO
0.0902,0.7764,NO
0.0993,2.9177,YES
0.0875,0.7145,NO
0.2369,2.9169,YES
0.2129,1.2192,NO
0.1321,2.7714,YES
0.1271,0.5945,NO
0.08,0.7097,NO
0.3025,1.5119,NO
0.12,1.0308,NO
0.3399,5.7272,YES
0.2516,1.3672,NO
0.2081,5.4335,YES
0.1799,0.3252,NO
0.1547,1.1315,NO
0.3595,2.7116,YES
0.2156,1.1695,NO
0.1535,1.4332,NO
0.4159,4.3348,YES
0.1827,0.9359999999999999,NO
0.1097,0.1002,NO
0.5448,4.1718,YES
0.191,0.6427,NO
0.4381,4.4168,YES
0.1528,0.2996,NO
0.3264,1.6477,NO
0.3203,1.4215,NO
0.2648,1.3233,NO
0.171,0.4158,NO
0.21899999999999997,2.1965,NO
0.1398,0.1482,NO
0.3673,2.1508,NO
0.1451,0.4367,NO
0.2637,1.9882,NO
0.1991,0.7993,NO
0.1784,0.6445,NO
0.3767,0.8855,NO
0.1917,0.9783,NO
0.3794,3.6737,YES
0.3359,1.1072,NO
0.2874,3.3887,YES
0.0798,0.3045,NO
0.0364,0.8879,NO
0.2475,2.4619999999999997,YES
0.2794,3.5821,YES
0.2232,3.9748,YES
0.2213,4.1547,YES
0.1233,0.4153,NO
0.0474,0.2298,NO
0.2799,3.4304,YES
0.2328,1.5316,NO
0.2608,3.7925,YES
0.1095,0.9259,NO
0.2365,1.2948,NO
0.2061,0.4955,NO
0.2048,1.0482,NO
0.0456,0.2897,NO
0.1795,3.9783,YES
0.0442,0.174,NO
0.27,4.3003,YES
0.1224,0.8362,NO
0.1913,3.7364,YES
0.2397,1.335,NO
0.2111,1.2287,NO
0.2935,1.8649,NO
0.1155,1.298,NO
0.243,3.5984,YES
0.1959,0.8982,NO
0.198,3.1355,YES
0.1636,0.4232,NO
0.1646,0.7216,NO
0.3881,3.7671,YES
0.1762,0.8037,NO
0.1649,0.9688,NO
0.4197,4.6695,YES
0.1681,1.1428,NO
0.153,0.2261,NO
0.4738,4.0751,YES
0.159,0.4561,NO
0.493,4.3725,YES
0.1456,0.7882,NO
0.2244,1.7382,NO
0.1542,0.4792,NO
0.1277,0.9424,NO
0.1775,0.4097,NO
0.2106,1.4856,NO
0.1654,0.2871,NO
0.3557,1.6843,NO
0.0902,0.6791,NO
0.2663,1.6644,NO
0.2218,0.7317,NO
0.1764,0.7346,NO
0.3901,1.449,NO
0.21600000000000003,1.0782,NO
0.402,4.0737,YES
0.3584,1.2623,NO
0.3239,3.9234,YES
0.0467,0.4075,NO
0.0184,1.1818,NO
0.0544,0.5626,YES
0.1967,3.635,YES
0.1251,4.1367,YES
0.0526,1.5829,YES
0.0389,0.8059,NO
0.0098,0.3237,NO
0.1204,1.4472,YES
0.1152,1.0823,NO
0.0434,1.4544,YES
0.0994,0.7606,NO
0.171,0.9286,NO
0.1733,0.9791,NO
0.1785,1.5969,NO
0.0632,0.79,NO
0.1652,5.0028,YES
0.0614,0.5656,NO
0.1533,4.2129,YES
0.1347,0.8924,NO
0.1212,4.1456,YES
0.015,0.8253,NO
0.0714,0.9570000000000001,NO
0.0698,1.4729,NO
0.035,0.4575,NO
0.0672,1.4808,YES
0.0378,0.7556,NO
0.0637,0.6917,YES
0.3024,1.9713,YES
0.0482,2.4848,YES
0.3634,1.2138,NO
0.1548,0.6447,NO
0.1459,0.8307,NO
0.1506,1.5769,NO
0.2394,1.7797,YES
0.3693,1.9489,YES
0.1404,1.6165,NO
0.0758,0.3922,NO
0.1517,1.6193,NO
0.067,0.6213,NO
0.2131,1.1177,NO
0.16,0.7821,NO
0.1446,1.0696,NO
0.0844,1.6689,YES
0.095,0.7225,NO
0.2419,2.0358,YES
0.026000000000000002,1.1411,NO
0.2985,2.8735,YES
0.0377,0.9773,NO
0.102,0.61,NO
0.0927,0.609,NO
0.1259,0.8064,NO
0.1193,0.6582,NO
0.2177,1.7768,NO
0.15,0.4942,NO
0.0996,1.6123,NO
0.0839,0.5219,NO
0.0672,0.9774,NO
0.3068,5.2578,YES
0.1154,1.4083,YES
0.0802,1.8546,YES
0.3166,6.8638,YES
0.0868,1.0087,NO
0.0677,0.2757,NO
0.5456,5.2860000000000005,YES
0.0938,0.5183,NO
0.3771,6.3491,YES
0.0765,0.3516,NO
0.3042,1.6822,NO
0.1867,0.3679,NO
0.2024,0.6837,NO
0.084,0.4414,NO
0.1127,2.1189,YES
0.0773,0.2784,NO
0.3002,2.4483,YES
0.0821,0.8326,NO
0.1969,2.3622,YES
0.1353,0.4984,NO
0.0942,0.5965,NO
0.3023,1.2637,NO
0.1177,1.099,NO
0.2966,5.7349,YES
0.2621,1.3403,NO
0.3631,5.7295,YES
0.1178,0.643,NO
0.0474,1.2858,NO
0.4277,4.348,YES
0.2214,1.4308,YES
0.2007,1.7644,YES
0.2467,5.9511,YES
0.2192,1.4589,NO
0.1165,0.5031,NO
0.3035,4.9196,YES
0.1886,1.0776,NO
0.2922,5.5784,YES
0.1088,1.3056,NO
0.2277,1.8328,NO
0.1763,0.7375,NO
0.1744,0.9718,NO
0.0948,0.7751,NO
0.152,2.4272,YES
0.0882,0.6723,NO
0.2267,2.9069,YES
0.1968,1.0762,NO
0.1574,2.4419999999999997,YES
0.2134,1.6119999999999999,NO
0.1846,1.2401,NO
0.3004,2.4479,NO
0.1322,1.5999,NO
0.3039,5.4581,YES
0.2341,2.4016,NO
0.2137,4.6148,YES
0.1342,0.4681,NO
0.1099,1.1,NO
0.526,4.7738,YES
0.1623,1.1718,YES
0.1996,1.6648,YES
0.3297,6.3272,YES
0.22699999999999998,0.9632,NO
0.1622,0.3621,NO
0.3372,4.8795,YES
0.1102,0.9389,NO
0.3901,6.0113,YES
0.1022,0.586,NO
0.1483,1.605,NO
0.0862,0.4692,NO
0.0629,0.637,NO
0.2034,0.6411,NO
0.1682,2.1106,YES
0.1975,0.4868,NO
0.3422,2.6023,YES
0.1773,0.9094,NO
0.2514,2.4003,YES
0.1754,1.0195,NO
0.1301,0.9089,NO
0.3619,1.7494,NO
0.1715,1.5793,NO
0.3452,5.4714,YES
0.3259,1.8508,NO
0.258,5.1951,YES
0.0709,0.5584,NO
0.0732,1.2077,NO
0.3094,5.1845,YES
0.1091,1.7107,YES
0.0665,2.1488,YES
0.2941,7.1896,YES
0.0664,1.2919,NO
0.0556,0.2735,NO
0.5229,5.7,YES
0.1003,0.5479,NO
0.3604,6.7197,YES
0.08800000000000001,0.3747,NO
0.2859,2.0509,NO
0.1263,0.9017,NO
0.1497,1.1364,NO
0.1047,0.5454,NO
0.1031,2.8433,YES
0.1016,0.3201,NO
0.3066,3.0849,YES
0.0639,0.8181,NO
0.2147,2.8729,YES
0.1277,0.6094,NO
0.0813,0.6407,NO
0.3135,1.5109,NO
0.1095,1.1283,NO
0.302,5.9775,YES
0.2369,1.4611,NO
0.4263,5.6542,YES
0.1151,0.2356,NO
0.0905,0.7598,NO
0.1028,0.8828,YES
0.3566,3.4966,YES
0.2651,4.3201,YES
0.1542,1.6540000000000001,YES
0.094,0.4879,NO
0.0554,0.1479,NO
0.2037,1.6444,YES
0.1971,1.4351,NO
0.1126,1.6836,YES
0.1418,0.9482,NO
0.2488,0.7614,NO
0.2731,0.8039,NO
0.2523,1.4009,NO
0.1698,0.6069,NO
0.2266,5.0381,YES
0.1648,0.3584,NO
0.2745,4.2754,YES
0.1508,0.8134,NO
0.2653,4.3394,YES
