DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_48,Associated
0.0737,0.3694,NO
0.0652,0.2394,NO
0.1144,0.2149,NO
0.2164,0.4255,NO
0.0671,0.2092,NO
0.0906,0.0542,NO
0.0589,0.1481,NO
0.0679,0.1224,NO
0.1689,0.0451,NO
0.2469,0.6872,YES
0.0616,0.0424,NO
0.33799999999999997,1.4535,YES
0.2427,0.0208,NO
0.2231,0.1026,NO
0.2223,0.053,NO
0.1142,0.2404,NO
0.0706,0.2647,NO
0.1109,0.3534,NO
0.0747,0.1694,NO
0.2179,0.3231,NO
0.1147,0.1045,NO
0.0779,1.6372,YES
0.0804,0.8177,YES
0.1668,1.7838,YES
0.24,1.3274,YES
0.1573,0.0339,NO
0.0716,1.3877,YES
0.1205,0.0466,NO
0.1072,2.1474,YES
0.2444,1.2372,YES
0.3362,0.6217,NO
0.1579,0.1772,NO
0.1148,0.2241,NO
0.1112,0.2616,NO
0.3947,0.6398,YES
0.0957,0.6108,YES
0.1364,0.3435,NO
0.1056,0.21899999999999997,NO
0.0981,0.3107,NO
0.1058,0.3339,NO
0.1797,0.2564,NO
0.1526,0.4296,NO
0.1551,0.0935,NO
0.2811,1.4297,YES
0.0766,0.3505,NO
0.1126,1.5396,YES
0.0341,0.2926,NO
0.3399,2.1984,YES
0.0412,0.2873,NO
0.1212,0.2836,NO
0.0769,0.1753,NO
0.1235,0.5224,NO
0.0802,0.3478,NO
0.1903,0.6538,NO
0.1119,0.3555,NO
0.1008,0.3087,NO
0.0886,0.3632,NO
0.1534,0.171,NO
0.1331,1.1378,NO
0.2865,0.9871,NO
0.1512,0.4827,NO
0.1666,0.5579,NO
0.1465,0.5654,NO
0.0509,0.3012,NO
0.2187,0.5486,NO
0.4574,1.0617,YES
0.1603,0.6324,NO
0.2015,2.73,YES
0.205,0.3274,NO
0.2168,0.6104,NO
0.2136,0.2982,NO
0.1919,0.17800000000000002,NO
0.1533,0.8,NO
0.1268,0.2677,NO
0.1947,0.6028,NO
0.1755,0.1959,NO
0.2202,0.7055,NO
0.4465,2.233,YES
0.4252,1.8083,YES
0.3653,3.1060000000000003,YES
0.1771,1.8397,YES
0.1659,0.5499,NO
0.1927,2.6747,YES
0.1251,0.5321,NO
0.1303,1.4583,YES
0.1814,0.5222,YES
0.3356,0.7969,NO
0.1662,0.2922,NO
0.1507,0.1408,NO
0.1441,0.34299999999999997,NO
0.3435,0.4322,YES
0.1243,0.5816,YES
0.1731,0.4959,NO
0.0952,0.1916,NO
0.1364,0.4178,NO
0.0887,0.2708,NO
0.2289,0.4776,NO
0.2088,0.426,NO
0.2075,0.3009,NO
0.1923,1.1968,YES
0.0927,0.41600000000000004,NO
0.0821,0.8409,YES
0.0311,0.4691,NO
0.3081,1.5132,YES
0.0406,0.39399999999999996,NO
0.1251,0.2037,NO
0.091,0.1445,NO
0.11800000000000001,0.3417,NO
0.1053,0.2304,NO
0.2201,0.7829999999999999,NO
0.1351,0.2771,NO
0.1328,0.6303,NO
0.0724,0.3659,NO
0.0244,0.3772,NO
0.1404,1.4724,YES
0.3348,2.1886,YES
0.2937,1.7553,YES
0.14300000000000002,0.5615,YES
0.0826,0.5554,NO
0.013000000000000001,0.22399999999999998,NO
0.2103,0.8122,YES
0.1395,0.2347,NO
0.1325,0.6022,YES
0.1443,0.3182,NO
0.2165,0.2383,NO
0.1934,0.41,NO
0.1934,0.0708,NO
0.0572,0.2685,NO
0.2318,2.0878,YES
0.0556,0.475,NO
0.3609,2.1446,YES
0.1417,0.4838,NO
0.255,2.1081,YES
0.0522,0.3989,NO
0.0677,0.5378,NO
0.1439,0.777,NO
0.0494,0.2387,NO
0.1715,1.1726,YES
0.0964,0.3255,NO
0.1343,1.1923,YES
0.1544,0.3697,NO
0.0732,0.24100000000000002,NO
0.1975,0.8086,NO
0.2582,0.6125,NO
0.1977,0.3694,NO
0.1701,0.5109,NO
0.1684,0.3624,NO
0.1225,0.1139,NO
0.1458,0.6679999999999999,NO
0.4028,0.7018,YES
0.1577,0.5052,NO
0.2904,1.3938,YES
0.1987,0.2517,NO
0.1756,0.2942,NO
0.1689,0.2458,NO
0.054000000000000006,0.1949,NO
0.1469,0.65,NO
0.0547,0.3603,NO
0.1082,0.3126,NO
0.2019,0.3055,NO
0.1293,0.4753,NO
0.3897,1.4899,YES
0.3612,0.9576,YES
0.2791,1.8129,YES
0.2894,1.0759,YES
0.2226,0.4669,NO
0.1753,1.4234,YES
0.0979,0.7079,NO
0.0985,0.361,NO
0.0774,0.2157,NO
0.1069,1.8505,YES
0.3647,2.2418,YES
0.2531,1.8944,YES
0.1331,0.775,YES
0.0885,0.5056,NO
0.0604,0.128,NO
0.2068,0.7399,YES
0.2598,0.3669,NO
0.106,0.6962,YES
0.1459,0.4287,NO
0.2252,0.4053,NO
0.2571,0.6248,NO
0.2375,0.2733,NO
0.1453,0.2601,NO
0.2245,2.0733,YES
0.141,0.4133,NO
0.2623,2.7578,YES
0.142,0.3183,NO
0.2555,2.741,YES
0.2049,0.4805,NO
0.2206,0.4606,NO
0.2228,0.8133,NO
0.1032,0.2505,NO
0.1461,1.4805,YES
0.1116,0.3626,NO
0.1326,1.71,YES
0.1415,0.1837,NO
0.0745,0.0932,NO
0.2381,1.3228,NO
0.19,0.7494,NO
0.1547,0.3609,NO
0.1997,0.7053,NO
0.1653,0.4419,NO
0.1536,0.1663,NO
0.1999,0.7877,NO
0.1989,0.7991,YES
0.2045,0.7858,NO
0.2447,1.7315,YES
0.2519,0.348,NO
0.2036,0.363,NO
0.2033,0.3366,NO
0.0533,0.1208,NO
0.105,0.6926,NO
0.055999999999999994,0.1373,NO
0.1113,0.7374,NO
0.2256,0.1232,NO
0.0989,0.7504,NO
0.1879,1.8497,YES
0.1445,1.4423,YES
0.1901,2.0284,YES
0.3108,1.4651,YES
0.2405,0.8215,NO
0.1657,1.6521,YES
0.1331,0.8718,NO
0.0949,0.3785,NO
0.1339,0.2737,NO
0.22399999999999998,0.7575,NO
0.1967,0.8215,NO
0.1436,0.3832,NO
0.2079,0.3098,NO
0.1339,0.475,NO
0.0967,0.2627,NO
0.2198,0.1479,NO
0.3428,1.1522,YES
0.2344,0.44799999999999995,NO
0.1736,3.0912,YES
0.1331,0.0069,NO
0.0735,0.4292,NO
0.0647,0.1042,NO
0.204,0.1651,NO
0.1327,0.64,NO
0.1655,0.3531,NO
0.31,0.2701,NO
0.1309,0.2507,NO
0.2819,0.4848,NO
0.4042,2.5404,YES
0.3296,1.9135,YES
0.4941,3.3188,YES
0.1783,2.2298,YES
0.193,0.1099,NO
0.2673,3.0923,YES
0.1726,0.3474,NO
0.1439,0.3324,NO
0.0769,0.2117,NO
0.1953,1.1017,NO
0.2342,0.6545,NO
0.2047,0.41200000000000003,NO
0.1823,0.4341,NO
0.1684,0.4239,NO
0.1204,0.3484,NO
0.1751,0.3401,NO
0.3579,1.0274,YES
0.1828,0.5299,NO
0.2083,2.6606,YES
0.2252,0.122,NO
0.2041,0.6299,NO
0.2007,0.1506,NO
0.0498,0.1307,NO
0.1415,0.4311,NO
0.0515,0.2447,NO
0.1207,0.5131,NO
0.1912,0.2178,NO
0.14,0.8191,NO
0.4038,2.2349,YES
0.3494,1.672,YES
0.2799,2.9716,YES
0.2675,1.7816,YES
0.2206,0.5199,NO
0.2003,2.6116,YES
0.1168,0.613,NO
0.0727,0.3381,NO
0.0714,0.1783,NO
0.10800000000000001,0.7527,NO
0.2886,0.4925,NO
0.1427,0.2984,NO
0.0855,0.4683,NO
0.0605,0.2738,NO
0.0532,0.3134,NO
0.1421,0.3553,NO
0.4397,0.8646,YES
0.0607,0.2849,NO
0.2347,1.9247,YES
0.2118,0.1249,NO
0.2048,0.4546,NO
0.2045,0.1143,NO
0.0849,0.1989,NO
0.1035,0.4032,NO
0.0824,0.2338,NO
0.0975,0.4678,NO
0.1702,0.2993,NO
0.1518,0.5126,NO
0.3372,2.0018,YES
0.3303,1.4612,YES
0.314,2.2056,YES
0.1257,1.6892,YES
0.1375,0.4227,NO
0.1128,1.9144,YES
0.099,0.6532,NO
0.1069,0.34700000000000003,NO
0.0451,0.1151,NO
0.5095,3.6501,YES
0.1431,0.7909,YES
0.1227,0.5207,YES
0.2847,1.6967,YES
0.2237,0.5249,NO
0.1065,0.1858,NO
0.3266,2.7115,YES
0.0974,0.4996,NO
0.3289,2.3155,YES
0.1059,0.6332,NO
0.2131,0.3933,NO
0.1496,0.6365,NO
0.1474,0.2228,NO
0.0902,0.16899999999999998,NO
0.0993,0.861,YES
0.0875,0.2832,NO
0.2369,1.3653,YES
0.2129,0.2871,NO
0.1321,1.7619,YES
0.1271,0.7239,NO
0.08,0.3988,NO
0.3025,0.7836,NO
0.12,0.4018,NO
0.3399,2.8105,YES
0.2516,1.1134,NO
0.2081,3.8335,YES
0.1799,0.1812,NO
0.1547,0.1149,NO
0.3595,1.5957,YES
0.2156,0.2774,NO
0.1535,0.2525,NO
0.4159,0.9739,YES
0.1827,0.4125,NO
0.1097,0.0771,NO
0.5448,1.1095,YES
0.191,0.2864,NO
0.4381,1.5344,YES
0.1528,0.6011,NO
0.3264,0.3253,NO
0.3203,0.4626,NO
0.2648,0.3902,NO
0.171,0.0896,NO
0.21899999999999997,0.275,NO
0.1398,0.1755,NO
0.3673,0.2062,NO
0.1451,0.16699999999999998,NO
0.2637,0.6016,NO
0.1991,0.5497,NO
0.1784,0.4096,NO
0.3767,0.6271,NO
0.1917,0.3387,NO
0.3794,0.5942,YES
0.3359,0.9607,NO
0.2874,1.7128,YES
0.0798,0.2627,NO
0.0364,0.092,NO
0.2475,1.3317,YES
0.2794,2.0272,YES
0.2232,1.1036,YES
0.2213,0.6091,YES
