DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_36,Associated
0.0737,0.8052,NO
0.0652,0.8741,NO
0.1144,1.6791,NO
0.2164,0.8972,NO
0.0671,0.5911,NO
0.0906,1.2591,NO
0.0589,1.0836,NO
0.0679,0.4273,NO
0.1689,1.3596,NO
0.2469,2.4025,YES
0.0616,1.6969999999999998,NO
0.33799999999999997,2.4362,YES
0.2427,0.5579999999999999,NO
0.2231,0.7356,NO
0.2223,0.0456,NO
0.1142,1.0418,NO
0.0706,1.1536,NO
0.1109,0.4882,NO
0.0747,0.8042,NO
0.2179,0.9114,NO
0.1147,0.5416,NO
0.0779,2.9048,YES
0.0804,3.6195,YES
0.1668,3.2125,YES
0.24,2.2033,YES
0.1573,0.7407,NO
0.0716,2.2993,YES
0.1205,1.2272,NO
0.1072,2.9202,YES
0.2444,1.7907,YES
0.3362,1.4848,NO
0.1579,1.1394,NO
0.1148,0.6576,NO
0.1112,1.4676,NO
0.3947,1.4788,YES
0.0957,2.1433,YES
0.1364,1.0272,NO
0.1056,0.8223,NO
0.0981,0.6296,NO
0.1058,0.4881,NO
0.1797,0.7758,NO
0.1526,1.2076,NO
0.1551,0.6519,NO
0.2811,2.0204,YES
0.0766,0.9285,NO
0.1126,2.1729,YES
0.0341,0.8098,NO
0.3399,2.8198,YES
0.0412,0.848,NO
0.1212,0.7583,NO
0.0769,1.0547,NO
0.1235,1.0344,NO
0.0802,0.3211,NO
0.1903,1.3169,NO
0.1119,0.8551,NO
0.1008,0.7323,NO
0.0886,1.0822,NO
0.1534,0.6937,NO
0.1331,1.7688,NO
0.2865,1.9364,NO
0.1512,0.8862,NO
0.1666,1.8028,NO
0.1465,1.1438,NO
0.0509,0.4313,NO
0.2187,1.7903,NO
0.4574,2.9429,YES
0.1603,1.7675,NO
0.2015,2.6811,YES
0.205,0.8982,NO
0.2168,1.0693,NO
0.2136,0.2981,NO
0.1919,1.0958,NO
0.1533,1.9786,NO
0.1268,0.4701,NO
0.1947,1.464,NO
0.1755,0.9639,NO
0.2202,1.0813,NO
0.4465,3.0398,YES
0.4252,3.972,YES
0.3653,3.3044,YES
0.1771,2.4224,YES
0.1659,0.9727,NO
0.1927,2.5796,YES
0.1251,1.2386,NO
0.1303,1.8804,YES
0.1814,1.3825,YES
0.3356,1.3664,NO
0.1662,1.1114,NO
0.1507,0.7738,NO
0.1441,1.7191,NO
0.3435,1.4837,YES
0.1243,0.7011,YES
0.1731,1.1385,NO
0.0952,0.7433,NO
0.1364,1.0712,NO
0.0887,0.7644,NO
0.2289,0.4041,NO
0.2088,1.0077,NO
0.2075,0.083,NO
0.1923,1.4384,YES
0.0927,0.9122,NO
0.0821,0.9099,YES
0.0311,0.9523,NO
0.3081,1.7046,YES
0.0406,0.7258,NO
0.1251,0.8927,NO
0.091,1.1778,NO
0.11800000000000001,1.0389,NO
0.1053,0.461,NO
0.2201,1.1873,NO
0.1351,0.8929,NO
0.1328,1.2838,NO
0.0724,0.9609,NO
0.0244,0.2665,NO
0.1404,1.4051,YES
0.3348,3.4055,YES
0.2937,2.9210000000000003,YES
0.14300000000000002,2.1501,YES
0.0826,0.8627,NO
0.013000000000000001,0.2783,NO
0.2103,1.4487,YES
0.1395,1.1152,NO
0.1325,1.0358,YES
0.1443,0.6176,NO
0.2165,0.9359999999999999,NO
0.1934,1.4037,NO
0.1934,0.4826,NO
0.0572,0.5101,NO
0.2318,3.1161,YES
0.0556,0.4252,NO
0.3609,3.6195,YES
0.1417,0.4198,NO
0.255,2.7605,YES
0.0522,0.7408,NO
0.0677,1.6706,NO
0.1439,1.1499,NO
0.0494,0.5728,NO
0.1715,1.246,YES
0.0964,0.598,NO
0.1343,1.3672,YES
0.1544,1.2836,NO
0.0732,0.6091,NO
0.1975,2.5377,NO
0.2582,2.5238,NO
0.1977,1.6249,NO
0.1701,2.4178,NO
0.1684,1.5026,NO
0.1225,0.3281,NO
0.1458,2.1637,NO
0.4028,3.3652,YES
0.1577,2.3192,NO
0.2904,3.2011,YES
0.1987,1.4757,NO
0.1756,1.6462,NO
0.1689,0.7598,NO
0.054000000000000006,1.067,NO
0.1469,2.5004,NO
0.0547,0.5005,NO
0.1082,1.7782,NO
0.2019,0.8697,NO
0.1293,1.6667,NO
0.3897,3.6803,YES
0.3612,4.7778,YES
0.2791,4.1917,YES
0.2894,2.9888,YES
0.2226,1.2729,NO
0.1753,3.3437,YES
0.0979,1.7409,NO
0.0985,1.1478,NO
0.0774,0.3332,NO
0.1069,1.8467,YES
0.3647,4.1146,YES
0.2531,3.275,YES
0.1331,2.6108,YES
0.0885,1.0329,NO
0.0604,0.2703,NO
0.2068,1.9556,YES
0.2598,2.0865,NO
0.106,1.33,YES
0.1459,1.216,NO
0.2252,1.0875,NO
0.2571,1.3852,NO
0.2375,0.4842,NO
0.1453,0.6649,NO
0.2245,4.0702,YES
0.141,0.4431,NO
0.2623,4.2679,YES
0.142,0.474,NO
0.2555,3.4176,YES
0.2049,1.633,NO
0.2206,2.7434,NO
0.2228,2.3004,NO
0.1032,1.2728,NO
0.1461,1.5023,YES
0.1116,1.4293,NO
0.1326,1.4654,YES
0.1415,1.1285,NO
0.0745,0.6719,NO
0.2381,2.0923,NO
0.19,1.2867,NO
0.1547,0.9808,NO
