DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_0,Associated
0.0737,0.3599,NO
0.0652,0.6111,NO
0.1144,0.6566,NO
0.2164,1.1866,NO
0.0671,0.4325,NO
0.0906,0.6532,NO
0.0589,0.7618,NO
0.0679,0.4019,NO
0.1689,0.7457,NO
0.2469,2.3338,YES
0.0616,0.9675,NO
0.33799999999999997,2.4403,YES
0.2427,0.9637,NO
0.2231,1.258,NO
0.2223,0.7214,NO
0.1142,0.445,NO
0.0706,1.0456,NO
0.1109,0.3812,NO
0.0747,0.4648,NO
0.2179,0.6466,NO
0.1147,0.9677,NO
0.0779,2.0754,YES
0.0804,2.5989,YES
0.1668,2.7625,YES
0.24,2.6285,YES
0.1573,0.8290000000000001,NO
0.0716,1.8925,YES
0.1205,0.7785,NO
0.1072,1.9419,YES
0.2444,1.9109,YES
0.3362,1.9146,NO
0.1579,1.006,NO
0.1148,0.7821,NO
0.1112,1.7872,NO
0.3947,2.8641,YES
0.0957,2.5838,YES
0.1364,1.5389,NO
0.1056,0.8374,NO
0.0981,2.0586,NO
0.1058,0.8740000000000001,NO
0.1797,1.1409,NO
0.1526,1.3349,NO
0.1551,0.9664,NO
0.2811,1.5641,YES
0.0766,1.6027,NO
0.1126,1.8932,YES
0.0341,0.7676,NO
0.3399,2.6882,YES
0.0412,1.1878,NO
0.1212,0.9051,NO
0.0769,1.0407,NO
0.1235,1.3940000000000001,NO
0.0802,1.1611,NO
0.1903,1.9378,NO
0.1119,1.2874,NO
0.1008,1.5656,NO
0.0886,0.5302,NO
0.1534,0.7098,NO
0.1331,1.7736,NO
0.2865,1.8231,NO
0.1512,1.0441,NO
0.1666,1.0915,NO
0.1465,0.6739,NO
0.0509,0.5069,NO
0.2187,1.56,NO
0.4574,3.7973,YES
0.1603,2.1727,NO
0.2015,2.93,YES
0.205,0.4983,NO
0.2168,1.0843,NO
0.2136,0.3012,NO
0.1919,0.4518,NO
0.1533,1.5385,NO
0.1268,0.603,NO
0.1947,0.8931,NO
0.1755,0.5794,NO
0.2202,1.5313,NO
0.4465,3.64,YES
0.4252,3.5772,YES
0.3653,4.2833,YES
0.1771,3.8564,YES
0.1659,1.8154,NO
0.1927,3.5369,YES
0.1251,1.4941,NO
0.1303,2.1251,YES
0.1814,2.3725,YES
0.3356,2.5373,NO
0.1662,1.7668,NO
0.1507,1.374,NO
0.1441,2.3547,NO
0.3435,3.1268,YES
0.1243,2.7577,YES
0.1731,2.0239,NO
0.0952,1.1235,NO
0.1364,2.7124,NO
0.0887,0.8032,NO
0.2289,0.5405,NO
0.2088,0.7034,NO
0.2075,0.425,NO
0.1923,1.535,YES
0.0927,1.8928,NO
0.0821,1.9566,YES
0.0311,1.1468,NO
0.3081,2.7885,YES
0.0406,1.7136,NO
0.1251,1.2111,NO
0.091,0.9808,NO
0.11800000000000001,1.8533,NO
0.1053,1.2627,NO
0.2201,2.44,NO
0.1351,1.5095,NO
0.1328,2.1059,NO
0.0724,0.8112,NO
0.0244,0.4779,NO
0.1404,2.8108,YES
0.3348,4.2765,YES
0.2937,4.5958,YES
0.14300000000000002,3.2037,YES
0.0826,1.2136,NO
0.013000000000000001,0.3784,NO
0.2103,2.7076,YES
0.1395,0.7,NO
0.1325,3.0357,YES
0.1443,0.7478,NO
0.2165,1.2961,NO
0.1934,1.113,NO
0.1934,1.1661,NO
0.0572,0.3557,NO
0.2318,5.2414,YES
0.0556,0.4191,NO
0.3609,4.3664,YES
0.1417,0.5596,NO
0.255,5.0673,YES
0.0522,0.5755,NO
0.0677,0.9863,NO
0.1439,1.1936,NO
0.0494,1.0176,NO
0.1715,2.8674,YES
0.0964,1.9027,NO
0.1343,2.5708,YES
0.1544,0.4754,NO
