DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_61,Associated
0.0737,0.3769,NO
0.0652,0.068,NO
0.1144,0.6037,NO
0.2164,0.6086,NO
0.0671,0.5583,NO
0.0906,0.6896,NO
0.0589,0.0967,NO
0.0679,0.1593,NO
0.1689,0.6312,NO
0.2469,1.6333,YES
0.0616,0.4521,NO
0.33799999999999997,1.3517,YES
0.2427,0.3484,NO
0.2231,0.4285,NO
0.2223,0.0364,NO
0.1142,0.3459,NO
0.0706,0.4468,NO
0.1109,0.3782,NO
0.0747,0.2247,NO
0.2179,0.3281,NO
0.1147,0.271,NO
0.0779,1.3864,YES
0.0804,1.6937,YES
0.1668,1.4906,YES
0.24,1.4224,YES
0.1573,0.5696,NO
0.0716,1.6580000000000001,YES
0.1205,0.2014,NO
0.1072,2.4819,YES
0.2444,1.4277,YES
0.3362,0.5216,NO
0.1579,0.2616,NO
0.1148,0.2985,NO
0.1112,0.5722,NO
0.3947,1.5961,YES
0.0957,1.0592,YES
0.1364,0.3656,NO
0.1056,0.3434,NO
0.0981,0.3716,NO
0.1058,0.2415,NO
0.1797,0.2443,NO
0.1526,0.4208,NO
0.1551,0.0646,NO
0.2811,1.2878,YES
0.0766,0.1753,NO
0.1126,1.8097,YES
0.0341,0.2707,NO
0.3399,1.4164,YES
0.0412,0.2332,NO
0.1212,0.2023,NO
0.0769,0.331,NO
0.1235,0.2183,NO
0.0802,0.2016,NO
0.1903,0.38799999999999996,NO
0.1119,0.3912,NO
0.1008,0.2548,NO
0.0886,0.6569,NO
0.1534,0.3462,NO
0.1331,0.6923,NO
0.2865,0.6426,NO
0.1512,0.6709999999999999,NO
0.1666,0.9235,NO
0.1465,0.4758,NO
0.0509,0.3602,NO
0.2187,0.8312,NO
0.4574,2.0197,YES
0.1603,0.7178,NO
0.2015,1.1721,YES
0.205,0.259,NO
0.2168,0.6491,NO
0.2136,0.2337,NO
0.1919,0.3214,NO
0.1533,0.7162,NO
0.1268,0.5549,NO
0.1947,0.3685,NO
0.1755,0.3937,NO
0.2202,0.40399999999999997,NO
0.4465,1.1096,YES
0.4252,2.1391,YES
0.3653,1.3098,YES
0.1771,1.1472,YES
0.1659,0.562,NO
0.1927,1.3188,YES
0.1251,0.5441,NO
0.1303,2.3275,YES
0.1814,1.2586,YES
0.3356,0.6847,NO
0.1662,0.6672,NO
0.1507,0.4025,NO
0.1441,0.8722,NO
0.3435,1.4398,YES
0.1243,1.4291,YES
0.1731,0.7969,NO
0.0952,0.4097,NO
0.1364,0.6484,NO
0.0887,0.1582,NO
0.2289,0.2812,NO
0.2088,0.5967,NO
0.2075,0.094,NO
0.1923,1.4501,YES
0.0927,0.3805,NO
0.0821,2.1454,YES
0.0311,0.2332,NO
