DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_31,Associated
0.0737,0.8786,NO
0.0652,0.6552,NO
0.1144,1.2547,NO
0.2164,1.4943,NO
0.0671,0.9455,NO
0.0906,0.8388,NO
0.0589,0.3913,NO
0.0679,0.46399999999999997,NO
0.1689,1.7841,NO
0.2469,3.7460000000000004,YES
0.0616,1.2643,NO
0.33799999999999997,1.6792,YES
0.2427,1.1035,NO
0.2231,1.4642,NO
0.2223,0.733,NO
0.1142,0.8158,NO
0.0706,1.6118,NO
0.1109,0.8997,NO
0.0747,1.1932,NO
0.2179,0.3298,NO
0.1147,1.4174,NO
0.0779,3.7471,YES
0.0804,4.0119,YES
0.1668,3.7972,YES
0.24,2.8743,YES
0.1573,1.7399,NO
0.0716,2.8739,YES
0.1205,1.2129,NO
0.1072,2.5992,YES
0.2444,1.5849,YES
0.3362,1.3826,NO
0.1579,1.5931,NO
0.1148,1.0916,NO
0.1112,0.7569,NO
0.3947,2.7448,YES
0.0957,2.8537,YES
0.1364,0.8916,NO
0.1056,0.8015,NO
0.0981,0.9866,NO
0.1058,0.4922,NO
0.1797,0.7543,NO
0.1526,1.7123,NO
0.1551,0.7701,NO
0.2811,2.2896,YES
0.0766,1.1988,NO
0.1126,2.3509,YES
0.0341,0.9347,NO
0.3399,2.6194,YES
0.0412,0.9938,NO
0.1212,0.4791,NO
0.0769,0.9885,NO
0.1235,0.909,NO
0.0802,0.7593,NO
0.1903,0.9226,NO
0.1119,0.7276,NO
0.1008,0.8165,NO
0.0886,0.7443,NO
0.1534,0.6481,NO
0.1331,1.263,NO
0.2865,1.021,NO
0.1512,0.5898,NO
0.1666,0.9129,NO
0.1465,0.3271,NO
0.0509,0.6633,NO
0.2187,1.82,NO
0.4574,3.6646,YES
0.1603,1.2984,NO
0.2015,1.6447,YES
0.205,0.8654,NO
0.2168,1.1386,NO
0.2136,0.3557,NO
0.1919,0.9579,NO
0.1533,1.1302,NO
0.1268,0.8815,NO
0.1947,0.6817,NO
0.1755,0.3028,NO
0.2202,0.8717,NO
0.4465,3.6748,YES
0.4252,3.8967,YES
0.3653,3.7507,YES
0.1771,2.8339999999999996,YES
0.1659,1.8436,NO
0.1927,2.9994,YES
0.1251,1.2332,NO
0.1303,0.9773,YES
0.1814,0.6158,YES
0.3356,1.6094,NO
0.1662,0.7126,NO
0.1507,0.6602,NO
0.1441,1.2153,NO
0.3435,1.1872,YES
0.1243,1.0939,YES
0.1731,1.2969,NO
0.0952,0.4447,NO
0.1364,1.3251,NO
0.0887,0.3404,NO
0.2289,0.7142,NO
0.2088,0.8288,NO
0.2075,0.5852,NO
0.1923,0.825,YES
0.0927,0.7504,NO
0.0821,0.9855,YES
0.0311,0.4047,NO
0.3081,0.86,YES
0.0406,0.6516,NO
0.1251,0.3458,NO
0.091,0.5589,NO
0.11800000000000001,0.7738,NO
0.1053,0.38299999999999995,NO
0.2201,1.4516,NO
0.1351,0.6105,NO
0.1328,0.8134,NO
0.0724,1.0225,NO
0.0244,0.3194,NO
0.1404,1.5579,YES
0.3348,3.5129,YES
0.2937,3.6251,YES
0.14300000000000002,1.1605,YES
0.0826,1.3047,NO
0.013000000000000001,0.5268,NO
0.2103,1.2767,YES
0.1395,0.4496,NO
0.1325,1.8232,YES
0.1443,0.405,NO
0.2165,0.5488,NO
0.1934,0.2844,NO
0.1934,0.4714,NO
0.0572,0.9266,NO
0.2318,3.3205,YES
0.0556,0.5775,NO
0.3609,3.3523,YES
0.1417,0.5254,NO
0.255,4.0191,YES
0.0522,0.8035,NO
0.0677,0.5293,NO
0.1439,0.8721,NO
0.0494,0.3597,NO
0.1715,1.5953,YES
0.0964,0.9333,NO
0.1343,1.1104,YES
0.1544,0.6114,NO
0.0732,0.5402,NO
0.1975,0.7440000000000001,NO
0.2582,0.7231,NO
0.1977,0.4308,NO
0.1701,0.5212,NO
0.1684,0.4099,NO
0.1225,0.5193,NO
0.1458,1.2042,NO
0.4028,3.1943,YES
0.1577,0.8293,NO
0.2904,1.4778,YES
0.1987,1.0001,NO
0.1756,1.2823,NO
0.1689,0.5528,NO
0.054000000000000006,0.9017,NO
0.1469,0.9621,NO
0.0547,0.6154,NO
0.1082,0.6023,NO
0.2019,0.2575,NO
0.1293,0.6895,NO
0.3897,3.14,YES
0.3612,3.5726,YES
0.2791,3.0187,YES
0.2894,2.576,YES
0.2226,1.2235,NO
0.1753,2.4954,YES
0.0979,0.8059,NO
0.0985,0.9462,NO
0.0774,0.4132,NO
0.1069,1.5043,YES
0.3647,3.5152,YES
0.2531,3.233,YES
0.1331,1.2383,YES
0.0885,1.1475,NO
0.0604,0.6068,NO
0.2068,1.3055,YES
0.2598,0.8744,NO
0.106,1.6764,YES
0.1459,0.5720000000000001,NO
0.2252,0.5403,NO
0.2571,0.536,NO
0.2375,0.4942,NO
0.1453,0.8858,NO
0.2245,2.8847,YES
0.141,0.6586,NO
0.2623,2.8947,YES
0.142,0.526,NO
0.2555,3.4723,YES
0.2049,1.2184,NO
0.2206,0.9339,NO
0.2228,1.4936,NO
0.1032,0.7637,NO
0.1461,1.6402,YES
0.1116,1.2241,NO
0.1326,1.2158,YES
0.1415,1.0849,NO
0.0745,0.7153,NO
0.2381,2.0,NO
0.19,1.7529,NO
0.1547,1.4179,NO
0.1997,1.4173,NO
0.1653,0.8207,NO
0.1536,0.7832,NO
0.1999,2.2358,NO
0.1989,2.7558,YES
0.2045,2.1952,NO
0.2447,1.4932,YES
0.2519,1.1668,NO
0.2036,1.1655,NO
0.2033,0.6978,NO
0.0533,1.07,NO
0.105,1.7728,NO
0.055999999999999994,1.3624,NO
0.1113,1.3214,NO
0.2256,0.679,NO
0.0989,1.7253,NO
0.1879,2.8744,YES
0.1445,3.2769,YES
0.1901,3.2165,YES
0.3108,2.5402,YES
0.2405,2.6501,NO
0.1657,2.5965,YES
0.1331,1.6480000000000001,NO
0.0949,0.6733,NO
0.1339,0.4252,NO
0.22399999999999998,1.2583,NO
0.1967,1.5417,NO
0.1436,1.1769,NO
0.2079,0.9516,NO
0.1339,0.376,NO
0.0967,0.3392,NO
0.2198,1.736,NO
0.3428,3.3478,YES
0.2344,1.5661,NO
0.1736,1.5881,YES
0.1331,0.6505,NO
0.0735,0.8812,NO
0.0647,0.1572,NO
0.204,0.8536,NO
0.1327,1.8909,NO
0.1655,0.8755,NO
0.31,1.3661,NO
0.1309,0.1667,NO
0.2819,1.7243,NO
0.4042,3.5282,YES
0.3296,3.6443,YES
0.4941,3.6552,YES
0.1783,2.6556,YES
0.193,2.2271,NO
0.2673,2.9321,YES
0.1726,1.1908,NO
0.1439,0.5764,NO
0.0769,0.4805,NO
0.1953,1.8135,NO
0.2342,1.7025,NO
0.2047,1.0876,NO
0.1823,1.4127,NO
0.1684,0.6122,NO
0.1204,0.569,NO
0.1751,1.9961,NO
0.3579,3.3798,YES
0.1828,1.6388,NO
0.2083,1.4801,YES
0.2252,0.546,NO
0.2041,0.9623,NO
0.2007,0.247,NO
0.0498,0.8078,NO
0.1415,1.4364,NO
0.0515,0.6755,NO
0.1207,1.3503,NO
0.1912,0.2234,NO
0.14,1.4944,NO
0.4038,3.4119,YES
0.3494,3.1944,YES
0.2799,3.3501,YES
0.2675,2.3434,YES
0.2206,2.0988,NO
0.2003,2.6315,YES
0.1168,1.6198,NO
0.0727,0.7411,NO
0.0714,0.4047,NO
0.10800000000000001,1.3728,NO
0.2886,1.5809,NO
0.1427,1.2381,NO
0.0855,1.2054,NO
0.0605,0.5401,NO
0.0532,0.5033,NO
0.1421,1.6635,NO
0.4397,3.1819,YES
0.0607,1.5266,NO
0.2347,1.3694,YES
0.2118,0.6568,NO
0.2048,0.8705,NO
0.2045,0.1795,NO
0.0849,0.8474,NO
0.1035,1.5452,NO
0.0824,0.8828,NO
0.0975,1.3212,NO
0.1702,0.2598,NO
0.1518,1.6395,NO
0.3372,3.2331,YES
0.3303,3.2662,YES
0.314,3.2717,YES
0.1257,2.1712,YES
0.1375,1.992,NO
0.1128,2.6226,YES
0.099,1.4219,NO
0.1069,1.2978,NO
0.0451,0.8622,NO
0.5095,4.4401,YES
0.1431,1.203,YES
0.1227,1.2415,YES
0.2847,3.8331,YES
0.2237,1.4246,NO
0.1065,1.1373,NO
0.3266,3.8995,YES
0.0974,1.0315,NO
0.3289,4.0898,YES
0.1059,0.5025,NO
0.2131,1.3695,NO
0.1496,1.3475,NO
0.1474,0.5468,NO
0.0902,0.8334,NO
0.0993,1.4991,YES
0.0875,1.2206,NO
0.2369,0.8224,YES
0.2129,0.8418,NO
0.1321,1.8622,YES
0.1271,1.2588,NO
0.08,1.3569,NO
0.3025,1.2438,NO
0.12,0.9716,NO
0.3399,4.305,YES
0.2516,1.0996,NO
0.2081,3.3567,YES
0.1799,1.0412,NO
0.1547,0.5747,NO
0.3595,4.2727,YES
