DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_96,Associated
0.0737,0.6946,NO
0.0652,0.3185,NO
0.1144,0.5691,NO
0.2164,1.3051,NO
0.0671,0.813,NO
0.0906,1.1927,NO
0.0589,0.4911,NO
0.0679,0.4652,NO
0.1689,0.9677,NO
0.2469,1.7817,YES
0.0616,0.7031,NO
0.33799999999999997,1.6185,YES
0.2427,0.7393,NO
0.2231,0.8162,NO
0.2223,0.2895,NO
0.1142,0.4788,NO
0.0706,1.2136,NO
0.1109,0.2192,NO
0.0747,0.8483,NO
0.2179,0.2166,NO
0.1147,0.9463,NO
0.0779,1.9933,YES
0.0804,2.0125,YES
0.1668,1.8935,YES
0.24,1.3551,YES
0.1573,0.7979,NO
0.0716,2.1385,YES
0.1205,0.8389,NO
0.1072,1.6353,YES
0.2444,0.9258,YES
0.3362,0.6539,NO
0.1579,0.8087,NO
0.1148,0.899,NO
0.1112,1.0586,NO
0.3947,1.0543,YES
0.0957,1.2909,YES
0.1364,0.7668,NO
0.1056,0.3718,NO
0.0981,0.7336,NO
0.1058,0.1327,NO
0.1797,0.4583,NO
0.1526,0.5532,NO
0.1551,0.2731,NO
0.2811,0.8531,YES
0.0766,0.7390000000000001,NO
0.1126,0.8168,YES
0.0341,0.7792,NO
0.3399,0.8229,YES
0.0412,0.6433,NO
0.1212,0.4059,NO
0.0769,0.5208,NO
0.1235,0.1664,NO
0.0802,0.1769,NO
0.1903,0.8031,NO
0.1119,0.5446,NO
0.1008,1.1087,NO
0.0886,1.2866,NO
0.1534,0.6559999999999999,NO
0.1331,0.8933,NO
0.2865,2.1757,NO
0.1512,1.1129,NO
0.1666,1.7401,NO
0.1465,0.7922,NO
0.0509,0.7343,NO
0.2187,0.9767,NO
0.4574,3.2396,YES
0.1603,0.711,NO
0.2015,2.529,YES
0.205,0.8675,NO
0.2168,1.0508,NO
0.2136,0.2162,NO
0.1919,0.6589,NO
0.1533,1.7797,NO
0.1268,0.5978,NO
0.1947,1.0153,NO
0.1755,0.3975,NO
0.2202,1.5032,NO
0.4465,3.4930000000000003,YES
0.4252,3.4877,YES
0.3653,3.5673,YES
0.1771,2.4783,YES
0.1659,1.2215,NO
0.1927,3.6936,YES
0.1251,1.291,NO
0.1303,2.8137,YES
0.1814,2.3083,YES
0.3356,1.2193,NO
0.1662,1.127,NO
0.1507,0.8804,NO
0.1441,1.6146,NO
0.3435,1.2136,YES
0.1243,2.3451,YES
0.1731,1.2961,NO
0.0952,1.249,NO
0.1364,1.0152,NO
0.0887,0.5106,NO
0.2289,0.3187,NO
0.2088,0.6109,NO
