DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_3,Associated
0.0737,0.1555,NO
0.0652,0.3734,NO
0.1144,0.6396,NO
0.2164,0.3313,NO
0.0671,0.1775,NO
0.0906,0.4482,NO
0.0589,0.3608,NO
0.0679,0.1459,NO
0.1689,0.3714,NO
0.2469,2.2101,YES
0.0616,0.6557,NO
0.33799999999999997,1.9097,YES
0.2427,0.0708,NO
0.2231,0.245,NO
0.2223,0.081,NO
0.1142,0.2808,NO
0.0706,0.5831,NO
0.1109,0.147,NO
0.0747,0.7459,NO
0.2179,0.2074,NO
0.1147,0.7998,NO
0.0779,1.913,YES
0.0804,2.4618,YES
0.1668,1.7425,YES
0.24,2.5118,YES
0.1573,0.5146,NO
0.0716,1.0631,YES
0.1205,0.7225,NO
0.1072,1.8596,YES
0.2444,1.7529,YES
0.3362,1.4831,NO
0.1579,0.5278,NO
0.1148,0.444,NO
0.1112,1.1732,NO
0.3947,1.9207,YES
0.0957,0.8690000000000001,YES
0.1364,1.1531,NO
0.1056,0.5041,NO
0.0981,1.2285,NO
0.1058,0.5456,NO
0.1797,0.1053,NO
0.1526,0.259,NO
0.1551,0.3964,NO
0.2811,1.8358,YES
0.0766,0.6523,NO
0.1126,1.9054,YES
0.0341,0.7614,NO
0.3399,1.7216,YES
0.0412,0.6373,NO
0.1212,0.5514,NO
0.0769,0.71,NO
0.1235,0.8686,NO
0.0802,0.8595,NO
0.1903,1.4123,NO
0.1119,0.8399,NO
0.1008,1.2791,NO
0.0886,0.222,NO
0.1534,0.6698,NO
0.1331,1.8848,NO
0.2865,1.0809,NO
0.1512,0.7011,NO
0.1666,1.6094,NO
0.1465,0.7667,NO
0.0509,0.2621,NO
0.2187,1.0791,NO
0.4574,3.7863,YES
0.1603,2.048,NO
0.2015,2.9636,YES
0.205,0.5119,NO
0.2168,0.4985,NO
0.2136,0.34700000000000003,NO
0.1919,0.5126,NO
0.1533,1.2256,NO
0.1268,0.1843,NO
0.1947,1.6524,NO
0.1755,0.303,NO
0.2202,1.9054,NO
0.4465,3.1971,YES
0.4252,3.7299,YES
0.3653,3.3622,YES
0.1771,3.8383,YES
0.1659,1.4125,NO
0.1927,2.648,YES
0.1251,1.6534,NO
0.1303,3.1463,YES
0.1814,2.5691,YES
0.3356,2.065,NO
0.1662,0.3264,NO
0.1507,0.2145,NO
0.1441,1.4028,NO
0.3435,3.4707,YES
0.1243,2.1367,YES
0.1731,0.9679,NO
0.0952,0.8737,NO
0.1364,1.5666,NO
0.0887,0.8301,NO
0.2289,0.9309999999999999,NO
0.2088,1.1238,NO
0.2075,1.2383,NO
0.1923,3.1127,YES
0.0927,0.5705,NO
0.0821,3.0577,YES
0.0311,0.6062,NO
0.3081,3.0942,YES
0.0406,0.4155,NO
0.1251,0.6934,NO
0.091,1.1765,NO
0.11800000000000001,1.2114,NO
0.1053,1.3319999999999999,NO
0.2201,1.4818,NO
0.1351,1.122,NO
0.1328,2.0347,NO
0.0724,0.5218,NO
0.0244,0.7004,NO
0.1404,2.1689,YES
0.3348,4.9086,YES
0.2937,3.8861,YES
0.14300000000000002,1.9651,YES
0.0826,0.7474,NO
0.013000000000000001,0.2712,NO
0.2103,2.693,YES
0.1395,0.5925,NO
0.1325,1.7463,YES
0.1443,0.5554,NO
0.2165,0.8197,NO
0.1934,0.7859,NO
0.1934,0.8429,NO
0.0572,0.3645,NO
0.2318,4.7082,YES
0.0556,0.3975,NO
0.3609,4.8821,YES
0.1417,0.789,NO
0.255,4.0202,YES
0.0522,1.2419,NO
0.0677,0.8169,NO
0.1439,1.1766,NO
0.0494,0.9231,NO
0.1715,2.3373,YES
0.0964,1.7983,NO
0.1343,2.1376,YES
0.1544,0.4196,NO
0.0732,0.9555,NO
0.1975,1.8773,NO
