DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_97,Associated
0.0737,0.3627,NO
0.0652,0.1719,NO
0.1144,0.3136,NO
0.2164,0.9658,NO
0.0671,0.5094,NO
0.0906,0.7424,NO
0.0589,0.5196,NO
0.0679,0.175,NO
0.1689,0.9062,NO
0.2469,1.5073,YES
0.0616,0.4319,NO
0.33799999999999997,1.8238,YES
0.2427,0.8204,NO
0.2231,1.1407,NO
0.2223,0.8398,NO
0.1142,0.2562,NO
0.0706,0.6342,NO
0.1109,0.3129,NO
0.0747,0.3854,NO
0.2179,0.384,NO
0.1147,0.536,NO
0.0779,1.781,YES
0.0804,1.6293,YES
0.1668,1.9463,YES
0.24,1.6763,YES
0.1573,0.5443,NO
0.0716,0.8497,YES
0.1205,0.4034,NO
0.1072,0.9864,YES
0.2444,1.5864,YES
0.3362,1.1197,NO
0.1579,0.5365,NO
0.1148,0.3471,NO
0.1112,1.0229,NO
0.3947,1.7921,YES
0.0957,1.8359999999999999,YES
0.1364,1.2032,NO
0.1056,0.3614,NO
0.0981,1.0195,NO
0.1058,0.4162,NO
0.1797,0.5836,NO
0.1526,0.7290000000000001,NO
0.1551,0.6225,NO
0.2811,1.6032,YES
0.0766,0.3281,NO
0.1126,1.8915,YES
0.0341,0.5594,NO
0.3399,1.9509999999999998,YES
0.0412,0.4077,NO
0.1212,0.4358,NO
0.0769,0.2886,NO
0.1235,0.5588,NO
0.0802,0.5551,NO
0.1903,1.2116,NO
0.1119,0.6033,NO
0.1008,1.1565,NO
0.0886,0.7448,NO
0.1534,0.5757,NO
0.1331,0.6582,NO
0.2865,1.8382,NO
0.1512,1.0723,NO
0.1666,1.6697,NO
0.1465,1.1787,NO
0.0509,0.5203,NO
0.2187,1.0248,NO
0.4574,3.0915,YES
0.1603,0.8046,NO
0.2015,3.1073,YES
0.205,0.4577,NO
0.2168,0.8376,NO
0.2136,0.3225,NO
0.1919,0.7646,NO
0.1533,1.6943,NO
0.1268,0.7572,NO
0.1947,1.0559,NO
0.1755,0.4582,NO
0.2202,1.5805,NO
0.4465,3.2783,YES
0.4252,3.5860000000000003,YES
0.3653,3.6233,YES
