DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_69,Associated
0.0737,1.2714,NO
0.0652,0.6656,NO
0.1144,1.8806,NO
0.2164,1.4113,NO
0.0671,1.494,NO
0.0906,2.0383,NO
0.0589,1.6929,NO
0.0679,1.0865,NO
0.1689,1.7085,NO
0.2469,2.8939,YES
0.0616,1.222,NO
0.33799999999999997,2.8002,YES
0.2427,0.8826,NO
0.2231,0.9178,NO
0.2223,0.5283,NO
0.1142,0.6912,NO
0.0706,1.1248,NO
0.1109,1.1155,NO
0.0747,1.0532,NO
0.2179,1.0809,NO
0.1147,0.8779,NO
0.0779,2.8509,YES
0.0804,3.6782,YES
0.1668,3.6599,YES
0.24,2.2796,YES
0.1573,1.0027,NO
0.0716,2.07,YES
0.1205,0.9725,NO
0.1072,2.2973,YES
0.2444,2.0545,YES
0.3362,0.3324,NO
0.1579,0.7856,NO
0.1148,0.7393,NO
0.1112,0.4244,NO
0.3947,3.1497,YES
0.0957,3.0625,YES
0.1364,0.342,NO
0.1056,0.5504,NO
0.0981,0.5144,NO
0.1058,0.7528,NO
0.1797,0.609,NO
0.1526,0.47600000000000003,NO
0.1551,0.1395,NO
0.2811,1.4542,YES
0.0766,0.6056,NO
0.1126,2.8754,YES
0.0341,0.7051,NO
0.3399,2.6082,YES
0.0412,0.4831,NO
0.1212,0.3872,NO
0.0769,1.0032,NO
0.1235,0.938,NO
0.0802,0.3669,NO
0.1903,0.5247,NO
0.1119,0.6439,NO
0.1008,0.4447,NO
0.0886,1.0548,NO
0.1534,0.7363,NO
0.1331,1.7094,NO
0.2865,2.1237,NO
0.1512,2.0234,NO
0.1666,1.5142,NO
0.1465,1.4959,NO
0.0509,0.9232,NO
0.2187,1.4888,NO
0.4574,3.5521,YES
0.1603,0.838,NO
0.2015,3.4961,YES
0.205,0.8038,NO
0.2168,1.2841,NO
0.2136,0.3561,NO
0.1919,0.9508,NO
0.1533,1.3714,NO
0.1268,1.1916,NO
0.1947,1.5085,NO
0.1755,0.9199,NO
0.2202,1.4856,NO
0.4465,3.2416,YES
0.4252,4.2701,YES
0.3653,4.2632,YES
0.1771,3.0055,YES
0.1659,0.5826,NO
0.1927,2.8259,YES
0.1251,0.4086,NO
0.1303,1.6464,YES
