DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_43,Associated
0.0737,0.8424,NO
0.0652,0.3112,NO
0.1144,0.6619,NO
0.2164,1.0063,NO
0.0671,0.6791,NO
0.0906,0.6368,NO
0.0589,0.7483,NO
0.0679,0.4105,NO
0.1689,0.9205,NO
0.2469,2.7027,YES
0.0616,0.4906,NO
0.33799999999999997,1.6691,YES
0.2427,0.531,NO
0.2231,0.3079,NO
0.2223,0.2004,NO
0.1142,0.5027,NO
0.0706,0.4464,NO
0.1109,0.3572,NO
0.0747,0.8059,NO
0.2179,0.3666,NO
0.1147,0.5806,NO
0.0779,3.3703,YES
0.0804,3.3455,YES
0.1668,2.7096,YES
0.24,2.438,YES
0.1573,0.8258,NO
0.0716,2.54,YES
0.1205,0.2968,NO
0.1072,1.3467,YES
0.2444,1.0378,YES
0.3362,0.4341,NO
0.1579,0.3959,NO
0.1148,0.4288,NO
0.1112,0.3961,NO
0.3947,0.4671,YES
0.0957,1.1253,YES
0.1364,0.3724,NO
0.1056,0.3859,NO
0.0981,0.1332,NO
0.1058,0.1404,NO
0.1797,0.4464,NO
0.1526,0.3792,NO
0.1551,0.2587,NO
0.2811,1.1215,YES
0.0766,0.2689,NO
0.1126,1.1893,YES
0.0341,0.3684,NO
0.3399,0.5338,YES
0.0412,0.2823,NO
0.1212,0.2672,NO
0.0769,0.2821,NO
0.1235,0.2731,NO
0.0802,0.1074,NO
0.1903,0.2141,NO
0.1119,0.3061,NO
0.1008,0.2003,NO
0.0886,0.5681,NO
0.1534,0.1497,NO
0.1331,1.0869,NO
0.2865,0.9154,NO
0.1512,0.5519,NO
0.1666,1.1367,NO
0.1465,0.6698,NO
0.0509,0.2531,NO
0.2187,1.3491,NO
0.4574,2.151,YES
0.1603,0.856,NO
0.2015,1.5577,YES
0.205,0.6945,NO
0.2168,0.4322,NO
0.2136,0.3367,NO
0.1919,0.3112,NO
0.1533,0.5442,NO
0.1268,0.2592,NO
0.1947,0.7811,NO
0.1755,0.2558,NO
0.2202,0.6345,NO
0.4465,2.8063,YES
0.4252,2.807,YES
0.3653,2.2685,YES
0.1771,2.3096,YES
0.1659,1.3009,NO
0.1927,2.0142,YES
0.1251,0.5582,NO
0.1303,1.4641,YES
0.1814,0.3589,YES
0.3356,0.4299,NO
0.1662,0.5003,NO
0.1507,0.36700000000000005,NO
0.1441,0.2973,NO
0.3435,0.3406,YES
0.1243,0.6809999999999999,YES
0.1731,0.4077,NO
0.0952,0.3739,NO
0.1364,0.2946,NO
0.0887,0.2503,NO
0.2289,0.3358,NO
0.2088,0.2388,NO
0.2075,0.2236,NO
0.1923,0.4998,YES
0.0927,0.3009,NO
0.0821,0.8392,YES
0.0311,0.3717,NO
0.3081,1.1602,YES
0.0406,0.1444,NO
0.1251,0.3181,NO
0.091,0.3521,NO
0.11800000000000001,0.34299999999999997,NO
0.1053,0.3509,NO
0.2201,0.4126,NO
0.1351,0.2991,NO
0.1328,0.3164,NO
0.0724,0.5749,NO
0.0244,0.1737,NO
0.1404,1.7378,YES
0.3348,1.7287,YES
0.2937,3.0983,YES
0.14300000000000002,1.5247,YES
0.0826,0.4331,NO
0.013000000000000001,0.2236,NO
0.2103,1.8291,YES
0.1395,0.6216,NO
0.1325,1.227,YES
0.1443,0.3992,NO
0.2165,0.4049,NO
0.1934,0.5439,NO
0.1934,0.0707,NO
0.0572,0.4205,NO
0.2318,2.1296,YES
0.0556,0.4419,NO
0.3609,2.9253,YES
0.1417,0.307,NO
0.255,1.7930000000000001,YES
