DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_86,Associated
0.0737,0.3172,NO
0.0652,0.0717,NO
0.1144,0.1626,NO
0.2164,0.4333,NO
0.0671,0.3702,NO
0.0906,0.5529,NO
0.0589,0.4033,NO
0.0679,0.1521,NO
0.1689,0.5408,NO
0.2469,1.1124,YES
0.0616,0.35200000000000004,NO
0.33799999999999997,0.9704,YES
0.2427,0.4249,NO
0.2231,0.2646,NO
0.2223,0.2453,NO
0.1142,0.1266,NO
0.0706,0.6853,NO
0.1109,0.182,NO
0.0747,0.4146,NO
0.2179,0.1855,NO
0.1147,0.3729,NO
0.0779,0.6101,YES
0.0804,1.2293,YES
0.1668,1.2487,YES
0.24,0.9373,YES
0.1573,0.528,NO
0.0716,0.4172,YES
0.1205,0.368,NO
0.1072,1.5929,YES
0.2444,1.236,YES
0.3362,0.4682,NO
0.1579,0.0586,NO
0.1148,0.0951,NO
0.1112,0.301,NO
0.3947,1.5671,YES
0.0957,1.6687,YES
0.1364,0.3805,NO
0.1056,0.2047,NO
0.0981,0.1246,NO
0.1058,0.2417,NO
0.1797,0.4839,NO
0.1526,0.3143,NO
0.1551,0.3675,NO
0.2811,1.5562,YES
0.0766,0.3796,NO
0.1126,1.8355,YES
0.0341,0.3838,NO
0.3399,2.3023,YES
0.0412,0.3271,NO
0.1212,0.1033,NO
0.0769,0.5419,NO
0.1235,0.2002,NO
0.0802,0.1792,NO
0.1903,0.2827,NO
0.1119,0.2753,NO
0.1008,0.3324,NO
0.0886,0.3791,NO
0.1534,0.1441,NO
0.1331,0.2942,NO
0.2865,0.2161,NO
0.1512,0.2867,NO
0.1666,0.7772,NO
0.1465,0.2574,NO
0.0509,0.1831,NO
0.2187,0.9144,NO
0.4574,2.352,YES
0.1603,0.6431,NO
0.2015,2.4589,YES
0.205,0.4652,NO
0.2168,0.3642,NO
0.2136,0.0783,NO
0.1919,0.40700000000000003,NO
0.1533,0.8444,NO
0.1268,0.308,NO
0.1947,0.3228,NO
0.1755,0.1929,NO
0.2202,0.341,NO
0.4465,0.8676,YES
0.4252,2.6113,YES
0.3653,1.2715,YES
0.1771,2.4336,YES
0.1659,0.6632,NO
0.1927,0.7319,YES
0.1251,0.6069,NO
0.1303,0.39299999999999996,YES
0.1814,0.2592,YES
0.3356,0.2635,NO
0.1662,0.305,NO
0.1507,0.2433,NO
0.1441,0.6578,NO
0.3435,0.3865,YES
0.1243,0.4678,YES
0.1731,0.5621,NO
0.0952,0.2832,NO
0.1364,0.5062,NO
0.0887,0.27399999999999997,NO
0.2289,0.1381,NO
0.2088,0.1433,NO
0.2075,0.0691,NO
0.1923,0.3307,YES
0.0927,0.2303,NO
0.0821,0.4545,YES
0.0311,0.2134,NO
0.3081,0.5911,YES
0.0406,0.2716,NO
0.1251,0.1376,NO
0.091,0.3316,NO
0.11800000000000001,0.2856,NO
0.1053,0.2358,NO
0.2201,0.4964,NO
0.1351,0.2382,NO
0.1328,0.4899,NO
0.0724,0.2766,NO
0.0244,0.0504,NO
0.1404,0.3597,YES
0.3348,1.5117,YES
0.2937,1.9865,YES
0.14300000000000002,1.5359,YES
0.0826,0.2921,NO
0.013000000000000001,0.183,NO
0.2103,0.6721,YES
0.1395,0.2929,NO
0.1325,0.7915,YES
0.1443,0.3851,NO
0.2165,0.2167,NO
0.1934,0.4282,NO
0.1934,0.0718,NO
0.0572,0.0947,NO
0.2318,1.3238,YES
0.0556,0.1589,NO
0.3609,1.3493,YES
0.1417,0.3069,NO
0.255,1.8155,YES
0.0522,0.1787,NO
0.0677,0.3266,NO
0.1439,0.5583,NO
0.0494,0.3559,NO
0.1715,0.716,YES
0.0964,0.3735,NO
0.1343,1.3359999999999999,YES
0.1544,0.4649,NO
0.0732,0.2947,NO
0.1975,0.1519,NO
0.2582,0.3771,NO
0.1977,0.2744,NO
0.1701,0.7951,NO
0.1684,0.32299999999999995,NO
0.1225,0.3246,NO
0.1458,0.7753,NO
0.4028,1.5464,YES
0.1577,0.6228,NO
0.2904,2.0481,YES
0.1987,0.3792,NO
0.1756,0.345,NO
0.1689,0.2087,NO
0.054000000000000006,0.4763,NO
0.1469,0.7311,NO
0.0547,0.3967,NO
0.1082,0.5386,NO
0.2019,0.2998,NO
