DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_75,Associated
0.0737,0.065,NO
0.0652,0.1065,NO
0.1144,0.6638,NO
0.2164,0.29100000000000004,NO
0.0671,0.3566,NO
0.0906,0.2955,NO
0.0589,0.3616,NO
0.0679,0.0904,NO
0.1689,0.522,NO
0.2469,2.571,YES
0.0616,0.493,NO
0.33799999999999997,1.7938,YES
0.2427,0.7479,NO
0.2231,0.7401,NO
0.2223,0.1752,NO
0.1142,0.023,NO
0.0706,0.3566,NO
0.1109,0.2487,NO
0.0747,0.4798,NO
0.2179,0.1264,NO
0.1147,0.1684,NO
0.0779,1.8452,YES
0.0804,1.0346,YES
0.1668,2.0584,YES
0.24,0.9264,YES
0.1573,0.3916,NO
0.0716,2.2019,YES
0.1205,0.6471,NO
0.1072,0.265,YES
0.2444,0.2774,YES
0.3362,0.6007,NO
0.1579,0.2795,NO
0.1148,0.1996,NO
0.1112,0.2853,NO
0.3947,0.7005,YES
0.0957,0.2669,YES
0.1364,0.4551,NO
0.1056,0.1215,NO
0.0981,0.1577,NO
0.1058,0.0664,NO
0.1797,0.3708,NO
0.1526,0.3584,NO
0.1551,0.1306,NO
0.2811,0.5225,YES
0.0766,0.0851,NO
0.1126,0.561,YES
0.0341,0.2114,NO
0.3399,0.6407,YES
0.0412,0.0888,NO
0.1212,0.0771,NO
0.0769,0.1759,NO
0.1235,0.171,NO
0.0802,0.07400000000000001,NO
0.1903,0.4199,NO
0.1119,0.253,NO
0.1008,0.3345,NO
0.0886,0.1928,NO
0.1534,0.1333,NO
0.1331,0.7126,NO
0.2865,0.5897,NO
0.1512,0.3778,NO
0.1666,0.2884,NO
0.1465,0.5965,NO
0.0509,0.155,NO
0.2187,0.4565,NO
0.4574,3.4972,YES
0.1603,0.495,NO
0.2015,3.2039,YES
0.205,0.5783,NO
0.2168,0.745,NO
0.2136,0.1376,NO
0.1919,0.0975,NO
0.1533,0.5768,NO
0.1268,0.4567,NO
0.1947,0.9114,NO
0.1755,0.3193,NO
0.2202,0.4406,NO
0.4465,2.7678,YES
0.4252,1.5201,YES
0.3653,3.3898,YES
0.1771,2.3349,YES
0.1659,0.4474,NO
0.1927,2.4417,YES
0.1251,0.4621,NO
0.1303,0.3696,YES
0.1814,0.4247,YES
0.3356,0.8553,NO
0.1662,0.2106,NO
0.1507,0.1272,NO
0.1441,0.3577,NO
0.3435,1.3625,YES
0.1243,0.3113,YES
0.1731,0.5691,NO
0.0952,0.3949,NO
0.1364,0.2629,NO
0.0887,0.3838,NO
0.2289,0.3481,NO
0.2088,0.4051,NO
0.2075,0.1362,NO
0.1923,0.7544,YES
0.0927,0.1515,NO
0.0821,1.212,YES
0.0311,0.4058,NO
0.3081,1.2403,YES
0.0406,0.1569,NO
0.1251,0.4035,NO
0.091,0.2143,NO
0.11800000000000001,0.4844,NO
0.1053,0.3356,NO
0.2201,0.5994,NO
0.1351,0.4978,NO
0.1328,0.3741,NO
0.0724,0.2756,NO
0.0244,0.1719,NO
0.1404,2.1898,YES
0.3348,3.3993,YES
0.2937,2.5036,YES
0.14300000000000002,0.9505,YES
0.0826,0.434,NO
0.013000000000000001,0.1376,NO
0.2103,2.1064,YES
0.1395,0.5186,NO
0.1325,0.4919,YES
0.1443,0.4508,NO
0.2165,0.6146,NO
0.1934,0.5968,NO
0.1934,0.2736,NO
0.0572,0.2766,NO
0.2318,1.8005,YES
0.0556,0.3047,NO
0.3609,3.0139,YES
0.1417,0.3605,NO
0.255,1.1963,YES
0.0522,0.531,NO
0.0677,0.5145,NO
0.1439,0.723,NO
0.0494,0.4651,NO
0.1715,1.3013,YES
0.0964,0.857,NO
0.1343,1.5207,YES
0.1544,0.3763,NO
0.0732,0.2753,NO
0.1975,0.9847,NO
0.2582,0.3369,NO
0.1977,0.3329,NO
0.1701,0.5135,NO
0.1684,0.5752,NO
0.1225,0.4057,NO
0.1458,0.6631,NO
0.4028,2.9965,YES
0.1577,0.6187,NO
0.2904,2.7103,YES
0.1987,0.3654,NO
0.1756,0.56,NO
0.1689,0.0705,NO
0.054000000000000006,0.3936,NO
0.1469,0.4606,NO
0.0547,0.37,NO
0.1082,0.7315,NO
0.2019,0.3267,NO
0.1293,0.3483,NO
0.3897,2.2984,YES
0.3612,1.4422,YES
0.2791,2.8976,YES
0.2894,1.8355,YES
0.2226,0.8543,NO
0.1753,2.4362,YES
0.0979,0.5244,NO
0.0985,0.2726,NO
0.0774,0.1787,NO
