DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_49,Associated
0.0737,0.2201,NO
0.0652,0.2805,NO
0.1144,0.6778,NO
0.2164,0.4433,NO
0.0671,0.4443,NO
0.0906,0.5765,NO
0.0589,0.6096,NO
0.0679,0.1672,NO
0.1689,0.6332,NO
0.2469,0.866,YES
0.0616,0.5303,NO
0.33799999999999997,0.6242,YES
0.2427,0.6684,NO
0.2231,0.3331,NO
0.2223,0.4655,NO
0.1142,0.3431,NO
0.0706,0.3402,NO
0.1109,0.2917,NO
0.0747,0.3708,NO
0.2179,0.1167,NO
0.1147,0.3021,NO
0.0779,0.7873,YES
0.0804,1.2128,YES
0.1668,1.9535,YES
0.24,1.6852,YES
0.1573,0.7342,NO
0.0716,1.7945,YES
0.1205,0.5017,NO
0.1072,0.6301,YES
0.2444,0.4351,YES
0.3362,0.3243,NO
0.1579,0.4888,NO
0.1148,0.5856,NO
0.1112,0.5015,NO
0.3947,1.4938,YES
0.0957,0.5557,YES
0.1364,0.3715,NO
0.1056,0.2218,NO
0.0981,0.2107,NO
0.1058,0.154,NO
0.1797,0.3011,NO
0.1526,0.2076,NO
0.1551,0.2613,NO
0.2811,1.5827,YES
0.0766,0.3221,NO
0.1126,1.1687,YES
0.0341,0.2462,NO
0.3399,0.574,YES
0.0412,0.5667,NO
0.1212,0.2739,NO
0.0769,0.4343,NO
0.1235,0.3665,NO
0.0802,0.184,NO
0.1903,0.5426,NO
0.1119,0.2464,NO
0.1008,0.47600000000000003,NO
0.0886,0.4178,NO
0.1534,0.0844,NO
0.1331,0.5658,NO
0.2865,0.5737,NO
0.1512,0.4028,NO
0.1666,0.8907,NO
0.1465,0.3365,NO
0.0509,0.1165,NO
0.2187,0.7503,NO
0.4574,1.7254,YES
0.1603,0.5428,NO
0.2015,1.3075,YES
0.205,0.4193,NO
0.2168,0.4209,NO
0.2136,0.2679,NO
0.1919,0.2109,NO
0.1533,0.3167,NO
0.1268,0.1767,NO
0.1947,0.5914,NO
0.1755,0.0639,NO
0.2202,0.5181,NO
0.4465,1.9143,YES
0.4252,2.7194,YES
0.3653,3.0089,YES
0.1771,2.0031,YES
0.1659,0.7087,NO
0.1927,2.2555,YES
0.1251,0.4722,NO
0.1303,0.6058,YES
0.1814,0.3697,YES
0.3356,0.4605,NO
0.1662,0.215,NO
0.1507,0.3043,NO
0.1441,0.6426,NO
0.3435,1.3405,YES
0.1243,0.5273,YES
0.1731,0.3041,NO
0.0952,0.2354,NO
0.1364,0.3845,NO
0.0887,0.1379,NO
0.2289,0.536,NO
0.2088,0.2718,NO
0.2075,0.5163,NO
0.1923,1.4627,YES
0.0927,0.2744,NO
0.0821,1.1482,YES
0.0311,0.136,NO
0.3081,0.535,YES
0.0406,0.1263,NO
0.1251,0.2526,NO
0.091,0.4083,NO
0.11800000000000001,0.4304,NO
0.1053,0.2061,NO
0.2201,0.4536,NO
0.1351,0.2877,NO
0.1328,0.4945,NO
0.0724,0.4079,NO
0.0244,0.0591,NO
0.1404,0.5542,YES
0.3348,2.1388,YES
0.2937,2.8125,YES
0.14300000000000002,0.6397,YES
0.0826,0.5759,NO
0.013000000000000001,0.2944,NO
0.2103,1.2331,YES
0.1395,0.1965,NO
0.1325,0.5928,YES
0.1443,0.1742,NO
0.2165,0.6947,NO
0.1934,0.3824,NO
0.1934,0.2393,NO
0.0572,0.2976,NO
0.2318,2.0707,YES
0.0556,0.2757,NO
0.3609,1.3948,YES
0.1417,0.231,NO
0.255,3.1616,YES
0.0522,0.5286,NO
0.0677,0.5983,NO
0.1439,0.6607,NO
0.0494,0.4173,NO
0.1715,1.4626,YES
0.0964,0.7372,NO
0.1343,0.6478,YES
0.1544,0.4276,NO
0.0732,0.0944,NO
0.1975,0.6691,NO
0.2582,0.691,NO
0.1977,0.3819,NO
0.1701,0.7335,NO
0.1684,0.4898,NO
0.1225,0.10400000000000001,NO
0.1458,0.6828,NO
0.4028,1.594,YES
0.1577,0.5285,NO
0.2904,0.9844,YES
0.1987,0.5126,NO
0.1756,0.4191,NO
0.1689,0.2431,NO
0.054000000000000006,0.1764,NO
0.1469,0.2633,NO
0.0547,0.1504,NO
0.1082,0.74,NO
0.2019,0.0723,NO
0.1293,0.5436,NO
0.3897,2.4135,YES
0.3612,2.8989999999999996,YES
0.2791,3.6108,YES
0.2894,2.6706,YES
0.2226,0.7324,NO
0.1753,2.8573,YES
0.0979,0.7333,NO
0.0985,0.3649,NO
0.0774,0.0305,NO
0.1069,0.3517,YES
0.3647,1.8503,YES
0.2531,1.3689,YES
0.1331,0.6929,YES
0.0885,0.4302,NO
0.0604,0.0586,NO
0.2068,0.5408,YES
0.2598,0.2839,NO
0.106,0.5105,YES
0.1459,0.1764,NO
0.2252,0.3985,NO
0.2571,0.4035,NO
0.2375,0.0407,NO
0.1453,0.1769,NO
0.2245,1.7203,YES
0.141,0.155,NO
0.2623,1.6462,YES
0.142,0.0624,NO
0.2555,2.7077,YES
0.2049,0.5804,NO
0.2206,0.5141,NO
0.2228,0.7673,NO
0.1032,0.2518,NO
0.1461,0.9152,YES
0.1116,0.3972,NO
0.1326,0.6264,YES
0.1415,0.3391,NO
0.0745,0.2536,NO
0.2381,0.5224,NO
0.19,0.2202,NO
0.1547,0.3682,NO
0.1997,0.7708,NO
0.1653,0.4545,NO
0.1536,0.2769,NO
0.1999,0.57,NO
0.1989,1.2830000000000001,YES
0.2045,0.2606,NO
0.2447,1.1638,YES
0.2519,0.4314,NO
0.2036,0.4254,NO
0.2033,0.3298,NO
0.0533,0.3853,NO
0.105,0.267,NO
0.055999999999999994,0.2395,NO
0.1113,0.2924,NO
0.2256,0.2694,NO
0.0989,0.3843,NO
0.1879,0.7639,YES
0.1445,1.5865,YES
0.1901,1.7996,YES
0.3108,1.5686,YES
0.2405,0.7315,NO
0.1657,1.6955,YES
0.1331,0.6229,NO
0.0949,0.3649,NO
0.1339,0.1936,NO
0.22399999999999998,0.3129,NO
0.1967,0.6973,NO
0.1436,0.5912,NO
0.2079,0.5583,NO
0.1339,0.4964,NO
0.0967,0.2071,NO
0.2198,0.6688,NO
0.3428,1.4962,YES
0.2344,0.3092,NO
0.1736,1.2059,YES
0.1331,0.2546,NO
0.0735,0.3159,NO
0.0647,0.1416,NO
0.204,0.3381,NO
0.1327,0.4058,NO
0.1655,0.2105,NO
0.31,0.6563,NO
0.1309,0.1437,NO
0.2819,0.7731,NO
0.4042,1.2746,YES
0.3296,2.0901,YES
0.4941,2.3651,YES
0.1783,1.8862,YES
0.193,0.53,NO
0.2673,1.9824,YES
0.1726,0.4185,NO
0.1439,0.282,NO
0.0769,0.0708,NO
0.1953,0.2763,NO
0.2342,0.5769,NO
0.2047,0.4205,NO
0.1823,0.4711,NO
0.1684,0.3361,NO
0.1204,0.1145,NO
0.1751,0.7143,NO
0.3579,1.4188,YES
0.1828,0.2674,NO
0.2083,1.1772,YES
0.2252,0.3717,NO
0.2041,0.3448,NO
0.2007,0.2892,NO
0.0498,0.102,NO
0.1415,0.1949,NO
0.0515,0.1468,NO
0.1207,0.4483,NO
0.1912,0.0186,NO
0.14,0.5401,NO
0.4038,1.1751,YES
0.3494,1.9761,YES
0.2799,2.226,YES
0.2675,1.8776,YES
0.2206,0.5591,NO
0.2003,1.9713,YES
0.1168,0.39399999999999996,NO
0.0727,0.5277,NO
0.0714,0.2627,NO
0.10800000000000001,0.5174,NO
0.2886,0.8552,NO
0.1427,0.7435,NO
0.0855,0.6953,NO
0.0605,0.7965,NO
0.0532,0.3195,NO
0.1421,0.8964,NO
0.4397,1.5291,YES
0.0607,0.6343,NO
0.2347,0.8931,YES
0.2118,0.5962,NO
0.2048,0.3845,NO
0.2045,0.2813,NO
0.0849,0.6134,NO
0.1035,0.3806,NO
0.0824,0.3185,NO
0.0975,0.7371,NO
0.1702,0.2656,NO
0.1518,0.7454,NO
0.3372,2.4441,YES
0.3303,2.8613,YES
0.314,3.5316,YES
0.1257,2.6144,YES
0.1375,0.7307,NO
0.1128,2.8216,YES
0.099,0.61,NO
0.1069,0.2852,NO
0.0451,0.3441,NO
0.5095,3.1842,YES
0.1431,1.3831,YES
0.1227,1.5985,YES
0.2847,5.0223,YES
0.2237,0.4431,NO
0.1065,0.4895,NO
0.3266,3.7932,YES
0.0974,0.5667,NO
0.3289,2.464,YES
0.1059,0.2924,NO
0.2131,1.4953,NO
0.1496,0.74,NO
0.1474,0.7594,NO
0.0902,0.6655,NO
0.0993,1.1429,YES
0.0875,0.4323,NO
0.2369,0.9976,YES
0.2129,0.5596,NO
0.1321,1.5683,YES
0.1271,0.7644,NO
0.08,1.0599,NO
0.3025,1.6422,NO
0.12,0.7396,NO
0.3399,3.6289999999999996,YES
0.2516,1.5519999999999998,NO
0.2081,3.4838,YES
0.1799,0.0975,NO
0.1547,0.1346,NO
0.3595,0.7918,YES
0.2156,0.2704,NO
0.1535,0.4396,NO
0.4159,1.9064,YES
0.1827,0.1833,NO
0.1097,0.168,NO
0.5448,1.4045,YES
0.191,0.2921,NO
0.4381,0.9045,YES
0.1528,0.1603,NO
0.3264,0.7412,NO
0.3203,0.2535,NO
0.2648,0.4824,NO
0.171,0.3221,NO
0.21899999999999997,0.4398,NO
0.1398,0.1315,NO
0.3673,0.3371,NO
0.1451,0.2134,NO
0.2637,0.449,NO
0.1991,0.3051,NO
0.1784,0.4189,NO
0.3767,0.4814,NO
0.1917,0.1607,NO
0.3794,0.9195,YES
0.3359,0.3424,NO
0.2874,1.5808,YES
0.0798,0.4741,NO
0.0364,0.1248,NO
0.2475,1.0512,YES
0.2794,2.4098,YES
0.2232,3.4797,YES
0.2213,1.7730000000000001,YES
0.1233,0.7647,NO
0.0474,0.2282,NO
0.2799,1.9103,YES
0.2328,0.424,NO
0.2608,0.7443,YES
0.1095,0.249,NO
0.2365,1.0995,NO
0.2061,0.5373,NO
0.2048,0.563,NO
0.0456,0.4208,NO
0.1795,2.3319,YES
0.0442,0.4232,NO
0.27,1.7702,YES
0.1224,0.2266,NO
0.1913,3.8147,YES
0.2397,0.7683,NO
0.2111,0.9908,NO
0.2935,0.8893,NO
0.1155,0.3371,NO
0.243,2.1705,YES
0.1959,0.6905,NO
0.198,1.5812,YES
0.1636,0.0819,NO
0.1646,0.0643,NO
0.3881,0.7333,YES
0.1762,0.1315,NO
0.1649,0.4189,NO
0.4197,1.3858,YES
0.1681,0.1052,NO
0.153,0.1146,NO
0.4738,1.0842,YES
0.159,0.1793,NO
0.493,1.3199,YES
0.1456,0.1158,NO
0.2244,0.5705,NO
0.1542,0.1697,NO
0.1277,0.2444,NO
0.1775,0.193,NO
0.2106,0.4169,NO
0.1654,0.0729,NO
0.3557,0.2267,NO
0.0902,0.163,NO
0.2663,0.2624,NO
0.2218,0.4428,NO
0.1764,0.527,NO
0.3901,0.6841,NO
0.21600000000000003,0.1413,NO
0.402,1.1126,YES
0.3584,0.5576,NO
0.3239,1.1961,YES
0.0467,0.2878,NO
0.0184,0.122,NO
0.0544,0.2736,YES
0.1967,0.8420000000000001,YES
0.1251,0.871,YES
0.0526,0.4931,YES
0.0389,0.355,NO
0.0098,0.1277,NO
0.1204,0.4101,YES
0.1152,0.152,NO
0.0434,0.1935,YES
0.0994,0.1406,NO
0.171,0.4312,NO
0.1733,0.3708,NO
0.1785,0.2116,NO
0.0632,0.2446,NO
0.1652,0.8137,YES
0.0614,0.10800000000000001,NO
