DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_5,Associated
0.0737,0.7829,NO
0.0652,0.6234,NO
0.1144,0.4016,NO
0.2164,1.357,NO
0.0671,0.9109,NO
0.0906,1.0915,NO
0.0589,0.8045,NO
0.0679,0.7809999999999999,NO
0.1689,1.2175,NO
0.2469,3.1949,YES
0.0616,1.4562,NO
0.33799999999999997,4.0885,YES
0.2427,0.7349,NO
0.2231,0.8381,NO
0.2223,0.8059999999999999,NO
0.1142,0.9764,NO
0.0706,1.78,NO
0.1109,0.3327,NO
0.0747,0.9204,NO
0.2179,0.9179999999999999,NO
0.1147,0.7818,NO
0.0779,4.1168,YES
0.0804,3.708,YES
0.1668,3.4707,YES
0.24,3.6327,YES
0.1573,0.562,NO
0.0716,2.235,YES
0.1205,0.6759,NO
0.1072,1.6528,YES
0.2444,1.6842,YES
0.3362,1.5554,NO
0.1579,0.701,NO
0.1148,0.5682,NO
0.1112,1.3286,NO
0.3947,1.9404,YES
0.0957,2.4778,YES
0.1364,1.1801,NO
0.1056,0.6062,NO
0.0981,1.1345,NO
0.1058,0.8812,NO
0.1797,0.3064,NO
0.1526,0.3413,NO
0.1551,0.4403,NO
0.2811,1.7369999999999999,YES
0.0766,1.0031,NO
0.1126,1.7058,YES
0.0341,0.83,NO
0.3399,2.3743,YES
0.0412,0.5573,NO
0.1212,0.9707,NO
0.0769,0.8404,NO
0.1235,0.7695,NO
0.0802,0.8590000000000001,NO
0.1903,1.0272,NO
0.1119,0.6093,NO
0.1008,0.9902,NO
0.0886,0.5609,NO
0.1534,0.2431,NO
0.1331,0.7405,NO
0.2865,1.7418,NO
0.1512,1.5554,NO
0.1666,1.7115,NO
0.1465,0.4903,NO
0.0509,0.3449,NO
0.2187,1.7631,NO
0.4574,3.1383,YES
0.1603,1.9729,NO
0.2015,3.8645,YES
0.205,0.5049,NO
0.2168,0.5194,NO
0.2136,0.4356,NO
0.1919,0.5241,NO
0.1533,2.2279,NO
0.1268,0.0829,NO
0.1947,1.5693,NO
0.1755,0.601,NO
0.2202,1.3514,NO
0.4465,4.1395,YES
0.4252,3.6107,YES
0.3653,3.8362,YES
0.1771,3.5621,YES
0.1659,1.0624,NO
0.1927,2.1874,YES
0.1251,1.213,NO
0.1303,1.9007,YES
0.1814,2.101,YES
0.3356,2.1921,NO
0.1662,1.7631,NO
0.1507,1.2225,NO
0.1441,2.2162,NO
0.3435,2.4109,YES
0.1243,2.7877,YES
0.1731,1.9836,NO
0.0952,1.0506,NO
0.1364,1.7297,NO
0.0887,1.2926,NO
0.2289,0.9458,NO
0.2088,1.0039,NO
0.2075,1.2303,NO
0.1923,2.0157,YES
0.0927,1.7289,NO
0.0821,1.9274,YES
0.0311,1.7089,NO
0.3081,3.2097,YES
0.0406,1.3231,NO
0.1251,1.555,NO
0.091,0.9977,NO
0.11800000000000001,1.2767,NO
0.1053,1.4086,NO
0.2201,1.9711,NO
0.1351,0.8044,NO
0.1328,1.9408,NO
0.0724,0.59,NO
0.0244,0.9309,NO
0.1404,1.3764,YES
0.3348,4.3776,YES
0.2937,4.271,YES
0.14300000000000002,1.9506,YES
0.0826,0.7527,NO
0.013000000000000001,0.4594,NO
0.2103,2.4939,YES
0.1395,0.7361,NO
0.1325,1.6527,YES
0.1443,0.384,NO
