DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_60,Associated
0.0737,0.4531,NO
0.0652,0.2028,NO
0.1144,0.6411,NO
0.2164,1.0619,NO
0.0671,0.5887,NO
0.0906,0.7665,NO
0.0589,0.7028,NO
0.0679,0.4312,NO
0.1689,0.6873,NO
0.2469,1.8335,YES
0.0616,0.9259999999999999,NO
0.33799999999999997,1.8090000000000002,YES
0.2427,0.501,NO
0.2231,0.5553,NO
0.2223,0.4466,NO
0.1142,0.4702,NO
0.0706,0.9578,NO
0.1109,0.457,NO
0.0747,0.7593,NO
0.2179,0.4859,NO
0.1147,0.7987,NO
0.0779,1.5115,YES
0.0804,2.0515,YES
0.1668,1.3688,YES
0.24,1.7641,YES
0.1573,0.7308,NO
0.0716,0.7898,YES
0.1205,0.6479,NO
0.1072,3.255,YES
0.2444,1.0926,YES
0.3362,1.0068,NO
0.1579,0.1539,NO
0.1148,0.1627,NO
0.1112,0.9434,NO
0.3947,1.8906,YES
0.0957,2.0782,YES
0.1364,1.0516,NO
0.1056,0.3405,NO
0.0981,0.8913,NO
0.1058,0.3037,NO
0.1797,0.6363,NO
0.1526,0.5384,NO
0.1551,0.7261,NO
0.2811,1.6226,YES
0.0766,0.3949,NO
0.1126,3.0044,YES
0.0341,0.1096,NO
0.3399,3.2407,YES
0.0412,0.2875,NO
0.1212,0.429,NO
0.0769,0.722,NO
0.1235,0.536,NO
0.0802,0.4394,NO
0.1903,0.7633,NO
0.1119,0.1778,NO
0.1008,0.8811,NO
0.0886,0.4105,NO
0.1534,0.4261,NO
0.1331,1.1907,NO
0.2865,1.6211,NO
0.1512,1.1305,NO
0.1666,0.8585,NO
0.1465,1.2653,NO
0.0509,0.35600000000000004,NO
0.2187,1.2489,NO
0.4574,3.3232,YES
0.1603,1.4194,NO
0.2015,3.1593,YES
0.205,0.569,NO
0.2168,0.8282,NO
0.2136,0.5941,NO
0.1919,0.7325,NO
0.1533,1.5888,NO
0.1268,0.4077,NO
0.1947,1.3685,NO
0.1755,0.3914,NO
0.2202,1.1555,NO
0.4465,3.1869,YES
0.4252,3.5821,YES
0.3653,2.6475,YES
0.1771,2.9635,YES
0.1659,0.8290000000000001,NO
0.1927,1.8451,YES
0.1251,0.9779,NO
0.1303,3.2821,YES
0.1814,1.2987,YES
0.3356,1.3074,NO
0.1662,0.9207,NO
0.1507,0.8312,NO
0.1441,1.1904,NO
0.3435,2.095,YES
0.1243,2.156,YES
0.1731,1.4201,NO
0.0952,0.7974,NO
0.1364,1.6929,NO
0.0887,0.8587,NO
0.2289,0.613,NO
0.2088,0.3078,NO
0.2075,0.469,NO
0.1923,1.632,YES
0.0927,1.1923,NO
0.0821,2.9911,YES
0.0311,1.0715,NO
0.3081,3.2327,YES
0.0406,0.8403,NO
0.1251,1.187,NO
0.091,1.2639,NO
0.11800000000000001,1.0929,NO
0.1053,0.8435,NO
0.2201,1.2018,NO
0.1351,1.0595,NO
0.1328,1.3669,NO
0.0724,0.1971,NO
0.0244,0.465,NO
0.1404,1.5236,YES
0.3348,4.1441,YES
0.2937,4.1718,YES
0.14300000000000002,1.9106,YES
0.0826,1.036,NO
0.013000000000000001,0.1421,NO
0.2103,1.6130000000000002,YES
0.1395,0.6776,NO
0.1325,1.7696,YES
0.1443,0.6935,NO
0.2165,0.8681,NO
0.1934,0.7384,NO
0.1934,0.9993,NO
0.0572,0.4412,NO
0.2318,5.0302,YES
0.0556,0.2926,NO
0.3609,4.2724,YES
0.1417,0.1989,NO
0.255,4.8253,YES
0.0522,0.9044,NO
0.0677,0.9245,NO
0.1439,1.042,NO
0.0494,1.0511,NO
0.1715,1.7306,YES
0.0964,0.3611,NO
0.1343,2.1912,YES
0.1544,0.7367,NO
0.0732,0.6773,NO
0.1975,1.2326,NO
0.2582,1.3441,NO
0.1977,1.0032,NO
0.1701,0.8777,NO
0.1684,1.4482,NO
0.1225,0.4922,NO
0.1458,1.2283,NO
0.4028,3.3423,YES
0.1577,1.7153,NO
0.2904,3.2016,YES
0.1987,0.223,NO
0.1756,0.4235,NO
0.1689,0.1033,NO
0.054000000000000006,0.8924,NO
0.1469,1.2648,NO
0.0547,0.7057,NO
0.1082,1.2421,NO
0.2019,0.5992,NO
0.1293,1.0821,NO
0.3897,3.3018,YES
0.3612,3.7434,YES
0.2791,3.0552,YES
0.2894,2.9687,YES
0.2226,1.0568,NO
0.1753,1.9478,YES
0.0979,1.1115,NO
0.0985,0.3916,NO
0.0774,0.5502,NO
0.1069,1.4704,YES
0.3647,4.1838,YES
0.2531,4.215,YES
0.1331,1.6182,YES
0.0885,1.3508,NO
0.0604,0.2031,NO
0.2068,1.3367,YES
0.2598,1.3803,NO
0.106,1.504,YES
0.1459,1.2274,NO
0.2252,0.7123,NO
0.2571,0.878,NO
0.2375,1.0089,NO
0.1453,0.5731,NO
0.2245,4.8586,YES
0.141,0.3612,NO
0.2623,4.0316,YES
0.142,0.4914,NO
0.2555,4.5097,YES
0.2049,1.7049,NO
0.2206,1.75,NO
0.2228,1.4941,NO
0.1032,1.3612,NO
0.1461,1.2563,YES
0.1116,0.5765,NO
0.1326,1.8431,YES
0.1415,1.0664,NO
0.0745,0.3904,NO
0.2381,1.0877,NO
0.19,1.084,NO
0.1547,0.5362,NO
0.1997,1.0129,NO
0.1653,1.4515,NO
0.1536,0.7412,NO
0.1999,1.2151,NO
0.1989,2.5715,YES
0.2045,1.2291,NO
0.2447,2.4677,YES
0.2519,1.1458,NO
0.2036,1.1801,NO
0.2033,0.9393,NO
0.0533,0.7639,NO
0.105,1.1395,NO
0.055999999999999994,0.7849,NO
0.1113,0.6791,NO
0.2256,0.8848,NO
0.0989,0.6293,NO
0.1879,2.4448,YES
0.1445,3.0396,YES
0.1901,1.9001,YES
0.3108,2.3035,YES
0.2405,0.7404,NO
0.1657,1.45,YES
0.1331,1.2718,NO
0.0949,0.2785,NO
0.1339,0.3886,NO
0.22399999999999998,0.9704,NO
0.1967,1.0709,NO
0.1436,0.8240000000000001,NO
0.2079,0.4318,NO
0.1339,1.0715,NO
0.0967,0.2533,NO
0.2198,0.8321,NO
0.3428,3.1745,YES
0.2344,1.3187,NO
0.1736,3.2429,YES
0.1331,0.0917,NO
0.0735,0.3153,NO
0.0647,0.0414,NO
0.204,0.61,NO
0.1327,0.958,NO
0.1655,0.2886,NO
0.31,1.1344,NO
0.1309,0.1439,NO
0.2819,0.7271,NO
0.4042,3.2089,YES
0.3296,3.5852,YES
0.4941,2.8207,YES
0.1783,2.9052,YES
0.193,0.5671,NO
0.2673,1.8711,YES
0.1726,0.6071,NO
0.1439,0.7192,NO
0.0769,0.6002,NO
0.1953,1.6571,NO
0.2342,1.4261,NO
0.2047,1.1748,NO
0.1823,1.4205,NO
0.1684,1.6048,NO
0.1204,0.4714,NO
0.1751,1.8397,NO
0.3579,3.333,YES
0.1828,2.1084,NO
0.2083,3.2245,YES
0.2252,0.5628,NO
0.2041,0.7896,NO
0.2007,0.4761,NO
0.0498,0.8885,NO
0.1415,1.5088,NO
0.0515,0.6088,NO
0.1207,1.3355,NO
0.1912,0.6152,NO
0.14,1.2576,NO
0.4038,3.3760000000000003,YES
0.3494,3.8363,YES
0.2799,3.2506,YES
0.2675,3.0473,YES
0.2206,1.51,NO
0.2003,1.94,YES
0.1168,1.4799,NO
0.0727,0.5204,NO
0.0714,0.4122,NO
0.10800000000000001,1.3305,NO
0.2886,1.6566,NO
0.1427,1.296,NO
0.0855,0.7545,NO
0.0605,1.3764,NO
0.0532,0.4462,NO
0.1421,1.2186,NO
0.4397,3.5209,YES
0.0607,1.7618,NO
0.2347,3.6697,YES
0.2118,0.4116,NO
0.2048,0.7385,NO
0.2045,0.4131,NO
0.0849,0.7534,NO
0.1035,1.4398,NO
0.0824,0.4741,NO
0.0975,1.5413,NO
0.1702,0.3778,NO
0.1518,1.2054,NO
0.3372,3.679,YES
0.3303,4.1911,YES
0.314,3.3445,YES
0.1257,3.1846,YES
0.1375,0.8767,NO
0.1128,2.2169,YES
0.099,0.795,NO
0.1069,0.8841,NO
0.0451,1.0065,NO
0.5095,5.0993,YES
0.1431,0.8303,YES
0.1227,1.2472,YES
0.2847,6.0666,YES
0.2237,2.3018,NO
0.1065,0.4408,NO
0.3266,5.7354,YES
0.0974,0.5997,NO
0.3289,6.0435,YES
0.1059,0.5639,NO
0.2131,2.2279,NO
0.1496,1.3027,NO
0.1474,0.8926,NO
0.0902,0.8955,NO
0.0993,2.1083,YES
0.0875,0.5472,NO
0.2369,2.0023,YES
0.2129,0.8220000000000001,NO
0.1321,2.502,YES
0.1271,1.1093,NO
0.08,1.2501,NO
0.3025,2.3002,NO
0.12,1.5317,NO
0.3399,6.0842,YES
0.2516,2.3528,NO
0.2081,5.9569,YES
0.1799,0.4127,NO
0.1547,0.7488,NO
0.3595,2.7401,YES
0.2156,0.6675,NO
0.1535,0.7634,NO
0.4159,3.7693,YES
0.1827,1.7084,NO
0.1097,0.2256,NO
0.5448,3.3289,YES
0.191,0.4437,NO
0.4381,3.3487,YES
0.1528,0.4851,NO
0.3264,1.5416,NO
0.3203,1.2717,NO
0.2648,0.7886,NO
0.171,0.4813,NO
0.21899999999999997,1.8213,NO
0.1398,0.2983,NO
0.3673,1.7247,NO
0.1451,0.1506,NO
0.2637,2.0288,NO
0.1991,0.4752,NO
0.1784,0.9057,NO
0.3767,1.0582,NO
0.1917,0.8153,NO
0.3794,3.4303,YES
0.3359,1.6289,NO
0.2874,3.972,YES
0.0798,0.3931,NO
0.0364,0.9455,NO
0.2475,3.7399,YES
0.2794,4.4386,YES
0.2232,4.3643,YES
0.2213,4.9524,YES
0.1233,1.9337,NO
0.0474,0.3497,NO
0.2799,4.5791,YES
0.2328,1.3679,NO
0.2608,4.9895,YES
0.1095,1.3586,NO
0.2365,1.4475,NO
0.2061,0.9241,NO
0.2048,0.8486,NO
0.0456,0.6682,NO
0.1795,5.6241,YES
0.0442,0.3061,NO
0.27,4.941,YES
0.1224,0.7477,NO
0.1913,5.4831,YES
0.2397,1.5957,NO
0.2111,1.8187,NO
0.2935,2.4864,NO
0.1155,2.1355,NO
0.243,5.0845,YES
0.1959,1.7363,NO
0.198,4.6991,YES
0.1636,0.1366,NO
0.1646,0.7791,NO
0.3881,2.4142,YES
0.1762,0.7599,NO
0.1649,0.9813,NO
0.4197,2.9433,YES
0.1681,0.8404,NO
0.153,0.3299,NO
0.4738,2.9266,YES
0.159,0.8034,NO
0.493,3.2854,YES
0.1456,0.8113,NO
0.2244,1.1534,NO
0.1542,0.8406,NO
0.1277,0.2053,NO
0.1775,0.2531,NO
0.2106,1.1541,NO
0.1654,0.2065,NO
0.3557,1.4186,NO
0.0902,0.2242,NO
0.2663,1.3978,NO
0.2218,1.2072,NO
0.1764,0.8603,NO
0.3901,1.7243,NO
0.21600000000000003,1.4147,NO
0.402,3.3306,YES
0.3584,1.9258,NO
0.3239,2.9888,YES
0.0467,0.1483,NO
0.0184,0.6374,NO
0.0544,1.6428,YES
0.1967,4.3444,YES
0.1251,3.9187,YES
0.0526,2.2621,YES
0.0389,1.2476,NO
0.0098,0.1764,NO
0.1204,1.7241,YES
0.1152,1.5162,NO
0.0434,2.106,YES
0.0994,1.5198,NO
0.171,1.2043,NO
0.1733,1.3848,NO
0.1785,1.4597,NO
0.0632,0.6884,NO
0.1652,4.7125,YES
0.0614,0.4357,NO
0.1533,4.1617,YES
0.1347,0.3451,NO
0.1212,4.6288,YES
0.015,1.3761,NO
0.0714,1.8222,NO
0.0698,1.4871,NO
0.035,1.6244,NO
0.0672,2.0647,YES
0.0378,0.9155,NO
0.0637,1.9934,YES
0.3024,3.1638,YES
0.0482,1.3594,YES
0.3634,0.8853,NO
0.1548,0.9525,NO
0.1459,0.9565,NO
0.1506,1.2673,NO
0.2394,2.1545,YES
0.3693,2.0564,YES
0.1404,1.0256,NO
0.0758,0.7765,NO
0.1517,0.9379,NO
0.067,0.8962,NO
0.2131,0.7406,NO
0.16,0.8772,NO
0.1446,0.9349,NO
0.0844,1.675,YES
0.095,1.3413,NO
0.2419,3.043,YES
0.026000000000000002,0.9154,NO
0.2985,3.0424,YES
0.0377,1.2206,NO
0.102,0.6262,NO
0.0927,1.2335,NO
0.1259,0.6875,NO
0.1193,0.899,NO
0.2177,0.8571,NO
0.15,0.3566,NO
0.0996,1.2355,NO
0.0839,0.534,NO
0.0672,0.9597,NO
0.3068,4.777,YES
0.1154,1.3131,YES
0.0802,1.7328,YES
0.3166,5.9432,YES
0.0868,1.9716,NO
0.0677,0.3595,NO
0.5456,5.3103,YES
