DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_30,Associated
0.0737,0.3177,NO
0.0652,0.3539,NO
0.1144,1.0286,NO
0.2164,1.3976,NO
0.0671,0.4661,NO
0.0906,0.1824,NO
0.0589,0.6883,NO
0.0679,0.3645,NO
0.1689,0.3258,NO
0.2469,2.4090000000000003,YES
0.0616,1.0498,NO
0.33799999999999997,2.1598,YES
0.2427,0.4793,NO
0.2231,0.264,NO
0.2223,0.3636,NO
0.1142,0.3801,NO
0.0706,0.5027,NO
0.1109,0.2779,NO
0.0747,0.7302,NO
0.2179,0.3913,NO
0.1147,1.0803,NO
0.0779,2.9269,YES
0.0804,2.9917,YES
0.1668,3.3689,YES
0.24,2.8511,YES
0.1573,0.9555,NO
0.0716,1.7282,YES
0.1205,0.4167,NO
0.1072,1.7511,YES
0.2444,2.497,YES
0.3362,1.517,NO
0.1579,0.7573,NO
0.1148,0.5508,NO
0.1112,1.3065,NO
0.3947,2.6948,YES
0.0957,2.4608,YES
0.1364,1.2852,NO
0.1056,0.4652,NO
0.0981,1.4185,NO
0.1058,0.4356,NO
0.1797,0.752,NO
0.1526,0.8266,NO
0.1551,0.7647,NO
0.2811,1.7087,YES
0.0766,0.5607,NO
0.1126,2.4558,YES
0.0341,0.5981,NO
0.3399,2.9619,YES
0.0412,0.5632,NO
0.1212,0.7566,NO
0.0769,0.8251,NO
0.1235,0.9719,NO
0.0802,0.5267,NO
0.1903,1.4837,NO
0.1119,0.7674,NO
0.1008,1.3107,NO
0.0886,0.2201,NO
0.1534,0.4682,NO
0.1331,1.2136,NO
0.2865,1.1139,NO
0.1512,0.2015,NO
0.1666,0.2735,NO
0.1465,1.0111,NO
0.0509,0.5627,NO
0.2187,0.616,NO
0.4574,2.9774,YES
0.1603,1.1553,NO
0.2015,2.8283,YES
0.205,0.4753,NO
0.2168,0.3196,NO
0.2136,0.3683,NO
0.1919,0.4974,NO
0.1533,0.1904,NO
0.1268,0.5996,NO
0.1947,0.8269,NO
0.1755,0.5386,NO
0.2202,1.1398,NO
0.4465,3.6843,YES
0.4252,3.7181,YES
0.3653,4.0904,YES
0.1771,3.5664,YES
0.1659,1.1968,NO
0.1927,2.253,YES
0.1251,0.6944,NO
0.1303,1.6256,YES
0.1814,2.3733,YES
0.3356,1.8904,NO
0.1662,0.8121,NO
0.1507,0.7111,NO
0.1441,1.5708,NO
0.3435,3.0419,YES
0.1243,2.2862,YES
0.1731,1.5469,NO
0.0952,0.4048,NO
0.1364,2.0062,NO
0.0887,0.4398,NO
0.2289,1.244,NO
0.2088,1.2765,NO
0.2075,1.2962,NO
0.1923,1.925,YES
0.0927,0.5287,NO
0.0821,2.3522,YES
0.0311,0.8033,NO
0.3081,2.697,YES
0.0406,0.6743,NO
0.1251,0.5886,NO
0.091,0.9271,NO
0.11800000000000001,0.8609,NO
0.1053,0.993,NO
0.2201,1.6761,NO
0.1351,0.7979999999999999,NO
0.1328,1.3048,NO
0.0724,0.7529,NO
0.0244,0.4919,NO
0.1404,1.901,YES
0.3348,4.3154,YES
0.2937,4.0123,YES
0.14300000000000002,1.8085,YES
0.0826,0.7218,NO
0.013000000000000001,0.4228,NO
0.2103,1.7596,YES
0.1395,0.5081,NO
0.1325,1.6261,YES
0.1443,0.8105,NO
0.2165,0.8616,NO
0.1934,0.5923,NO
0.1934,0.6399,NO
0.0572,0.3257,NO
0.2318,4.6378,YES
0.0556,0.4223,NO
0.3609,4.0188,YES
0.1417,1.0667,NO
0.255,4.0557,YES
0.0522,0.9063,NO
0.0677,1.2403,NO
0.1439,1.0213,NO
0.0494,0.5568,NO
0.1715,1.6162,YES
0.0964,0.9724,NO
0.1343,1.4399,YES
0.1544,0.4507,NO
0.0732,0.6157,NO
0.1975,1.9568,NO
0.2582,1.9548,NO
0.1977,1.1164,NO
0.1701,1.227,NO
0.1684,0.9417,NO
0.1225,0.6233,NO
0.1458,1.3153,NO
0.4028,2.8301,YES
0.1577,1.9045,NO
0.2904,2.7243,YES
0.1987,0.7989,NO
0.1756,0.6496,NO
0.1689,0.603,NO
0.054000000000000006,0.5097,NO
0.1469,1.2678,NO
0.0547,0.5426,NO
0.1082,1.5429,NO
0.2019,1.0434,NO
0.1293,1.8416,NO
0.3897,3.7321,YES
0.3612,3.6869,YES
0.2791,4.1983,YES
0.2894,3.2158,YES
0.2226,1.91,NO
0.1753,2.4754,YES
0.0979,1.4644,NO
0.0985,0.4661,NO
0.0774,0.17600000000000002,NO
0.1069,1.5859,YES
0.3647,4.0784,YES
0.2531,3.6717,YES
0.1331,1.4288,YES
0.0885,0.813,NO
0.0604,0.3676,NO
0.2068,1.4562,YES
0.2598,0.9825,NO
0.106,1.0341,YES
0.1459,1.3119999999999998,NO
0.2252,0.7168,NO
0.2571,0.5946,NO
0.2375,0.4338,NO
0.1453,0.3076,NO
0.2245,4.0314,YES
0.141,0.4934,NO
0.2623,3.9613,YES
0.142,0.9913,NO
0.2555,4.0762,YES
0.2049,1.5618,NO
0.2206,1.9101,NO
0.2228,1.5656,NO
0.1032,0.8491,NO
0.1461,1.4602,YES
0.1116,1.3697,NO
0.1326,1.3435,YES
0.1415,0.8386,NO
0.0745,0.9073,NO
0.2381,1.8441,NO
0.19,1.0752,NO
0.1547,0.8953,NO
0.1997,1.3717,NO
0.1653,1.0292,NO
0.1536,0.9514,NO
0.1999,1.6826,NO
0.1989,2.3905,YES
0.2045,1.8069,NO
0.2447,2.62,YES
0.2519,1.0037,NO
0.2036,0.8093,NO
0.2033,0.8994,NO
0.0533,0.5919,NO
0.105,0.9428,NO
0.055999999999999994,0.8405,NO
0.1113,1.3075,NO
0.2256,1.2773,NO
0.0989,1.6608,NO
0.1879,3.145,YES
0.1445,3.1785,YES
0.1901,3.6091,YES
0.3108,3.0571,YES
0.2405,1.7987,NO
0.1657,1.9367,YES
0.1331,1.6440000000000001,NO
0.0949,0.5245,NO
0.1339,0.6579,NO
0.22399999999999998,1.9443,NO
0.1967,1.0914,NO
0.1436,0.4526,NO
0.2079,0.9252,NO
0.1339,1.2993,NO
0.0967,0.7312,NO
0.2198,1.4126,NO
0.3428,2.4943,YES
0.2344,1.9555,NO
0.1736,2.3047,YES
0.1331,0.5708,NO
0.0735,0.4047,NO
0.0647,0.5557,NO
0.204,0.535,NO
0.1327,0.3637,NO
0.1655,0.7558,NO
0.31,1.189,NO
0.1309,0.6714,NO
0.2819,1.3066,NO
0.4042,3.0553,YES
0.3296,3.0976,YES
0.4941,3.7549,YES
0.1783,3.3139,YES
0.193,1.7724,NO
0.2673,2.0134,YES
0.1726,1.4023,NO
0.1439,0.7009,NO
0.0769,0.5834,NO
0.1953,1.4967,NO
0.2342,1.3446,NO
0.2047,0.5637,NO
0.1823,0.8421,NO
0.1684,0.9365,NO
0.1204,0.6858,NO
0.1751,1.0623,NO
0.3579,2.6264,YES
0.1828,1.28,NO
0.2083,2.4888,YES
0.2252,0.8045,NO
0.2041,0.5625,NO
0.2007,0.7227,NO
0.0498,0.5619,NO
0.1415,0.5069,NO
0.0515,0.6081,NO
0.1207,1.0323,NO
0.1912,0.9902,NO
0.14,1.2061,NO
0.4038,3.1768,YES
0.3494,3.2856,YES
0.2799,3.5879,YES
0.2675,2.8533,YES
0.2206,1.4952,NO
0.2003,1.7698,YES
0.1168,1.1482,NO
0.0727,0.3579,NO
0.0714,0.512,NO
0.10800000000000001,1.1565,NO
0.2886,1.5230000000000001,NO
0.1427,0.5775,NO
0.0855,0.3139,NO
0.0605,1.0268,NO
0.0532,0.5815,NO
0.1421,0.4566,NO
0.4397,2.7717,YES
0.0607,1.147,NO
0.2347,2.6877,YES
0.2118,0.7161,NO
0.2048,0.5738,NO
0.2045,0.6161,NO
0.0849,0.5252,NO
0.1035,0.5553,NO
0.0824,0.5723,NO
0.0975,0.9986,NO
0.1702,0.7652,NO
0.1518,1.4299,NO
0.3372,3.5385,YES
0.3303,3.5988,YES
0.314,3.9158,YES
0.1257,3.2451,YES
0.1375,1.1468,NO
0.1128,2.1619,YES
0.099,0.6339,NO
0.1069,1.3578,NO
0.0451,1.3609,NO
0.5095,6.4382,YES
0.1431,1.5153,YES
0.1227,2.0806,YES
0.2847,6.1755,YES
0.2237,1.5711,NO
0.1065,1.1321,NO
0.3266,6.7207,YES
0.0974,0.5565,NO
0.3289,6.0285,YES
0.1059,0.7541,NO
0.2131,0.9187,NO
0.1496,0.8412,NO
0.1474,0.9059999999999999,NO
0.0902,1.083,NO
0.0993,1.8012,YES
0.0875,1.0352,NO
0.2369,2.5993,YES
0.2129,2.5689,NO
0.1321,2.0504,YES
0.1271,1.228,NO
0.08,1.2865,NO
0.3025,2.185,NO
0.12,1.7997,NO
0.3399,6.1389,YES
0.2516,1.7388,NO
0.2081,5.9539,YES
0.1799,0.6558,NO
0.1547,0.5862,NO
0.3595,2.6244,YES
0.2156,0.3868,NO
0.1535,0.769,NO
0.4159,2.8457,YES
0.1827,0.3772,NO
0.1097,0.203,NO
0.5448,2.5898,YES
0.191,0.3056,NO
0.4381,2.5145,YES
0.1528,0.4822,NO
0.3264,0.544,NO
0.3203,0.5919,NO
0.2648,0.8296,NO
0.171,0.2631,NO
0.21899999999999997,0.6897,NO
0.1398,0.2062,NO
0.3673,1.0241,NO
0.1451,0.8425,NO
0.2637,0.5122,NO
0.1991,0.4502,NO
0.1784,0.2469,NO
0.3767,0.3139,NO
0.1917,0.7035,NO
0.3794,2.6171,YES
0.3359,0.4934,NO
0.2874,2.3062,YES
0.0798,0.7178,NO
0.0364,0.4947,NO
0.2475,4.5271,YES
0.2794,4.8384,YES
0.2232,4.0942,YES
0.2213,3.5471,YES
0.1233,1.609,NO
0.0474,0.6061,NO
0.2799,3.9249,YES
0.2328,1.8088,NO
0.2608,3.87,YES
