DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_12,Associated
0.0737,0.4934,NO
0.0652,0.4218,NO
0.1144,0.5508,NO
0.2164,0.9149,NO
0.0671,0.3623,NO
0.0906,0.5008,NO
0.0589,0.4331,NO
0.0679,0.1409,NO
0.1689,0.3917,NO
0.2469,1.7362,YES
0.0616,0.4155,NO
0.33799999999999997,1.507,YES
0.2427,0.3376,NO
0.2231,0.3085,NO
0.2223,0.0868,NO
0.1142,0.2308,NO
0.0706,0.4374,NO
0.1109,0.2229,NO
0.0747,0.3763,NO
0.2179,0.5107,NO
0.1147,0.4275,NO
0.0779,0.9762,YES
0.0804,1.7665,YES
0.1668,1.5189,YES
0.24,1.4728,YES
0.1573,0.3508,NO
0.0716,2.3494,YES
0.1205,0.4911,NO
0.1072,1.157,YES
0.2444,3.0189999999999997,YES
0.3362,0.684,NO
0.1579,0.4942,NO
0.1148,0.2971,NO
0.1112,0.5152,NO
0.3947,1.6048,YES
0.0957,1.3788,YES
0.1364,0.45299999999999996,NO
0.1056,0.41700000000000004,NO
0.0981,0.3718,NO
0.1058,0.3257,NO
0.1797,0.3401,NO
0.1526,0.2797,NO
0.1551,0.2445,NO
0.2811,0.7121,YES
0.0766,0.3234,NO
0.1126,2.2006,YES
0.0341,0.45899999999999996,NO
0.3399,3.0491,YES
0.0412,0.3028,NO
0.1212,0.2409,NO
0.0769,0.3847,NO
0.1235,0.3798,NO
0.0802,0.1832,NO
0.1903,0.4925,NO
0.1119,0.5377,NO
0.1008,0.5454,NO
0.0886,0.5444,NO
0.1534,0.371,NO
0.1331,0.6888,NO
0.2865,1.1564,NO
0.1512,0.6414,NO
0.1666,0.5797,NO
0.1465,0.4632,NO
0.0509,0.2002,NO
0.2187,0.6279,NO
0.4574,2.2708,YES
0.1603,0.5306,NO
0.2015,2.4375,YES
0.205,0.5323,NO
0.2168,0.5018,NO
0.2136,0.1509,NO
0.1919,0.2699,NO
0.1533,0.8663,NO
0.1268,0.1586,NO
0.1947,0.6056,NO
0.1755,0.4967,NO
0.2202,0.6066,NO
0.4465,2.167,YES
0.4252,2.3601,YES
0.3653,2.2219,YES
0.1771,1.9513,YES
0.1659,0.5551,NO
0.1927,3.0597,YES
0.1251,0.8576,NO
0.1303,0.9764,YES
0.1814,2.2917,YES
0.3356,0.5351,NO
0.1662,0.1948,NO
0.1507,0.0909,NO
0.1441,0.3743,NO
0.3435,1.3487,YES
0.1243,1.3565,YES
0.1731,0.3177,NO
0.0952,0.1721,NO
0.1364,0.3368,NO
0.0887,0.128,NO
0.2289,0.2658,NO
0.2088,0.3263,NO
0.2075,0.24600000000000002,NO
0.1923,0.3946,YES
0.0927,0.1174,NO
0.0821,2.0669999999999997,YES
0.0311,0.2111,NO
0.3081,2.2915,YES
0.0406,0.0914,NO
0.1251,0.1043,NO
0.091,0.0911,NO
0.11800000000000001,0.1402,NO
0.1053,0.0069,NO
0.2201,0.3788,NO
0.1351,0.215,NO
0.1328,0.3647,NO
0.0724,0.4441,NO
0.0244,0.17600000000000002,NO
0.1404,0.7513,YES
0.3348,2.8,YES
0.2937,2.6193,YES
0.14300000000000002,1.0418,YES
0.0826,0.4909,NO
0.013000000000000001,0.1934,NO
0.2103,1.1926,YES
0.1395,0.4756,NO
0.1325,0.9727,YES
0.1443,0.3283,NO
0.2165,0.3785,NO
0.1934,0.5579,NO
0.1934,0.1464,NO
0.0572,0.1028,NO
0.2318,3.0148,YES
0.0556,0.3177,NO
0.3609,3.3974,YES
0.1417,0.2099,NO
0.255,3.0041,YES
0.0522,0.3493,NO
0.0677,0.6012,NO
0.1439,0.6903,NO
0.0494,0.387,NO
0.1715,0.9111,YES
0.0964,0.6025,NO
0.1343,1.114,YES
0.1544,0.4475,NO
0.0732,0.2305,NO
0.1975,0.4714,NO
0.2582,0.9024,NO
0.1977,0.4173,NO
0.1701,0.6385,NO
0.1684,0.2558,NO
0.1225,0.068,NO
0.1458,0.6821,NO
0.4028,1.4769,YES
0.1577,0.5671,NO
0.2904,1.6321,YES
0.1987,0.3469,NO
0.1756,0.3353,NO
0.1689,0.2674,NO
0.054000000000000006,0.2527,NO
0.1469,0.6901,NO
0.0547,0.1018,NO
0.1082,0.5115,NO
0.2019,0.3235,NO
0.1293,0.6003,NO
0.3897,1.2485,YES
0.3612,1.4867,YES
0.2791,1.705,YES
0.2894,1.5845,YES
0.2226,0.4624,NO
0.1753,2.1105,YES
0.0979,0.8151,NO
0.0985,0.2561,NO
0.0774,0.2157,NO
0.1069,0.3496,YES
0.3647,0.8358,YES
0.2531,0.807,YES
0.1331,0.5316,YES
0.0885,0.27899999999999997,NO
0.0604,0.1684,NO
0.2068,0.5607,YES
0.2598,0.1474,NO
0.106,0.4369,YES
0.1459,0.2269,NO
0.2252,0.2952,NO
0.2571,0.2711,NO
0.2375,0.1052,NO
0.1453,0.0664,NO
0.2245,0.9896,YES
0.141,0.2719,NO
0.2623,1.0538,YES
0.142,0.2506,NO
0.2555,1.0455,YES
0.2049,0.2151,NO
0.2206,0.1919,NO
0.2228,0.2554,NO
0.1032,0.1095,NO
0.1461,0.3286,YES
0.1116,0.2631,NO
