DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_68,Associated
0.0737,0.2127,NO
0.0652,0.3888,NO
0.1144,0.6049,NO
0.2164,0.6842,NO
0.0671,0.321,NO
0.0906,0.5162,NO
0.0589,0.3118,NO
0.0679,0.4375,NO
0.1689,0.5981,NO
0.2469,1.0321,YES
0.0616,0.4535,NO
0.33799999999999997,2.2666,YES
0.2427,0.1711,NO
0.2231,0.3003,NO
0.2223,0.0249,NO
0.1142,0.2114,NO
0.0706,0.3011,NO
0.1109,0.5502,NO
0.0747,0.4,NO
0.2179,0.1796,NO
0.1147,0.0587,NO
0.0779,0.868,YES
0.0804,1.0883,YES
0.1668,1.6004,YES
0.24,0.6644,YES
0.1573,0.5692,NO
0.0716,2.1821,YES
0.1205,0.5302,NO
0.1072,0.7277,YES
0.2444,1.5819999999999999,YES
0.3362,0.4411,NO
0.1579,0.1401,NO
0.1148,0.1653,NO
0.1112,0.1833,NO
0.3947,0.5324,YES
0.0957,1.4611,YES
0.1364,0.1386,NO
0.1056,0.1738,NO
0.0981,0.1967,NO
0.1058,0.4424,NO
0.1797,0.0588,NO
0.1526,0.2057,NO
0.1551,0.0381,NO
0.2811,1.1728,YES
0.0766,0.3789,NO
0.1126,1.6096,YES
0.0341,0.2827,NO
0.3399,0.4228,YES
0.0412,0.1905,NO
0.1212,0.1157,NO
0.0769,0.29,NO
0.1235,0.3212,NO
0.0802,0.223,NO
0.1903,0.3519,NO
0.1119,0.4869,NO
0.1008,0.3725,NO
0.0886,0.3092,NO
0.1534,0.2968,NO
0.1331,0.9074,NO
0.2865,0.9194,NO
0.1512,0.59,NO
0.1666,1.1287,NO
0.1465,0.3736,NO
0.0509,0.3174,NO
0.2187,0.8505,NO
0.4574,2.0059,YES
0.1603,0.7396,NO
0.2015,2.7151,YES
0.205,0.3228,NO
0.2168,0.2793,NO
0.2136,0.0513,NO
0.1919,0.1934,NO
0.1533,0.6333,NO
0.1268,0.5692,NO
0.1947,0.6193,NO
0.1755,0.2095,NO
0.2202,0.2944,NO
0.4465,1.8356,YES
0.4252,2.1106,YES
0.3653,2.7929,YES
0.1771,1.1366,YES
0.1659,0.8755,NO
0.1927,2.5564,YES
0.1251,0.7266,NO
0.1303,0.4566,YES
0.1814,1.3947,YES
0.3356,0.4693,NO
0.1662,0.4291,NO
0.1507,0.4339,NO
0.1441,0.5749,NO
0.3435,0.7502,YES
0.1243,1.2923,YES
0.1731,0.4515,NO
0.0952,0.3844,NO
0.1364,0.3388,NO
0.0887,0.5073,NO
0.2289,0.1971,NO
0.2088,0.259,NO
0.2075,0.29,NO
0.1923,0.6493,YES
0.0927,0.5478,NO
0.0821,1.4329,YES
0.0311,0.6108,NO
0.3081,0.3778,YES
0.0406,0.45899999999999996,NO
0.1251,0.3152,NO
0.091,0.4226,NO
0.11800000000000001,0.5185,NO
0.1053,0.2093,NO
0.2201,0.7019,NO
0.1351,0.609,NO
0.1328,0.3975,NO
0.0724,0.4926,NO
0.0244,0.5558,NO
0.1404,1.2214,YES
0.3348,2.0779,YES
0.2937,1.9882,YES
0.14300000000000002,0.9036,YES
0.0826,0.5948,NO
0.013000000000000001,0.396,NO
0.2103,0.7754,YES
0.1395,0.2051,NO
0.1325,0.595,YES
0.1443,0.5324,NO
0.2165,0.2708,NO
0.1934,0.49700000000000005,NO
0.1934,0.5689,NO
0.0572,0.3413,NO
0.2318,2.2148,YES
0.0556,0.4928,NO
0.3609,2.9806,YES
0.1417,0.1634,NO
0.255,1.4687,YES
0.0522,0.2044,NO
0.0677,0.4301,NO
0.1439,0.5739,NO
0.0494,0.2906,NO
0.1715,1.1268,YES
0.0964,0.608,NO
0.1343,0.7176,YES
0.1544,0.3432,NO
0.0732,0.4878,NO
0.1975,0.6317,NO
0.2582,0.9951,NO
0.1977,0.7455,NO
0.1701,0.8097,NO
0.1684,0.5691,NO
0.1225,0.4323,NO
0.1458,0.6624,NO
0.4028,1.9614,YES
0.1577,0.4524,NO
0.2904,2.5948,YES
0.1987,0.4205,NO
0.1756,0.3573,NO
0.1689,0.2438,NO
0.054000000000000006,0.1935,NO
0.1469,0.8946,NO
0.0547,0.6933,NO
0.1082,0.9753,NO
0.2019,0.2214,NO
0.1293,0.5041,NO
0.3897,1.7881,YES
0.3612,2.0506,YES
0.2791,2.6801,YES
0.2894,0.9845,YES
0.2226,0.7985,NO
0.1753,2.6047,YES
0.0979,0.3056,NO
0.0985,0.3817,NO
0.0774,0.2575,NO
0.1069,1.4662,YES
0.3647,1.8859,YES
0.2531,1.7981,YES
0.1331,1.4739,YES
0.0885,0.4564,NO
0.0604,0.1269,NO
0.2068,0.6970000000000001,YES
0.2598,0.3882,NO
0.106,0.6172,YES
0.1459,0.7484,NO
0.2252,0.29600000000000004,NO
0.2571,0.2204,NO
0.2375,0.33,NO
0.1453,0.2124,NO
0.2245,2.0643,YES
0.141,0.3062,NO
0.2623,2.2175,YES
0.142,0.1087,NO
0.2555,1.7647,YES
0.2049,0.3709,NO
0.2206,0.7248,NO
0.2228,0.6774,NO
0.1032,0.518,NO
0.1461,1.3969999999999998,YES
0.1116,0.5587,NO
0.1326,0.632,YES
0.1415,0.0924,NO
0.0745,0.2595,NO
0.2381,0.1968,NO
0.19,0.5579999999999999,NO
0.1547,0.1917,NO
0.1997,0.1702,NO
0.1653,0.2709,NO
0.1536,0.3041,NO
0.1999,0.2723,NO
0.1989,1.1057,YES
0.2045,0.19699999999999998,NO
0.2447,2.2171,YES
0.2519,0.2854,NO
0.2036,0.4402,NO
0.2033,0.2372,NO
0.0533,0.0813,NO
0.105,0.3348,NO
0.055999999999999994,0.3876,NO
0.1113,0.3465,NO
0.2256,0.1275,NO
0.0989,0.149,NO
0.1879,0.938,YES
0.1445,1.1835,YES
0.1901,1.6793,YES
0.3108,0.6278,YES
0.2405,0.2936,NO
0.1657,2.2486,YES
0.1331,0.0722,NO
0.0949,0.2257,NO
0.1339,0.3235,NO
0.22399999999999998,0.883,NO
0.1967,0.6878,NO
0.1436,0.3724,NO
0.2079,1.0778,NO
0.1339,0.2706,NO
0.0967,0.4326,NO
0.2198,1.0771,NO
0.3428,1.9913,YES
0.2344,0.8207,NO
0.1736,2.6728,YES
0.1331,0.2918,NO
0.0735,0.314,NO
0.0647,0.1228,NO
0.204,0.2271,NO
0.1327,0.3645,NO
0.1655,0.5611,NO
0.31,0.4106,NO
0.1309,0.2213,NO
0.2819,0.055999999999999994,NO
0.4042,1.838,YES
0.3296,2.0858,YES
0.4941,2.7796,YES
0.1783,1.1102,YES
0.193,0.9365,NO
0.2673,2.5302,YES
0.1726,0.7526,NO
0.1439,0.3898,NO
0.0769,0.396,NO
0.1953,0.4694,NO
0.2342,0.8054,NO
0.2047,0.3999,NO
0.1823,0.759,NO
0.1684,0.4469,NO
0.1204,0.4029,NO
0.1751,0.7179,NO
0.3579,2.1908,YES
0.1828,0.5405,NO
0.2083,3.1818,YES
0.2252,0.3688,NO
0.2041,0.3061,NO
0.2007,0.2343,NO
0.0498,0.1726,NO
0.1415,0.4883,NO
0.0515,0.7357,NO
0.1207,0.4838,NO
0.1912,0.2534,NO
0.14,0.0756,NO
0.4038,1.9705,YES
0.3494,2.2769,YES
0.2799,3.2553,YES
0.2675,1.5604,YES
0.2206,0.3498,NO
0.2003,2.7318,YES
0.1168,0.4726,NO
0.0727,0.2654,NO
0.0714,0.2307,NO
0.10800000000000001,0.2333,NO
0.2886,0.8724,NO
0.1427,0.5261,NO
0.0855,0.2076,NO
0.0605,0.3565,NO
0.0532,0.1972,NO
0.1421,0.273,NO
0.4397,1.22,YES
0.0607,0.1592,NO
0.2347,2.4762,YES
0.2118,0.2616,NO
0.2048,0.317,NO
0.2045,0.1901,NO
0.0849,0.0473,NO
0.1035,0.4495,NO
0.0824,0.4011,NO
0.0975,0.6835,NO
0.1702,0.1345,NO
0.1518,0.2058,NO
0.3372,1.0390000000000001,YES
0.3303,1.2712,YES
0.314,1.8964,YES
0.1257,0.8291,YES
0.1375,0.1974,NO
0.1128,2.2978,YES
0.099,0.0985,NO
0.1069,0.7191,NO
0.0451,0.5489,NO
0.5095,5.1917,YES
0.1431,0.9162,YES
0.1227,0.7482,YES
0.2847,4.0648,YES
0.2237,0.7218,NO
0.1065,0.5716,NO
0.3266,3.4758,YES
0.0974,0.3231,NO
0.3289,2.5519,YES
0.1059,0.6109,NO
0.2131,0.3653,NO
0.1496,0.498,NO
0.1474,0.2125,NO
0.0902,0.3947,NO
0.0993,1.8619,YES
0.0875,0.7209,NO
0.2369,1.1288,YES
0.2129,0.2062,NO
0.1321,1.3277,YES
0.1271,0.4031,NO
0.08,0.8961,NO
0.3025,0.6619,NO
0.12,0.7496,NO
0.3399,4.7312,YES
0.2516,0.5586,NO
0.2081,3.9867,YES
0.1799,0.3372,NO
0.1547,0.2225,NO
0.3595,1.2612,YES
0.2156,0.4567,NO
0.1535,0.4505,NO
0.4159,0.9749,YES
0.1827,0.2521,NO
0.1097,0.2413,NO
0.5448,0.9229999999999999,YES
0.191,0.244,NO
0.4381,0.8073,YES
0.1528,0.4604,NO
0.3264,0.2577,NO
0.3203,0.3071,NO
0.2648,0.3668,NO
0.171,0.1478,NO
0.21899999999999997,0.9505,NO
0.1398,0.2426,NO
0.3673,0.8249,NO
0.1451,0.081,NO
0.2637,0.6885,NO
0.1991,0.2367,NO
0.1784,0.4818,NO
0.3767,0.3794,NO
0.1917,0.3602,NO
0.3794,1.5444,YES
0.3359,0.4365,NO
0.2874,0.7944,YES
0.0798,0.4005,NO
0.0364,0.4659,NO
0.2475,1.2986,YES
0.2794,2.0443,YES
0.2232,1.9724,YES
0.2213,1.3901,YES
0.1233,0.6391,NO
0.0474,0.2505,NO
0.2799,0.7292,YES
0.2328,0.0815,NO
0.2608,0.6709,YES
0.1095,0.3322,NO
0.2365,0.292,NO
0.2061,0.2115,NO
0.2048,0.4545,NO
0.0456,0.309,NO
0.1795,2.7984,YES
0.0442,0.423,NO
0.27,2.965,YES
0.1224,0.1632,NO
0.1913,2.0884,YES
0.2397,0.1114,NO
0.2111,0.4283,NO
0.2935,0.4254,NO
0.1155,0.2178,NO
0.243,1.2203,YES
0.1959,0.355,NO
0.198,0.6647,YES
0.1636,0.4353,NO
0.1646,0.1656,NO
0.3881,2.2364,YES
0.1762,0.5820000000000001,NO
0.1649,0.4874,NO
0.4197,1.7930000000000001,YES
0.1681,0.2816,NO
0.153,0.1838,NO
0.4738,2.1933,YES
0.159,0.1743,NO
0.493,1.2769,YES
0.1456,0.4481,NO
0.2244,0.14300000000000002,NO
0.1542,0.3955,NO
0.1277,0.0751,NO
0.1775,0.1354,NO
0.2106,0.8559,NO
0.1654,0.2056,NO
0.3557,0.8442,NO
0.0902,0.0976,NO
0.2663,0.6295,NO
0.2218,0.2738,NO
0.1764,0.5121,NO
0.3901,0.5446,NO
0.21600000000000003,0.4894,NO
0.402,2.5351,YES
0.3584,0.318,NO
0.3239,1.5999,YES
0.0467,0.2697,NO
0.0184,0.3558,NO
0.0544,0.5583,YES
0.1967,0.9458,YES
0.1251,0.8724,YES
0.0526,0.4328,YES
0.0389,0.4475,NO
0.0098,0.2456,NO
0.1204,0.4058,YES
0.1152,0.1992,NO
0.0434,0.4313,YES
0.0994,0.3966,NO
0.171,0.2296,NO
0.1733,0.3561,NO
0.1785,0.4595,NO
0.0632,0.2163,NO
0.1652,1.5848,YES
0.0614,0.3297,NO
0.1533,1.6957,YES
0.1347,0.1036,NO
0.1212,0.7584,YES
0.015,0.1793,NO
0.0714,0.3208,NO
0.0698,0.4331,NO
0.035,0.203,NO
0.0672,0.5251,YES
0.0378,0.5105,NO
0.0637,0.4482,YES
0.3024,1.3673,YES
0.0482,2.3845,YES
0.3634,0.39299999999999996,NO
0.1548,0.3267,NO
0.1459,0.3298,NO
0.1506,0.3513,NO
0.2394,1.5614,YES
0.3693,1.7076,YES
0.1404,0.3573,NO
0.0758,0.1764,NO
0.1517,0.2725,NO
0.067,0.4013,NO
0.2131,0.2189,NO
0.16,0.5389,NO
0.1446,0.2871,NO
0.0844,0.9073,YES
0.095,0.3392,NO
0.2419,2.4326,YES
0.026000000000000002,0.402,NO
0.2985,0.6382,YES
0.0377,0.2266,NO
0.102,0.1367,NO
0.0927,0.19899999999999998,NO
0.1259,0.3613,NO
0.1193,0.2171,NO
0.2177,0.4334,NO
0.15,0.4835,NO
0.0996,0.5136,NO
0.0839,0.5743,NO
0.0672,0.2623,NO
0.3068,4.1641,YES
0.1154,0.8307,YES
0.0802,0.6313,YES
0.3166,4.0091,YES
0.0868,0.7401,NO
0.0677,0.2158,NO
0.5456,3.7252,YES
0.0938,0.109,NO
0.3771,2.4896,YES
0.0765,0.3873,NO
0.3042,0.3847,NO
0.1867,0.8334,NO
0.2024,0.4141,NO
0.084,0.2659,NO
0.1127,1.4904,YES
0.0773,0.3844,NO
0.3002,0.8571,YES
0.0821,0.2057,NO
0.1969,1.1024,YES
0.1353,0.3688,NO
0.0942,0.7525,NO
0.3023,0.5917,NO
0.1177,0.4736,NO
